player_id,player_name,team,opponent,position,depth_chart_position,rushing_depth_role,receiving_depth_role,status,years_exp,season,season_type,week,target_slate,game_id,game_date,home_away,projected_receiving_yards,projection_mean,projection_median,projection_floor,projection_ceiling,model_std,historical_games,last_5_avg,last_10_avg,last_15_avg,season_avg,volume_last_5,preseason_usage_multiplier,opponent_adjustment,data_source,simulations,model_version,prob_5_plus,prob_10_plus,prob_15_plus,prob_20_plus,prob_25_plus,prob_30_plus,prob_35_plus,prob_40_plus,prob_45_plus,prob_50_plus,prob_55_plus,prob_60_plus,prob_65_plus,prob_70_plus,prob_75_plus,prob_80_plus,prob_85_plus,prob_90_plus,prob_95_plus,prob_100_plus,prob_105_plus,prob_110_plus,prob_115_plus,prob_120_plus,prob_125_plus,prob_130_plus,prob_135_plus,prob_140_plus,prob_145_plus,prob_150_plus,projected_targets,target_share,projected_receptions,catch_rate,yards_per_target,yards_per_reception,team_target_budget,team_receiving_yard_budget,receiving_allocation_source,target_projection_mean,target_projection_median,target_projection_floor,target_projection_ceiling,target_model_std,target_model_source,target_prob_1_plus,target_prob_2_plus,target_prob_3_plus,target_prob_4_plus,target_prob_5_plus,target_prob_6_plus,target_prob_7_plus,target_prob_8_plus,target_prob_9_plus,target_prob_10_plus
00-0032398,Chris Moore,BAL,DAL,WR,WR,,WR3,ACT,10.0,2026,REG,3,2026 REG W3,401872960,2026-09-27T20:25Z,away,32.954,33.116,32.923,11.676,54.239,16.269,25,32.2,26.6,26.533,29.5,3.2,1.0,1.069,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,95.36,91.59,86.1,78.3,68.53,57.03,45.15,33.64,23.44,15.22,9.21,5.22,2.71,1.27,0.58,0.23,0.09,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333,13.89,1.746,52.38,9.476,18.878,22.08,189.28,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.342,3.0,1.0,6.0,1.733,PLAYER_HISTORY_BLEND,94.65,85.1,68.1,46.07,25.07,10.67,3.45,0.87,0.15,0.03
00-0039146,Jayden Reed,GB,ATL,WR,WR,,WR3,ACT,3.0,2026,REG,3,2026 REG W3,401872948,2026-09-25T00:15Z,home,32.759,33.162,32.715,6.722,58.738,19.371,40,31.0,36.1,31.2,12.0,4.2,1.0,0.97,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,91.41,86.92,80.78,73.41,64.67,55.18,45.5,36.02,27.16,19.72,13.58,8.95,5.63,3.36,1.9,1.02,0.49,0.24,0.11,0.05,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.702,16.54,3.306,70.31,7.938,9.908,26.16,210.15,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.694,5.0,2.0,7.0,2.024,PLAYER_HISTORY_BLEND,98.07,94.27,86.05,72.12,53.63,34.51,18.54,8.2,2.94,0.84
00-0041067,Bryce Lance,NO,LV,WR,WR,,WR3,ACT,0.0,2026,REG,3,2026 REG W3,401872961,2026-09-27T20:25Z,home,32.676,33.06,32.551,6.715,58.594,19.327,2,25.0,25.0,25.0,25.0,2.5,1.0,0.973,PLAYER_PRIOR_BLEND,100000,NFL_RECEIVING_YARDS_V1,91.37,86.74,80.67,73.15,64.61,55.08,45.27,35.91,27.11,19.53,13.42,8.83,5.5,3.22,1.83,0.94,0.49,0.23,0.11,0.05,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.537,9.91,2.829,80.0,10.0,11.549,32.82,256.01,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.573,4.0,1.0,6.0,2.001,PLAYER_HISTORY_BLEND,93.04,83.91,69.43,50.83,31.98,16.99,7.37,2.7,0.79,0.21
00-0036849,Tutu Atwell,LAR,DEN,WR,WR,,WR3,ACT,5.0,2026,REG,3,2026 REG W3,401872962,2026-09-28T00:20Z,away,32.517,33.018,32.535,6.54,58.632,19.323,38,23.8,24.8,25.333,19.0,2.4,1.0,0.893,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,91.29,86.69,80.62,73.24,64.52,55.01,45.1,35.71,27.12,19.43,13.4,8.88,5.5,3.21,1.79,0.93,0.46,0.21,0.1,0.05,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.301,9.51,1.886,57.14,10.514,17.24,31.92,257.53,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.319,3.0,1.0,6.0,1.761,PLAYER_HISTORY_BLEND,94.08,84.28,67.41,45.48,24.96,10.8,3.66,0.97,0.18,0.03
00-0040170,Elic Ayomanor,TEN,NYG,WR,WR,,WR3,ACT,1.0,2026,REG,3,2026 REG W3,401872956,2026-09-27T17:00Z,away,32.388,32.668,32.34,8.204,56.352,18.12,18,45.0,31.8,32.533,40.0,5.4,1.0,0.901,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,92.64,88.28,82.14,74.44,65.2,54.93,44.4,34.19,25.06,17.48,11.34,7.03,4.06,2.28,1.23,0.6,0.28,0.12,0.06,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.993,17.08,2.247,45.0,6.338,14.415,26.89,170.14,PRIMARY_ROTATION_TEAM_CONSTRAINED,5.007,5.0,2.0,8.0,2.265,PLAYER_HISTORY_BLEND,97.62,93.81,86.36,74.42,58.63,41.15,25.62,13.59,6.18,2.32
00-0041048,Ted Hurst III,TB,MIN,WR,WR,,WR3,ACT,0.0,2026,REG,3,2026 REG W3,401872959,2026-09-27T20:05Z,home,32.274,32.288,32.299,19.424,45.114,10.002,2,31.5,31.5,31.5,31.5,5.0,1.0,0.997,PLAYER_PRIOR_BLEND,100000,NFL_RECEIVING_YARDS_V1,99.67,98.68,95.74,89.0,76.64,59.15,39.46,22.13,10.22,3.69,1.13,0.28,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106,16.7,2.553,50.0,6.3,12.643,28.13,195.62,PRIMARY_ROTATION_TEAM_CONSTRAINED,5.123,5.0,2.0,9.0,2.614,PLAYER_HISTORY_BLEND,95.81,91.2,83.54,72.6,58.93,43.84,29.69,18.22,10.1,4.96
00-0037252,Greg Dulcich,MIA,KC,TE,TE,,TE1,ACT,4.0,2026,REG,3,2026 REG W3,401872952,2026-09-27T17:00Z,home,32.143,32.27,32.182,11.077,52.937,15.994,16,34.0,32.1,26.733,17.5,3.6,1.0,0.94,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,95.13,91.16,85.05,77.12,66.95,55.31,43.11,31.56,21.46,13.58,8.05,4.34,2.2,1.04,0.46,0.18,0.07,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.24,16.36,2.935,69.23,7.712,10.951,23.84,181.83,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.254,4.0,2.0,7.0,2.0,PLAYER_HISTORY_BLEND,96.78,91.38,80.75,64.46,45.01,26.63,13.03,5.19,1.68,0.43
00-0032775,Demarcus Robinson,SF,ARI,WR,WR,,WR3,ACT,10.0,2026,REG,3,2026 REG W3,401872958,2026-09-27T20:05Z,home,32.113,32.537,32.202,7.274,56.833,18.58,41,32.2,25.2,22.667,42.0,2.8,1.0,1.02,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,91.94,87.24,81.14,73.33,64.42,54.45,44.27,34.29,25.45,17.88,11.87,7.55,4.52,2.56,1.36,0.68,0.32,0.15,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.376,11.78,2.555,75.68,9.973,12.571,26.36,205.16,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.378,3.0,1.0,5.0,1.657,PLAYER_HISTORY_BLEND,95.8,86.96,69.82,46.75,24.82,9.95,2.96,0.64,0.09,0.01
00-0037291,Jalen Nailor,LV,NO,WR,WR,,WR2,ACT,4.0,2026,REG,3,2026 REG W3,401872961,2026-09-27T20:25Z,away,31.661,32.118,31.668,6.515,56.746,18.736,36,17.0,17.8,25.467,18.0,2.8,1.0,0.967,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,91.32,86.5,80.1,72.32,63.28,53.35,43.34,33.59,24.98,17.49,11.59,7.41,4.54,2.6,1.36,0.7,0.32,0.17,0.08,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.112,14.39,2.336,56.82,8.682,13.552,26.29,171.92,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.12,4.0,2.0,6.0,1.813,PLAYER_HISTORY_BLEND,97.68,92.52,81.41,63.23,41.76,22.33,9.26,2.96,0.73,0.12
00-0039894,Xavier Worthy,KC,MIA,WR,WR,,WR2,ACT,2.0,2026,REG,3,2026 REG W3,401872952,2026-09-27T17:00Z,away,31.421,31.771,31.336,6.192,56.261,18.64,32,23.8,34.2,38.333,21.5,4.6,1.0,0.923,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,91.04,86.18,79.86,71.88,62.75,52.73,42.6,32.84,24.05,16.86,11.21,7.09,4.25,2.41,1.36,0.66,0.33,0.16,0.07,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.48,17.91,3.224,58.82,6.765,9.747,28.15,189.96,PRIMARY_ROTATION_TEAM_CONSTRAINED,5.486,5.0,3.0,8.0,2.087,PLAYER_HISTORY_BLEND,99.18,97.25,92.55,83.08,68.16,49.58,31.29,16.61,7.22,2.67
00-0038519,Nikko Remigio,KC,MIA,WR,WR,,WR3,ACT,3.0,2026,REG,3,2026 REG W3,401872952,2026-09-27T17:00Z,away,31.416,31.748,31.436,8.429,54.504,17.322,2,34.5,34.5,34.5,21.0,3.5,1.0,0.923,PLAYER_PRIOR_BLEND,100000,NFL_RECEIVING_YARDS_V1,92.94,88.44,82.16,73.87,64.16,53.24,42.2,31.66,22.52,14.96,9.53,5.62,3.08,1.57,0.75,0.35,0.14,0.06,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,12.29,1.692,45.0,9.857,18.565,28.15,189.96,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.764,4.0,3.0,5.0,0.947,PLAYER_HISTORY_BLEND,99.98,99.41,91.97,61.43,20.72,2.71,0.12,0.0,0.0,0.0
00-0038393,Dontayvion Wicks,PHI,CHI,WR,WR,,WR3,ACT,3.0,2026,REG,3,2026 REG W3,401872963,2026-09-29T00:15Z,away,31.145,31.479,31.037,6.213,55.816,18.429,47,34.4,35.0,31.933,73.5,3.0,1.0,1.032,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,91.05,86.18,79.67,71.62,62.26,52.17,41.82,32.11,23.6,16.34,10.75,6.69,3.9,2.22,1.16,0.56,0.27,0.12,0.05,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.046,14.05,2.673,66.07,8.554,11.652,26.49,187.02,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.078,4.0,1.0,7.0,2.084,PLAYER_HISTORY_BLEND,95.33,88.67,77.0,60.41,41.62,24.88,12.44,5.13,1.71,0.48
00-0040727,Tre Harris,LAC,BUF,WR,WR,,WR3,ACT,1.0,2026,REG,3,2026 REG W3,401872953,2026-09-27T17:00Z,away,30.791,31.009,30.861,9.806,51.845,15.902,18,32.6,27.6,23.467,36.5,4.2,1.0,0.952,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,94.32,89.8,83.33,74.69,63.99,52.13,39.88,28.63,19.2,12.05,6.97,3.66,1.79,0.8,0.33,0.13,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.401,14.7,2.964,67.35,7.592,10.388,27.54,180.53,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.401,4.0,2.0,7.0,1.933,PLAYER_HISTORY_BLEND,97.82,93.32,83.59,67.78,47.92,28.38,13.84,5.35,1.61,0.39
00-0041547,KC Concepcion,CLE,CAR,WR,WR,,WR2,ACT,0.0,2026,REG,3,2026 REG W3,401872949,2026-09-27T17:00Z,home,30.597,30.582,30.595,17.241,43.944,10.422,2,35.5,35.5,35.5,35.5,5.5,1.0,0.887,PLAYER_PRIOR_BLEND,100000,NFL_RECEIVING_YARDS_V1,99.26,97.58,93.29,84.43,70.22,52.36,33.53,18.19,8.43,3.2,0.96,0.23,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.455,19.93,4.909,90.0,6.455,6.233,25.18,171.74,PRIMARY_ROTATION_TEAM_CONSTRAINED,5.451,5.0,4.0,7.0,1.229,PLAYER_HISTORY_BLEND,100.0,99.96,99.29,94.78,78.73,48.55,19.02,4.24,0.52,0.03
00-0034753,Mark Andrews,BAL,DAL,TE,TE,,TE1,ACT,8.0,2026,REG,3,2026 REG W3,401872960,2026-09-27T20:25Z,away,29.851,30.263,29.877,5.884,53.518,17.705,46,32.2,27.6,26.133,49.0,4.6,1.0,1.069,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,90.86,85.52,78.68,70.33,60.48,49.77,39.04,29.32,20.79,13.85,8.7,5.18,2.93,1.51,0.72,0.32,0.14,0.05,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.743,19.76,3.138,66.15,6.031,9.513,22.08,189.28,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.743,5.0,3.0,7.0,1.691,PLAYER_HISTORY_BLEND,99.44,97.37,91.07,77.23,55.75,32.41,14.67,4.91,1.24,0.21
00-0038619,Andrei Iosivas,CIN,PIT,WR,WR,,WR3,ACT,3.0,2026,REG,3,2026 REG W3,401872950,2026-09-27T17:00Z,away,29.701,30.13,29.693,6.016,53.428,17.619,43,18.2,21.8,28.0,9.5,2.8,1.0,1.136,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,90.91,85.7,78.67,70.05,60.09,49.33,38.74,28.88,20.33,13.54,8.55,5.07,2.84,1.46,0.69,0.31,0.14,0.06,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.953,11.3,2.4,60.71,7.5,12.376,32.19,236.0,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.978,4.0,1.0,7.0,2.071,PLAYER_HISTORY_BLEND,94.95,87.91,75.59,58.41,39.8,22.92,11.42,4.72,1.56,0.41
00-0035229,T.J. Hockenson,MIN,TB,TE,TE,,TE1,ACT,7.0,2026,REG,3,2026 REG W3,401872959,2026-09-27T20:05Z,away,29.563,29.979,29.568,6.075,53.098,17.501,42,29.0,28.1,31.733,32.5,3.6,1.0,1.12,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,90.99,85.7,78.54,69.8,59.8,49.08,38.38,28.54,20.13,13.3,8.33,4.86,2.66,1.34,0.64,0.27,0.13,0.04,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.153,16.73,3.298,79.41,7.0,8.964,22.84,154.36,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.17,4.0,2.0,7.0,1.994,PLAYER_HISTORY_BLEND,96.63,90.76,79.59,62.64,43.33,25.15,12.07,4.77,1.53,0.41
00-0039793,AJ Barner,SEA,WAS,TE,TE,,TE1,ACT,2.0,2026,REG,3,2026 REG W3,401872955,2026-09-27T17:00Z,away,28.945,29.362,28.932,5.809,51.927,17.157,32,25.4,30.4,32.733,10.5,3.0,1.0,1.15,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,90.77,85.36,78.14,69.18,58.86,47.59,36.75,26.77,18.62,12.06,7.4,4.28,2.29,1.14,0.53,0.24,0.1,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.949,14.05,2.993,75.81,7.629,9.67,25.86,204.85,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.001,4.0,1.0,7.0,2.373,PLAYER_HISTORY_BLEND,91.92,83.94,71.93,57.09,41.13,26.51,14.99,7.53,3.24,1.28
00-0033881,Evan Engram,DEN,LAR,TE,TE,,TE1,ACT,9.0,2026,REG,3,2026 REG W3,401872962,2026-09-28T00:20Z,home,28.66,28.966,28.624,6.375,50.707,16.573,44,32.4,30.6,30.6,30.0,3.6,1.0,1.112,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,91.31,85.87,78.36,69.17,58.33,46.77,35.62,25.53,17.16,10.75,6.33,3.51,1.79,0.87,0.37,0.17,0.07,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.939,15.52,3.214,65.08,6.508,8.916,29.27,193.54,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.941,5.0,2.0,8.0,2.14,PLAYER_HISTORY_BLEND,98.07,94.57,87.24,74.92,58.11,39.41,23.24,11.6,4.71,1.62
00-0036919,Kenny Gainwell,TB,MIN,RB,RB,,RB1,ACT,5.0,2026,REG,3,2026 REG W3,401872959,2026-09-27T20:05Z,home,28.386,28.82,28.367,5.187,51.471,17.132,47,32.4,37.1,28.6,4.0,5.0,1.0,0.997,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,90.18,84.56,77.04,67.93,57.48,46.36,35.62,26.22,17.95,11.49,6.88,3.93,2.1,1.02,0.47,0.21,0.09,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.747,15.53,3.977,83.78,5.959,7.137,28.13,195.62,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.77,5.0,2.0,8.0,2.334,PLAYER_HISTORY_BLEND,96.49,91.55,83.01,70.12,54.13,37.52,23.1,12.36,5.58,2.2
00-0037809,Chig Okonkwo,WAS,SEA,TE,TE,,TE1,ACT,4.0,2026,REG,3,2026 REG W3,401872955,2026-09-27T17:00Z,home,28.327,28.825,28.353,5.284,51.417,17.093,51,30.0,30.5,30.4,16.0,5.8,1.0,0.996,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,90.28,84.64,77.34,68.16,57.48,46.31,35.48,25.91,17.69,11.42,6.98,3.95,2.09,1.03,0.47,0.24,0.1,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.973,19.01,3.466,69.7,6.909,8.173,24.06,169.37,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.977,5.0,2.0,8.0,2.005,PLAYER_HISTORY_BLEND,98.79,95.85,89.31,77.07,59.37,39.43,22.19,10.26,3.89,1.19
00-0039880,Malik Washington,MIA,KC,WR,WR,,WR2,ACT,2.0,2026,REG,3,2026 REG W3,401872952,2026-09-27T17:00Z,home,28.24,28.497,28.214,7.463,48.96,15.636,30,25.8,23.0,24.4,48.0,4.2,1.0,0.94,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,92.48,86.96,79.34,69.51,57.98,45.55,33.67,23.35,14.99,8.91,4.89,2.55,1.23,0.52,0.21,0.08,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.945,19.08,3.532,71.43,5.81,7.996,23.84,181.83,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.96,5.0,2.0,8.0,2.104,PLAYER_HISTORY_BLEND,98.3,94.98,87.99,75.56,58.42,39.68,23.13,11.27,4.58,1.54
00-0033885,David Njoku,LAC,BUF,TE,TE,,TE1,ACT,9.0,2026,REG,3,2026 REG W3,401872953,2026-09-27T17:00Z,away,27.731,28.188,27.71,4.674,50.665,16.973,40,15.8,24.3,31.2,33.5,2.6,1.0,0.952,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,89.66,83.88,76.19,66.74,55.97,44.96,34.23,24.58,16.73,10.71,6.41,3.64,1.84,0.88,0.42,0.17,0.07,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.08,16.97,3.472,68.35,5.924,7.987,27.54,180.53,PRIMARY_ROTATION_TEAM_CONSTRAINED,5.135,5.0,1.0,9.0,2.941,PLAYER_HISTORY_BLEND,93.35,87.97,80.0,69.6,57.54,44.44,32.02,21.33,13.11,7.38
00-0038041,Jake Ferguson,DAL,BAL,TE,TE,,TE1,ACT,4.0,2026,REG,3,2026 REG W3,401872960,2026-09-27T20:25Z,home,27.607,27.989,27.509,4.384,50.56,16.978,50,15.8,26.5,28.4,24.5,2.8,1.0,1.053,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,89.41,83.47,75.68,66.23,55.58,44.42,33.96,24.32,16.47,10.55,6.23,3.46,1.83,0.88,0.38,0.15,0.06,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.796,14.6,3.754,78.26,6.174,7.355,30.23,229.87,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.802,5.0,2.0,8.0,2.29,PLAYER_HISTORY_BLEND,96.76,92.23,83.98,71.2,54.91,37.79,22.97,12.04,5.39,2.03
00-0036550,Rashod Bateman,BAL,DAL,WR,WR,,WR2,ACT,5.0,2026,REG,3,2026 REG W3,401872960,2026-09-27T20:25Z,away,27.555,28.047,27.561,4.488,50.665,17.053,46,23.6,20.0,20.8,44.0,3.2,1.0,1.069,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,89.54,83.47,75.63,66.12,55.63,44.55,33.99,24.57,16.7,10.66,6.48,3.55,1.85,0.92,0.43,0.2,0.08,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.062,16.93,2.201,54.17,6.5,12.522,22.08,189.28,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.087,4.0,1.0,7.0,2.165,PLAYER_HISTORY_BLEND,94.71,87.66,76.08,59.94,42.09,25.72,13.44,5.98,2.21,0.7
00-0037545,Rashid Shaheed,SEA,WAS,WR,WR,,WR3,ACT,4.0,2026,REG,3,2026 REG W3,401872955,2026-09-27T17:00Z,away,27.468,27.987,27.547,4.167,50.574,17.049,41,9.8,22.4,29.2,19.5,2.4,1.0,1.15,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,89.16,83.3,75.66,66.37,55.65,44.53,33.83,24.36,16.47,10.53,6.4,3.57,1.88,0.93,0.41,0.17,0.07,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.139,14.72,2.069,50.0,6.907,13.274,25.86,204.85,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.255,4.0,0.0,8.0,2.828,PLAYER_HISTORY_BLEND,88.43,80.84,70.52,58.24,45.25,32.67,21.79,13.28,7.5,3.88
00-0038134,Kenneth Walker III,KC,MIA,RB,RB,,RB1,ACT,4.0,2026,REG,3,2026 REG W3,401872952,2026-09-27T17:00Z,away,27.362,27.848,27.387,4.303,50.222,16.93,43,37.0,27.8,22.133,39.5,5.0,1.0,0.923,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,89.35,83.4,75.54,66.0,55.27,44.28,33.55,23.99,16.19,10.22,6.12,3.41,1.77,0.85,0.39,0.18,0.07,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.315,14.1,3.276,75.93,7.481,8.351,28.15,189.96,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.347,4.0,1.0,7.0,2.328,PLAYER_HISTORY_BLEND,94.59,88.24,77.7,63.45,46.92,30.78,17.77,9.07,4.0,1.56
00-0036309,Darnell Mooney,NYG,TEN,WR,WR,,WR3,ACT,6.0,2026,REG,3,2026 REG W3,401872956,2026-09-27T17:00Z,home,27.229,27.788,27.303,4.104,50.401,17.023,47,30.8,32.8,30.267,37.5,3.4,1.0,0.97,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,89.11,83.09,75.14,65.72,55.06,44.07,33.48,24.12,16.3,10.38,6.21,3.46,1.8,0.86,0.39,0.17,0.07,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.964,13.9,1.918,48.39,7.323,14.195,26.24,172.79,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.98,4.0,1.0,7.0,2.056,PLAYER_HISTORY_BLEND,95.16,88.12,75.62,58.65,39.8,23.04,11.14,4.54,1.44,0.39
00-0039901,Keon Coleman,BUF,LAC,WR,WR,,WR3,ACT,2.0,2026,REG,3,2026 REG W3,401872953,2026-09-27T17:00Z,home,27.02,27.52,26.981,3.863,50.072,16.978,27,27.6,26.5,33.267,32.0,3.4,1.0,0.9,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,88.87,82.77,74.82,65.05,54.32,43.35,32.88,23.51,15.8,10.07,6.02,3.34,1.76,0.85,0.4,0.18,0.05,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.974,13.21,2.627,66.1,6.814,10.285,27.68,229.97,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.023,4.0,1.0,7.0,2.322,PLAYER_HISTORY_BLEND,92.59,84.88,73.0,57.82,41.41,26.33,14.64,7.15,3.02,1.06
00-0041042,Malachi Fields,NYG,TEN,WR,WR,,WR2,ACT,0.0,2026,REG,3,2026 REG W3,401872956,2026-09-27T17:00Z,home,26.874,26.851,26.834,14.026,39.71,9.998,2,27.5,27.5,27.5,27.5,5.0,1.0,0.97,PLAYER_PRIOR_BLEND,100000,NFL_RECEIVING_YARDS_V1,98.52,95.28,88.19,75.16,57.21,37.6,20.79,9.54,3.57,1.01,0.23,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.209,18.27,2.344,45.0,5.5,11.464,26.24,172.79,PRIMARY_ROTATION_TEAM_CONSTRAINED,5.212,5.0,3.0,7.0,1.696,PLAYER_HISTORY_BLEND,99.74,98.67,94.73,84.7,66.53,43.06,22.16,8.53,2.46,0.52
00-0040730,RJ Harvey,DEN,LAR,RB,RB,,RB1,ACT,1.0,2026,REG,3,2026 REG W3,401872962,2026-09-28T00:20Z,home,26.659,27.123,26.668,4.12,49.107,16.589,18,26.4,26.4,23.333,23.0,4.0,1.0,1.112,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,89.09,82.82,74.49,64.76,53.76,42.45,31.76,22.36,14.77,9.13,5.31,2.84,1.44,0.68,0.29,0.12,0.04,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.983,15.66,3.987,80.0,6.0,6.687,29.27,193.54,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.99,5.0,3.0,7.0,1.788,PLAYER_HISTORY_BLEND,99.42,97.6,92.04,80.13,60.79,38.66,19.57,7.76,2.4,0.55
