rank,date,game_pk,game_time_utc,game_status,team,opp,batter_id,batter,batter_hand,batting_order,lineup_source,roster_role,lineup_confirmed,last7_confirmed_games,last7_starts,last7_start_rate,last7_median_order,last7_avg_order,last7_most_recent_order,last7_days_since_start,last7_lineup_score,starter_id,starter,starter_hand,expected_pa,starter_pa_share,proj_k,line,play,true_probability,fair_odds,confidence,ai_score,bullpen_k_pa,sim_mean_k,sim_median_k,sim_p0,sim_p1,sim_p2,sim_p3,sim_p4plus,sim_1plus,sim_2plus,sim_3plus,more_0_5,less_0_5,more_1_5,less_1_5,more_2_5,less_2_5,more_3_5,less_3_5,pa,k,k_rate,bat_pitches,bat_swings,bat_whiffs,bat_whiff_rate,bat_csw_rate,bat_chase_rate,bat_contact_rate,bat_zone_contact_rate,bat_two_strike_whiff,l5_games,l5_k,l5_pa,l5_k_per_game,l5_k_rate,l5_1plus,l5_2plus,l10_games,l10_k,l10_pa,l10_k_per_game,l10_k_rate,l10_1plus,l10_2plus,l15_games,l15_k,l15_pa,l15_k_per_game,l15_k_rate,l15_1plus,l15_2plus,split_pa,split_k,split_k_rate,split_whiff,split_csw,split_chase,split_contact,bvp_pa,bvp_k,bvp_k_rate,bvp_k_rate_reg,bvp_pitches,bvp_whiff,bvp_whiff_reg,bvp_csw,bvp_csw_reg,bvp_chase,bvp_contact,bvp_zone_contact,bvp_two_strike_whiff,bvp_last_seen_days,bvp_k_1plus_rate,bvp_k_2plus_rate,sp_pa,sp_k,sp_k_rate,sp_whiff,sp_csw,sp_two_strike_whiff,sp_avg_velo,arsenal_whiff_allowed,arsenal_csw_allowed,arsenal_two_strike_whiff,arsenal_k_pressure,arsenal_coverage,top_pitch,top_pitch_usage,top_pitch_batter_whiff,target_fb_velo,velo_band_width,velo_band_pitches,velo_band_swings,velo_band_whiffs,velo_band_whiff_raw,velo_band_whiff,velo_band_source,bvp_reliability,model_batter_baseline_k_pa,model_recent_k_pa,model_platoon_k_pa,model_starter_k_pa,model_arsenal_k_pa,model_bvp_k_pa,model_two_strike_k_pa,model_velo_k_pa,model_bullpen_k_pa,model_contact_k_pa,model_k_pa,sp_pitch1,sp_pitch1_usage,sp_pitch1_velo,sp_pitch1_whiff,sp_pitch1_csw,sp_pitch2,sp_pitch2_usage,sp_pitch2_velo,sp_pitch2_whiff,sp_pitch2_csw,sp_pitch3,sp_pitch3_usage,sp_pitch3_velo,sp_pitch3_whiff,sp_pitch3_csw,sp_pitch4,sp_pitch4_usage,sp_pitch4_velo,sp_pitch4_whiff,sp_pitch4_csw,sp_pitch5,sp_pitch5_usage,sp_pitch5_velo,sp_pitch5_whiff,sp_pitch5_csw,true_probability_pct,sim_p0_pct,sim_p1_pct,sim_p2_pct,sim_p3_pct,sim_p4plus_pct,sim_1plus_pct,sim_2plus_pct,sim_3plus_pct,more_0_5_pct,less_0_5_pct,more_1_5_pct,less_1_5_pct,more_2_5_pct,less_2_5_pct,more_3_5_pct,less_3_5_pct,k_rate_pct,bat_whiff_rate_pct,bat_csw_rate_pct,bat_chase_rate_pct,bat_contact_rate_pct,bat_zone_contact_rate_pct,bat_two_strike_whiff_pct,l5_k_rate_pct,l10_k_rate_pct,l15_k_rate_pct,l5_1plus_pct,l10_1plus_pct,l15_1plus_pct,l5_2plus_pct,l10_2plus_pct,l15_2plus_pct,split_k_rate_pct,split_whiff_pct,split_csw_pct,split_chase_pct,split_contact_pct,bvp_k_rate_pct,bvp_k_rate_reg_pct,bvp_whiff_pct,bvp_whiff_reg_pct,bvp_csw_pct,bvp_csw_reg_pct,bvp_chase_pct,bvp_contact_pct,bvp_zone_contact_pct,bvp_two_strike_whiff_pct,sp_k_rate_pct,sp_whiff_pct,sp_csw_pct,sp_two_strike_whiff_pct,arsenal_whiff_allowed_pct,arsenal_csw_allowed_pct,arsenal_two_strike_whiff_pct,arsenal_k_pressure_pct,arsenal_coverage_pct,top_pitch_usage_pct,top_pitch_batter_whiff_pct,model_batter_baseline_k_pa_pct,model_recent_k_pa_pct,model_platoon_k_pa_pct,model_starter_k_pa_pct,model_arsenal_k_pa_pct,model_bvp_k_pa_pct,model_two_strike_k_pa_pct,model_velo_k_pa_pct,model_bullpen_k_pa_pct,model_contact_k_pa_pct,model_k_pa_pct,bullpen_k_pa_pct,last7_start_rate_pct,velo_band_whiff_raw_pct,bvp_ff_pitches,bvp_ff_whiff,bvp_ff_csw,bvp_ff_k_pa,bvp_kc_pitches,bvp_kc_whiff,bvp_kc_csw,bvp_kc_k_pa,bvp_ch_pitches,bvp_ch_whiff,bvp_ch_csw,bvp_ch_k_pa,bvp_si_pitches,bvp_si_whiff,bvp_si_csw,bvp_si_k_pa,bvp_sl_pitches,bvp_sl_whiff,bvp_sl_csw,bvp_sl_k_pa,bvp_k_1plus_rate_pct,bvp_k_2plus_rate_pct,bvp_cu_pitches,bvp_cu_whiff,bvp_cu_csw,bvp_cu_k_pa,sp_pitch6,sp_pitch6_usage,sp_pitch6_velo,sp_pitch6_whiff,sp_pitch6_csw,bvp_fc_pitches,bvp_fc_whiff,bvp_fc_csw,bvp_fc_k_pa,bvp_fs_pitches,bvp_fs_whiff,bvp_fs_csw,bvp_fs_k_pa,bvp_st_pitches,bvp_st_whiff,bvp_st_csw,bvp_st_k_pa,pp_goblin_line,pp_standard_line,pp_devil_line,dk_goblin_line,dk_standard_line,dk_devil_line,fd_goblin_line,fd_standard_line,fd_devil_line,dk_standard_over_odds,dk_standard_under_odds,fd_standard_over_odds,fd_standard_under_odds
341,2026-09-09,824226,2026-09-09T17:10:00Z,Scheduled,DET,MIN,682985,Riley Greene,L,4.0,LAST7_CONFIRMED,PROJECTED_STARTER,False,7,5,0.7143,4.0,4.2,4.0,1.0,0.7257,805673,Zebby Matthews,R,4.42,0.78,1.1478,0.5,MORE,0.7194,-256,81,84,0.2179,1.1478,1.0,0.2806,0.3945,0.2369,0.0738,0.0142,0.7194,0.3249,0.088,0.7194,0.2806,0.3249,0.6751,0.088,0.912,0.0142,0.9858,350,93,0.2657,1448,694,196,0.2824,0.268,0.2736,0.7176,0.8279,0.2687,5,5,23,1.0,0.2174,0.6,0.2,10,13,42,1.3,0.3095,0.6,0.4,15,20,65,1.3333,0.3077,0.7333,0.4,236,63,0.2669,0.2904,0.2586,0.2701,0.7096,3,1,0.3333,0.2318,8,0.0,0.1104,0.25,0.2828,0.3333,1.0,1.0,0.0,89.0,1.0,0.0,488,97,0.1988,0.1977,0.2562,0.2229,90.0207,0.2515,0.2735,0.2341,0.2572,1.0,4-Seam,0.3609,0.1949,94.1736,1.5,299,163,26,0.1595,0.153,VELO_BAND_1.5,0.0625,0.2604,0.267,0.2654,0.2032,0.3194,0.2582,0.3488,0.2928,0.2179,0.2264,0.2651,4-Seam,0.3609,95.2019,0.1104,0.2545,Slider,0.2197,87.2039,0.3188,0.2738,Changeup,0.1294,86.7793,0.165,0.1701,Cutter,0.1241,90.7848,0.1429,0.2511,Curve,0.1165,79.8876,0.3214,0.2995,71.9,28.1,39.4,23.7,7.4,1.4,71.9,32.5,8.8,71.9,28.1,32.5,67.5,8.8,91.2,1.4,98.6,26.6,28.2,26.8,27.4,71.8,82.8,26.9,21.7,31.0,30.8,60.0,60.0,73.3,20.0,40.0,40.0,26.7,29.0,25.9,27.0,71.0,33.3,23.2,0.0,11.0,25.0,28.3,33.3,100.0,100.0,0.0,19.9,19.8,25.6,22.3,25.1,27.4,23.4,25.7,100.0,36.1,19.5,26.0,26.7,26.5,20.3,31.9,25.8,34.9,29.3,21.8,22.6,26.5,21.8,71.4,16.0,3.0,0.0,0.3333,0.0,,,,,3.0,0.0,0.0,0.5,,,,,,,,,100.0,0.0,2.0,0.0,0.5,0.225,Sinker,0.0494,95.1707,0.175,0.3261,,,,,,,,,,,,,,,,,,,,,,,,,
342,2026-09-09,823416,2026-09-09T22:40:00Z,Scheduled,HOU,PHI,669397,Nick Allen,R,4.01,LAST7_CONFIRMED,PROJECTED_STARTER,False,7,5,0.7143,4.01,3.81,4.01,1.0,0.7371,650911,Cristopher Sánchez,L,4.42,0.78,1.0315,1.5,LESS,0.719,-256,68,80,0.2596,1.0315,1.0,0.3239,0.3951,0.2153,0.0573,0.0084,0.6761,0.281,0.0657,0.6761,0.3239,0.281,0.719,0.0657,0.9343,0.0084,0.9916,113,24,0.2124,415,199,42,0.2111,0.2819,0.3058,0.7889,0.8603,0.2388,5,3,15,0.6,0.2,0.4,0.2,10,6,30,0.6,0.2,0.3,0.2,15,7,40,0.4667,0.175,0.2667,0.1333,24,3,0.125,0.1795,0.2619,0.3261,0.8205,0,0,0.225,0.225,0,0.115,0.115,0.285,0.285,0.285,0.755,0.825,0.115,,,,516,140,0.2713,0.3045,0.309,0.2955,90.5523,0.1333,0.2609,0.1283,0.18,1.0,Sinker,0.4312,0.0571,95.1478,1.5,101,41,10,0.2439,0.1916,VELO_BAND_1.5,0.0,0.2271,0.2167,0.2011,0.2638,0.2095,0.2271,0.2999,0.2752,0.2596,0.2284,0.2292,Sinker,0.4312,95.1478,0.1036,0.2989,Changeup,0.3763,87.3301,0.43,0.2902,Slider,0.1925,86.5589,0.4516,0.3683,,,,,,,,,,,71.9,32.4,39.5,21.5,5.7,0.8,67.6,28.1,6.6,67.6,32.4,28.1,71.9,6.6,93.4,0.8,99.2,21.2,21.1,28.2,30.6,78.9,86.0,23.9,20.0,20.0,17.5,40.0,30.0,26.7,20.0,20.0,13.3,12.5,17.9,26.2,32.6,82.1,22.5,22.5,11.5,11.5,28.5,28.5,28.5,75.5,82.5,11.5,27.1,30.5,30.9,29.6,13.3,26.1,12.8,18.0,100.0,43.1,5.7,22.7,21.7,20.1,26.4,20.9,22.7,30.0,27.5,26.0,22.8,22.9,26.0,71.4,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,2026-09-09,823497,2026-09-09T23:05:00Z,Scheduled,COL,NYY,681393,Connor Norby,R,8.01,LAST7_CONFIRMED,PROJECTED_STARTER,False,7,6,0.8571,4.0,4.335,8.01,3.0,0.8229,701542,Will Warren,R,3.98,0.78,1.0411,1.5,LESS,0.719,-256,73,82,0.2423,1.0411,1.0,0.3107,0.4083,0.2171,0.0572,0.0067,0.6893,0.281,0.0639,0.6893,0.3107,0.281,0.719,0.0639,0.9361,0.0067,0.9933,187,52,0.2781,717,374,100,0.2674,0.2455,0.2891,0.7326,0.834,0.339,5,5,20,1.0,0.25,0.6,0.4,10,11,41,1.1,0.2683,0.7,0.4,15,16,61,1.0667,0.2623,0.7333,0.3333,123,35,0.2846,0.2898,0.256,0.3169,0.7102,0,0,0.225,0.225,0,0.115,0.115,0.285,0.285,0.285,0.755,0.825,0.115,,,,420,80,0.1905,0.193,0.2649,0.1897,89.9602,0.2025,0.2542,0.2494,0.2485,1.0,4-Seam,0.3422,0.2835,93.3928,1.5,149,81,17,0.2099,0.1855,VELO_BAND_1.5,0.0,0.2637,0.2626,0.277,0.1971,0.2832,0.2637,0.3488,0.2922,0.2423,0.2301,0.2613,4-Seam,0.3422,93.5769,0.2,0.2821,Sinker,0.2605,93.1511,0.12,0.2565,Sweeper,0.177,83.8101,0.2,0.3357,Changeup,0.1535,87.1992,0.2328,0.1653,Curve,0.0625,81.2307,0.3095,0.2574,71.9,31.1,40.8,21.7,5.7,0.7,68.9,28.1,6.4,68.9,31.1,28.1,71.9,6.4,93.6,0.7,99.3,27.8,26.7,24.5,28.9,73.3,83.4,33.9,25.0,26.8,26.2,60.0,70.0,73.3,40.0,40.0,33.3,28.5,29.0,25.6,31.7,71.0,22.5,22.5,11.5,11.5,28.5,28.5,28.5,75.5,82.5,11.5,19.0,19.3,26.5,19.0,20.2,25.4,24.9,24.9,100.0,34.2,28.3,26.4,26.3,27.7,19.7,28.3,26.4,34.9,29.2,24.2,23.0,26.1,24.2,85.7,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Slider,0.0019,86.5333,0.5,0.3333,,,,,,,,,,,,,,,,,,,,,,,,,
344,2026-09-09,823172,2026-09-09T19:45:00Z,Scheduled,STL,SF,691023,Jordan Walker,R,4.0,LAST7_CONFIRMED,PROJECTED_STARTER,False,7,7,1.0,4.0,3.8571,4.0,0.0,1.0,694918,Blade Tidwell,R,4.42,0.78,1.1338,0.5,MORE,0.7186,-255,79,83,0.1969,1.1338,1.0,0.2814,0.3993,0.2368,0.07,0.0125,0.7186,0.3193,0.0825,0.7186,0.2814,0.3193,0.6807,0.0825,0.9175,0.0125,0.9875,439,107,0.2437,1559,825,237,0.2873,0.2931,0.3744,0.7127,0.834,0.284,5,10,24,2.0,0.4167,1.0,0.8,10,18,46,1.8,0.3913,0.9,0.7,15,24,66,1.6,0.3636,0.9333,0.5333,312,84,0.2692,0.3019,0.3127,0.3971,0.6981,0,0,0.225,0.225,0,0.115,0.115,0.285,0.285,0.285,0.755,0.825,0.115,,,,129,26,0.2016,0.1807,0.2536,0.163,88.6298,0.2253,0.2781,0.2123,0.2319,1.0,Sweeper,0.3303,0.2353,94.087,1.5,311,149,29,0.1946,0.182,VELO_BAND_1.5,0.0,0.2462,0.3219,0.265,0.2118,0.2921,0.2462,0.3488,0.2944,0.1969,0.267,0.265,Sweeper,0.3303,82.316,0.3023,0.3149,4-Seam,0.2792,94.8373,0.1111,0.2549,Sinker,0.1989,93.0339,0.0784,0.2477,Slider,0.0931,88.3529,0.1481,0.1569,Changeup,0.0511,83.2536,0.0,0.0714,71.9,28.1,39.9,23.7,7.0,1.2,71.9,31.9,8.3,71.9,28.1,31.9,68.1,8.3,91.7,1.2,98.8,24.4,28.7,29.3,37.4,71.3,83.4,28.4,41.7,39.1,36.4,100.0,90.0,93.3,80.0,70.0,53.3,26.9,30.2,31.3,39.7,69.8,22.5,22.5,11.5,11.5,28.5,28.5,28.5,75.5,82.5,11.5,20.2,18.1,25.4,16.3,22.5,27.8,21.2,23.2,100.0,33.0,23.5,24.6,32.2,26.5,21.2,29.2,24.6,34.9,29.4,19.7,26.7,26.5,19.7,100.0,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,0.0456,83.736,0.25,0.24,,,,,,,,,,,,,,,,,,,,,,,,,
345,2026-09-09,823818,2026-09-09T22:40:00Z,Scheduled,NYM,MIA,596019,Francisco Lindor,S,1.0,LAST7_CONFIRMED,PROJECTED_STARTER,False,7,7,1.0,1.0,1.0,1.0,1.0,1.0,676083,Janson Junk,R,4.72,0.6528,1.0404,1.5,LESS,0.7183,-255,76,82,0.2166,1.0404,1.0,0.321,0.3973,0.213,0.0586,0.0102,0.679,0.2817,0.0688,0.679,0.321,0.2817,0.7183,0.0688,0.9312,0.0102,0.9898,276,55,0.1993,1162,539,119,0.2208,0.2685,0.303,0.7792,0.8671,0.1689,5,6,26,1.2,0.2308,0.8,0.2,10,11,47,1.1,0.234,0.7,0.2,15,15,68,1.0,0.2206,0.6,0.2,187,42,0.2246,0.2399,0.2757,0.2905,0.7601,3,1,0.3333,0.2318,17,0.0,0.1104,0.2353,0.2788,0.125,1.0,1.0,0.0,39.0,1.0,0.0,272,41,0.1507,0.1008,0.2271,0.0944,88.2368,0.1916,0.2641,0.1538,0.2242,1.0,4-Seam,0.3577,0.1829,93.8819,1.5,238,95,18,0.1895,0.1725,VELO_BAND_1.5,0.0881,0.2168,0.2247,0.2225,0.1707,0.2662,0.2176,0.3157,0.2863,0.2166,0.2286,0.2253,4-Seam,0.3577,93.9243,0.0819,0.2561,Slider,0.1862,86.2942,0.092,0.2461,Changeup,0.1657,87.2688,0.0952,0.1294,Sweeper,0.1433,80.168,0.1446,0.1973,Curve,0.0887,80.7297,0.1724,0.3187,71.8,32.1,39.7,21.3,5.9,1.0,67.9,28.2,6.9,67.9,32.1,28.2,71.8,6.9,93.1,1.0,99.0,19.9,22.1,26.9,30.3,77.9,86.7,16.9,23.1,23.4,22.1,80.0,70.0,60.0,20.0,20.0,20.0,22.5,24.0,27.6,29.0,76.0,33.3,23.2,0.0,11.0,23.5,27.9,12.5,100.0,100.0,0.0,15.1,10.1,22.7,9.4,19.2,26.4,15.4,22.4,100.0,35.8,18.3,21.7,22.5,22.2,17.1,26.6,21.8,31.6,28.6,21.7,22.9,22.5,21.7,100.0,18.9,6.0,0.0,0.1667,0.5,,,,,4.0,0.0,0.25,0.0,,,,,4.0,0.0,0.25,0.225,100.0,0.0,3.0,0.115,0.3333,0.225,Sinker,0.0575,93.6186,0.0625,0.2034,,,,,,,,,,,,,,,,,,,,,,,,,
346,2026-09-09,824791,2026-09-09T22:35:00Z,Scheduled,BAL,CLE,681297,Colton Cowser,L,8.0,LAST7_CONFIRMED,PROJECTED_STARTER,False,7,5,0.7143,8.0,6.606,8.0,1.0,0.7257,656492,Foster Griffin,L,3.98,0.78,1.1055,0.5,MORE,0.7182,-255,73,81,0.2503,1.1055,1.0,0.2818,0.4115,0.2343,0.0644,0.008,0.7182,0.3067,0.0724,0.7182,0.2818,0.3067,0.6933,0.0724,0.9276,0.008,0.992,264,78,0.2955,1122,498,139,0.2791,0.3075,0.2899,0.7209,0.8308,0.2333,5,8,18,1.6,0.4444,0.8,0.8,10,11,37,1.1,0.2973,0.6,0.5,15,16,51,1.0667,0.3137,0.6667,0.4,49,21,0.4286,0.3579,0.3772,0.287,0.6421,0,0,0.225,0.225,0,0.115,0.115,0.285,0.285,0.285,0.755,0.825,0.115,,,,467,100,0.2141,0.1985,0.2708,0.1734,86.114,0.1957,0.2922,0.159,0.2299,1.0,Cutter,0.3373,0.2174,89.979,1.5,71,37,10,0.2703,0.2034,VELO_BAND_1.5,0.0,0.2775,0.3105,0.3397,0.216,0.276,0.2775,0.3299,0.2917,0.2503,0.2323,0.2802,Cutter,0.3373,88.7246,0.1635,0.2655,4-Seam,0.1684,91.6016,0.1597,0.3057,Sweeper,0.1416,80.1712,0.256,0.3068,Changeup,0.1099,82.2849,0.32,0.239,Curve,0.0949,77.7508,0.2346,0.2994,71.8,28.2,41.2,23.4,6.4,0.8,71.8,30.7,7.2,71.8,28.2,30.7,69.3,7.2,92.8,0.8,99.2,29.5,27.9,30.7,29.0,72.1,83.1,23.3,44.4,29.7,31.4,80.0,60.0,66.7,80.0,50.0,40.0,42.9,35.8,37.7,28.7,64.2,22.5,22.5,11.5,11.5,28.5,28.5,28.5,75.5,82.5,11.5,21.4,19.8,27.1,17.3,19.6,29.2,15.9,23.0,100.0,33.7,21.7,27.8,31.0,34.0,21.6,27.6,27.8,33.0,29.2,25.0,23.2,28.0,25.0,71.4,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Sinker,0.0922,91.6041,0.1154,0.2558,,,,,,,,,,,,,,,,,,,,,,,,,
347,2026-09-09,823818,2026-09-09T22:40:00Z,Scheduled,MIA,NYM,691788,Joe Mack,L,6.01,LAST7_CONFIRMED,PROJECTED_STARTER,False,7,4,0.5714,8.5,8.005,6.01,1.0,0.5371,476594,Robert Stock,R,4.2,0.6772,1.0446,1.5,LESS,0.718,-255,73,81,0.2346,1.0446,1.0,0.3129,0.4051,0.2149,0.0591,0.008,0.6871,0.282,0.0671,0.6871,0.3129,0.282,0.718,0.0671,0.9329,0.008,0.992,271,70,0.2583,1042,495,119,0.2404,0.2764,0.2833,0.7596,0.8459,0.2857,5,5,15,1.0,0.3333,0.8,0.2,10,8,28,0.8,0.2857,0.7,0.1,15,11,44,0.7333,0.25,0.6,0.1333,214,55,0.257,0.2418,0.2716,0.2776,0.7582,2,0,0.0,0.2154,12,0.1429,0.1165,0.0833,0.2667,0.1667,0.8571,1.0,0.0,37.0,0.0,0.0,128,25,0.1953,0.2395,0.2703,0.2111,90.5952,0.1787,0.2779,0.1732,0.2176,1.0,Cutter,0.3098,0.2157,93.3674,1.5,175,84,11,0.131,0.127,VELO_BAND_1.5,0.0622,0.2543,0.2725,0.2563,0.2083,0.2576,0.252,0.3438,0.2499,0.2346,0.2236,0.2533,Cutter,0.3098,91.0705,0.2143,0.302,4-Seam,0.2516,95.738,0.2973,0.2727,Sinker,0.2162,93.9,0.1087,0.2404,Sweeper,0.1123,80.9037,0.2632,0.3148,Changeup,0.0936,80.9133,0.4167,0.2222,71.8,31.3,40.5,21.5,5.9,0.8,68.7,28.2,6.7,68.7,31.3,28.2,71.8,6.7,93.3,0.8,99.2,25.8,24.0,27.6,28.3,76.0,84.6,28.6,33.3,28.6,25.0,80.0,70.0,60.0,20.0,10.0,13.3,25.7,24.2,27.2,27.8,75.8,0.0,21.5,14.3,11.7,8.3,26.7,16.7,85.7,100.0,0.0,19.5,23.9,27.0,21.1,17.9,27.8,17.3,21.8,100.0,31.0,21.6,25.4,27.3,25.6,20.8,25.8,25.2,34.4,25.0,23.5,22.4,25.3,23.5,57.1,13.1,3.0,0.0,0.0,0.0,,,,,2.0,0.115,0.0,0.225,2.0,1.0,0.5,0.225,,,,,0.0,0.0,,,,,Knuckle Curve,0.0146,79.4857,0.0,0.0,4.0,0.0,0.0,0.0,,,,,1.0,0.115,0.0,0.225,,,,,,,,,,,,,
348,2026-09-09,823739,2026-09-09T23:40:00Z,Scheduled,MIL,CHC,694192,Jackson Chourio,R,1.0,LAST7_CONFIRMED,PROJECTED_STARTER,False,7,7,1.0,1.0,1.5714,1.0,1.0,1.0,592332,Kevin Gausman,R,4.72,0.78,1.1448,0.5,MORE,0.7178,-254,86,85,0.2068,1.1448,1.0,0.2822,0.3953,0.2332,0.075,0.0142,0.7178,0.3224,0.0893,0.7178,0.2822,0.3224,0.6776,0.0893,0.9107,0.0142,0.9858,476,112,0.2353,1837,879,201,0.2287,0.2896,0.3438,0.7713,0.8759,0.2225,5,5,23,1.0,0.2174,0.6,0.4,10,10,47,1.0,0.2128,0.7,0.3,15,13,71,0.8667,0.1831,0.6,0.2667,333,81,0.2432,0.2308,0.2969,0.3573,0.7692,3,2,0.6667,0.2526,12,0.4,0.1264,0.4167,0.297,0.375,0.6,1.0,1.0,5.0,1.0,1.0,475,117,0.2463,0.2541,0.2853,0.2137,89.0521,0.2126,0.2899,0.1846,0.2619,1.0,4-Seam,0.4995,0.2295,93.9453,1.5,331,159,21,0.1321,0.1295,VELO_BAND_1.5,0.0754,0.2404,0.2276,0.2428,0.2426,0.3015,0.241,0.3488,0.2514,0.2068,0.2458,0.2522,4-Seam,0.4995,93.9453,0.0994,0.3136,Splitter,0.3829,84.2342,0.4205,0.2645,Slider,0.1002,83.9874,0.3919,0.2316,Changeup,0.0148,83.8393,0.2308,0.25,Sweeper,0.0016,79.8,0.115,0.3333,71.8,28.2,39.5,23.3,7.5,1.4,71.8,32.2,8.9,71.8,28.2,32.2,67.8,8.9,91.1,1.4,98.6,23.5,22.9,29.0,34.4,77.1,87.6,22.3,21.7,21.3,18.3,60.0,70.0,60.0,40.0,30.0,26.7,24.3,23.1,29.7,35.7,76.9,66.7,25.3,40.0,12.6,41.7,29.7,37.5,60.0,100.0,100.0,24.6,25.4,28.5,21.4,21.3,29.0,18.5,26.2,100.0,49.9,23.0,24.0,22.8,24.3,24.3,30.2,24.1,34.9,25.1,20.7,24.6,25.2,20.7,100.0,13.2,4.0,0.0,0.5,0.5,,,,,,,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,7.0,0.5,0.2857,1.0,1.0,0.115,1.0,0.225,,,,,,,,,,,,,
349,2026-09-09,824549,2026-09-09T23:40:00Z,Scheduled,PIT,CWS,804668,Rafael Flores Jr.,R,7.0,LAST7_CONFIRMED,PROJECTED_STARTER,False,7,5,0.7143,7.0,6.602,7.0,1.0,0.6914,663436,Davis Martin,R,4.09,0.78,1.0433,1.5,LESS,0.7176,-254,68,80,0.2173,1.0433,1.0,0.3101,0.4075,0.219,0.0561,0.0072,0.6899,0.2824,0.0634,0.6899,0.3101,0.2824,0.7176,0.0634,0.9366,0.0072,0.9928,105,31,0.2952,431,188,54,0.2872,0.3295,0.2899,0.7128,0.8125,0.2564,5,4,19,0.8,0.2105,0.6,0.2,10,9,37,0.9,0.2432,0.6,0.3,15,17,54,1.1333,0.3148,0.6667,0.4,50,15,0.3,0.303,0.3286,0.3,0.697,0,0,0.225,0.225,0,0.115,0.115,0.285,0.285,0.285,0.755,0.825,0.115,,,,361,62,0.1717,0.2036,0.246,0.1723,89.8771,0.194,0.3136,0.1693,0.2596,1.0,4-Seam,0.2677,0.2794,92.6214,1.5,82,40,10,0.25,0.1944,VELO_BAND_1.5,0.0,0.2659,0.2506,0.2801,0.1833,0.2932,0.2659,0.3399,0.2878,0.2173,0.2336,0.2588,4-Seam,0.2677,93.8111,0.1977,0.2351,Sinker,0.199,92.76,0.0657,0.2,Curve,0.1556,81.5735,0.3974,0.3163,Slider,0.1194,87.0558,0.2527,0.2121,Changeup,0.1179,90.0816,0.1125,0.1902,71.8,31.0,40.7,21.9,5.6,0.7,69.0,28.2,6.3,69.0,31.0,28.2,71.8,6.3,93.7,0.7,99.3,29.5,28.7,32.9,29.0,71.3,81.2,25.6,21.1,24.3,31.5,60.0,60.0,66.7,20.0,30.0,40.0,30.0,30.3,32.9,30.0,69.7,22.5,22.5,11.5,11.5,28.5,28.5,28.5,75.5,82.5,11.5,17.2,20.4,24.6,17.2,19.4,31.4,16.9,26.0,100.0,26.8,27.9,26.6,25.1,28.0,18.3,29.3,26.6,34.0,28.8,21.7,23.4,25.9,21.7,71.4,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Cutter,0.1179,89.6871,0.2588,0.3252,,,,,,,,,,,,,,,,,,,,,,,,,
350,2026-09-09,823900,2026-09-10T02:10:00Z,Scheduled,LAD,CIN,690976,Alex Freeland,S,6.01,LAST7_CONFIRMED,PROJECTED_STARTER,False,7,6,0.8571,6.505,6.6767,6.01,0.0,0.8343,695076,Rhett Lowder,R,4.2,0.713,1.0482,1.5,LESS,0.717,-253,71,80,0.2072,1.0482,1.0,0.3076,0.4094,0.2174,0.0588,0.0068,0.6924,0.283,0.0656,0.6924,0.3076,0.283,0.717,0.0656,0.9344,0.0068,0.9932,126,37,0.2937,531,218,56,0.2569,0.3164,0.2172,0.7431,0.8062,0.2745,5,1,10,0.2,0.1,0.2,0.0,10,4,19,0.4,0.2105,0.4,0.0,15,10,33,0.6667,0.303,0.6,0.0667,106,27,0.2547,0.2186,0.2998,0.2117,0.7814,0,0,0.225,0.225,0,0.115,0.115,0.285,0.285,0.285,0.755,0.825,0.115,,,,356,63,0.177,0.168,0.2485,0.1568,89.3719,0.1958,0.2975,0.2041,0.2691,1.0,Sinker,0.2871,0.0588,93.5831,1.5,103,41,7,0.1707,0.1481,VELO_BAND_1.5,0.0,0.2676,0.2395,0.2599,0.1875,0.2964,0.2676,0.3488,0.2816,0.2072,0.2,0.2559,Sinker,0.2871,93.3155,0.0559,0.2765,Slider,0.2708,85.1241,0.3056,0.2932,Changeup,0.2003,86.6067,0.1897,0.1667,4-Seam,0.1988,93.9694,0.1212,0.2388,Curve,0.0378,80.5725,0.0588,0.2157,71.7,30.8,40.9,21.7,5.9,0.7,69.2,28.3,6.6,69.2,30.8,28.3,71.7,6.6,93.4,0.7,99.3,29.4,25.7,31.6,21.7,74.3,80.6,27.5,10.0,21.1,30.3,20.0,40.0,60.0,0.0,0.0,6.7,25.5,21.9,30.0,21.2,78.1,22.5,22.5,11.5,11.5,28.5,28.5,28.5,75.5,82.5,11.5,17.7,16.8,24.9,15.7,19.6,29.7,20.4,26.9,100.0,28.7,5.9,26.8,24.0,26.0,18.8,29.6,26.8,34.9,28.2,20.7,20.0,25.6,20.7,85.7,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweeper,0.0015,83.15,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
