Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality
36,2026-08-07,824081,2026-08-08T00:10:00Z,Scheduled,Kauffman Stadium,Chicago Cubs @ Kansas City Royals,Away,624424,Michael Conforto,Chicago Cubs,Kansas City Royals,DH,L,No,,76,198,172,39,11,0,9,24,24,24,1,58,0.227,0.323,0.448,0.771,8,25,20,3,0,0.15,0.0,16,42,36,5,1,0.139,0.0238,224,40,4.6,27.6,54.3,25.4,20.2,19.5,30.8,60.5,28.5,7.0,6.1,7.0,80.0,83.3,20.3,0.566,70.2,95.9,107.6,25.3,10.2,7.4,55.1,37.5,Below Average,2.5,Pull Power,A-,Elevated power plane,37.5,Below Average,0.965,Good,2.5,66.7,94.9,0.446,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,11.1,2.1,Positive regression,Below Average Pull Power profile. 4.6% barrel rate; 83.3 mph average exit velocity; 30.8% air-ball rate; 60.5% pull-air rate; 7.0% HR-launch rate.,0.0455,0.0404,4.05,24,10,19.1,1.26,125.6,Near normal interval,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,52.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,44.9,50.0,45.0,50.3,5.58,0.783,1.0,1.0,1.0,0.965,0.965,1.0,15.37,8.38,59.5,25.9,F,Probable SP unavailable; Lineup unconfirmed
37,2026-08-07,824081,2026-08-08T00:10:00Z,Scheduled,Kauffman Stadium,Chicago Cubs @ Kansas City Royals,Away,664023,Ian Happ,Chicago Cubs,Kansas City Royals,LF,S,No,,112,477,408,86,21,2,18,66,48,62,6,148,0.211,0.323,0.404,0.727,13,50,44,5,0,0.114,0.0,24,96,80,15,1,0.188,0.0104,572,126,5.7,21.0,52.2,22.0,25.7,14.1,23.2,52.3,29.2,7.5,4.1,7.5,37.8,81.9,17.5,0.57,70.2,93.2,110.4,18.5,10.4,3.9,43.1,33.6,Weak,2.5,Pull Power,A,Excellent HR swing plane,33.6,Weak,0.954,Good,4.0,48.0,91.3,0.473,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,30.44,12.44,Strong positive regression,Weak Pull Power profile. 5.7% barrel rate; 81.9 mph average exit velocity; 23.2% air-ball rate; 52.3% pull-air rate; 7.5% HR-launch rate.,0.0377,0.0366,4.05,54,16,22.7,2.38,238.2,Very long drought,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,S,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,53.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,37.2,50.0,45.0,50.3,5.57,0.758,1.0,1.0,1.0,0.954,0.954,1.06,14.01,7.96,74.7,31.8,D,Probable SP unavailable; Lineup unconfirmed
38,2026-08-07,823191,2026-08-08T02:15:00Z,Scheduled,Oracle Park,Detroit Tigers @ San Francisco Giants,Away,681546,James Outman,Detroit Tigers,San Francisco Giants,CF,L,No,,89,168,156,27,4,2,5,23,17,10,2,70,0.173,0.232,0.321,0.553,9,12,11,4,1,0.364,0.0833,19,42,41,9,2,0.22,0.0476,185,45,4.8,25.7,62.6,13.7,23.7,16.1,27.5,58.6,30.2,6.6,4.0,6.6,69.8,80.9,16.8,0.548,69.0,93.3,110.1,20.0,12.1,6.8,47.0,33.8,Weak,2.5,Pull Power,A,Excellent HR swing plane,33.8,Weak,0.955,Good,6.7,60.0,94.9,0.64,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,8.83,3.83,Positive regression,Weak Pull Power profile. 4.8% barrel rate; 80.9 mph average exit velocity; 27.5% air-ball rate; 58.6% pull-air rate; 6.6% HR-launch rate.,0.0298,0.0307,3.87,1,3,31.2,0.03,3.2,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,91.0,0.91,1.0,33.8,1.0,1.0,52.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,54.1,33.8,45.0,49.9,5.5,1.305,1.0,1.0,0.94,0.955,0.897,0.98,11.37,8.36,57.4,21.4,F,Probable SP unavailable; Lineup unconfirmed
39,2026-08-07,823191,2026-08-08T02:15:00Z,Scheduled,Oracle Park,Detroit Tigers @ San Francisco Giants,Away,693307,Dillon Dingler,Detroit Tigers,San Francisco Giants,C,R,No,,106,448,403,112,22,2,26,63,78,27,13,99,0.278,0.341,0.536,0.877,11,53,50,16,4,0.32,0.0755,21,95,85,28,7,0.329,0.0737,584,112,6.5,24.6,43.4,30.1,26.3,13.7,26.6,48.1,31.8,9.2,6.6,9.2,71.7,82.4,16.3,0.68,70.2,95.1,110.3,13.4,13.1,4.5,51.6,38.9,Below Average,2.5,Pull Power,A,Excellent HR swing plane,38.9,Below Average,0.969,Good,6.2,42.3,93.0,0.666,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,34.78,8.78,Strong positive regression,Below Average Pull Power profile. 6.5% barrel rate; 82.4 mph average exit velocity; 26.6% air-ball rate; 48.1% pull-air rate; 9.2% HR-launch rate.,0.058,0.0525,4.15,0,0,15.5,0.0,0.0,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,91.0,0.91,1.0,33.8,1.0,1.0,54.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,40.4,33.8,45.0,49.7,5.45,1.169,1.0,1.0,1.03,0.969,0.998,0.98,20.07,12.36,74.6,33.6,D,Probable SP unavailable; Lineup unconfirmed
40,2026-08-07,823266,2026-08-08T01:40:00Z,Scheduled,Petco Park,Houston Astros @ San Diego Padres,Home,687749,Jase Bowen,San Diego Padres,Houston Astros,RF,R,No,,44,75,71,11,2,0,1,10,6,2,2,29,0.155,0.2,0.225,0.425,9,19,18,4,1,0.222,0.0526,19,33,31,6,1,0.194,0.0303,66,31,7.2,25.9,42.8,37.6,18.0,17.2,32.7,39.2,33.1,9.3,6.3,9.3,30.5,80.0,16.3,0.645,67.9,94.8,108.2,24.6,12.5,4.1,37.1,34.1,Weak,2.5,Contact-First Profile,A,Excellent HR swing plane,34.1,Weak,0.955,Good,6.5,50.0,95.4,0.726,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,3.97,2.97,Positive regression,Weak Contact-First Profile profile. 7.2% barrel rate; 80.0 mph average exit velocity; 32.7% air-ball rate; 39.2% pull-air rate; 9.3% HR-launch rate.,0.0133,0.0248,3.81,11,4,71.0,0.15,15.5,Very recent HR,669854.0,Ronel Blanco,R,RHB vs RHP,3,3,14.2,7.36,1.3,5,3.07,9.82,4.91,88.0,6.8,25.0,19.3,45.0,12.5,81.2,93.9,107.9,0.651,5.0,62.0,79.8,0.679,11.6,4-Seam Fastball,R,RHB vs RHP,47.1,35,0.121,0.171,0.121,0.293,0,0,15,0.0,6.7,0.595,18,0.1111,13.0,0.794,0,0,0,0/0,,,,,0,0,0,52.9,Neutral Matchup,Average,50.0,3,Pitch-level Statcast · last 5 MLB games,253,4-Seam Fastball,35.573122529644266,90.0,Changeup,28.458498023715414,72.0,Curveball,20.158102766798418,51.0,Slider,15.810276679841897,40.0,,,,,,,,,,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,1.024,0.993,48.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,47.1,46.1,62.0,52.9,39.2,45.0,49.5,5.43,1.286,1.064,0.985,0.94,0.955,0.898,0.98,9.13,7.62,60.0,20.6,F,Small season sample; Lineup unconfirmed
41,2026-08-07,824081,2026-08-08T00:10:00Z,Scheduled,Kauffman Stadium,Chicago Cubs @ Kansas City Royals,Home,677951,Bobby Witt Jr.,Kansas City Royals,Chicago Cubs,SS,R,No,,97,427,381,109,24,1,13,55,41,42,1,74,0.286,0.356,0.457,0.813,3,13,12,6,0,0.5,0.0,10,41,38,10,1,0.263,0.0244,520,40,7.5,30.9,30.4,30.3,38.3,18.0,33.2,33.0,35.0,9.4,4.2,9.4,33.3,84.0,24.1,0.639,72.1,97.0,114.0,38.8,16.0,10.4,43.2,39.7,Below Average,2.5,Contact-First Profile,A-,Elevated power plane,39.7,Below Average,0.971,Good,7.5,35.7,94.5,0.631,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,33.29,20.29,Strong positive regression,Below Average Contact-First Profile profile. 7.5% barrel rate; 84.0 mph average exit velocity; 33.2% air-ball rate; 33.0% pull-air rate; 9.4% HR-launch rate.,0.0304,0.0308,4.09,34,9,29.3,1.16,116.0,Near normal interval,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,51.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,40.0,50.0,45.0,49.5,5.43,0.842,1.0,1.0,1.0,0.971,0.971,1.0,12.01,7.44,70.3,26.1,F,Probable SP unavailable; Lineup unconfirmed
42,2026-08-07,824566,2026-08-07T23:40:00Z,Scheduled,Rate Field,Cleveland Guardians @ Chicago White Sox,Away,656555,Rhys Hoskins,Cleveland Guardians,Chicago White Sox,1B,R,No,,88,296,244,43,13,0,12,31,36,45,3,95,0.176,0.307,0.377,0.684,6,11,9,2,1,0.222,0.0909,13,37,34,5,3,0.147,0.0811,340,46,9.0,26.3,61.2,15.5,23.3,17.0,25.6,69.7,28.8,9.5,8.2,9.5,49.9,84.9,30.8,0.663,70.3,96.2,110.6,16.2,13.6,6.6,56.5,44.4,Below Average,3.0,Pull Power,C+,High fly-ball plane,44.4,Below Average,0.984,Good,10.9,76.9,95.9,0.854,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,28.28,16.28,Strong positive regression,Below Average Pull Power profile. 9.0% barrel rate; 84.9 mph average exit velocity; 25.6% air-ball rate; 69.7% pull-air rate; 9.5% HR-launch rate.,0.0405,0.0381,4.05,4,2,20.3,0.2,19.7,Very recent HR,702273.0,Noah Schultz,L,RHB vs LHP,14,13,65.0,5.82,1.38,9,1.25,8.03,4.29,367.0,6.3,25.3,14.4,39.2,32.4,82.0,94.8,114.1,0.594,9.0,37.4,100.0,0.494,8.5,Sinker,R,RHB vs LHP,47.9,114,0.141,0.272,0.337,0.609,5,17,40,0.0439,8.2,0.622,226,0.0354,7.0,0.596,0,0,0,0/0,,,,,0,0,0,44.6,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,385,Sinker,26.493506493506494,102.0,Cutter,24.935064935064936,96.0,4-Seam Fastball,20.51948051948052,79.0,Changeup,12.467532467532468,48.0,Sweeper,11.428571428571429,44.0,Curveball,4.1558441558441555,16.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.975,0.988,58.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,47.9,39.3,37.4,65.6,50.0,45.0,49.4,5.4,1.153,1.022,1.025,1.0,0.984,0.984,0.98,14.55,10.26,76.1,27.6,F,Lineup unconfirmed
43,2026-08-07,823191,2026-08-08T02:15:00Z,Scheduled,Oracle Park,Detroit Tigers @ San Francisco Giants,Away,701678,Hao-Yu Lee,Detroit Tigers,San Francisco Giants,2B,R,No,,72,206,194,51,10,1,6,17,27,9,0,51,0.263,0.293,0.418,0.711,10,25,22,5,1,0.227,0.04,19,56,52,16,2,0.308,0.0357,242,64,7.0,30.0,35.3,28.5,36.2,15.7,33.0,38.6,30.5,10.6,5.4,10.6,39.5,83.9,15.3,0.541,69.6,96.7,109.4,19.7,16.5,5.6,58.4,36.3,Below Average,2.5,Contact-First Profile,A,Excellent HR swing plane,36.3,Below Average,0.962,Good,9.4,47.6,99.4,0.569,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,15.42,9.42,Strong positive regression,Below Average Contact-First Profile profile. 7.0% barrel rate; 83.9 mph average exit velocity; 33.0% air-ball rate; 38.6% pull-air rate; 10.6% HR-launch rate.,0.0291,0.0302,4.05,18,9,32.3,0.56,55.7,Recently homered,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,91.0,0.91,1.0,33.8,1.0,1.0,48.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,65.0,33.8,45.0,49.3,5.39,1.105,1.0,1.0,1.0,0.962,0.962,1.0,11.67,8.05,61.2,22.4,F,Probable SP unavailable; Lineup unconfirmed
44,2026-08-07,824081,2026-08-08T00:10:00Z,Scheduled,Kauffman Stadium,Chicago Cubs @ Kansas City Royals,Home,679845,Nick Loftin,Kansas City Royals,Chicago Cubs,3B,R,No,,78,271,233,58,18,1,5,31,35,26,5,38,0.249,0.332,0.399,0.731,11,38,32,8,1,0.25,0.0263,22,76,68,17,1,0.25,0.0132,325,93,3.0,21.1,48.5,29.1,22.4,17.4,30.4,54.3,30.2,6.7,4.7,6.7,47.0,80.7,11.3,0.41,65.3,93.8,110.8,3.4,11.7,1.2,48.9,27.8,Weak,2.0,Pull Power,A,Excellent HR swing plane,27.8,Weak,0.938,Good,2.2,57.7,93.3,0.387,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,11.74,6.74,Strong positive regression,Weak Pull Power profile. 3.0% barrel rate; 80.7 mph average exit velocity; 30.4% air-ball rate; 54.3% pull-air rate; 6.7% HR-launch rate.,0.0185,0.0226,3.99,29,10,46.6,0.62,62.2,Recently homered,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,50.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,41.0,50.0,45.0,49.2,5.36,0.961,1.0,1.0,1.0,0.938,0.938,1.0,8.72,6.5,67.4,21.0,F,Probable SP unavailable; Lineup unconfirmed
45,2026-08-07,825051,2026-08-08T01:40:00Z,Scheduled,Chase Field,Los Angeles Dodgers @ Arizona Diamondbacks,Home,682998,Corbin Carroll,Arizona Diamondbacks,Los Angeles Dodgers,RF,L,No,,112,484,419,103,23,12,16,70,53,56,6,109,0.246,0.341,0.473,0.814,12,53,45,8,1,0.178,0.0189,23,103,88,16,3,0.182,0.0291,577,135,8.2,33.1,51.7,22.8,24.6,17.7,27.2,49.2,26.1,8.3,4.5,8.3,31.9,85.4,20.8,0.6,74.2,97.5,111.5,54.0,13.1,16.2,61.7,48.0,Average,3.0,Pull Power,A-,Elevated power plane,48.0,Average,0.994,Good,8.9,40.5,98.1,0.59,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,41.92,25.92,Strong positive regression,Average Pull Power profile. 8.2% barrel rate; 85.4 mph average exit velocity; 27.2% air-ball rate; 49.2% pull-air rate; 8.3% HR-launch rate.,0.0331,0.0328,4.09,16,5,26.2,0.61,61.1,Recently homered,808963.0,Roki Sasaki,R,LHB vs RHP,19,19,99.0,4.64,1.3,20,1.82,9.18,3.55,547.0,6.0,25.6,14.1,37.2,28.3,84.1,95.3,115.7,0.552,20.0,52.0,91.0,0.641,8.4,4-Seam Fastball,L,LHB vs RHP,43.6,335,0.203,0.301,0.426,0.728,12,39,80,0.0358,8.6,0.628,241,0.0415,4.9,0.528,3,3,0,0/3,0.0,0.0,0.0,0.0,0,0,0,46.3,Neutral Matchup,Average,42.5,5,Pitch-level Statcast · last 5 MLB games,444,4-Seam Fastball,38.73873873873874,172.0,Split-Finger,38.288288288288285,170.0,Slider,20.27027027027027,90.0,Forkball,2.7027027027027026,12.0,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.004,0.985,55.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,43.6,36.2,52.0,54.8,50.0,45.0,49.0,5.32,0.886,1.115,1.025,1.0,0.994,0.994,1.0,12.77,8.65,85.0,28.2,F,Lineup unconfirmed
46,2026-08-07,823191,2026-08-08T02:15:00Z,Scheduled,Oracle Park,Detroit Tigers @ San Francisco Giants,Away,682985,Riley Greene,Detroit Tigers,San Francisco Giants,LF,L,No,,113,477,410,113,25,1,16,62,54,59,3,127,0.276,0.367,0.459,0.826,10,45,38,8,1,0.211,0.0222,22,93,78,16,3,0.205,0.0323,601,125,8.6,27.1,44.5,25.3,30.1,16.5,27.1,37.7,33.9,7.8,3.5,7.8,30.4,82.9,17.3,0.716,74.0,95.5,111.6,52.4,13.6,12.2,42.3,41.2,Below Average,2.5,Contact-First Profile,A,Excellent HR swing plane,41.2,Below Average,0.975,Good,9.6,32.3,93.8,0.734,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,41.1,25.1,Strong positive regression,Below Average Contact-First Profile profile. 8.6% barrel rate; 82.9 mph average exit velocity; 27.1% air-ball rate; 37.7% pull-air rate; 7.8% HR-launch rate.,0.0335,0.0332,4.15,7,2,25.6,0.27,27.3,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,91.0,0.91,1.0,33.8,1.0,1.0,52.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,40.1,33.8,45.0,48.9,5.31,0.922,1.0,1.0,1.0,0.975,0.975,0.98,13.09,7.69,74.4,25.4,F,Probable SP unavailable; Lineup unconfirmed
47,2026-08-07,824081,2026-08-08T00:10:00Z,Scheduled,Kauffman Stadium,Chicago Cubs @ Kansas City Royals,Away,683737,Michael Busch,Chicago Cubs,Kansas City Royals,1B,L,No,,115,517,436,105,19,2,14,50,63,67,10,117,0.241,0.352,0.39,0.742,13,60,58,14,1,0.241,0.0167,24,109,105,28,3,0.267,0.0275,612,153,4.5,22.1,50.1,24.3,25.6,16.2,29.0,45.4,28.3,6.7,5.2,6.7,49.4,82.6,16.0,0.549,66.1,93.8,109.2,5.5,12.3,1.0,47.6,28.4,Weak,2.0,Pull Power,A,Excellent HR swing plane,28.4,Weak,0.94,Good,3.3,53.5,93.2,0.531,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,27.28,13.28,Strong positive regression,Weak Pull Power profile. 4.5% barrel rate; 82.6 mph average exit velocity; 29.0% air-ball rate; 45.4% pull-air rate; 6.7% HR-launch rate.,0.0271,0.028,4.05,13,3,31.1,0.42,41.7,Recently homered,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,48.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,43.1,50.0,45.0,48.7,5.27,0.908,1.0,1.0,1.0,0.94,0.94,1.0,10.87,7.1,75.0,23.2,F,Probable SP unavailable; Lineup unconfirmed
48,2026-08-07,822699,2026-08-07T22:45:00Z,Scheduled,Nationals Park,Cincinnati Reds @ Washington Nationals,Home,677588,José Tena,Washington Nationals,Cincinnati Reds,DH,L,No,,87,224,204,48,11,2,5,28,20,18,2,66,0.235,0.304,0.382,0.686,10,24,21,3,0,0.143,0.0,18,42,37,9,0,0.243,0.0,264,51,3.4,26.7,47.6,31.0,21.4,8.9,21.4,42.5,29.3,4.3,1.7,4.3,29.5,83.5,9.3,0.491,72.1,95.8,112.2,37.5,11.1,9.0,39.2,29.8,Weak,2.0,Pull Power,C,Low line-drive plane,29.8,Weak,0.943,Good,2.0,55.6,93.7,0.379,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,9.27,4.27,Strong positive regression,Weak Pull Power profile. 3.4% barrel rate; 83.5 mph average exit velocity; 21.4% air-ball rate; 42.5% pull-air rate; 4.3% HR-launch rate.,0.0223,0.0257,3.99,41,19,40.8,1.0,100.5,Near normal interval,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,48.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,41.4,50.0,45.0,48.5,5.24,0.758,1.0,1.0,1.0,0.943,0.943,1.0,9.87,6.09,61.4,20.1,F,Probable SP unavailable; Lineup unconfirmed
