rank,date,game_pk,game_time_utc,game_status,team,opp,batter_id,batter,batter_hand,batting_order,lineup_source,roster_role,lineup_confirmed,last7_confirmed_games,last7_starts,last7_start_rate,last7_median_order,last7_avg_order,last7_most_recent_order,last7_days_since_start,last7_lineup_score,starter_id,starter,starter_hand,expected_pa,starter_pa_share,proj_k,line,play,true_probability,fair_odds,confidence,ai_score,bullpen_k_pa,sim_mean_k,sim_median_k,sim_p0,sim_p1,sim_p2,sim_p3,sim_p4plus,sim_1plus,sim_2plus,sim_3plus,more_0_5,less_0_5,more_1_5,less_1_5,more_2_5,less_2_5,more_3_5,less_3_5,pa,k,k_rate,bat_pitches,bat_swings,bat_whiffs,bat_whiff_rate,bat_csw_rate,bat_chase_rate,bat_contact_rate,bat_zone_contact_rate,bat_two_strike_whiff,l5_games,l5_k,l5_pa,l5_k_per_game,l5_k_rate,l5_1plus,l5_2plus,l10_games,l10_k,l10_pa,l10_k_per_game,l10_k_rate,l10_1plus,l10_2plus,l15_games,l15_k,l15_pa,l15_k_per_game,l15_k_rate,l15_1plus,l15_2plus,split_pa,split_k,split_k_rate,split_whiff,split_csw,split_chase,split_contact,bvp_pa,bvp_k,bvp_k_rate,bvp_k_rate_reg,bvp_pitches,bvp_whiff,bvp_whiff_reg,bvp_csw,bvp_csw_reg,bvp_chase,bvp_contact,bvp_zone_contact,bvp_two_strike_whiff,bvp_last_seen_days,bvp_k_1plus_rate,bvp_k_2plus_rate,sp_pa,sp_k,sp_k_rate,sp_whiff,sp_csw,sp_two_strike_whiff,sp_avg_velo,arsenal_whiff_allowed,arsenal_csw_allowed,arsenal_two_strike_whiff,arsenal_k_pressure,arsenal_coverage,top_pitch,top_pitch_usage,top_pitch_batter_whiff,target_fb_velo,velo_band_width,velo_band_pitches,velo_band_swings,velo_band_whiffs,velo_band_whiff_raw,velo_band_whiff,velo_band_source,bvp_reliability,model_batter_baseline_k_pa,model_recent_k_pa,model_platoon_k_pa,model_starter_k_pa,model_arsenal_k_pa,model_bvp_k_pa,model_two_strike_k_pa,model_velo_k_pa,model_bullpen_k_pa,model_contact_k_pa,model_k_pa,sp_pitch1,sp_pitch1_usage,sp_pitch1_velo,sp_pitch1_whiff,sp_pitch1_csw,sp_pitch2,sp_pitch2_usage,sp_pitch2_velo,sp_pitch2_whiff,sp_pitch2_csw,sp_pitch3,sp_pitch3_usage,sp_pitch3_velo,sp_pitch3_whiff,sp_pitch3_csw,sp_pitch4,sp_pitch4_usage,sp_pitch4_velo,sp_pitch4_whiff,sp_pitch4_csw,sp_pitch5,sp_pitch5_usage,sp_pitch5_velo,sp_pitch5_whiff,sp_pitch5_csw,sp_pitch6,sp_pitch6_usage,sp_pitch6_velo,sp_pitch6_whiff,sp_pitch6_csw,true_probability_pct,sim_p0_pct,sim_p1_pct,sim_p2_pct,sim_p3_pct,sim_p4plus_pct,sim_1plus_pct,sim_2plus_pct,sim_3plus_pct,more_0_5_pct,less_0_5_pct,more_1_5_pct,less_1_5_pct,more_2_5_pct,less_2_5_pct,more_3_5_pct,less_3_5_pct,k_rate_pct,bat_whiff_rate_pct,bat_csw_rate_pct,bat_chase_rate_pct,bat_contact_rate_pct,bat_zone_contact_rate_pct,bat_two_strike_whiff_pct,l5_k_rate_pct,l10_k_rate_pct,l15_k_rate_pct,l5_1plus_pct,l10_1plus_pct,l15_1plus_pct,l5_2plus_pct,l10_2plus_pct,l15_2plus_pct,split_k_rate_pct,split_whiff_pct,split_csw_pct,split_chase_pct,split_contact_pct,bvp_k_rate_pct,bvp_k_rate_reg_pct,bvp_whiff_pct,bvp_whiff_reg_pct,bvp_csw_pct,bvp_csw_reg_pct,bvp_chase_pct,bvp_contact_pct,bvp_zone_contact_pct,bvp_two_strike_whiff_pct,sp_k_rate_pct,sp_whiff_pct,sp_csw_pct,sp_two_strike_whiff_pct,arsenal_whiff_allowed_pct,arsenal_csw_allowed_pct,arsenal_two_strike_whiff_pct,arsenal_k_pressure_pct,arsenal_coverage_pct,top_pitch_usage_pct,top_pitch_batter_whiff_pct,model_batter_baseline_k_pa_pct,model_recent_k_pa_pct,model_platoon_k_pa_pct,model_starter_k_pa_pct,model_arsenal_k_pa_pct,model_bvp_k_pa_pct,model_two_strike_k_pa_pct,model_velo_k_pa_pct,model_bullpen_k_pa_pct,model_contact_k_pa_pct,model_k_pa_pct,bullpen_k_pa_pct,last7_start_rate_pct,velo_band_whiff_raw_pct,bvp_ff_pitches,bvp_ff_whiff,bvp_ff_csw,bvp_ff_k_pa,bvp_fs_pitches,bvp_fs_whiff,bvp_fs_csw,bvp_fs_k_pa,bvp_st_pitches,bvp_st_whiff,bvp_st_csw,bvp_st_k_pa,bvp_k_1plus_rate_pct,bvp_k_2plus_rate_pct,bvp_sl_pitches,bvp_sl_whiff,bvp_sl_csw,bvp_sl_k_pa,bvp_cu_pitches,bvp_cu_whiff,bvp_cu_csw,bvp_cu_k_pa,bvp_si_pitches,bvp_si_whiff,bvp_si_csw,bvp_si_k_pa,bvp_ch_pitches,bvp_ch_whiff,bvp_ch_csw,bvp_ch_k_pa,bvp_kc_pitches,bvp_kc_whiff,bvp_kc_csw,bvp_kc_k_pa,bvp_fc_pitches,bvp_fc_whiff,bvp_fc_csw,bvp_fc_k_pa,pp_goblin_line,pp_standard_line,pp_devil_line,dk_goblin_line,dk_standard_line,dk_devil_line,fd_goblin_line,fd_standard_line,fd_devil_line,dk_standard_over_odds,dk_standard_under_odds,fd_standard_over_odds,fd_standard_under_odds
199,2026-09-03,822853,2026-09-04T00:05:00Z,Scheduled,TEX,TB,694671,Wyatt Langford,R,3.0,LAST7_CONFIRMED,PROJECTED_STARTER,False,7,6,0.8571,3.0,3.0,3.0,1.0,0.8229,663556,Shane McClanahan,L,4.49,0.78,1.0126,1.5,LESS,0.7311,-272,75,86,0.2222,1.0126,1.0,0.3308,0.4002,0.2034,0.0571,0.0084,0.6692,0.2689,0.0655,0.6692,0.3308,0.2689,0.7311,0.0655,0.9345,0.0084,0.9916,291,60,0.2062,1117,547,109,0.1993,0.2372,0.2754,0.8007,0.8821,0.1828,5,4,22,0.8,0.1818,0.6,0.2,10,5,46,0.5,0.1087,0.4,0.1,15,9,68,0.6,0.1324,0.4,0.1333,99,21,0.2121,0.2124,0.2407,0.296,0.7876,2,0,0.0,0.2154,8,0.25,0.1194,0.125,0.275,0.0,0.75,0.75,0.0,34.0,0.0,0.0,345,73,0.2116,0.2464,0.284,0.2365,89.7947,0.1932,0.251,0.182,0.2315,1.0,4-Seam,0.385,0.1358,95.8059,1.5,213,93,7,0.0753,0.0845,VELO_BAND_1.5,0.0516,0.2211,0.1797,0.2158,0.2146,0.2688,0.2211,0.3488,0.1775,0.2222,0.2148,0.224,4-Seam,0.385,95.8059,0.1399,0.2276,Changeup,0.2864,86.9473,0.373,0.3033,Curve,0.1714,82.2749,0.2375,0.3881,Slider,0.1573,88.4587,0.2735,0.2736,,,,,,,,,,,73.1,33.1,40.0,20.3,5.7,0.8,66.9,26.9,6.6,66.9,33.1,26.9,73.1,6.6,93.4,0.8,99.2,20.6,19.9,23.7,27.5,80.1,88.2,18.3,18.2,10.9,13.2,60.0,40.0,40.0,20.0,10.0,13.3,21.2,21.2,24.1,29.6,78.8,0.0,21.5,25.0,11.9,12.5,27.5,0.0,75.0,75.0,0.0,21.2,24.6,28.4,23.6,19.3,25.1,18.2,23.1,100.0,38.5,13.6,22.1,18.0,21.6,21.5,26.9,22.1,34.9,17.8,22.2,21.5,22.4,22.2,85.7,7.5,4.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,1.0,0.115,0.0,0.225,,,,,3.0,0.5,0.3333,0.0,,,,,,,,,,,,,,,,,,,,,
200,2026-09-03,823095,2026-09-04T01:40:00Z,Scheduled,ATH,SEA,671732,Lawrence Butler,L,3.0,LAST7_CONFIRMED,PROJECTED_STARTER,False,7,7,1.0,4.0,3.5714,3.0,1.0,1.0,807739,Kade Anderson,L,4.49,0.7593,1.1713,0.5,MORE,0.7298,-270,69,83,0.2267,1.1713,1.0,0.2702,0.3958,0.2416,0.0786,0.0138,0.7298,0.334,0.0924,0.7298,0.2702,0.334,0.666,0.0924,0.9076,0.0138,0.9862,329,83,0.2523,1360,625,146,0.2336,0.2471,0.2433,0.7664,0.8137,0.2174,5,7,22,1.4,0.3182,1.0,0.4,10,14,44,1.4,0.3182,0.9,0.4,15,18,64,1.2,0.2812,0.8,0.3333,94,24,0.2553,0.2353,0.2891,0.2835,0.7647,0,0,0.225,0.225,0,0.115,0.115,0.285,0.285,0.285,0.755,0.825,0.115,,,,41,8,0.1951,0.2235,0.247,0.1944,89.0265,0.2513,0.2672,0.2186,0.2891,1.0,4-Seam,0.3916,0.2247,93.9846,1.5,269,123,22,0.1789,0.167,VELO_BAND_1.5,0.0,0.2512,0.2832,0.2536,0.2163,0.3342,0.2512,0.3488,0.2942,0.2267,0.2069,0.2669,4-Seam,0.3916,93.9846,0.1875,0.2154,Slider,0.253,88.5762,0.24,0.2619,Changeup,0.1867,85.2419,0.1905,0.129,Curve,0.1687,82.3821,0.4286,0.4286,,,,,,,,,,,73.0,27.0,39.6,24.2,7.9,1.4,73.0,33.4,9.2,73.0,27.0,33.4,66.6,9.2,90.8,1.4,98.6,25.2,23.4,24.7,24.3,76.6,81.4,21.7,31.8,31.8,28.1,100.0,90.0,80.0,40.0,40.0,33.3,25.5,23.5,28.9,28.4,76.5,22.5,22.5,11.5,11.5,28.5,28.5,28.5,75.5,82.5,11.5,19.5,22.4,24.7,19.4,25.1,26.7,21.9,28.9,100.0,39.2,22.5,25.1,28.3,25.4,21.6,33.4,25.1,34.9,29.4,22.7,20.7,26.7,22.7,100.0,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,2026-09-03,824796,2026-09-03T23:15:00Z,Scheduled,BOS,BAL,677800,Wilyer Abreu,L,4.0,LAST7_CONFIRMED,PROJECTED_STARTER,False,7,6,0.8571,3.0,3.3333,4.0,1.0,0.8457,687064,Brandon Young,R,4.42,0.78,1.0092,1.5,LESS,0.728,-268,85,87,0.2094,1.0092,1.0,0.3345,0.3935,0.2096,0.0538,0.0086,0.6655,0.272,0.0624,0.6655,0.3345,0.272,0.728,0.0624,0.9376,0.0086,0.9914,446,93,0.2085,1785,872,202,0.2317,0.2571,0.3209,0.7683,0.8467,0.2122,5,5,23,1.0,0.2174,0.8,0.2,10,11,45,1.1,0.2444,0.7,0.3,15,16,70,1.0667,0.2286,0.6,0.2667,312,70,0.2244,0.2321,0.2584,0.3379,0.7679,0,0,0.225,0.225,0,0.115,0.115,0.285,0.285,0.285,0.755,0.825,0.115,,,,490,94,0.1918,0.2171,0.2564,0.2232,88.5193,0.1855,0.2553,0.1552,0.2023,1.0,4-Seam,0.4097,0.2372,94.2382,1.5,414,188,38,0.2021,0.1908,VELO_BAND_1.5,0.0,0.2217,0.2278,0.2239,0.1975,0.2503,0.2217,0.3262,0.2934,0.2094,0.2372,0.2298,4-Seam,0.4097,94.3644,0.1739,0.2543,Splitter,0.1817,83.9883,0.239,0.1772,Slider,0.1468,84.748,0.4403,0.3457,Sinker,0.1326,93.8481,0.0833,0.2099,Curve,0.1293,75.1806,0.2466,0.3207,,,,,,72.8,33.4,39.4,21.0,5.4,0.9,66.6,27.2,6.2,66.6,33.4,27.2,72.8,6.2,93.8,0.9,99.1,20.9,23.2,25.7,32.1,76.8,84.7,21.2,21.7,24.4,22.9,80.0,70.0,60.0,20.0,30.0,26.7,22.4,23.2,25.8,33.8,76.8,22.5,22.5,11.5,11.5,28.5,28.5,28.5,75.5,82.5,11.5,19.2,21.7,25.6,22.3,18.5,25.5,15.5,20.2,100.0,41.0,23.7,22.2,22.8,22.4,19.7,25.0,22.2,32.6,29.3,20.9,23.7,23.0,20.9,85.7,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,2026-09-03,823337,2026-09-03T16:35:00Z,Scheduled,SF,PIT,683766,Christian Koss,R,9.0,LAST7_CONFIRMED,PROJECTED_STARTER,False,7,6,0.8571,9.0,8.8333,9.0,1.0,0.88,669199,Lake Bachar,R,3.88,0.42,1.0267,1.5,LESS,0.7271,-266,67,82,0.2386,1.0267,1.0,0.3121,0.415,0.2131,0.0539,0.006,0.6879,0.2729,0.0598,0.6879,0.3121,0.2729,0.7271,0.0598,0.9402,0.006,0.994,126,36,0.2857,444,241,64,0.2656,0.2838,0.4089,0.7344,0.8286,0.2933,5,7,19,1.4,0.3684,1.0,0.2,10,12,37,1.2,0.3243,0.8,0.3,15,18,55,1.2,0.3273,0.8667,0.2667,89,27,0.3034,0.2547,0.2857,0.3795,0.7453,0,0,0.225,0.225,0,0.115,0.115,0.285,0.285,0.285,0.755,0.825,0.115,,,,238,57,0.2395,0.2482,0.2755,0.2303,89.6634,0.1887,0.2842,0.2162,0.2931,1.0,4-Seam,0.2713,0.2703,94.1835,1.5,89,47,12,0.2553,0.2029,VELO_BAND_1.5,0.0,0.2637,0.2974,0.2859,0.2352,0.3022,0.2637,0.3488,0.2876,0.2386,0.2675,0.2764,4-Seam,0.2713,94.3895,0.1333,0.2054,Slider,0.2419,89.6422,0.2903,0.3261,Curve,0.2082,86.3641,0.3562,0.3636,Sweeper,0.1451,86.642,0.3438,0.3043,Splitter,0.0726,84.6087,0.32,0.1739,Sinker,0.0599,93.2509,0.1212,0.1404,72.7,31.2,41.5,21.3,5.4,0.6,68.8,27.3,6.0,68.8,31.2,27.3,72.7,6.0,94.0,0.6,99.4,28.6,26.6,28.4,40.9,73.4,82.9,29.3,36.8,32.4,32.7,100.0,80.0,86.7,20.0,30.0,26.7,30.3,25.5,28.6,38.0,74.5,22.5,22.5,11.5,11.5,28.5,28.5,28.5,75.5,82.5,11.5,23.9,24.8,27.5,23.0,18.9,28.4,21.6,29.3,100.0,27.1,27.0,26.4,29.7,28.6,23.5,30.2,26.4,34.9,28.8,23.9,26.8,27.6,23.9,85.7,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,2026-09-03,824632,2026-09-03T23:15:00Z,Scheduled,CHC,MIL,673548,Seiya Suzuki,R,2.0,LAST7_CONFIRMED,PROJECTED_STARTER,False,7,7,1.0,2.0,2.0,2.0,1.0,1.0,701656,Logan Henderson,R,4.6,0.78,1.1626,0.5,MORE,0.724,-262,82,85,0.2589,1.1626,1.0,0.276,0.3902,0.2444,0.0748,0.0145,0.724,0.3337,0.0893,0.724,0.276,0.3337,0.6663,0.0893,0.9107,0.0145,0.9855,436,110,0.2523,1918,766,167,0.218,0.2815,0.2258,0.782,0.8897,0.202,5,4,26,0.8,0.1538,0.8,0.0,10,6,49,0.6,0.1224,0.6,0.0,15,18,73,1.2,0.2466,0.7333,0.2667,321,89,0.2773,0.2387,0.2948,0.2411,0.7613,0,0,0.225,0.225,0,0.115,0.115,0.285,0.285,0.285,0.755,0.825,0.115,,,,257,75,0.2918,0.2435,0.2893,0.2311,88.2367,0.2089,0.2642,0.1935,0.2315,1.0,4-Seam,0.4555,0.1483,91.548,1.5,183,77,7,0.0909,0.0973,VELO_BAND_1.5,0.0,0.2521,0.1926,0.2728,0.2731,0.2801,0.2521,0.3488,0.2057,0.2589,0.1978,0.2535,4-Seam,0.4555,93.0341,0.1734,0.2811,Changeup,0.3392,82.5573,0.3702,0.3199,Cutter,0.1799,87.7842,0.2041,0.2826,Sweeper,0.0254,81.25,0.0909,0.0769,,,,,,,,,,,72.4,27.6,39.0,24.4,7.5,1.4,72.4,33.4,8.9,72.4,27.6,33.4,66.6,8.9,91.1,1.4,98.6,25.2,21.8,28.2,22.6,78.2,89.0,20.2,15.4,12.2,24.7,80.0,60.0,73.3,0.0,0.0,26.7,27.7,23.9,29.5,24.1,76.1,22.5,22.5,11.5,11.5,28.5,28.5,28.5,75.5,82.5,11.5,29.2,24.3,28.9,23.1,20.9,26.4,19.4,23.1,100.0,45.6,14.8,25.2,19.3,27.3,27.3,28.0,25.2,34.9,20.6,25.9,19.8,25.4,25.9,100.0,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,2026-09-03,824144,2026-09-03T18:10:00Z,Scheduled,HOU,CWS,572233,Christian Walker,R,8.01,LAST7_CONFIRMED,PROJECTED_STARTER,False,7,7,1.0,6.0,5.8586,8.01,0.0,1.0,622491,Luis Castillo,R,3.98,0.7407,1.0326,1.5,LESS,0.7238,-262,85,86,0.2188,1.0326,1.0,0.3123,0.4116,0.2138,0.0562,0.0062,0.6877,0.2762,0.0624,0.6877,0.3123,0.2762,0.7238,0.0624,0.9376,0.0062,0.9938,399,102,0.2556,1582,802,222,0.2768,0.2611,0.3226,0.7232,0.8467,0.278,5,6,20,1.2,0.3,0.6,0.4,10,9,42,0.9,0.2143,0.5,0.3,15,18,61,1.2,0.2951,0.6667,0.4,314,87,0.2771,0.2862,0.268,0.3289,0.7138,3,0,0.0,0.2109,20,0.0909,0.113,0.1,0.2586,0.2727,0.9091,1.0,0.0,111.0,0.0,0.0,386,75,0.1943,0.227,0.2533,0.1581,91.84,0.2626,0.2706,0.2544,0.2802,0.9993,4-Seam,0.4128,0.3,95.494,1.5,368,189,42,0.2222,0.2084,VELO_BAND_1.5,0.0945,0.2541,0.2507,0.2729,0.2006,0.337,0.2502,0.3488,0.2968,0.2188,0.2448,0.2641,4-Seam,0.4128,95.4448,0.2541,0.2445,Slider,0.2428,85.9005,0.2378,0.3056,Sinker,0.1777,95.6084,0.1138,0.2601,Changeup,0.1654,87.5236,0.2426,0.1929,PO,0.0007,89.4,0.115,0.0,,,,,,72.4,31.2,41.2,21.4,5.6,0.6,68.8,27.6,6.2,68.8,31.2,27.6,72.4,6.2,93.8,0.6,99.4,25.6,27.7,26.1,32.3,72.3,84.7,27.8,30.0,21.4,29.5,60.0,50.0,66.7,40.0,30.0,40.0,27.7,28.6,26.8,32.9,71.4,0.0,21.1,9.1,11.3,10.0,25.9,27.3,90.9,100.0,0.0,19.4,22.7,25.3,15.8,26.3,27.1,25.4,28.0,99.9,41.3,30.0,25.4,25.1,27.3,20.1,33.7,25.0,34.9,29.7,21.9,24.5,26.4,21.9,100.0,22.2,10.0,0.0,0.1,0.0,,,,,,,,,0.0,0.0,4.0,0.0,0.0,0.0,,,,,4.0,0.3333,0.25,0.225,2.0,0.0,0.0,0.225,,,,,,,,,,,,,,,,,,,,,
205,2026-09-03,824632,2026-09-03T23:15:00Z,Scheduled,MIL,CHC,694192,Jackson Chourio,R,1.0,LAST7_CONFIRMED,PROJECTED_STARTER,False,7,7,1.0,2.0,1.8571,1.0,1.0,1.0,592332,Kevin Gausman,R,4.72,0.78,1.1612,0.5,MORE,0.7232,-261,85,86,0.206,1.1612,1.0,0.2768,0.392,0.2395,0.0776,0.014,0.7232,0.3312,0.0917,0.7232,0.2768,0.3312,0.6688,0.0917,0.9083,0.014,0.986,466,112,0.2403,1823,864,199,0.2303,0.2935,0.3452,0.7697,0.8745,0.2232,5,5,23,1.0,0.2174,0.8,0.2,10,9,46,0.9,0.1957,0.7,0.2,15,14,68,0.9333,0.2059,0.7333,0.2,325,79,0.2431,0.2279,0.2985,0.3547,0.7721,0,0,0.225,0.225,0,0.115,0.115,0.285,0.285,0.285,0.755,0.825,0.115,,,,472,113,0.2394,0.247,0.281,0.2032,89.0944,0.211,0.2926,0.1844,0.2619,1.0,4-Seam,0.4987,0.2339,93.9823,1.5,337,158,22,0.1392,0.1356,VELO_BAND_1.5,0.0,0.2439,0.2244,0.2432,0.2369,0.301,0.2439,0.3488,0.2621,0.206,0.2466,0.2524,4-Seam,0.4987,93.9823,0.1052,0.3136,Splitter,0.3793,84.2769,0.4011,0.2535,Slider,0.1067,84.0802,0.3671,0.2327,Changeup,0.0143,83.8222,0.2308,0.2593,,,,,,,,,,,72.3,27.7,39.2,24.0,7.8,1.4,72.3,33.1,9.2,72.3,27.7,33.1,66.9,9.2,90.8,1.4,98.6,24.0,23.0,29.3,34.5,77.0,87.5,22.3,21.7,19.6,20.6,80.0,70.0,73.3,20.0,20.0,20.0,24.3,22.8,29.8,35.5,77.2,22.5,22.5,11.5,11.5,28.5,28.5,28.5,75.5,82.5,11.5,23.9,24.7,28.1,20.3,21.1,29.3,18.4,26.2,100.0,49.9,23.4,24.4,22.4,24.3,23.7,30.1,24.4,34.9,26.2,20.6,24.7,25.2,20.6,100.0,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,2026-09-03,824388,2026-09-03T17:10:00Z,Scheduled,CLE,TOR,663993,Nathaniel Lowe,L,5.0,LAST7_CONFIRMED,PROJECTED_STARTER,False,7,7,1.0,5.0,5.1443,5.0,1.0,1.0,667755,José Soriano,R,4.31,0.78,1.0367,1.5,LESS,0.7228,-261,80,85,0.2314,1.0367,1.0,0.3166,0.4062,0.2098,0.0589,0.0084,0.6834,0.2772,0.0673,0.6834,0.3166,0.2772,0.7228,0.0673,0.9327,0.0084,0.9916,289,71,0.2457,1187,553,104,0.1881,0.2696,0.2944,0.8119,0.905,0.2049,5,6,19,1.2,0.3158,0.8,0.2,10,8,43,0.8,0.186,0.5,0.2,15,12,63,0.8,0.1905,0.6,0.1333,260,62,0.2385,0.1706,0.261,0.286,0.8294,0,0,0.225,0.225,0,0.115,0.115,0.285,0.285,0.285,0.755,0.825,0.115,,,,444,95,0.214,0.2594,0.2784,0.2389,92.2843,0.1294,0.2747,0.151,0.2319,1.0,Sinker,0.2852,0.1087,96.282,1.5,308,158,21,0.1329,0.1302,VELO_BAND_1.5,0.0,0.2465,0.2412,0.2402,0.216,0.2353,0.2465,0.3221,0.2534,0.2314,0.2208,0.2413,Sinker,0.2852,95.959,0.1488,0.253,Knuckle Curve,0.2608,85.1715,0.3971,0.3725,4-Seam,0.2153,96.7098,0.1878,0.285,Splitter,0.1943,92.0558,0.3067,0.2047,Slider,0.0438,89.9584,0.3667,0.1818,,,,,,72.3,31.7,40.6,21.0,5.9,0.8,68.3,27.7,6.7,68.3,31.7,27.7,72.3,6.7,93.3,0.8,99.2,24.6,18.8,27.0,29.4,81.2,90.5,20.5,31.6,18.6,19.0,80.0,50.0,60.0,20.0,20.0,13.3,23.8,17.1,26.1,28.6,82.9,22.5,22.5,11.5,11.5,28.5,28.5,28.5,75.5,82.5,11.5,21.4,25.9,27.8,23.9,12.9,27.5,15.1,23.2,100.0,28.5,10.9,24.6,24.1,24.0,21.6,23.5,24.6,32.2,25.3,23.1,22.1,24.1,23.1,100.0,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,2026-09-03,822853,2026-09-04T00:05:00Z,Scheduled,TB,TEX,622761,Jorge Mateo,R,5.0,LAST7_CONFIRMED,PROJECTED_STARTER,False,7,5,0.7143,7.0,5.802,5.0,2.0,0.6686,615698,Cal Quantrill,R,4.31,0.4861,1.0309,1.5,LESS,0.7226,-260,69,81,0.225,1.0309,1.0,0.3204,0.4021,0.2127,0.0562,0.0086,0.6796,0.2774,0.0647,0.6796,0.3204,0.2774,0.7226,0.0647,0.9353,0.0086,0.9914,121,30,0.2479,462,250,69,0.276,0.2879,0.4196,0.724,0.8182,0.2234,5,4,17,0.8,0.2353,0.8,0.0,10,7,34,0.7,0.2059,0.7,0.0,15,9,43,0.6,0.2093,0.5333,0.0667,70,21,0.3,0.3228,0.3031,0.439,0.6772,0,0,0.225,0.225,0,0.115,0.115,0.285,0.285,0.285,0.755,0.825,0.115,,,,328,59,0.1799,0.1605,0.24,0.194,89.7701,0.1569,0.2835,0.1923,0.2192,1.0,Sinker,0.2547,0.0741,92.308,1.5,75,41,7,0.1707,0.1481,VELO_BAND_1.5,0.0,0.2445,0.2331,0.2723,0.1904,0.2465,0.2445,0.3488,0.2697,0.225,0.2692,0.2431,Sinker,0.2547,93.9837,0.1279,0.2468,Splitter,0.2269,84.6745,0.25,0.205,4-Seam,0.2229,93.8128,0.2069,0.2821,Cutter,0.2155,88.7716,0.0909,0.2348,Curve,0.0482,79.2475,0.0435,0.2542,Slider,0.0286,86.42,0.0,0.1714,72.3,32.0,40.2,21.3,5.6,0.9,68.0,27.7,6.5,68.0,32.0,27.7,72.3,6.5,93.5,0.9,99.1,24.8,27.6,28.8,42.0,72.4,81.8,22.3,23.5,20.6,20.9,80.0,70.0,53.3,0.0,0.0,6.7,30.0,32.3,30.3,43.9,67.7,22.5,22.5,11.5,11.5,28.5,28.5,28.5,75.5,82.5,11.5,18.0,16.0,24.0,19.4,15.7,28.4,19.2,21.9,100.0,25.5,7.4,24.5,23.3,27.2,19.0,24.6,24.5,34.9,27.0,22.5,26.9,24.3,22.5,71.4,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,2026-09-03,823337,2026-09-03T16:35:00Z,Scheduled,SF,PIT,805811,Bryce Eldridge,L,3.0,LAST7_CONFIRMED,PROJECTED_STARTER,False,7,6,0.8571,3.0,3.0,3.0,2.0,0.8229,669199,Lake Bachar,R,4.49,0.42,1.154,0.5,MORE,0.7221,-260,80,84,0.2386,1.154,1.0,0.2779,0.395,0.2373,0.0756,0.0141,0.7221,0.327,0.0898,0.7221,0.2779,0.327,0.673,0.0898,0.9102,0.0141,0.9859,378,100,0.2646,1596,685,168,0.2453,0.2719,0.2459,0.7547,0.8463,0.2677,5,5,25,1.0,0.2,0.8,0.2,10,10,46,1.0,0.2174,0.8,0.2,15,16,67,1.0667,0.2388,0.8,0.2667,262,69,0.2634,0.25,0.267,0.2567,0.75,1,0,0.0,0.2201,1,0.0,0.114,0.0,0.2826,0.285,1.0,1.0,0.115,75.0,0.0,0.0,238,57,0.2395,0.2482,0.2755,0.2303,89.6634,0.2449,0.2891,0.2558,0.2929,1.0,4-Seam,0.2713,0.1551,94.1835,1.5,253,114,17,0.1491,0.1424,VELO_BAND_1.5,0.0134,0.26,0.2359,0.2626,0.2352,0.3358,0.2595,0.3488,0.275,0.2386,0.2096,0.267,4-Seam,0.2713,94.3895,0.1333,0.2054,Slider,0.2419,89.6422,0.2903,0.3261,Curve,0.2082,86.3641,0.3562,0.3636,Sweeper,0.1451,86.642,0.3438,0.3043,Splitter,0.0726,84.6087,0.32,0.1739,Sinker,0.0599,93.2509,0.1212,0.1404,72.2,27.8,39.5,23.7,7.6,1.4,72.2,32.7,9.0,72.2,27.8,32.7,67.3,9.0,91.0,1.4,98.6,26.5,24.5,27.2,24.6,75.5,84.6,26.8,20.0,21.7,23.9,80.0,80.0,80.0,20.0,20.0,26.7,26.3,25.0,26.7,25.7,75.0,0.0,22.0,0.0,11.4,0.0,28.3,28.5,100.0,100.0,11.5,23.9,24.8,27.5,23.0,24.5,28.9,25.6,29.3,100.0,27.1,15.5,26.0,23.6,26.3,23.5,33.6,25.9,34.9,27.5,23.9,21.0,26.7,23.9,85.7,14.9,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
