Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
133,2026-09-14,824386,2026-09-14T22:40:00Z,Scheduled,Progressive Field,Chicago White Sox @ Cleveland Guardians,Home,682177,Daniel Schneemann,Cleveland Guardians,Chicago White Sox,CF,L,No,,88,281,257,53,11,0,6,28,29,24,0,84,0.206,0.274,0.319,0.593,5,5,5,1,0,0.2,0.0,5,5,5,1,0,0.2,0.0,352,6,4.7,21.7,54.5,23.0,22.5,13.1,26.2,41.8,32.7,7.1,4.2,7.1,33.3,82.2,19.6,0.561,69.6,93.2,110.4,10.2,10.0,3.5,53.8,29.6,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,29.6,Weak,0.943,Good,0.0,50.0,87.7,0.94,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,15.82,9.82,Strong positive regression,Weak Contact-First Profile profile. 4.7% barrel rate; 82.2 mph average exit velocity; 26.2% air-ball rate; 41.8% pull-air rate; 7.1% HR-launch rate.,0.0214,0.0245,3.81,73,30,42.8,1.7,170.4,Above normal drought,656794,Sean Newcomb,L,LHB vs LHP,54,5,84.1,2.77,1.14,2,0.21,8.32,3.2,431,3.5,22.0,11.4,36.8,28.5,81.6,93.9,111.0,0.477,2,51.2,68.0,0.656,7.3,4-Seam Fastball,L,LHB vs LHP,27.7,64,0.232,0.328,0.393,0.721,2,8,18,0.0312,6.0,0.449,137,0.0,4.0,0.47,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,1,39.4,Slight Pitcher Advantage,Below average,45.0,5,Pitch-level Statcast · last 5 MLB games,176,4-Seam Fastball,42.04545454545455,74,Slurve,23.863636363636363,42,Sinker,16.477272727272727,29,Curveball,10.227272727272727,18,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.002,0.96,41.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,27.7,23.9,51.2,28.1,50.0,45.0,38.0,4.1,1.0,0.858,0.985,0.94,0.943,0.886,1.035,9.03,5.31,72.5,23.0,F,Lineup unconfirmed,Changeup,5.113636363636363,9.0,Cutter,2.272727272727273,4.0,,,
134,2026-09-14,823656,2026-09-14T23:40:00Z,Scheduled,Target Field,New York Yankees @ Minnesota Twins,Home,686797,Brooks Lee,Minnesota Twins,New York Yankees,3B,S,No,,143,576,535,132,23,3,23,65,79,34,4,95,0.247,0.296,0.43,0.726,11,46,43,10,1,0.233,0.0217,25,102,98,25,6,0.255,0.0588,855,168,2.9,23.9,47.3,25.7,27.0,18.0,28.4,48.6,27.1,5.7,3.2,5.7,103.0,83.4,19.8,0.464,68.4,94.2,108.6,8.3,10.5,2.9,55.0,26.9,Weak,2.0,Pull Power,A,Excellent HR swing plane,26.9,Weak,0.935,Good,3.6,46.0,94.7,0.539,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,30.02,7.02,Strong positive regression,Weak Pull Power profile. 2.9% barrel rate; 83.4 mph average exit velocity; 28.4% air-ball rate; 48.6% pull-air rate; 5.7% HR-launch rate.,0.0399,0.0386,3.99,23,6,23.3,0.99,98.9,Near normal interval,701542,Will Warren,R,Switch vs RHP,29,27,142.1,4.05,1.36,21,1.33,8.92,3.1,774,4.7,27.4,12.9,44.4,27.8,84.1,96.4,116.9,0.561,21,20.6,99.8,0.441,2.8,4-Seam Fastball,L,LHB vs RHP,34.5,387,0.265,0.307,0.489,0.796,20,23,48,0.0517,2.7,0.44,350,0.0314,4.9,0.562,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,1,31.7,Slight Pitcher Advantage,Below average,45.0,5,Pitch-level Statcast · last 5 MLB games,408,4-Seam Fastball,32.35294117647059,132,Sweeper,21.568627450980394,88,Sinker,19.852941176470587,81,Changeup,18.137254901960784,74,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.941,0.972,42.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,34.5,37.2,20.6,41.2,50.0,45.0,38.0,4.09,0.999,1.037,1.035,1.0,0.935,0.935,1.0,14.52,8.27,85.0,27.4,F,Lineup unconfirmed,Curveball,6.372549019607843,26.0,Slider,1.7156862745098038,7.0,,,
135,2026-09-14,823006,2026-09-14T23:45:00Z,Scheduled,Busch Stadium,San Francisco Giants @ St. Louis Cardinals,Away,694376,Shay Whitcomb,San Francisco Giants,St. Louis Cardinals,3B,R,No,,37,89,84,15,3,0,4,6,11,3,0,24,0.179,0.207,0.357,0.564,12,37,34,10,1,0.294,0.027,20,65,61,12,2,0.197,0.0308,103,79,7.7,21.0,35.3,27.8,36.8,16.2,27.8,41.8,25.5,6.8,5.1,6.8,44.2,79.3,12.7,0.556,68.2,92.8,107.9,14.6,13.9,2.6,59.0,29.9,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,29.9,Weak,0.944,Good,7.6,45.0,92.5,0.517,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,6.3,2.3,Positive regression,Weak Contact-First Profile profile. 7.7% barrel rate; 79.3 mph average exit velocity; 27.8% air-ball rate; 41.8% pull-air rate; 6.8% HR-launch rate.,0.0449,0.0375,3.87,4,1,21.0,0.19,19.0,Very recent HR,687273,Quinn Mathews,L,RHB vs LHP,6,6,30.2,4.11,1.5,3,0.88,8.22,4.11,187,1.6,23.5,13.9,39.2,27.3,82.8,94.8,110.0,0.424,3,34.8,86.5,0.537,5.0,4-Seam Fastball,R,RHB vs LHP,37.5,25,0.12,0.12,0.28,0.4,1,0,9,0.04,10.7,0.573,106,0.0189,1.4,0.432,3,3,1,1/3,0.333,0.333,0.333,0.666,0,0,0,38.2,Slight Pitcher Advantage,Below average,46.0,5,Pitch-level Statcast · last 5 MLB games,494,4-Seam Fastball,40.08097165991903,198,Slider,23.481781376518217,116,Changeup,16.39676113360324,81,Curveball,13.562753036437247,67,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.97,0.941,43.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,37.5,24.8,34.8,44.8,50.0,45.0,37.8,4.08,0.906,0.985,1.025,0.975,0.944,0.92,0.98,13.75,6.96,63.6,20.0,F,Lineup unconfirmed,Sinker,6.477732793522267,32.0,,,,,,
136,2026-09-14,822765,2026-09-14T23:07:00Z,Scheduled,Rogers Centre,Detroit Tigers @ Toronto Blue Jays,Away,701678,Hao-Yu Lee,Detroit Tigers,Toronto Blue Jays,2B,R,No,,102,308,278,72,15,2,8,35,41,26,0,75,0.259,0.319,0.414,0.733,10,44,34,6,0,0.176,0.0,24,92,75,18,2,0.24,0.0217,369,110,4.4,25.5,32.2,26.9,40.8,13.6,26.0,40.0,26.1,8.6,3.7,8.6,46.4,83.4,18.3,0.544,70.0,95.5,112.2,23.8,12.6,6.4,51.7,31.3,Weak,2.5,Contact-First Profile,A,Excellent HR swing plane,31.3,Weak,0.948,Good,3.6,45.5,95.7,0.566,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,16.81,8.81,Strong positive regression,Weak Contact-First Profile profile. 4.4% barrel rate; 83.4 mph average exit velocity; 26.0% air-ball rate; 40.0% pull-air rate; 8.6% HR-launch rate.,0.026,0.0277,4.05,34,10,34.8,0.98,97.8,Near normal interval,667755,José Soriano,R,RHB vs RHP,29,29,163.0,3.48,1.28,16,0.88,8.5,3.92,809,4.4,23.2,11.4,41.7,26.8,83.0,95.1,116.9,0.528,16,28.4,81.4,0.489,4.2,Sinker,R,RHB vs RHP,28.4,172,0.281,0.355,0.471,0.825,6,18,42,0.0349,4.9,0.537,284,0.0106,4.0,0.491,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,0,31.7,Slight Pitcher Advantage,Below average,45.0,5,Pitch-level Statcast · last 5 MLB games,472,Sinker,37.71186440677966,178,Knuckle Curve,23.940677966101696,113,Split-Finger,16.3135593220339,77,4-Seam Fastball,14.830508474576272,70,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.957,0.969,41.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,28.4,32.0,28.4,42.8,50.0,45.0,37.7,4.07,0.818,0.965,0.985,1.0,0.948,0.948,1.0,10.74,5.59,81.4,22.6,F,Lineup unconfirmed,Slider,7.203389830508475,34.0,,,,,,
137,2026-09-14,825034,2026-09-15T01:40:00Z,Scheduled,Chase Field,Miami Marlins @ Arizona Diamondbacks,Away,805300,Jakob Marsee,Miami Marlins,Arizona Diamondbacks,CF,L,No,,144,572,479,106,18,5,9,74,36,73,13,118,0.221,0.339,0.336,0.675,12,50,42,14,1,0.333,0.02,25,101,82,22,2,0.268,0.0198,675,109,2.2,24.2,50.4,22.0,27.1,11.1,28.6,47.6,36.5,5.0,2.8,5.0,71.6,80.9,18.6,0.445,66.2,93.4,110.1,4.5,10.9,2.1,39.8,24.8,Weak,2.0,Pull Power,A,Excellent HR swing plane,24.8,Weak,0.929,Good,1.8,47.1,93.8,0.466,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,19.19,10.19,Strong positive regression,Weak Pull Power profile. 2.2% barrel rate; 80.9 mph average exit velocity; 28.6% air-ball rate; 47.6% pull-air rate; 5.0% HR-launch rate.,0.0157,0.0186,4.05,35,10,53.2,0.66,65.8,Recently homered,669203,Corbin Burnes,R,LHB vs RHP,1,1,3.0,0.0,1.33,0,0.0,6.0,6.0,21,4.8,23.8,23.8,50.0,33.3,84.3,95.9,106.7,0.445,0,19.3,100.0,0.432,2.5,Cutter,L,LHB vs RHP,30.4,440,0.23,0.334,0.347,0.681,8,55,82,0.0182,2.8,0.442,7,0.0,8.3,0.738,0,0,0,0/0,,,,,0,0,0,30.4,Slight Pitcher Advantage,Below average,50.0,1,Pitch-level Statcast · last 5 MLB games,57,Cutter,56.14035087719298,32,Curveball,21.05263157894737,12,Changeup,10.526315789473685,6,Sinker,7.017543859649122,4,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.939,0.973,42.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,30.4,39.0,19.3,36.9,50.0,45.0,37.7,4.07,1.029,1.0,1.025,0.965,0.929,0.897,1.0,7.3,5.09,85.0,20.4,F,Lineup unconfirmed,Slider,5.2631578947368425,3.0,,,,,,
138,2026-09-14,823575,2026-09-14T23:10:00Z,Scheduled,Citi Field,Baltimore Orioles @ New York Mets,Home,543760,Marcus Semien,New York Mets,Baltimore Orioles,2B,R,No,,128,501,452,99,13,1,14,50,46,41,2,100,0.219,0.284,0.345,0.629,10,41,34,8,0,0.235,0.0,23,91,79,21,0,0.266,0.0,652,122,3.0,20.4,49.7,29.9,20.0,18.8,30.6,53.5,28.9,5.3,3.5,5.3,37.9,81.9,19.1,0.454,66.3,92.9,106.9,3.1,8.5,1.1,57.2,25.8,Weak,2.0,Pull Power,A,Excellent HR swing plane,25.8,Weak,0.932,Good,1.6,55.3,93.0,0.386,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,22.85,8.85,Strong positive regression,Weak Pull Power profile. 3.0% barrel rate; 81.9 mph average exit velocity; 30.6% air-ball rate; 53.5% pull-air rate; 5.3% HR-launch rate.,0.0279,0.0287,3.81,103,30,32.3,3.19,319.0,Very long drought,687064,Brandon Young,R,RHB vs RHP,25,25,140.2,3.71,1.35,20,1.28,7.17,3.2,818,4.0,24.1,13.9,45.6,31.7,82.9,95.0,114.0,0.515,20,26.0,100.0,0.485,3.3,4-Seam Fastball,R,RHB vs RHP,30.8,367,0.212,0.27,0.343,0.614,11,27,71,0.03,3.7,0.473,243,0.0329,4.2,0.571,4,3,1,1/3,0.333,0.5,0.667,1.167,0,1,0,34.0,Slight Pitcher Advantage,Below average,55.0,5,Pitch-level Statcast · last 5 MLB games,441,4-Seam Fastball,43.99092970521542,194,Slider,15.646258503401361,69,Split-Finger,15.192743764172336,67,Sinker,12.698412698412698,56,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.952,0.965,42.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,30.8,32.4,26.0,40.1,50.0,45.0,37.2,4.05,0.758,1.029,0.985,0.94,0.932,0.876,1.06,10.51,5.37,84.3,28.4,F,Lineup unconfirmed,Curveball,12.471655328798185,55.0,,,,,,
139,2026-09-14,823656,2026-09-14T23:40:00Z,Scheduled,Target Field,New York Yankees @ Minnesota Twins,Home,605170,Victor Caratini,Minnesota Twins,New York Yankees,C,S,No,,98,354,301,66,9,0,7,27,41,34,11,70,0.219,0.314,0.319,0.633,4,10,8,1,0,0.125,0.0,9,27,22,2,0,0.091,0.0,409,31,4.0,28.6,47.1,32.5,20.4,10.7,25.4,43.1,27.3,5.9,4.3,5.9,25.3,84.9,14.8,0.419,68.7,96.0,107.4,12.1,9.9,5.9,56.2,28.2,Weak,2.0,Pull Power,A,Excellent HR swing plane,28.2,Weak,0.939,Good,3.2,50.0,96.3,0.283,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,17.04,10.04,Strong positive regression,Weak Pull Power profile. 4.0% barrel rate; 84.9 mph average exit velocity; 25.4% air-ball rate; 43.1% pull-air rate; 5.9% HR-launch rate.,0.0198,0.0229,3.87,106,36,43.0,2.47,246.5,Very long drought,701542,Will Warren,R,Switch vs RHP,29,27,142.1,4.05,1.36,21,1.33,8.92,3.1,774,4.7,27.4,12.9,44.4,27.8,84.1,96.4,116.9,0.561,21,20.6,99.8,0.433,3.2,4-Seam Fastball,L,LHB vs RHP,29.0,238,0.238,0.319,0.347,0.666,5,24,36,0.021,4.3,0.469,350,0.0314,4.9,0.562,2,2,1,1/2,0.5,0.5,0.5,1.0,0,0,0,30.5,Slight Pitcher Advantage,Below average,50.9,5,Pitch-level Statcast · last 5 MLB games,408,4-Seam Fastball,32.35294117647059,132,Sweeper,21.568627450980394,88,Sinker,19.852941176470587,81,Changeup,18.137254901960784,74,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.941,0.972,39.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,29.0,37.2,20.6,47.4,50.0,45.0,37.0,4.04,0.901,1.037,1.035,0.94,0.939,0.883,1.06,8.56,5.43,79.2,27.6,F,Lineup unconfirmed,Curveball,6.372549019607843,26.0,Slider,1.7156862745098038,7.0,,,
140,2026-09-14,822765,2026-09-14T23:07:00Z,Scheduled,Rogers Centre,Detroit Tigers @ Toronto Blue Jays,Home,543807,George Springer,Toronto Blue Jays,Detroit Tigers,DH,R,No,,116,480,429,108,22,2,15,55,52,43,3,87,0.252,0.323,0.417,0.74,10,40,39,9,1,0.231,0.025,23,86,82,28,3,0.341,0.0349,649,104,3.6,23.2,43.8,31.6,24.6,14.2,26.9,40.6,28.3,5.4,4.2,5.4,57.1,82.5,15.9,0.482,70.6,94.3,111.3,33.1,9.8,9.7,56.6,30.7,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,30.7,Weak,0.946,Good,3.8,37.5,95.4,0.494,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,23.78,8.78,Strong positive regression,Weak Contact-First Profile profile. 3.6% barrel rate; 82.5 mph average exit velocity; 26.9% air-ball rate; 40.6% pull-air rate; 5.4% HR-launch rate.,0.0312,0.0314,3.99,0,0,28.6,0.0,0.0,Very recent HR,675512,Troy Melton,R,RHB vs RHP,18,18,108.0,2.42,1.05,13,1.08,7.25,2.5,568,4.8,27.5,13.2,41.1,28.0,84.3,96.0,111.9,0.476,13,34.3,100.0,0.548,4.2,4-Seam Fastball,R,RHB vs RHP,24.9,327,0.269,0.338,0.432,0.77,11,30,59,0.0336,3.9,0.498,176,0.0114,4.2,0.445,0,0,0,0/0,,,,,0,0,0,33.2,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,452,4-Seam Fastball,24.778761061946902,112,Cutter,20.79646017699115,94,Slider,18.58407079646018,84,Changeup,12.610619469026549,57,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.969,0.973,38.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,24.9,32.1,34.3,35.4,50.0,45.0,37.0,4.03,0.975,0.997,0.985,1.0,0.946,0.946,0.98,11.95,6.75,83.9,23.9,F,Lineup unconfirmed,Curveball,12.168141592920353,55.0,Sinker,11.061946902654867,50.0,,,
141,2026-09-14,824629,2026-09-14T23:40:00Z,Scheduled,Wrigley Field,Atlanta Braves @ Chicago Cubs,Home,699393,Pedro Ramírez,Chicago Cubs,Atlanta Braves,2B,S,No,,71,228,206,54,12,2,6,35,29,18,1,41,0.262,0.322,0.427,0.749,10,37,34,5,2,0.147,0.0541,23,92,83,17,4,0.205,0.0435,318,132,3.4,24.7,56.1,23.3,20.6,13.1,24.4,52.1,29.1,4.9,3.2,4.9,67.0,82.7,18.9,0.448,70.0,94.7,109.7,20.8,9.3,7.0,46.4,30.8,Weak,2.0,Pull Power,A,Excellent HR swing plane,30.8,Weak,0.946,Good,3.8,54.8,93.9,0.445,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,11.84,5.84,Strong positive regression,Weak Pull Power profile. 3.4% barrel rate; 82.7 mph average exit velocity; 24.4% air-ball rate; 52.1% pull-air rate; 4.9% HR-launch rate.,0.0263,0.0283,3.99,3,1,34.3,0.09,8.7,Very recent HR,625643,Reynaldo López,R,Switch vs RHP,25,12,76.1,4.13,1.39,11,1.3,8.37,3.77,438,4.3,21.0,14.2,39.3,31.5,81.6,93.5,114.5,0.569,11,21.8,99.8,0.468,1.6,4-Seam Fastball,L,LHB vs RHP,26.8,184,0.246,0.301,0.395,0.696,4,13,37,0.0217,2.7,0.419,186,0.0323,4.7,0.592,0,0,0,0/0,,,,,0,0,0,29.7,Strong Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,419,4-Seam Fastball,53.69928400954654,225,Slider,32.21957040572792,135,Curveball,9.785202863961814,41,Changeup,4.2959427207637235,18,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.944,0.968,44.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,26.8,29.6,21.8,45.8,50.0,45.0,37.0,4.03,1.297,1.032,1.035,1.0,0.946,0.946,0.98,10.81,7.89,75.6,24.7,F,Lineup unconfirmed,,,,,,,,,
142,2026-09-14,825034,2026-09-15T01:40:00Z,Scheduled,Chase Field,Miami Marlins @ Arizona Diamondbacks,Away,682663,Agustín Ramírez,Miami Marlins,Arizona Diamondbacks,DH,R,No,,61,214,187,42,9,1,4,27,21,24,2,50,0.225,0.318,0.348,0.666,9,23,22,3,2,0.136,0.087,21,64,56,11,2,0.196,0.0312,279,97,3.1,23.4,41.1,36.5,22.4,8.0,18.2,32.0,26.4,2.8,1.3,2.8,37.0,81.7,15.1,0.4,74.4,94.4,115.9,51.6,9.4,10.4,48.3,26.0,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,26.0,Weak,0.933,Good,2.1,23.5,93.0,0.393,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,7.8,3.8,Positive regression,Weak Contact-First Profile profile. 3.1% barrel rate; 81.7 mph average exit velocity; 18.2% air-ball rate; 32.0% pull-air rate; 2.8% HR-launch rate.,0.0187,0.0235,4.05,0,0,46.8,0.0,0.0,Very recent HR,669203,Corbin Burnes,R,RHB vs RHP,1,1,3.0,0.0,1.33,0,0.0,6.0,6.0,21,4.8,23.8,23.8,50.0,33.3,84.3,95.9,106.7,0.445,0,39.6,100.0,0.522,8.2,Cutter,R,RHB vs RHP,25.9,132,0.21,0.28,0.303,0.583,2,11,30,0.0152,3.4,0.336,6,0.0,0.0,0.079,0,0,0,0/0,,,,,0,0,0,35.5,Slight Pitcher Advantage,Below average,50.0,1,Pitch-level Statcast · last 5 MLB games,57,Cutter,56.14035087719298,32,Curveball,21.05263157894737,12,Changeup,10.526315789473685,6,Sinker,7.017543859649122,4,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.979,0.973,35.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,25.9,39.0,39.6,13.4,50.0,45.0,36.9,4.03,1.324,1.0,0.985,0.965,0.933,0.9,0.98,9.17,6.72,72.4,21.1,F,Lineup unconfirmed,Slider,5.2631578947368425,3.0,,,,,,
143,2026-09-14,824629,2026-09-14T23:40:00Z,Scheduled,Wrigley Field,Atlanta Braves @ Chicago Cubs,Away,573262,Mike Yastrzemski,Atlanta Braves,Chicago Cubs,LF,L,No,,127,371,328,75,18,1,9,46,34,37,4,90,0.229,0.313,0.372,0.685,8,25,22,7,0,0.318,0.0,22,63,56,12,0,0.214,0.0,471,83,2.9,25.0,53.6,25.3,21.2,14.2,26.9,45.6,27.8,5.5,4.2,5.5,32.5,84.2,20.0,0.485,69.6,95.1,106.3,7.0,11.8,2.0,63.3,26.2,Weak,2.0,Pull Power,A-,Elevated power plane,26.2,Weak,0.933,Good,1.2,38.1,94.6,0.452,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,16.35,7.35,Strong positive regression,Weak Pull Power profile. 2.9% barrel rate; 84.2 mph average exit velocity; 26.9% air-ball rate; 45.6% pull-air rate; 5.5% HR-launch rate.,0.0243,0.0262,4.05,59,23,36.4,1.62,161.9,Above normal drought,656849,David Peterson,L,LHB vs LHP,29,20,131.1,5.28,1.58,14,0.96,8.02,4.04,733,3.7,26.1,11.5,40.1,30.3,82.6,95.8,111.7,0.53,14,35.1,99.9,0.533,5.4,Sinker,L,LHB vs LHP,32.8,36,0.194,0.306,0.226,0.531,0,3,13,0.0,0.0,0.301,177,0.0282,4.5,0.56,3,3,0,0/3,0.0,0.0,0.0,0.0,0,0,1,35.5,Slight Pitcher Advantage,Below average,42.5,5,Pitch-level Statcast · last 5 MLB games,387,Sinker,30.74935400516796,119,4-Seam Fastball,20.930232558139537,81,Slider,19.896640826873384,77,Changeup,17.829457364341085,69,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.97,0.962,40.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,32.8,30.1,35.1,30.2,50.0,45.0,36.6,4.01,0.758,0.978,0.985,1.0,0.933,0.933,1.035,10.18,5.26,82.0,24.4,F,Lineup unconfirmed,Curveball,10.594315245478036,41.0,,,,,,
