Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
33,2026-08-13,823829,2026-08-13T17:10:00Z,Scheduled,loanDepot park,Pittsburgh Pirates @ Miami Marlins,Away,664040,Brandon Lowe,Pittsburgh Pirates,Miami Marlins,2B,L,No,,113,500,446,112,25,1,25,72,74,45,2,143,0.251,0.318,0.48,0.798,12,50,46,11,2,0.239,0.04,23,98,89,24,4,0.27,0.0408,595,105,6.4,25.5,59.6,19.5,20.9,17.2,30.5,62.6,27.5,5.8,4.6,5.8,64.0,84.2,19.7,0.639,70.9,95.6,109.9,35.5,10.0,8.1,46.5,39.3,Below Average,2.5,Pull Power,A,Excellent HR swing plane,39.3,Below Average,0.97,Good,5.7,65.6,94.6,0.622,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,35.87,10.87,Strong positive regression,Below Average Pull Power profile. 6.4% barrel rate; 84.2 mph average exit velocity; 30.5% air-ball rate; 62.6% pull-air rate; 5.8% HR-launch rate.,0.05,0.0465,4.05,9,3,17.8,0.5,50.4,Recently homered,663969,Tyler Phillips,R,LHB vs RHP,29,13,93.1,3.47,1.36,12,1.16,6.75,3.76,473,5.9,32.6,16.5,39.9,29.8,84.6,97.6,112.9,0.532,12,35.3,100.0,0.546,4.8,Sinker,L,LHB vs RHP,49.5,347,0.274,0.349,0.554,0.902,21,35,86,0.0605,7.3,0.698,224,0.0268,5.8,0.547,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,1,43.6,Neutral Matchup,Average,45.0,5,Pitch-level Statcast · last 5 MLB games,296,Sinker,26.013513513513512,77,Split-Finger,24.66216216216216,73,Sweeper,22.2972972972973,66,Curveball,16.89189189189189,50.0,4-Seam Fastball,9.121621621621621,27.0,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,0.971,0.984,55.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,49.5,39.5,35.3,51.5,39.2,45.0,45.9,4.84,0.947,1.01,1.025,1.0,0.97,0.97,1.0,17.54,9.47,84.8,29.2,F,Lineup unconfirmed,Slider,1.0135135135135136,3.0,,,
34,2026-08-13,823669,2026-08-13T23:30:00Z,Scheduled,Field of Dreams,Philadelphia Phillies @ Minnesota Twins,Away,547180,Bryce Harper,Philadelphia Phillies,Minnesota Twins,1B,L,No,,122,518,426,108,23,3,25,73,71,84,1,109,0.254,0.373,0.498,0.871,13,59,41,11,3,0.268,0.0508,25,110,84,19,5,0.226,0.0455,653,129,5.7,23.8,49.2,23.5,27.4,13.1,25.1,39.2,32.3,6.9,4.4,6.9,67.8,83.3,17.3,0.682,72.8,95.2,113.2,41.5,10.3,10.1,44.3,37.9,Below Average,2.5,Contact-First Profile,A,Excellent HR swing plane,37.9,Below Average,0.966,Good,5.4,40.0,94.4,0.685,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,33.22,8.22,Strong positive regression,Below Average Contact-First Profile profile. 5.7% barrel rate; 83.3 mph average exit velocity; 25.1% air-ball rate; 39.2% pull-air rate; 6.9% HR-launch rate.,0.0483,0.0452,4.15,9,4,17.0,0.53,52.8,Recently homered,671737,Taj Bradley,R,LHB vs RHP,23,23,131.2,3.76,1.25,17,1.16,10.12,3.76,737,4.6,24.8,14.1,41.4,33.0,83.9,95.1,112.7,0.538,17,51.4,100.0,0.693,5.6,4-Seam Fastball,L,LHB vs RHP,55.8,320,0.284,0.394,0.601,0.994,21,50,59,0.0656,6.9,0.747,326,0.0368,7.0,0.57,3,3,2,2/3,0.667,0.667,1.333,2.0,0,0,0,53.9,Neutral Matchup,Average,53.8,5,Pitch-level Statcast · last 5 MLB games,496,4-Seam Fastball,41.935483870967744,208,Cutter,26.612903225806452,132,Split-Finger,20.766129032258064,103,Curveball,10.685483870967742,53.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.003,0.971,53.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,55.8,32.8,51.4,39.3,50.0,45.0,45.8,4.82,1.028,1.01,1.025,1.0,0.966,0.966,1.0,17.47,10.52,85.0,32.1,D,Lineup unconfirmed,,,,,,
35,2026-08-13,822696,2026-08-13T20:05:00Z,Scheduled,Nationals Park,Chicago Cubs @ Washington Nationals,Away,673548,Seiya Suzuki,Chicago Cubs,Washington Nationals,RF,R,No,,103,453,392,107,21,0,20,66,70,54,4,114,0.273,0.364,0.48,0.844,10,46,40,12,2,0.3,0.0435,23,110,90,26,5,0.289,0.0455,550,128,7.7,22.9,45.2,25.9,28.9,14.8,28.7,47.8,30.9,7.6,4.2,7.6,50.6,83.1,23.9,0.612,71.2,94.5,111.8,35.2,11.7,10.1,46.1,40.1,Below Average,2.5,Pull Power,A-,Elevated power plane,40.1,Below Average,0.972,Good,10.2,51.4,93.7,0.629,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,36.03,16.03,Strong positive regression,Below Average Pull Power profile. 7.7% barrel rate; 83.1 mph average exit velocity; 28.7% air-ball rate; 47.8% pull-air rate; 7.6% HR-launch rate.,0.0442,0.0416,4.15,4,1,19.6,0.2,20.4,Very recent HR,676917,Cade Cavalli,R,RHB vs RHP,25,25,128.2,3.57,1.3,15,1.05,9.86,2.73,701,4.4,24.1,12.1,34.5,29.7,82.8,94.9,111.5,0.542,15,51.8,99.8,0.61,9.9,4-Seam Fastball,R,RHB vs RHP,39.6,328,0.253,0.341,0.441,0.782,13,36,90,0.0396,7.1,0.578,226,0.0221,5.7,0.572,0,0,0,0/0,,,,,0,0,0,45.9,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,473,4-Seam Fastball,29.386892177589854,139,Knuckle Curve,24.312896405919663,115,Sweeper,16.067653276955603,76,Cutter,14.587737843551798,69.0,Sinker,8.879492600422832,42.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.004,0.969,52.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,39.6,27.3,51.8,58.8,50.0,45.0,45.8,4.82,1.027,0.992,0.985,1.0,0.972,0.972,0.98,16.17,9.44,85.0,29.9,F,Lineup unconfirmed,Changeup,6.765327695560254,32.0,,,
36,2026-08-13,823508,2026-08-13T17:35:00Z,Scheduled,Yankee Stadium,Seattle Mariners @ New York Yankees,Home,641857,Ryan McMahon,New York Yankees,Seattle Mariners,3B,L,No,,100,290,264,58,12,0,10,29,31,22,2,87,0.22,0.284,0.379,0.663,11,33,28,9,1,0.321,0.0303,23,65,58,14,1,0.241,0.0154,348,71,5.5,28.3,47.8,23.0,28.4,17.4,29.1,37.3,29.5,5.9,2.7,5.9,43.0,85.4,19.4,0.565,71.8,96.8,110.9,44.3,10.5,13.1,47.8,35.7,Below Average,2.5,Contact-First Profile,A,Excellent HR swing plane,35.7,Below Average,0.96,Good,5.6,47.8,98.3,0.495,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,17.51,7.51,Strong positive regression,Below Average Contact-First Profile profile. 5.5% barrel rate; 85.4 mph average exit velocity; 29.1% air-ball rate; 37.3% pull-air rate; 5.9% HR-launch rate.,0.0345,0.0338,3.93,19,7,26.4,0.72,72.0,Recently homered,669302,Logan Gilbert,R,LHB vs RHP,23,23,139.1,3.42,1.0,19,1.23,9.37,2.07,718,5.6,24.0,15.2,47.7,31.5,82.8,95.0,115.2,0.561,19,39.0,99.8,0.589,4.6,4-Seam Fastball,L,LHB vs RHP,41.9,228,0.225,0.285,0.411,0.697,10,18,67,0.0439,6.4,0.615,313,0.0351,4.4,0.549,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,2,41.5,Slight Pitcher Advantage,Below average,45.0,5,Pitch-level Statcast · last 5 MLB games,475,4-Seam Fastball,40.421052631578945,192,Slider,31.789473684210527,151,Split-Finger,13.052631578947368,62,Sweeper,6.526315789473684,31.0,Changeup,4.631578947368421,22.0,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,0.978,0.981,45.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,41.9,41.4,39.0,54.8,64.4,45.0,45.6,4.79,0.88,1.021,1.025,1.0,0.96,0.96,1.0,12.62,7.86,77.9,23.7,F,Lineup unconfirmed,Cutter,2.3157894736842106,11.0,Sinker,1.263157894736842,6.0
37,2026-08-13,823508,2026-08-13T17:35:00Z,Scheduled,Yankee Stadium,Seattle Mariners @ New York Yankees,Away,663728,Cal Raleigh,Seattle Mariners,New York Yankees,C,S,No,,87,367,316,51,8,0,12,26,43,45,3,118,0.161,0.27,0.301,0.571,10,39,33,5,1,0.152,0.0256,22,87,74,10,3,0.135,0.0345,508,104,10.9,26.0,56.7,18.2,25.1,15.8,23.0,55.3,30.9,8.6,3.9,8.6,24.0,85.5,28.1,0.608,72.9,97.3,119.7,48.3,13.5,11.9,45.1,49.9,Average,3.0,Pull Power,C+,High fly-ball plane,49.9,Average,1.0,Good,14.4,56.5,99.2,0.646,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,46.66,34.66,Strong positive regression,Average Pull Power profile. 10.9% barrel rate; 85.5 mph average exit velocity; 23.0% air-ball rate; 55.3% pull-air rate; 8.6% HR-launch rate.,0.0327,0.0325,3.87,20,7,26.3,0.76,75.9,Recently homered,608331,Max Fried,L,Switch vs LHP,14,14,81.1,2.88,0.97,1,0.11,8.3,2.77,380,1.3,20.5,12.6,27.0,30.8,80.6,93.1,111.6,0.343,1,40.1,100.0,0.539,7.6,Cutter,R,RHB vs LHP,25.9,121,0.143,0.24,0.257,0.497,4,13,44,0.0331,8.0,0.568,236,0.0042,1.0,0.336,10,9,1,1/9,0.111,0.2,0.222,0.422,0,1,3,30.7,Slight Pitcher Advantage,Below average,25.0,5,Pitch-level Statcast · last 5 MLB games,352,Cutter,24.431818181818183,86,4-Seam Fastball,22.443181818181817,79,Sinker,20.170454545454547,71,Sweeper,11.363636363636363,40.0,Curveball,9.375,33.0,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,0.98,0.938,60.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,25.9,12.0,40.1,80.1,64.4,45.0,45.4,4.76,0.964,0.842,1.035,0.94,1.0,0.94,1.0,12.01,6.9,84.0,22.8,F,Lineup unconfirmed,Changeup,9.375,33.0,Slider,2.840909090909091,10.0
38,2026-08-13,823995,2026-08-14T02:07:00Z,Scheduled,Angel Stadium,Texas Rangers @ Los Angeles Angels,Home,687263,Zach Neto,Los Angeles Angels,Texas Rangers,SS,R,No,,118,528,469,105,23,3,20,76,52,50,8,169,0.224,0.309,0.414,0.723,12,52,51,8,1,0.157,0.0192,24,105,98,18,1,0.184,0.0095,647,121,6.2,26.1,46.3,26.2,27.3,17.2,27.0,48.0,29.1,7.3,3.9,7.3,36.0,83.3,18.7,0.56,68.8,95.1,109.5,13.8,11.1,3.1,39.1,32.0,Weak,2.5,Pull Power,A,Excellent HR swing plane,32.0,Weak,0.95,Good,5.8,45.5,95.5,0.474,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,36.7,16.7,Strong positive regression,Weak Pull Power profile. 6.2% barrel rate; 83.3 mph average exit velocity; 27.0% air-ball rate; 48.0% pull-air rate; 7.3% HR-launch rate.,0.0379,0.0368,3.99,25,6,23.4,1.07,106.6,Near normal interval,594798,Jacob deGrom,R,RHB vs RHP,22,22,118.2,3.87,1.13,17,1.29,10.92,2.28,623,5.0,26.0,14.3,46.6,31.8,84.1,95.5,114.9,0.585,17,42.0,99.4,0.604,5.3,4-Seam Fastball,R,RHB vs RHP,39.8,383,0.216,0.298,0.409,0.707,15,32,127,0.0392,6.8,0.611,201,0.0299,4.0,0.556,14,12,5,5/12,0.417,0.5,1.083,1.583,2,2,6,49.6,Neutral Matchup,Average,85.0,5,Pitch-level Statcast · last 5 MLB games,446,4-Seam Fastball,41.03139013452915,183,Slider,39.46188340807175,176,Curveball,8.52017937219731,38,Changeup,6.726457399103139,30.0,Sinker,4.260089686098655,19.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.984,0.975,49.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,39.8,39.7,42.0,47.3,50.0,45.0,45.3,4.75,0.796,1.03,0.985,1.0,0.95,0.95,1.0,13.89,7.28,85.0,26.1,F,Lineup unconfirmed,,,,,,
39,2026-08-13,822696,2026-08-13T20:05:00Z,Scheduled,Nationals Park,Chicago Cubs @ Washington Nationals,Home,682928,CJ Abrams,Washington Nationals,Chicago Cubs,SS,L,No,,118,508,447,127,23,3,29,75,91,44,11,118,0.284,0.358,0.544,0.902,12,55,49,12,2,0.245,0.0364,25,113,102,32,9,0.314,0.0796,645,130,7.6,28.5,48.1,25.0,26.6,14.8,26.6,50.9,29.8,9.9,6.9,9.9,69.6,84.2,20.7,0.664,70.8,96.5,109.3,28.8,15.6,9.3,53.6,45.0,Below Average,3.0,Pull Power,A-,Elevated power plane,45.0,Below Average,0.986,Good,8.5,48.5,97.2,0.744,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,44.95,15.95,Strong positive regression,Below Average Pull Power profile. 7.6% barrel rate; 84.2 mph average exit velocity; 26.6% air-ball rate; 50.9% pull-air rate; 9.9% HR-launch rate.,0.0571,0.0523,4.17,3,1,15.4,0.19,19.5,Very recent HR,592332,Kevin Gausman,R,LHB vs RHP,24,24,134.1,4.29,1.26,16,1.07,8.78,2.48,772,4.4,23.2,13.0,39.5,31.3,81.3,94.3,112.4,0.528,16,37.7,99.9,0.589,3.9,4-Seam Fastball,L,LHB vs RHP,46.4,347,0.298,0.383,0.585,0.969,23,34,67,0.0663,8.4,0.662,321,0.0218,3.7,0.488,6,6,4,4/6,0.667,0.667,0.667,1.334,0,0,0,45.6,Neutral Matchup,Average,57.5,5,Pitch-level Statcast · last 5 MLB games,481,4-Seam Fastball,51.975051975051976,250,Split-Finger,37.83783783783784,182,Slider,10.187110187110187,49,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.975,0.969,55.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,46.4,29.4,37.7,59.6,50.0,45.0,45.3,4.75,1.027,0.995,1.025,1.03,0.986,1.016,0.98,20.07,11.52,85.0,34.1,D,Lineup unconfirmed,,,,,,
40,2026-08-13,823995,2026-08-14T02:07:00Z,Scheduled,Angel Stadium,Texas Rangers @ Los Angeles Angels,Home,518595,Travis d'Arnaud,Los Angeles Angels,Texas Rangers,C,R,No,,19,51,45,9,1,0,1,5,3,4,2,12,0.2,0.294,0.289,0.583,5,11,10,2,0,0.2,0.0,5,11,10,2,0,0.2,0.0,61,13,8.1,19.0,26.1,31.2,42.7,17.6,23.1,27.9,24.6,8.1,2.7,8.1,16.8,83.6,21.6,0.502,70.3,92.7,104.0,18.4,9.5,4.1,53.8,23.8,Weak,2.0,Contact-First Profile,A-,Elevated power plane,23.8,Weak,0.927,Good,7.7,0.0,88.6,0.398,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,3.95,2.95,Positive regression,Weak Contact-First Profile profile. 8.1% barrel rate; 83.6 mph average exit velocity; 23.1% air-ball rate; 27.9% pull-air rate; 8.1% HR-launch rate.,0.0196,0.0283,3.87,10,5,45.0,0.22,22.2,Very recent HR,594798,Jacob deGrom,R,RHB vs RHP,22,22,118.2,3.87,1.13,17,1.29,10.92,2.28,623,5.0,26.0,14.3,46.6,31.8,84.1,95.5,114.9,0.585,17,91.6,93.0,1.521,17.8,4-Seam Fastball,R,RHB vs RHP,39.3,28,0.16,0.25,0.2,0.45,0,2,6,0.0,8.6,0.507,201,0.0299,4.0,0.556,3,3,2,2/3,0.667,0.667,1.667,2.334,1,0,1,61.2,Slight Hitter Advantage,Above average,57.5,5,Pitch-level Statcast · last 5 MLB games,446,4-Seam Fastball,41.03139013452915,183,Slider,39.46188340807175,176,Curveball,8.52017937219731,38,Changeup,6.726457399103139,30.0,Sinker,4.260089686098655,19.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.083,0.975,34.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,39.3,39.7,91.6,13.9,50.0,45.0,45.2,4.75,1.0,1.03,0.985,0.94,0.927,0.871,0.98,10.52,6.96,56.5,19.0,F,Small season sample; Lineup unconfirmed,,,,,,
41,2026-08-13,823995,2026-08-14T02:07:00Z,Scheduled,Angel Stadium,Texas Rangers @ Los Angeles Angels,Away,608369,Corey Seager,Texas Rangers,Los Angeles Angels,SS,L,No,,62,263,228,46,8,0,12,34,29,31,2,66,0.202,0.3,0.395,0.695,11,44,41,12,2,0.293,0.0455,11,44,41,12,2,0.293,0.0455,304,50,8.8,30.8,51.3,19.2,29.5,20.0,30.3,39.5,28.3,10.7,5.5,10.7,35.6,85.7,20.7,0.62,69.9,97.9,111.5,12.0,16.0,3.6,48.8,39.4,Below Average,2.5,Contact-First Profile,A-,Elevated power plane,39.4,Below Average,0.97,Good,10.0,38.9,99.9,0.584,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,23.63,11.63,Strong positive regression,Below Average Contact-First Profile profile. 8.8% barrel rate; 85.7 mph average exit velocity; 30.3% air-ball rate; 39.5% pull-air rate; 10.7% HR-launch rate.,0.0456,0.0414,4.05,0,0,19.0,0.0,0.0,Very recent HR,700712,Walbert Ureña,R,LHB vs RHP,21,19,101.2,2.83,1.29,6,0.53,8.59,4.87,515,2.7,21.7,11.8,36.0,25.4,81.8,94.0,114.6,0.405,6,63.4,99.7,0.707,10.9,Changeup,L,LHB vs RHP,38.6,190,0.201,0.3,0.402,0.702,9,22,44,0.0474,9.6,0.671,235,0.0128,3.2,0.411,0,0,0,0/0,,,,,0,0,0,49.5,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,419,Changeup,31.026252983293556,130,Sinker,27.684964200477328,116,4-Seam Fastball,27.446300715990454,115,Sweeper,13.842482100238664,58.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.027,0.952,50.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,38.6,21.1,63.4,59.3,50.0,45.0,45.2,4.75,1.04,0.909,1.025,1.0,0.97,0.97,0.98,15.72,9.02,74.3,25.5,F,Lineup unconfirmed,,,,,,
42,2026-08-13,824561,2026-08-13T18:10:00Z,Scheduled,Rate Field,Cincinnati Reds @ Chicago White Sox,Home,545341,Randal Grichuk,Chicago White Sox,Cincinnati Reds,DH,R,No,,82,186,177,46,15,1,9,27,25,7,1,44,0.26,0.29,0.508,0.798,9,21,21,6,0,0.286,0.0,20,42,40,12,0,0.3,0.0,246,55,4.9,32.8,46.5,24.8,28.7,12.3,23.2,34.4,25.9,4.2,2.4,4.2,36.6,84.9,18.9,0.547,72.6,98.2,112.8,43.7,14.5,15.7,56.4,36.2,Below Average,2.5,Contact-First Profile,A,Excellent HR swing plane,36.2,Below Average,0.961,Good,1.8,22.2,98.7,0.395,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,10.64,1.64,Near expected,Below Average Contact-First Profile profile. 4.9% barrel rate; 84.9 mph average exit velocity; 23.2% air-ball rate; 34.4% pull-air rate; 4.2% HR-launch rate.,0.0484,0.042,3.99,66,30,19.7,3.36,335.6,Very long drought,671096,Andrew Abbott,L,RHB vs LHP,24,24,128.2,3.92,1.39,17,1.19,6.92,4.27,720,4.4,24.0,14.0,34.4,30.0,82.5,94.6,113.0,0.528,17,79.2,99.5,0.868,11.6,4-Seam Fastball,R,RHB vs LHP,47.1,122,0.289,0.336,0.57,0.906,7,7,31,0.0574,6.2,0.689,402,0.0323,4.7,0.541,4,3,1,1/3,0.333,0.5,1.333,1.833,1,1,0,60.9,Slight Hitter Advantage,Above average,60.0,5,Pitch-level Statcast · last 5 MLB games,465,4-Seam Fastball,41.505376344086024,193,Changeup,22.795698924731184,106,Sweeper,18.49462365591398,86,Curveball,13.118279569892474,61.0,Cutter,4.086021505376344,19.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.058,0.969,46.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,47.1,26.6,79.2,23.6,50.0,45.0,45.0,4.72,0.758,1.014,1.025,1.0,0.961,0.961,1.06,15.72,8.49,68.6,33.4,D,Lineup unconfirmed,,,,,,
43,2026-08-13,822696,2026-08-13T20:05:00Z,Scheduled,Nationals Park,Chicago Cubs @ Washington Nationals,Away,621438,Tyrone Taylor,Chicago Cubs,Washington Nationals,LF,R,No,,73,176,160,38,8,0,10,23,28,10,2,35,0.238,0.291,0.475,0.766,8,20,18,4,1,0.222,0.05,18,47,40,12,4,0.3,0.0851,230,52,8.8,25.6,51.2,29.2,19.7,20.1,30.3,61.4,28.8,9.0,5.9,9.0,61.6,81.6,18.8,0.646,69.7,95.3,109.5,15.2,11.7,4.0,50.9,40.8,Below Average,2.5,Pull Power,A,Excellent HR swing plane,40.8,Below Average,0.974,Good,11.5,62.5,96.8,0.809,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,17.2,7.2,Strong positive regression,Below Average Pull Power profile. 8.8% barrel rate; 81.6 mph average exit velocity; 30.3% air-ball rate; 61.4% pull-air rate; 9.0% HR-launch rate.,0.0568,0.0468,4.05,15,7,16.0,0.94,93.8,Near normal interval,676917,Cade Cavalli,R,RHB vs RHP,25,25,128.2,3.57,1.3,15,1.05,9.86,2.73,701,4.4,24.1,12.1,34.5,29.7,82.8,94.9,111.5,0.542,15,33.7,72.9,0.521,5.3,4-Seam Fastball,R,RHB vs RHP,43.5,93,0.185,0.283,0.395,0.678,5,9,15,0.0538,8.5,0.54,226,0.0221,5.7,0.572,3,3,1,1/3,0.333,0.333,0.333,0.666,0,0,1,40.6,Slight Pitcher Advantage,Below average,46.0,5,Pitch-level Statcast · last 5 MLB games,473,4-Seam Fastball,29.386892177589854,139,Knuckle Curve,24.312896405919663,115,Sweeper,16.067653276955603,76,Cutter,14.587737843551798,69.0,Sinker,8.879492600422832,42.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.967,0.969,55.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,43.5,27.3,33.7,68.8,50.0,45.0,44.8,4.69,1.163,0.992,0.985,1.0,0.974,0.974,1.0,17.63,10.79,68.3,29.4,F,Lineup unconfirmed,Changeup,6.765327695560254,32.0,,,
