player_id,player_name,team,opponent,position,depth_chart_position,status,years_exp,season,season_type,week,target_slate,game_id,game_date,home_away,projected_receiving_yards,projection_mean,projection_median,projection_floor,projection_ceiling,model_std,historical_games,last_5_avg,last_10_avg,last_15_avg,season_avg,volume_last_5,preseason_usage_multiplier,opponent_adjustment,data_source,simulations,model_version,prob_0_plus,prob_5_plus,prob_10_plus,prob_15_plus,prob_20_plus,prob_25_plus,prob_30_plus,prob_35_plus,prob_40_plus,prob_45_plus,prob_50_plus,prob_55_plus,prob_60_plus,prob_65_plus,prob_70_plus,prob_75_plus,prob_80_plus,prob_85_plus,prob_90_plus,prob_95_plus,prob_100_plus,prob_105_plus,prob_110_plus,prob_115_plus,prob_120_plus,prob_125_plus,prob_130_plus,prob_135_plus,prob_140_plus,prob_145_plus,prob_150_plus,prob_155_plus,prob_160_plus,prob_165_plus,prob_170_plus,prob_175_plus,prob_180_plus,prob_185_plus,prob_190_plus,prob_195_plus,prob_200_plus
00-0038977,Tank Dell,HOU,LAC,WR,WR,ACT,3.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_LAC_HOU,,home,33.853,33.853,24.924,0.0,85.365,35.535,24,54.6,53.0,47.8,47.643,5.0,0.5,0.899,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,66.29,62.38,58.31,54.14,49.95,45.71,41.51,37.45,33.48,29.64,26.13,22.87,19.8,16.97,14.41,12.11,10.13,8.38,6.9,5.64,4.55,3.61,2.85,2.21,1.7,1.3,0.99,0.74,0.56,0.42,0.32,0.21,0.16,0.11,0.08,0.06,0.04,0.03,0.02,0.02
00-0031381,Davante Adams,LAR,KC,WR,WR,ACT,12.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_LAR_KC,,away,33.656,33.656,25.072,0.0,84.715,35.09,45,44.2,52.0,58.467,56.357,7.2,0.5,0.917,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,66.65,62.65,58.55,54.29,50.08,45.77,41.45,37.2,33.21,29.46,25.86,22.49,19.49,16.67,14.1,11.84,9.91,8.14,6.64,5.35,4.28,3.36,2.62,2.04,1.56,1.18,0.88,0.66,0.48,0.35,0.25,0.19,0.14,0.1,0.07,0.05,0.04,0.03,0.02,0.01
00-0040189,Oronde Gadsden II,LAC,HOU,TE,TE,ACT,1.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_LAC_HOU,,away,32.977,32.977,23.116,0.0,84.722,35.602,15,26.0,35.6,44.267,44.267,3.6,0.68,0.974,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,64.68,60.68,56.68,52.6,48.44,44.3,40.3,36.34,32.58,28.91,25.46,22.21,19.15,16.51,14.09,11.88,9.91,8.25,6.83,5.64,4.51,3.63,2.9,2.26,1.75,1.34,1.03,0.78,0.57,0.41,0.31,0.22,0.16,0.11,0.08,0.05,0.04,0.03,0.02,0.01
00-0039855,Jalen McMillan,TB,NYJ,WR,WR,ACT,2.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_TB_NYJ,,away,32.821,32.821,28.431,0.0,74.64,29.548,17,50.4,51.9,39.067,44.5,4.2,0.68,0.91,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,74.35,69.74,64.55,59.25,53.75,48.24,42.61,37.27,32.17,27.35,22.94,18.91,15.42,12.44,9.85,7.57,5.82,4.43,3.23,2.36,1.65,1.16,0.81,0.58,0.4,0.25,0.17,0.11,0.08,0.04,0.03,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0
00-0034837,Calvin Ridley,TEN,SF,WR,WR,ACT,8.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_TEN_SF,,away,32.753,32.753,24.684,0.0,81.507,33.73,41,43.8,54.1,55.8,43.286,4.4,0.5,0.998,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,67.3,63.04,58.7,54.27,49.71,45.17,40.77,36.44,32.36,28.45,24.75,21.3,18.21,15.37,12.79,10.58,8.72,7.09,5.7,4.54,3.56,2.77,2.09,1.58,1.21,0.9,0.65,0.47,0.34,0.22,0.16,0.11,0.08,0.05,0.03,0.02,0.01,0.01,0.01,0.0
00-0033921,Chris Godwin Jr.,TB,NYJ,WR,WR,ACT,9.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_TB_NYJ,,away,32.294,32.294,22.72,0.0,83.116,34.804,33,44.2,42.5,56.867,40.0,5.6,0.5,0.91,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,64.62,60.63,56.51,52.23,48.08,43.91,39.77,35.8,31.85,28.12,24.61,21.45,18.45,15.79,13.33,11.19,9.3,7.56,6.19,5.03,4.03,3.2,2.49,1.94,1.5,1.14,0.84,0.64,0.49,0.36,0.27,0.19,0.13,0.1,0.07,0.04,0.03,0.02,0.01,0.01
00-0039410,Ryan Flournoy,DAL,SEA,WR,WR,ACT,2.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_DAL_SEA,,away,32.125,32.125,25.952,0.0,76.92,31.24,20,55.0,32.6,32.8,36.538,6.0,0.68,0.997,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,70.13,65.64,60.92,55.97,50.99,46.03,41.09,36.26,31.62,27.31,23.43,19.68,16.35,13.45,10.88,8.67,6.84,5.31,4.11,3.15,2.28,1.7,1.24,0.89,0.6,0.41,0.29,0.2,0.14,0.1,0.06,0.04,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.0
00-0039065,Sam LaPorta,DET,CIN,TE,TE,ACT,3.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_DET_CIN,,away,31.955,31.955,28.153,0.0,71.374,28.083,42,62.4,55.2,55.333,54.333,5.6,0.5,1.009,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,75.29,70.29,64.99,59.39,53.57,47.9,42.14,36.39,30.99,25.96,21.24,17.23,13.74,10.74,8.27,6.19,4.64,3.38,2.38,1.66,1.15,0.8,0.5,0.31,0.2,0.13,0.07,0.04,0.03,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035659,Terry McLaurin,WAS,MIA,WR,WR,ACT,7.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_MIA_WAS,,home,31.952,31.952,26.43,0.0,75.217,30.251,44,56.6,58.2,57.0,58.2,5.0,0.5,0.906,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,71.69,66.94,61.96,56.75,51.51,46.28,41.1,36.06,31.29,26.79,22.65,18.84,15.47,12.55,10.09,7.9,6.16,4.73,3.56,2.64,1.93,1.38,0.97,0.69,0.47,0.31,0.22,0.14,0.08,0.05,0.03,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0
00-0039894,Xavier Worthy,KC,LAR,WR,WR,ACT,2.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_LAR_KC,,home,31.01,31.01,29.211,0.0,62.945,23.376,30,38.4,38.7,40.733,38.0,4.0,0.68,1.108,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,82.1,76.77,70.61,63.81,56.37,48.82,41.3,34.09,27.39,21.49,16.35,12.12,8.68,6.05,4.08,2.71,1.75,1.07,0.63,0.39,0.22,0.12,0.07,0.04,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039146,Jayden Reed,GB,PIT,WR,WR,ACT,3.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_GB_PIT,,away,30.701,30.701,23.709,0.0,75.481,31.04,38,41.4,37.1,40.8,41.4,4.4,0.5,1.135,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,67.9,63.32,58.6,53.81,48.73,43.73,38.99,34.33,29.99,25.88,22.06,18.51,15.34,12.63,10.23,8.18,6.45,5.03,3.87,2.92,2.2,1.64,1.19,0.85,0.59,0.41,0.27,0.19,0.12,0.08,0.06,0.04,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.0
00-0039424,Devaughn Vele,NO,JAX,WR,WR,ACT,2.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_JAX_NO,,home,30.481,30.481,27.156,0.0,67.124,26.176,22,50.8,34.3,32.467,32.556,5.8,0.68,1.0,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,76.23,71.09,65.3,59.16,52.87,46.36,40.01,33.94,28.29,23.15,18.54,14.55,11.22,8.54,6.33,4.54,3.23,2.24,1.5,0.99,0.65,0.41,0.24,0.13,0.09,0.06,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040718,Travis Hunter,JAX,NO,WR,WR,ACT,1.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_JAX_NO,,away,30.433,30.433,25.245,0.0,71.365,28.77,7,48.6,42.571,42.571,42.571,6.2,0.68,0.974,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,71.46,66.56,61.34,55.88,50.32,44.7,39.3,34.19,29.29,24.7,20.5,16.84,13.56,10.71,8.38,6.46,4.85,3.52,2.58,1.85,1.31,0.94,0.64,0.45,0.29,0.18,0.12,0.09,0.07,0.04,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039491,Jalen Coker,CAR,BUF,WR,WR,ACT,2.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_CAR_BUF,,away,30.171,30.171,26.347,0.0,67.671,26.721,22,48.8,39.4,40.6,35.818,4.8,0.68,0.907,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,74.58,69.47,63.88,57.81,51.67,45.62,39.55,33.79,28.28,23.23,18.74,14.89,11.51,8.83,6.62,4.85,3.47,2.43,1.67,1.16,0.76,0.48,0.32,0.2,0.13,0.07,0.04,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036040,Juwan Johnson,NO,JAX,TE,TE,ACT,6.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_JAX_NO,,home,30.115,30.115,27.163,0.0,65.39,25.305,45,62.6,57.4,50.933,52.294,5.2,0.5,1.0,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,77.25,71.74,65.86,59.37,52.81,46.17,39.65,33.35,27.52,22.23,17.52,13.54,10.24,7.53,5.48,3.83,2.63,1.76,1.15,0.73,0.45,0.28,0.16,0.09,0.05,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0033090,Hunter Henry,NE,IND,TE,TE,ACT,10.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_IND_NE,,home,29.589,29.589,24.895,0.0,68.859,27.664,46,46.2,45.8,46.2,45.176,4.8,0.5,1.094,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,71.78,66.75,61.3,55.7,49.88,44.03,38.37,33.03,27.79,23.18,18.96,15.29,12.17,9.43,7.2,5.43,4.05,2.93,2.11,1.52,1.01,0.68,0.45,0.29,0.19,0.12,0.07,0.04,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036613,Jaylen Waddle,DEN,ATL,WR,WR,ACT,5.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_DEN_ATL,,away,29.481,29.481,22.838,0.0,72.465,29.758,45,37.6,52.0,58.667,56.875,5.4,0.5,0.947,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,67.8,63.02,58.09,52.91,47.86,42.71,37.73,32.89,28.39,24.15,20.28,16.85,13.86,11.15,8.89,6.99,5.4,4.11,3.12,2.26,1.68,1.21,0.86,0.59,0.41,0.29,0.19,0.11,0.07,0.04,0.03,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0
00-0038994,Jordan Addison,MIN,NYG,WR,WR,ACT,3.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_MIN_NYG,,away,29.188,29.188,18.06,0.0,78.237,33.383,46,32.4,30.1,40.667,43.571,3.2,0.5,0.928,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,60.96,56.81,52.52,48.34,44.1,39.97,35.94,32.14,28.48,25.01,21.74,18.69,15.98,13.48,11.33,9.37,7.7,6.31,5.12,4.06,3.22,2.53,1.95,1.53,1.16,0.86,0.64,0.49,0.36,0.25,0.18,0.12,0.08,0.05,0.03,0.02,0.01,0.01,0.01,0.0
00-0039868,Troy Franklin,DEN,ATL,WR,WR,ACT,2.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_DEN_ATL,,away,28.944,28.944,23.318,0.0,69.502,28.237,33,35.8,44.0,38.4,41.706,4.0,0.68,0.947,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,69.66,64.54,59.19,53.75,48.09,42.58,37.22,32.15,27.27,22.8,18.85,15.34,12.33,9.75,7.53,5.79,4.36,3.21,2.36,1.7,1.16,0.81,0.56,0.37,0.24,0.16,0.1,0.06,0.03,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0034960,Jakobi Meyers,JAX,NO,WR,WR,ACT,7.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_JAX_NO,,away,28.688,28.688,25.498,0.0,63.291,24.683,47,47.6,50.6,49.2,52.188,8.0,0.5,0.974,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,75.79,70.23,64.07,57.46,50.68,43.88,37.35,31.14,25.44,20.27,15.86,12.07,8.99,6.53,4.66,3.28,2.2,1.45,0.94,0.58,0.36,0.2,0.11,0.06,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035645,Gunner Olszewski,NYG,MIN,WR,WR,RES,7.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_MIN_NYG,,home,28.491,28.491,15.264,0.0,79.237,34.208,5,29.0,29.0,29.0,36.25,2.8,0.5,0.974,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,58.22,54.24,50.19,46.26,42.35,38.47,34.66,31.02,27.53,24.33,21.3,18.49,15.98,13.68,11.62,9.76,8.12,6.68,5.45,4.44,3.62,2.85,2.25,1.77,1.38,1.08,0.84,0.65,0.51,0.38,0.27,0.2,0.14,0.12,0.08,0.06,0.04,0.03,0.02,0.02
00-0039847,Theo Johnson,NYG,MIN,TE,TE,ACT,2.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_MIN_NYG,,home,28.132,28.132,25.858,0.0,59.805,22.917,25,42.8,42.9,35.2,35.2,4.6,0.68,0.974,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,78.06,72.17,65.61,58.69,51.28,43.84,36.43,29.54,23.52,18.25,13.71,9.87,7.01,4.86,3.25,2.09,1.29,0.76,0.45,0.26,0.14,0.07,0.04,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0033555,Mack Hollins,NE,IND,WR,WR,ACT,9.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_IND_NE,,home,27.773,27.773,22.472,0.0,66.418,26.986,39,45.4,50.8,38.333,39.286,6.4,0.5,1.094,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,69.51,64.29,58.59,52.87,47.03,41.32,35.78,30.53,25.6,21.23,17.27,13.74,10.72,8.21,6.19,4.65,3.36,2.44,1.69,1.19,0.83,0.55,0.35,0.24,0.15,0.1,0.06,0.03,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039890,Adonai Mitchell,NYJ,TB,WR,WR,ACT,2.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_TB_NYJ,,home,27.666,27.666,21.743,0.0,67.501,27.695,33,29.4,30.8,28.8,28.312,6.6,0.68,1.15,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,67.88,62.76,57.37,51.87,46.29,40.92,35.5,30.49,25.77,21.38,17.63,14.21,11.3,8.83,6.81,5.21,3.86,2.85,2.08,1.47,1.0,0.66,0.44,0.29,0.18,0.11,0.07,0.05,0.02,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038608,Kayshon Boutte,NE,IND,WR,WR,ACT,3.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_IND_NE,,home,27.644,27.644,19.193,0.0,71.712,30.034,32,24.0,38.6,44.533,39.357,3.0,0.5,1.094,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,63.53,58.8,54.09,49.22,44.3,39.49,34.86,30.46,26.3,22.57,19.13,15.94,13.14,10.77,8.68,6.87,5.46,4.2,3.2,2.36,1.73,1.27,0.9,0.64,0.45,0.3,0.21,0.16,0.1,0.07,0.04,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0
00-0038542,Bijan Robinson,ATL,DEN,RB,RB,ACT,3.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_DEN_ATL,,home,27.621,27.621,20.174,0.0,69.915,29.095,50,45.2,40.7,46.333,48.235,7.0,0.5,0.957,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,65.12,60.27,55.23,50.18,45.09,40.15,35.3,30.56,26.12,22.09,18.44,15.23,12.33,9.97,7.95,6.22,4.75,3.59,2.72,1.99,1.39,1.0,0.7,0.49,0.34,0.22,0.15,0.1,0.06,0.04,0.03,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0
00-0036252,Michael Pittman,PIT,GB,WR,WR,ACT,6.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_GB_PIT,,home,27.586,27.586,20.006,0.0,70.367,29.262,49,32.8,43.3,44.267,46.118,5.8,0.5,0.968,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,64.81,59.96,55.05,50.0,45.0,39.92,34.96,30.3,26.04,22.12,18.51,15.32,12.49,10.15,8.03,6.27,4.8,3.71,2.74,2.08,1.51,1.09,0.78,0.56,0.38,0.26,0.16,0.12,0.08,0.05,0.04,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0
00-0037545,Rashid Shaheed,SEA,DAL,WR,WR,ACT,4.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_DAL_SEA,,home,27.526,27.526,19.701,0.0,70.099,29.276,39,30.2,25.6,37.333,38.167,3.0,0.5,1.096,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,64.7,59.84,54.8,49.72,44.73,39.75,34.96,30.43,26.11,22.17,18.62,15.37,12.55,10.06,7.91,6.21,4.76,3.69,2.76,2.08,1.54,1.1,0.77,0.55,0.39,0.26,0.17,0.12,0.08,0.05,0.02,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0
00-0030506,Travis Kelce,KC,LAR,TE,TE,ACT,13.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_LAR_KC,,home,27.462,27.462,23.234,0.0,63.929,25.566,48,26.4,47.6,49.533,50.059,6.0,0.5,1.108,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,71.58,65.95,59.99,53.94,47.74,41.57,35.52,29.95,24.69,19.92,15.79,12.28,9.4,6.98,5.04,3.6,2.5,1.71,1.16,0.76,0.48,0.29,0.18,0.11,0.06,0.03,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037816,Romeo Doubs,NE,IND,WR,WR,ACT,4.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_IND_NE,,home,27.113,27.113,23.594,0.0,61.371,24.293,46,40.4,41.8,43.733,45.25,3.6,0.5,1.094,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,73.45,67.7,61.4,54.87,48.09,41.47,34.88,28.75,23.28,18.53,14.35,10.84,7.99,5.8,4.09,2.83,1.88,1.24,0.79,0.49,0.28,0.16,0.09,0.05,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040134,Pat Bryant,DEN,ATL,WR,WR,ACT,1.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_DEN_ATL,,away,27.056,27.056,24.904,0.0,57.155,21.805,12,45.8,36.0,31.5,31.5,6.0,0.68,0.947,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,78.48,72.16,65.21,57.76,49.86,42.05,34.47,27.5,21.35,16.0,11.58,8.16,5.53,3.74,2.37,1.49,0.89,0.49,0.27,0.14,0.07,0.04,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040128,Tyler Warren,IND,NE,TE,TE,ACT,1.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_IND_NE,,away,26.62,26.62,23.123,0.0,60.296,23.867,17,26.6,37.8,44.133,48.059,6.8,0.68,0.941,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,73.32,67.33,61.04,54.3,47.38,40.57,34.08,27.99,22.64,17.72,13.63,10.19,7.41,5.3,3.66,2.5,1.65,1.06,0.66,0.39,0.24,0.14,0.09,0.05,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036271,Quez Watkins,PHI,BAL,WR,WR,ACT,6.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_PHI_BAL,,away,26.514,26.514,15.47,0.0,72.171,30.974,5,28.4,28.4,28.4,28.4,4.2,0.5,1.042,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,59.39,55.0,50.42,45.98,41.56,37.3,33.12,29.08,25.34,21.79,18.62,15.72,13.07,10.88,8.95,7.31,5.83,4.56,3.58,2.81,2.18,1.68,1.27,0.97,0.74,0.54,0.39,0.27,0.18,0.11,0.07,0.04,0.03,0.02,0.01,0.01,0.01,0.01,0.0,0.0
00-0039901,Keon Coleman,BUF,CAR,WR,WR,ACT,2.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_CAR_BUF,,home,26.437,26.437,19.186,0.0,67.303,28.002,25,27.4,26.6,31.933,33.667,4.0,0.68,0.904,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,64.5,59.53,54.43,49.22,43.9,38.74,33.65,28.98,24.58,20.55,16.93,13.77,11.11,8.74,6.75,5.19,3.96,2.93,2.18,1.54,1.07,0.76,0.51,0.34,0.22,0.14,0.09,0.06,0.03,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037261,Khalil Shakir,BUF,CAR,WR,WR,ACT,4.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_CAR_BUF,,home,25.859,25.859,18.71,0.0,65.874,27.44,47,31.0,45.1,43.667,44.938,4.8,0.5,0.904,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,64.52,59.31,53.99,48.61,43.2,37.92,32.79,28.0,23.64,19.71,16.1,12.99,10.41,8.21,6.3,4.8,3.57,2.62,1.9,1.35,0.93,0.65,0.45,0.29,0.2,0.12,0.07,0.05,0.03,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040705,Chimere Dike,TEN,SF,WR,WR,ACT,1.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_TEN_SF,,away,25.836,25.836,20.811,0.0,62.222,25.28,16,32.6,32.7,28.2,26.438,5.4,0.68,0.998,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,68.7,63.01,57.08,51.04,44.88,38.79,32.98,27.46,22.56,18.26,14.49,11.24,8.59,6.35,4.61,3.27,2.28,1.57,1.11,0.71,0.45,0.27,0.16,0.09,0.06,0.03,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039139,Jahmyr Gibbs,DET,CIN,RB,RB,ACT,3.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_DET_CIN,,away,25.523,25.523,20.02,0.0,62.214,25.48,47,43.8,42.2,38.333,36.235,7.0,0.5,1.009,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,67.72,61.93,56.02,50.03,44.03,38.17,32.56,27.26,22.45,18.21,14.54,11.24,8.57,6.38,4.69,3.38,2.43,1.67,1.12,0.75,0.49,0.31,0.2,0.12,0.06,0.04,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0034351,Dallas Goedert,PHI,BAL,TE,TE,ACT,8.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_PHI_BAL,,away,25.497,25.497,21.669,0.0,58.841,23.594,39,43.0,34.8,39.4,39.4,6.0,0.5,1.042,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,71.52,65.37,58.97,52.24,45.44,38.8,32.4,26.44,21.15,16.61,12.55,9.32,6.77,4.78,3.36,2.29,1.53,0.95,0.59,0.36,0.22,0.14,0.07,0.03,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040311,Theo Wease Jr.,MIA,WAS,WR,WR,ACT,1.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_MIA_WAS,,away,25.224,25.224,24.372,0.681,48.175,17.023,3,46.333,46.333,46.333,46.333,3.333,0.68,1.124,PLAYER_PRIOR_BLEND,100000,NFL_RECEIVING_YARDS_V1,100.0,85.34,78.24,69.43,59.42,48.64,38.08,28.42,19.92,13.32,8.36,4.93,2.71,1.44,0.69,0.31,0.11,0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039365,Jacob Cowing,SF,TEN,WR,WR,ACT,2.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_TEN_SF,,home,25.191,25.191,20.903,0.0,59.101,23.816,3,26.667,26.667,26.667,26.667,2.0,0.68,0.967,PLAYER_PRIOR_BLEND,100000,NFL_RECEIVING_YARDS_V1,100.0,70.42,64.37,57.89,51.24,44.52,38.04,31.93,26.27,21.03,16.59,12.6,9.47,6.9,5.02,3.53,2.37,1.51,1.0,0.65,0.41,0.24,0.14,0.08,0.05,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036407,Jerry Jeudy,CLE,CHI,WR,WR,ACT,6.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_CLE_CHI,,away,25.149,25.149,20.365,0.0,60.376,24.465,50,36.2,34.5,32.333,35.412,5.2,0.5,1.003,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,68.92,62.98,56.87,50.43,44.17,37.72,31.74,26.29,21.44,17.06,13.36,10.22,7.61,5.55,3.92,2.69,1.86,1.25,0.79,0.52,0.33,0.2,0.12,0.07,0.04,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
