Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
55,2026-08-05,824728,2026-08-05T23:10:00Z,In Progress,Fenway Park,Chicago White Sox @ Boston Red Sox,Home,663330,Jahmai Jones,Boston Red Sox,Chicago White Sox,DH,R,No,,66,120,108,18,4,0,4,12,12,12,0,40,0.167,0.25,0.315,0.565,5,8,7,3,1,0.429,0.125,10,17,15,5,2,0.333,0.1176,129,16,6.8,34.2,52.3,21.2,23.1,16.2,28.6,66.7,24.2,7.5,6.2,7.5,65.7,84.5,15.5,0.676,71.1,97.4,110.4,30.9,13.7,9.8,50.0,44.4,Below Average,3.0,Pull Power,A,Excellent HR swing plane,44.4,Below Average,0.984,Good,12.5,100.0,99.6,0.893,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,8.56,4.56,Strong positive regression,Below Average Pull Power profile. 6.8% barrel rate; 84.5 mph average exit velocity; 28.6% air-ball rate; 66.7% pull-air rate; 7.5% HR-launch rate.,0.0333,0.0327,3.81,0,1,27.0,0.0,0.0,Very recent HR,680732,Sean Burke,R,RHB vs RHP,23,19,125.1,3.09,1.11,13,0.93,10.13,2.66,668.0,4.8,22.3,14.5,48.9,33.8,83.0,94.2,113.4,0.521,13.0,39.6,79.0,0.572,5.7,4-Seam Fastball,R,RHB vs RHP,34.6,19,0.053,0.053,0.053,0.105,0,0,9,0.0,0.0,0.432,197,0.0203,3.9,0.479,0,0,0,0/0,,,,,0,0,0,39.5,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,484,4-Seam Fastball,36.98347107438016,179.0,Slider,22.727272727272727,110.0,Knuckle Curve,18.388429752066116,89.0,Sinker,12.809917355371901,62.0,Cutter,8.47107438016529,41.0,Partly Cloudy,84.0,"4 mph, Out To CF",4.0,No,102.0,1.02,1.055,65.6,0.979,0.973,53.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,34.6,36.9,39.6,76.6,65.6,45.0,49.1,5.35,1.0,0.973,0.985,0.94,0.984,0.925,0.98,11.89,7.73,61.9,21.0,F,Lineup unconfirmed,Changeup,0.6198347107438017,3.0,,,
56,2026-08-05,824728,2026-08-05T23:10:00Z,In Progress,Fenway Park,Chicago White Sox @ Boston Red Sox,Away,545341,Randal Grichuk,Chicago White Sox,Boston Red Sox,DH,R,No,,75,171,162,42,13,1,9,24,24,7,1,39,0.259,0.292,0.519,0.811,9,18,17,6,0,0.353,0.0,17,40,38,9,0,0.237,0.0,232,67,5.0,29.5,46.2,23.5,30.3,12.7,22.4,38.5,26.2,4.5,2.5,4.5,36.6,84.0,20.3,0.534,72.8,97.3,113.6,43.4,13.2,14.3,57.1,35.9,Below Average,2.5,Contact-First Profile,A-,Elevated power plane,35.9,Below Average,0.961,Good,1.5,33.3,96.6,0.341,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,10.35,1.35,Near expected,Below Average Contact-First Profile profile. 5.0% barrel rate; 84.0 mph average exit velocity; 22.4% air-ball rate; 38.5% pull-air rate; 4.5% HR-launch rate.,0.0526,0.0441,4.15,51,23,18.0,2.83,283.3,Very long drought,543243,Sonny Gray,R,RHB vs RHP,21,21,114.2,2.9,1.17,12,0.94,7.77,2.43,550.0,4.5,26.2,13.1,47.8,26.7,83.7,95.9,111.1,0.501,12.0,79.1,99.9,0.915,11.6,Sinker,R,RHB vs RHP,35.1,58,0.211,0.207,0.404,0.61,2,0,11,0.0345,7.7,0.542,166,0.0241,3.5,0.454,7,7,3,3/7,0.429,0.429,0.857,1.286,0,0,3,55.2,Neutral Matchup,Average,58.8,5,Pitch-level Statcast · last 5 MLB games,424,Sinker,27.59433962264151,117.0,Sweeper,19.339622641509433,82.0,Cutter,17.452830188679247,74.0,Curveball,16.50943396226415,70.0,4-Seam Fastball,12.971698113207546,55.0,Partly Cloudy,84.0,"4 mph, Out To CF",4.0,No,102.0,1.02,1.055,65.6,1.058,0.97,45.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,35.1,36.5,79.1,29.7,65.6,45.0,49.0,5.33,0.758,0.974,0.985,1.0,0.961,0.961,1.06,17.08,9.3,67.4,34.7,D,Lineup unconfirmed,Changeup,6.132075471698113,26.0,,,
57,2026-08-05,824482,2026-08-05T22:40:00Z,In Progress,Great American Ball Park,Athletics @ Cincinnati Reds,Home,553993,Eugenio Suárez,Cincinnati Reds,Athletics,DH,R,Yes,4.0,82,325,293,59,12,0,14,27,39,29,2,120,0.201,0.277,0.386,0.663,10,39,34,5,1,0.147,0.0256,21,83,75,14,6,0.187,0.0723,351,88,6.5,22.5,53.9,20.8,23.4,15.2,25.8,53.9,27.1,6.1,3.1,6.1,75.5,83.9,18.2,0.635,69.1,94.4,111.3,17.3,10.1,4.1,48.7,35.4,Below Average,2.5,Pull Power,A,Excellent HR swing plane,35.4,Below Average,0.959,Good,8.0,57.1,95.2,0.773,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,20.67,6.67,Strong positive regression,Below Average Pull Power profile. 6.5% barrel rate; 83.9 mph average exit velocity; 25.8% air-ball rate; 53.9% pull-air rate; 6.1% HR-launch rate.,0.0431,0.0401,4.42,30,9,20.9,1.43,143.3,Above normal drought,682052,Jacob Lopez,L,RHB vs LHP,18,15,72.1,5.72,1.66,12,1.49,8.46,5.35,419.0,2.9,19.1,16.5,45.2,32.2,79.6,92.3,110.8,0.425,12.0,50.2,99.9,0.635,7.8,4-Seam Fastball,R,RHB vs LHP,47.5,75,0.2,0.307,0.431,0.737,4,10,32,0.0533,8.2,0.76,237,0.0422,3.6,0.434,2,0,0,0/0,0.0,1.0,0.0,1.0,0,2,0,49.1,Neutral Matchup,Average,50.9,5,Pitch-level Statcast · last 5 MLB games,347,4-Seam Fastball,38.61671469740634,134.0,Slider,35.44668587896253,123.0,Cutter,18.443804034582133,64.0,Changeup,5.475504322766571,19.0,Sinker,2.0172910662824206,7.0,Partly Cloudy,85.0,"3 mph, R To L",3.0,No,112.0,1.12,1.032,78.8,1.0,0.954,55.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,47.5,25.9,50.2,57.7,78.8,74.0,48.9,5.32,1.065,1.062,1.025,1.0,0.959,0.959,1.035,16.54,12.21,93.9,36.0,D+,Good,,,,,,
58,2026-08-05,824482,2026-08-05T22:40:00Z,In Progress,Great American Ball Park,Athletics @ Cincinnati Reds,Away,691016,Tyler Soderstrom,Athletics,Cincinnati Reds,LF,L,Yes,3.0,102,420,366,89,25,2,17,52,50,50,3,80,0.243,0.338,0.462,0.8,12,47,43,9,1,0.209,0.0213,22,85,77,19,4,0.247,0.0471,526,108,5.1,28.9,48.0,27.8,24.0,13.7,24.6,49.1,25.7,5.7,2.8,5.7,70.6,84.3,17.1,0.539,72.4,96.6,112.6,40.4,12.1,11.5,51.3,38.3,Below Average,2.5,Pull Power,A,Excellent HR swing plane,38.3,Below Average,0.967,Good,3.7,53.8,96.6,0.548,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,25.96,8.96,Strong positive regression,Below Average Pull Power profile. 5.1% barrel rate; 84.3 mph average exit velocity; 24.6% air-ball rate; 49.1% pull-air rate; 5.7% HR-launch rate.,0.0405,0.0386,4.55,29,8,21.5,1.35,134.7,Near normal interval,695076,Rhett Lowder,R,LHB vs RHP,20,17,86.0,5.34,1.49,11,1.15,7.53,3.98,440.0,5.9,26.4,17.0,40.0,32.7,84.9,96.3,116.0,0.578,10.0,37.0,99.6,0.526,6.7,Sinker,L,LHB vs RHP,43.6,290,0.258,0.362,0.484,0.846,10,39,45,0.0345,6.0,0.532,237,0.038,8.0,0.666,1,0,0,0/0,0.0,1.0,0.0,1.0,0,1,0,42.6,Slight Pitcher Advantage,Below average,50.4,5,Pitch-level Statcast · last 5 MLB games,280,Sinker,31.428571428571427,88.0,Slider,29.285714285714285,82.0,Changeup,18.214285714285715,51.0,4-Seam Fastball,15.714285714285714,44.0,Curveball,5.0,14.0,Partly Cloudy,85.0,"3 mph, R To L",3.0,No,112.0,1.12,1.032,78.8,0.974,0.984,52.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,43.6,39.7,37.0,51.0,78.8,80.0,48.8,5.29,0.941,1.008,1.025,1.0,0.967,0.967,1.0,16.4,10.58,95.0,35.2,D,Good,Sweeper,0.35714285714285715,1.0,,,
59,2026-08-05,823429,2026-08-05T22:40:00Z,In Progress,Citizens Bank Park,Washington Nationals @ Philadelphia Phillies,Home,656537,Derek Hill,Philadelphia Phillies,Washington Nationals,CF,R,No,,83,164,149,36,3,0,9,24,21,11,1,58,0.242,0.298,0.443,0.741,6,7,7,1,1,0.143,0.1429,15,35,32,8,3,0.25,0.0857,189,47,6.0,18.7,45.9,23.2,30.2,12.7,25.5,48.7,36.0,6.4,5.3,6.4,88.2,80.1,21.8,0.68,67.9,92.3,108.4,14.0,12.0,3.2,45.0,34.0,Weak,2.5,Pull Power,A-,Elevated power plane,34.0,Weak,0.955,Good,6.4,46.2,92.3,0.747,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,9.9,0.9,Near expected,Weak Pull Power profile. 6.0% barrel rate; 80.1 mph average exit velocity; 25.5% air-ball rate; 48.7% pull-air rate; 6.4% HR-launch rate.,0.0549,0.0452,3.99,0,1,16.6,0.0,0.0,Very recent HR,663623,Jake Irvin,R,RHB vs RHP,13,13,57.2,5.46,1.32,9,1.4,9.36,3.9,323.0,7.4,27.6,15.8,46.6,32.5,82.9,95.6,114.9,0.659,9.0,25.9,100.0,0.472,3.9,4-Seam Fastball,R,RHB vs RHP,48.4,63,0.263,0.333,0.421,0.754,3,5,23,0.0476,5.0,0.711,89,0.0449,5.6,0.563,2,2,1,1/2,0.5,0.5,0.5,1.0,0,0,0,41.0,Slight Pitcher Advantage,Below average,50.9,5,Pitch-level Statcast · last 5 MLB games,393,Curveball,32.06106870229008,126.0,Sinker,24.936386768447836,98.0,4-Seam Fastball,24.173027989821882,95.0,Cutter,7.379134860050891,29.0,Sweeper,6.6157760814249365,26.0,Overcast,81.0,"7 mph, Out To LF",7.0,No,108.0,1.08,1.065,78.8,0.952,0.999,52.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,48.4,51.8,25.9,42.8,78.8,45.0,48.8,5.29,1.153,1.039,0.985,1.0,0.955,0.955,0.98,16.86,11.95,66.5,29.8,F,Lineup unconfirmed,Changeup,4.8346055979643765,19.0,,,
60,2026-08-05,824646,2026-08-05T18:20:00Z,Final,Wrigley Field,Los Angeles Dodgers @ Chicago Cubs,Home,664023,Ian Happ,Chicago Cubs,Los Angeles Dodgers,LF,S,Yes,7.0,111,473,404,86,21,2,18,66,48,62,6,147,0.213,0.326,0.408,0.734,13,50,44,6,0,0.136,0.0,25,100,84,16,1,0.19,0.01,567,132,5.7,21.9,51.3,21.6,27.1,14.7,24.0,52.1,28.9,7.7,4.1,7.7,37.8,82.0,18.1,0.567,70.2,93.5,110.4,18.1,10.8,3.9,43.5,33.7,Weak,2.5,Pull Power,A,Excellent HR swing plane,33.7,Weak,0.954,Good,3.8,48.3,91.8,0.456,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,30.27,12.27,Strong positive regression,Weak Pull Power profile. 5.7% barrel rate; 82.0 mph average exit velocity; 24.0% air-ball rate; 52.1% pull-air rate; 7.7% HR-launch rate.,0.0381,0.0368,4.02,50,15,22.4,2.23,222.8,Very long drought,641778,Eric Lauer,L,Switch vs LHP,18,15,92.0,4.89,1.26,22,2.15,5.58,2.84,554.0,6.1,20.8,18.8,39.2,27.4,81.2,92.9,114.5,0.554,20.0,60.7,99.9,0.737,8.0,4-Seam Fastball,R,RHB vs LHP,41.1,127,0.155,0.228,0.293,0.521,4,9,43,0.0315,5.3,0.5,287,0.0557,6.9,0.581,20,17,5,5/17,0.294,0.4,0.529,0.929,0,3,7,50.0,Neutral Matchup,Average,51.3,5,Pitch-level Statcast · last 5 MLB games,456,4-Seam Fastball,40.78947368421053,186.0,Cutter,23.464912280701753,107.0,Changeup,13.596491228070175,62.0,Curveball,11.842105263157896,54.0,Slider,10.307017543859649,47.0,Overcast,80.0,"9 mph, Out To CF",9.0,No,100.0,1.0,1.075,66.5,1.021,0.986,51.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,41.1,35.3,60.7,38.2,66.5,56.0,48.8,5.29,0.758,1.168,1.035,1.0,0.954,0.954,1.06,14.0,9.23,95.0,36.1,D+,Good,,,,,,
61,2026-08-05,822866,2026-08-05T18:35:00Z,Final,Globe Life Field,San Francisco Giants @ Texas Rangers,Away,642715,Willy Adames,San Francisco Giants,Texas Rangers,SS,R,Yes,3.0,110,462,426,94,24,1,18,57,47,33,2,129,0.221,0.279,0.408,0.687,13,54,47,8,0,0.17,0.0,25,103,92,17,4,0.185,0.0388,567,134,4.1,20.6,48.6,28.4,22.2,16.3,25.3,51.7,28.3,6.9,3.6,6.9,78.3,81.1,19.9,0.526,70.8,92.6,108.0,24.7,10.5,5.0,54.1,32.1,Weak,2.5,Pull Power,A,Excellent HR swing plane,32.1,Weak,0.95,Good,3.0,55.6,90.3,0.487,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,24.22,6.22,Strong positive regression,Weak Pull Power profile. 4.1% barrel rate; 81.1 mph average exit velocity; 25.3% air-ball rate; 51.7% pull-air rate; 6.9% HR-launch rate.,0.039,0.0375,4.55,53,15,23.7,2.24,223.9,Very long drought,674003,Cody Bradford,L,RHB vs LHP,1,1,4.1,0.0,1.62,0,0.0,10.38,4.15,,,,,,,,,,,,50.0,0.0,,,Unavailable,R,RHB vs LHP,38.6,115,0.189,0.252,0.34,0.592,3,9,34,0.0261,5.1,0.55,0,,,,2,1,0,0/1,0.0,0.5,0.0,0.5,0,1,1,44.0,Neutral Matchup,Average,45.5,0,,0,,,,,,,,,,,,,,,,Roof Closed,74.0,"0 mph, None",0.0,Yes,104.0,1.04,1.0,57.2,1.0,1.0,46.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,38.6,50.0,50.0,36.9,57.2,80.0,48.7,5.28,0.863,1.0,1.025,1.0,0.95,0.95,1.06,15.97,9.6,95.0,36.0,D+,Good,,,,,,
62,2026-08-05,824889,2026-08-05T23:15:00Z,In Progress,Truist Park,Miami Marlins @ Atlanta Braves,Home,660670,Ronald Acuña Jr.,Atlanta Braves,Miami Marlins,RF,R,Yes,2.0,62,271,226,55,10,1,9,37,24,38,5,61,0.243,0.362,0.416,0.778,9,35,31,6,2,0.194,0.0571,9,35,31,6,2,0.194,0.0571,332,48,9.5,27.6,36.7,30.9,32.4,12.1,24.5,34.3,31.0,9.3,5.9,9.3,34.2,82.9,17.6,0.705,72.7,95.6,112.8,50.7,12.7,12.3,50.5,42.7,Below Average,2.5,Contact-First Profile,A,Excellent HR swing plane,42.7,Below Average,0.98,Good,12.5,27.3,96.1,0.754,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,24.79,15.79,Strong positive regression,Below Average Contact-First Profile profile. 9.5% barrel rate; 82.9 mph average exit velocity; 24.5% air-ball rate; 34.3% pull-air rate; 9.3% HR-launch rate.,0.0332,0.0328,4.59,9,3,25.1,0.36,35.8,Recently homered,691587,Eury Pérez,R,RHB vs RHP,20,20,105.1,3.42,1.1,13,1.11,9.74,3.42,581.0,5.2,20.8,13.1,46.5,27.2,82.3,93.4,113.4,0.542,13.0,46.9,99.9,0.601,7.9,4-Seam Fastball,R,RHB vs RHP,52.5,179,0.275,0.385,0.477,0.862,8,24,35,0.0447,9.5,0.705,185,0.0486,5.1,0.58,1,1,1,1/1,1.0,1.0,4.0,5.0,1,0,0,50.5,Neutral Matchup,Average,52.5,5,Pitch-level Statcast · last 5 MLB games,485,Sinker,32.98969072164948,160.0,4-Seam Fastball,26.185567010309278,127.0,Slider,17.31958762886598,84.0,Sweeper,10.927835051546392,53.0,Changeup,6.804123711340206,33.0,Cloudy,76.0,"7 mph, Out To RF",7.0,No,103.0,1.03,1.052,66.9,0.994,0.977,52.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,52.5,36.4,46.9,46.4,66.9,86.0,48.7,5.27,1.296,1.002,0.985,1.0,0.98,0.98,1.0,14.21,11.17,86.2,31.9,D,Good,Curveball,5.77319587628866,28.0,,,
63,2026-08-05,823753,2026-08-05T23:40:00Z,Warmup,American Family Field,Pittsburgh Pirates @ Milwaukee Brewers,Away,664040,Brandon Lowe,Pittsburgh Pirates,Milwaukee Brewers,2B,L,Yes,2.0,106,472,421,108,25,1,23,69,71,42,2,130,0.257,0.322,0.485,0.807,11,49,46,17,2,0.37,0.0408,22,96,90,28,2,0.311,0.0208,570,115,6.2,26.5,59.9,19.7,20.4,17.0,31.0,63.2,27.6,6.2,4.8,6.2,51.0,84.3,20.0,0.615,71.2,96.0,109.9,37.2,10.8,9.8,46.6,39.9,Below Average,2.5,Pull Power,A,Excellent HR swing plane,39.9,Below Average,0.972,Good,5.2,66.7,95.2,0.559,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,34.05,11.05,Strong positive regression,Below Average Pull Power profile. 6.2% barrel rate; 84.3 mph average exit velocity; 31.0% air-ball rate; 63.2% pull-air rate; 6.2% HR-launch rate.,0.0487,0.0453,4.65,21,5,18.3,1.15,114.7,Near normal interval,690986,Kyle Harrison,L,LHB vs LHP,17,17,83.2,3.01,1.08,10,1.08,10.86,2.15,475.0,3.4,18.7,13.7,41.2,34.1,82.0,92.9,115.0,0.511,10.0,78.1,69.2,0.893,11.1,4-Seam Fastball,L,LHB vs LHP,27.6,141,0.213,0.262,0.339,0.601,4,10,50,0.0284,5.6,0.53,98,0.0102,1.5,0.488,3,3,1,1/3,0.333,0.333,0.333,0.666,0,0,0,49.0,Neutral Matchup,Average,46.0,5,Pitch-level Statcast · last 5 MLB games,399,4-Seam Fastball,54.3859649122807,217.0,Slurve,33.83458646616541,135.0,Changeup,8.521303258145364,34.0,Sinker,3.2581453634085213,13.0,,,,Cloudy,73.0,"6 mph, In From CF",6.0,No,100.0,1.0,0.966,42.6,1.056,0.959,49.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,27.6,26.8,78.1,51.6,42.6,86.0,48.5,5.23,0.881,0.997,0.985,1.0,0.972,0.972,1.0,19.41,10.17,95.0,33.7,D,Good,,,,,,
64,2026-08-05,822866,2026-08-05T18:35:00Z,Final,Globe Life Field,San Francisco Giants @ Texas Rangers,Away,646240,Rafael Devers,San Francisco Giants,Texas Rangers,1B,L,Yes,4.0,115,488,435,108,27,1,23,60,62,48,1,129,0.248,0.322,0.474,0.796,13,55,46,14,3,0.304,0.0545,25,107,90,23,5,0.256,0.0467,621,136,5.1,29.1,43.9,23.1,32.7,16.4,26.2,35.4,31.6,6.4,3.3,6.4,76.5,85.4,20.8,0.598,70.8,97.4,112.5,20.7,11.7,4.4,55.9,32.9,Weak,2.5,Contact-First Profile,A-,Elevated power plane,32.9,Weak,0.952,Good,3.7,34.3,97.8,0.515,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,29.53,6.53,Strong positive regression,Weak Contact-First Profile profile. 5.1% barrel rate; 85.4 mph average exit velocity; 26.2% air-ball rate; 35.4% pull-air rate; 6.4% HR-launch rate.,0.0471,0.0441,4.48,11,3,18.9,0.58,58.2,Recently homered,674003,Cody Bradford,L,LHB vs LHP,1,1,4.1,0.0,1.62,0,0.0,10.38,4.15,,,,,,,,,,,,50.0,0.0,,,Unavailable,L,LHB vs LHP,39.9,156,0.183,0.25,0.296,0.546,4,12,46,0.0256,5.8,0.572,0,,,,2,2,1,1/2,0.5,0.5,1.0,1.5,0,0,1,46.0,Neutral Matchup,Average,52.5,0,,0,,,,,,,,,,,,,,,,Roof Closed,74.0,"0 mph, None",0.0,Yes,104.0,1.04,1.0,57.2,1.0,1.0,45.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,39.9,50.0,50.0,36.8,57.2,74.0,48.4,5.21,1.062,1.0,0.985,1.0,0.952,0.952,1.0,18.31,11.38,95.0,33.7,D,Good,,,,,,
65,2026-08-05,824889,2026-08-05T23:15:00Z,In Progress,Truist Park,Miami Marlins @ Atlanta Braves,Home,686948,Drake Baldwin,Atlanta Braves,Miami Marlins,C,L,Yes,1.0,91,402,350,94,7,0,20,61,57,44,7,85,0.269,0.361,0.46,0.821,13,54,48,11,2,0.229,0.037,25,108,91,28,5,0.308,0.0463,551,166,7.3,29.4,41.1,24.4,34.5,12.2,23.9,33.7,29.4,7.2,4.3,7.2,47.0,84.3,17.6,0.663,73.0,96.5,111.5,48.0,12.2,15.2,42.8,39.1,Below Average,2.5,Contact-First Profile,A,Excellent HR swing plane,39.1,Below Average,0.969,Good,6.0,32.5,96.3,0.633,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,33.51,13.51,Strong positive regression,Below Average Contact-First Profile profile. 7.3% barrel rate; 84.3 mph average exit velocity; 23.9% air-ball rate; 33.7% pull-air rate; 7.2% HR-launch rate.,0.0498,0.0457,4.69,39,11,17.5,2.23,222.9,Very long drought,691587,Eury Pérez,R,LHB vs RHP,20,20,105.1,3.42,1.1,13,1.11,9.74,3.42,581.0,5.2,20.8,13.1,46.5,27.2,82.3,93.4,113.4,0.542,13.0,59.3,99.9,0.709,8.7,4-Seam Fastball,L,LHB vs RHP,45.3,244,0.288,0.389,0.495,0.885,13,31,51,0.0533,8.1,0.714,240,0.0167,5.2,0.508,8,6,3,3/6,0.5,0.625,1.5,2.125,2,2,1,55.2,Neutral Matchup,Average,70.0,5,Pitch-level Statcast · last 5 MLB games,485,Sinker,32.98969072164948,160.0,4-Seam Fastball,26.185567010309278,127.0,Slider,17.31958762886598,84.0,Sweeper,10.927835051546392,53.0,Changeup,6.804123711340206,33.0,Cloudy,76.0,"7 mph, Out To RF",7.0,No,103.0,1.03,1.052,66.9,1.019,0.977,47.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,45.3,36.4,59.3,37.2,66.9,92.0,48.2,5.18,0.961,1.002,1.025,1.0,0.969,0.969,1.06,19.69,12.46,95.0,42.6,C-,Good,Curveball,5.77319587628866,28.0,,,
