date,rank,gamePk,player,mlb player id,team,opponent,lineup spot,lineup samples,probable pitcher,probable pitcher id,pitcher hand,batter side,park,projected pa,recent start rate,usage factor,hand split available,total bases line,best more line,best more threshold,projected tb,median tb,floor tb,ceiling tb,iqr upper tb,edge,fair line,more probability,push probability,less probability,recommendation,model confidence,ai score,tier,p 0 tb,p 1 tb,p 2 tb,p 3 tb,p 4 plus tb,p 1+ tb,p 2+ tb,p 3+ tb,p 4+ tb,p 5+ tb,p 6+ tb,single probability,double probability,triple probability,hr probability,season pa,season hits,season doubles,season triples,season hr,season slg,recent games used,last 14 total bases,last 14 avg tb,last 7 avg tb,last 30 avg tb,starter contribution,bullpen contribution,park contribution,weather contribution,matchup context score,park factor,weather factor,weather note,temperature f,wind mph,humidity %,precip %,pitcher era,pitcher whip,pitcher h9,pitcher hr9,simulation count,model version,more 0.5 %,push 0.5 %,less 0.5 %,side 0.5,confidence 0.5 %,ai score 0.5,tier 0.5,more 1.0 %,push 1.0 %,less 1.0 %,side 1.0,confidence 1.0 %,ai score 1.0,tier 1.0,more 1.5 %,push 1.5 %,less 1.5 %,side 1.5,confidence 1.5 %,ai score 1.5,tier 1.5,more 2.0 %,push 2.0 %,less 2.0 %,side 2.0,confidence 2.0 %,ai score 2.0,tier 2.0,more 2.5 %,push 2.5 %,less 2.5 %,side 2.5,confidence 2.5 %,ai score 2.5,tier 2.5,more 3.0 %,push 3.0 %,less 3.0 %,side 3.0,confidence 3.0 %,ai score 3.0,tier 3.0,more 3.5 %,push 3.5 %,less 3.5 %,side 3.5,confidence 3.5 %,ai score 3.5,tier 3.5,more 4.0 %,push 4.0 %,less 4.0 %,side 4.0,confidence 4.0 %,ai score 4.0,tier 4.0,more 4.5 %,push 4.5 %,less 4.5 %,side 4.5,confidence 4.5 %,ai score 4.5,tier 4.5
2026-08-11,24,824240,Dillon Dingler,693307,DET,CLE,,0,Tanner Bibee,676440,R,R,Comerica Park,4.1,92.9,1.025,True,0.5,0.5,1+ TB,1.819,1.0,0.0,5.0,3.0,1.319,1.0,67.88,0.0,32.12,MORE,67.88,90,Gold,32.12,24.74,15.39,6.32,21.43,67.88,43.14,27.75,21.43,11.06,5.34,14.49,4.39,0.37,4.7,462,113,23,2,26,0.525,30,"0,2,0,6,5,5,2,1,5,1,0,1,2,0",2.143,2.857,2.067,45.4,49.4,39.5,53.0,48.4,0.975,1.006,humid,76.5,5.6,86.0,40.0,3.85,1.13,7.7,1.5,10000,TB_V3_ADVANCED,67.88,0.0,32.12,MORE,67.88,90,Gold,43.14,24.74,32.12,PASS,43.14,64,Pass,43.14,0.0,56.86,PASS,43.14,60,Pass,27.75,15.39,56.86,PASS,27.75,58,Pass,27.75,0.0,72.25,PASS,27.75,58,Pass,21.43,6.32,72.25,PASS,21.43,58,Pass,21.43,0.0,78.57,PASS,21.43,58,Pass,11.06,10.37,78.57,PASS,11.06,58,Pass,11.06,0.0,88.94,PASS,11.06,58,Pass
2026-08-11,25,823264,Brice Turang,668930,MIL,SD,,0,Walker Buehler,621111,R,L,Petco Park,4.07,100.0,1.025,True,0.5,0.5,1+ TB,1.594,1.0,0.0,4.0,2.0,1.094,1.0,67.84,0.0,32.16,MORE,67.84,88,Gold,32.16,26.98,17.68,7.95,15.23,67.84,40.86,23.18,15.23,7.04,3.1,15.8,5.18,0.4,2.9,508,119,27,3,16,0.458,30,"1,4,3,1,0,1,0,1,1,4,2,3,0,1",1.571,1.429,1.867,56.7,50.3,29.0,50.0,56.8,0.95,1.0,Neutral,75.7,6.5,75.0,2.0,5.07,1.46,9.39,1.16,10000,TB_V3_ADVANCED,67.84,0.0,32.16,MORE,67.84,88,Gold,40.86,26.98,32.16,PASS,40.86,62,Pass,40.86,0.0,59.14,PASS,40.86,59,Pass,23.18,17.68,59.14,PASS,23.18,58,Pass,23.18,0.0,76.82,PASS,23.18,58,Pass,15.23,7.95,76.82,PASS,15.23,58,Pass,15.23,0.0,84.77,PASS,15.23,58,Pass,7.04,8.19,84.77,PASS,7.04,58,Pass,7.04,0.0,92.96,PASS,7.04,58,Pass
2026-08-11,26,824563,Chase Meidroth,805367,CWS,CIN,,0,Nick Lodolo,666157,L,R,Rate Field,4.04,100.0,1.025,True,0.5,0.5,1+ TB,1.627,1.0,0.0,4.0,2.0,1.127,1.0,67.82,0.0,32.18,MORE,67.82,88,Gold,32.18,26.66,17.83,7.21,16.12,67.82,41.16,23.33,16.12,8.13,3.66,15.54,5.04,0.26,3.35,475,114,21,0,11,0.404,30,"1,2,9,0,1,2,0,0,0,2,4,2,4,0",1.929,2.143,1.7,57.1,52.2,50.0,50.0,58.6,1.0,1.0,Neutral,,,,,4.6,1.47,9.34,1.29,10000,TB_V3_ADVANCED,67.82,0.0,32.18,MORE,67.82,88,Gold,41.16,26.66,32.18,PASS,41.16,62,Pass,41.16,0.0,58.84,PASS,41.16,59,Pass,23.33,17.83,58.84,PASS,23.33,58,Pass,23.33,0.0,76.67,PASS,23.33,58,Pass,16.12,7.21,76.67,PASS,16.12,58,Pass,16.12,0.0,83.88,PASS,16.12,58,Pass,8.13,7.99,83.88,PASS,8.13,58,Pass,8.13,0.0,91.87,PASS,8.13,58,Pass
2026-08-11,27,823917,Andy Pages,681624,LAD,KC,,0,Michael Wacha,608379,R,R,UNIQLO Field at Dodger Stadium,4.05,100.0,1.025,True,0.5,0.5,1+ TB,1.595,1.0,0.0,4.0,2.0,1.095,1.0,67.75,0.0,32.25,MORE,67.75,88,Gold,32.25,28.41,16.77,6.96,15.61,67.75,39.34,22.57,15.61,7.86,3.58,16.3,4.4,0.38,3.28,504,123,24,2,19,0.46,30,"3,2,4,1,0,1,3,1,1,2,6,1,0,1",1.857,2.0,1.5,48.5,53.7,50.0,50.0,48.3,1.0,1.0,Neutral,,,,,3.44,1.15,7.81,1.06,10000,TB_V3_ADVANCED,67.75,0.0,32.25,MORE,67.75,88,Gold,39.34,28.41,32.25,PASS,39.34,62,Pass,39.34,0.0,60.66,PASS,39.34,59,Pass,22.57,16.77,60.66,PASS,22.57,58,Pass,22.57,0.0,77.43,PASS,22.57,58,Pass,15.61,6.96,77.43,PASS,15.61,58,Pass,15.61,0.0,84.39,PASS,15.61,58,Pass,7.86,7.75,84.39,PASS,7.86,58,Pass,7.86,0.0,92.14,PASS,7.86,58,Pass
2026-08-11,28,824886,Carson Benge,701807,NYM,ATL,,0,Martín Pérez,527048,L,L,Truist Park,4.03,92.9,1.025,True,0.5,0.5,1+ TB,1.558,1.0,0.0,4.0,2.0,1.058,1.0,67.66,0.0,32.34,MORE,67.66,87,Gold,32.34,29.55,16.35,6.6,15.16,67.66,38.11,21.76,15.16,7.36,3.17,17.03,3.7,0.6,3.22,467,116,15,3,13,0.412,30,"2,2,5,4,4,0,1,4,1,3,1,0,1,0",2.0,2.571,1.833,41.2,48.1,56.3,67.5,39.9,1.015,1.035,hot,92.1,9.1,42.0,30.0,3.14,1.15,6.73,0.99,10000,TB_V3_ADVANCED,67.66,0.0,32.34,MORE,67.66,87,Gold,38.11,29.55,32.34,PASS,38.11,62,Pass,38.11,0.0,61.89,PASS,38.11,58,Pass,21.76,16.35,61.89,PASS,21.76,58,Pass,21.76,0.0,78.24,PASS,21.76,58,Pass,15.16,6.6,78.24,PASS,15.16,58,Pass,15.16,0.0,84.84,PASS,15.16,58,Pass,7.36,7.8,84.84,PASS,7.36,58,Pass,7.36,0.0,92.64,PASS,7.36,58,Pass
2026-08-11,29,822778,Ernie Clement,676391,TOR,BOS,,0,Patrick Sandoval,663776,L,R,Rogers Centre,4.03,100.0,1.025,True,0.5,0.5,1+ TB,1.539,1.0,0.0,4.0,2.0,1.039,1.0,67.66,0.0,32.34,MORE,67.66,87,Gold,32.34,27.42,18.69,7.83,13.72,67.66,40.24,21.55,13.72,6.27,2.7,16.53,5.1,0.34,2.57,471,128,28,1,9,0.411,30,"2,2,0,2,4,0,0,0,1,0,2,1,2,2",1.286,1.429,1.467,59.8,47.6,50.0,50.0,56.5,1.0,1.0,Indoor/retractable,,,,,3.38,1.67,11.25,1.13,10000,TB_V3_ADVANCED,67.66,0.0,32.34,MORE,67.66,87,Gold,40.24,27.42,32.34,PASS,40.24,62,Pass,40.24,0.0,59.76,PASS,40.24,58,Pass,21.55,18.69,59.76,PASS,21.55,58,Pass,21.55,0.0,78.45,PASS,21.55,58,Pass,13.72,7.83,78.45,PASS,13.72,58,Pass,13.72,0.0,86.28,PASS,13.72,58,Pass,6.27,7.45,86.28,PASS,6.27,58,Pass,6.27,0.0,93.73,PASS,6.27,58,Pass
2026-08-11,30,824970,Jeff McNeil,643446,ATH,TB,,0,Nick Martinez,607259,R,L,Sutter Health Park,3.95,85.7,1.025,True,0.5,0.5,1+ TB,1.421,1.0,0.0,4.0,2.0,0.921,1.0,67.58,0.0,32.42,MORE,67.58,86,Gold,32.42,31.03,18.34,6.89,11.32,67.58,36.55,18.21,11.32,5.36,1.86,17.82,4.01,0.26,2.24,352,80,13,0,4,0.329,30,"1,0,0,2,2,1,0,1,2,1,2,4,0,5",1.5,0.857,1.133,43.3,47.9,50.0,67.5,41.6,1.0,1.035,hot,92.8,11.9,24.0,0.0,2.65,1.1,8.51,1.05,10000,TB_V3_ADVANCED,67.58,0.0,32.42,MORE,67.58,86,Gold,36.55,31.03,32.42,PASS,36.55,61,Pass,36.55,0.0,63.45,PASS,36.55,58,Pass,18.21,18.34,63.45,PASS,18.21,58,Pass,18.21,0.0,81.79,PASS,18.21,58,Pass,11.32,6.89,81.79,PASS,11.32,58,Pass,11.32,0.0,88.68,PASS,11.32,58,Pass,5.36,5.96,88.68,PASS,5.36,58,Pass,5.36,0.0,94.64,PASS,5.36,58,Pass
2026-08-11,31,823512,Luis García Jr.,671277,NYY,SEA,,0,Bryan Woo,693433,R,L,Yankee Stadium,4.02,92.9,1.025,True,0.5,0.5,1+ TB,1.836,1.0,0.0,5.0,3.0,1.336,1.0,67.54,0.0,32.46,MORE,67.54,89,Gold,32.46,23.4,15.25,6.94,21.95,67.54,44.14,28.89,21.95,10.91,5.29,13.71,5.12,0.79,4.77,395,105,20,5,24,0.551,30,"0,1,0,1,5,2,0,9,1,5,3,3,0,0",2.143,1.286,2.2,46.5,48.5,68.9,60.0,44.4,1.045,1.02,warm,89.3,4.1,41.0,13.0,4.31,1.12,8.13,0.92,10000,TB_V3_ADVANCED,67.54,0.0,32.46,MORE,67.54,89,Gold,44.14,23.4,32.46,PASS,44.14,64,Pass,44.14,0.0,55.86,PASS,44.14,60,Pass,28.89,15.25,55.86,PASS,28.89,58,Pass,28.89,0.0,71.11,PASS,28.89,58,Pass,21.95,6.94,71.11,PASS,21.95,58,Pass,21.95,0.0,78.05,PASS,21.95,58,Pass,10.91,11.04,78.05,PASS,10.91,58,Pass,10.91,0.0,89.09,PASS,10.91,58,Pass
2026-08-11,32,823917,Shohei Ohtani,660271,LAD,KC,,0,Michael Wacha,608379,R,L,UNIQLO Field at Dodger Stadium,4.07,100.0,1.025,True,0.5,0.5,1+ TB,1.731,1.0,0.0,4.0,3.0,1.231,1.0,67.45,0.0,32.55,MORE,67.45,88,Gold,32.55,25.58,15.84,6.6,19.43,67.45,41.87,26.03,19.43,9.69,4.42,14.54,4.68,0.37,4.33,496,121,22,2,26,0.542,30,"0,1,0,9,1,2,1,1,6,3,7,2,0,3",2.571,2.0,2.133,48.5,53.7,50.0,50.0,48.3,1.0,1.0,Neutral,,,,,3.44,1.15,7.81,1.06,10000,TB_V3_ADVANCED,67.45,0.0,32.55,MORE,67.45,88,Gold,41.87,25.58,32.55,PASS,41.87,63,Pass,41.87,0.0,58.13,PASS,41.87,60,Pass,26.03,15.84,58.13,PASS,26.03,58,Pass,26.03,0.0,73.97,PASS,26.03,58,Pass,19.43,6.6,73.97,PASS,19.43,58,Pass,19.43,0.0,80.57,PASS,19.43,58,Pass,9.69,9.74,80.57,PASS,9.69,58,Pass,9.69,0.0,90.31,PASS,9.69,58,Pass
2026-08-11,33,823186,Yordan Alvarez,670541,HOU,SF,,0,TBD,,,L,Oracle Park,4.09,100.0,1.025,False,0.5,0.5,1+ TB,1.713,1.0,0.0,4.0,3.0,1.213,1.0,67.42,0.0,32.58,MORE,67.42,88,Gold,32.58,25.3,16.55,7.22,18.35,67.42,42.12,25.57,18.35,9.28,4.45,14.74,5.06,0.23,4.1,517,137,24,0,35,0.624,30,"0,0,1,1,1,1,7,2,2,0,5,1,0,0",1.5,1.571,2.4,51.0,50.2,29.0,50.0,50.2,0.95,1.0,Neutral,64.6,13.2,75.0,1.0,0.0,0.0,0.0,0.0,10000,TB_V3_ADVANCED,67.42,0.0,32.58,MORE,67.42,88,Gold,42.12,25.3,32.58,PASS,42.12,63,Pass,42.12,0.0,57.88,PASS,42.12,60,Pass,25.57,16.55,57.88,PASS,25.57,58,Pass,25.57,0.0,74.43,PASS,25.57,58,Pass,18.35,7.22,74.43,PASS,18.35,58,Pass,18.35,0.0,81.65,PASS,18.35,58,Pass,9.28,9.07,81.65,PASS,9.28,58,Pass,9.28,0.0,90.72,PASS,9.28,58,Pass
2026-08-11,34,823512,Josh Naylor,647304,SEA,NYY,,0,Ryan Weathers,677960,L,L,Yankee Stadium,4.02,100.0,1.025,True,0.5,0.5,1+ TB,1.541,1.0,0.0,4.0,2.0,1.041,1.0,67.41,0.0,32.59,MORE,67.41,87,Gold,32.59,28.5,17.58,7.23,14.1,67.41,38.91,21.33,14.1,7.01,2.92,16.42,4.64,0.26,2.97,474,113,17,0,10,0.372,30,"1,10,0,0,0,3,1,0,2,2,2,2,2,0",1.786,2.143,1.467,46.4,46.3,68.9,60.0,46.0,1.045,1.02,warm,89.3,4.1,41.0,13.0,3.79,1.22,8.48,1.26,10000,TB_V3_ADVANCED,67.41,0.0,32.59,MORE,67.41,87,Gold,38.91,28.5,32.59,PASS,38.91,62,Pass,38.91,0.0,61.09,PASS,38.91,58,Pass,21.33,17.58,61.09,PASS,21.33,58,Pass,21.33,0.0,78.67,PASS,21.33,58,Pass,14.1,7.23,78.67,PASS,14.1,58,Pass,14.1,0.0,85.9,PASS,14.1,58,Pass,7.01,7.09,85.9,PASS,7.01,58,Pass,7.01,0.0,92.99,PASS,7.01,58,Pass
2026-08-11,35,823019,Trea Turner,607208,PHI,STL,,0,Andre Pallante,669467,R,R,Busch Stadium,4.09,100.0,1.025,True,0.5,0.5,1+ TB,1.599,1.0,0.0,4.0,2.0,1.099,1.0,66.73,0.0,33.27,MORE,66.73,87,Gold,33.27,27.97,15.63,6.49,16.64,66.73,38.76,23.13,16.64,8.02,3.55,15.53,4.08,0.41,3.51,516,119,20,1,17,0.4,30,"0,5,0,3,0,3,0,1,3,6,5,0,1,4",2.214,1.571,2.067,49.2,50.2,47.9,67.5,44.5,0.995,1.035,hot,101.5,11.6,27.0,0.0,3.63,1.22,8.27,0.73,10000,TB_V3_ADVANCED,66.73,0.0,33.27,MORE,66.73,87,Gold,38.76,27.97,33.27,PASS,38.76,62,Pass,38.76,0.0,61.24,PASS,38.76,59,Pass,23.13,15.63,61.24,PASS,23.13,58,Pass,23.13,0.0,76.87,PASS,23.13,58,Pass,16.64,6.49,76.87,PASS,16.64,58,Pass,16.64,0.0,83.36,PASS,16.64,58,Pass,8.02,8.62,83.36,PASS,8.02,58,Pass,8.02,0.0,91.98,PASS,8.02,58,Pass
2026-08-11,36,822697,Alex Bregman,608324,CHC,WSH,,0,TBD,,,R,Nationals Park,4.08,100.0,1.025,False,0.5,0.5,1+ TB,1.603,1.0,0.0,4.0,2.0,1.103,1.0,66.69,0.0,33.31,MORE,66.69,87,Gold,33.31,25.49,17.94,7.62,15.64,66.69,41.2,23.26,15.64,7.32,3.58,14.93,5.71,0.29,2.89,532,115,23,1,12,0.381,30,"3,0,1,5,1,2,2,0,1,1,4,2,4,9",2.5,2.0,1.967,52.2,53.6,50.0,45.5,53.3,1.0,0.991,"humid, rain risk",79.3,3.8,83.0,61.0,0.0,0.0,0.0,0.0,10000,TB_V3_ADVANCED,66.69,0.0,33.31,MORE,66.69,87,Gold,41.2,25.49,33.31,PASS,41.2,62,Pass,41.2,0.0,58.8,PASS,41.2,59,Pass,23.26,17.94,58.8,PASS,23.26,58,Pass,23.26,0.0,76.74,PASS,23.26,58,Pass,15.64,7.62,76.74,PASS,15.64,58,Pass,15.64,0.0,84.36,PASS,15.64,58,Pass,7.32,8.32,84.36,PASS,7.32,58,Pass,7.32,0.0,92.68,PASS,7.32,58,Pass
2026-08-11,37,824240,Kevin McGonigle,805808,DET,CLE,,0,Tanner Bibee,676440,R,L,Comerica Park,4.14,100.0,1.025,True,0.5,0.5,1+ TB,1.529,1.0,0.0,4.0,2.0,1.029,1.0,66.67,0.0,33.33,MORE,66.67,86,Gold,33.33,28.99,16.39,6.62,14.67,66.67,37.68,21.29,14.67,7.2,2.95,16.99,3.58,0.42,2.91,515,125,20,3,12,0.428,30,"1,1,3,5,0,0,0,6,4,0,4,2,2,0",2.0,1.429,1.767,45.4,49.4,39.5,53.0,48.4,0.975,1.006,humid,76.5,5.6,86.0,40.0,3.85,1.13,7.7,1.5,10000,TB_V3_ADVANCED,66.67,0.0,33.33,MORE,66.67,86,Gold,37.68,28.99,33.33,PASS,37.68,62,Pass,37.68,0.0,62.32,PASS,37.68,58,Pass,21.29,16.39,62.32,PASS,21.29,58,Pass,21.29,0.0,78.71,PASS,21.29,58,Pass,14.67,6.62,78.71,PASS,14.67,58,Pass,14.67,0.0,85.33,PASS,14.67,58,Pass,7.2,7.47,85.33,PASS,7.2,58,Pass,7.2,0.0,92.8,PASS,7.2,58,Pass
2026-08-11,38,822697,CJ Abrams,682928,WSH,CHC,,0,Shota Imanaga,684007,L,L,Nationals Park,4.06,100.0,1.025,True,0.5,0.5,1+ TB,1.695,1.0,0.0,4.0,3.0,1.195,1.0,66.65,0.0,33.35,MORE,66.65,87,Gold,33.35,25.77,15.83,6.5,18.55,66.65,40.88,25.05,18.55,9.22,4.72,14.44,4.84,0.58,3.97,498,126,23,3,28,0.544,30,"1,3,1,0,5,3,0,0,1,4,0,0,1,0",1.357,1.857,2.633,45.0,51.2,50.0,45.5,50.9,1.0,0.991,"humid, rain risk",79.3,3.8,83.0,61.0,3.6,1.09,7.87,1.7,10000,TB_V3_ADVANCED,66.65,0.0,33.35,MORE,66.65,87,Gold,40.88,25.77,33.35,PASS,40.88,63,Pass,40.88,0.0,59.12,PASS,40.88,59,Pass,25.05,15.83,59.12,PASS,25.05,58,Pass,25.05,0.0,74.95,PASS,25.05,58,Pass,18.55,6.5,74.95,PASS,18.55,58,Pass,18.55,0.0,81.45,PASS,18.55,58,Pass,9.22,9.33,81.45,PASS,9.22,58,Pass,9.22,0.0,90.78,PASS,9.22,58,Pass
2026-08-11,39,823673,Josh Bell,605137,MIN,BAL,,0,Brandon Young,687064,R,S,Target Field,4.04,100.0,1.025,True,0.5,0.5,1+ TB,1.577,1.0,0.0,4.0,2.0,1.077,1.0,66.18,0.0,33.82,MORE,66.18,86,Gold,33.82,27.37,16.25,6.64,15.92,66.18,38.81,22.56,15.92,7.92,3.51,14.72,4.72,0.31,3.35,460,105,24,1,15,0.42,30,"0,1,7,1,0,5,3,1,0,0,2,0,0,0",1.429,2.429,1.767,50.8,50.5,43.7,60.0,48.5,0.985,1.02,warm,89.5,6.6,42.0,6.0,3.43,1.31,8.61,1.0,10000,TB_V3_ADVANCED,66.18,0.0,33.82,MORE,66.18,86,Gold,38.81,27.37,33.82,PASS,38.81,62,Pass,38.81,0.0,61.19,PASS,38.81,59,Pass,22.56,16.25,61.19,PASS,22.56,58,Pass,22.56,0.0,77.44,PASS,22.56,58,Pass,15.92,6.64,77.44,PASS,15.92,58,Pass,15.92,0.0,84.08,PASS,15.92,58,Pass,7.92,8.0,84.08,PASS,7.92,58,Pass,7.92,0.0,92.08,PASS,7.92,58,Pass
2026-08-11,40,822778,Vladimir Guerrero Jr.,665489,TOR,BOS,,0,Patrick Sandoval,663776,L,R,Rogers Centre,4.03,92.9,1.025,True,0.5,0.5,1+ TB,1.455,1.0,0.0,4.0,2.0,0.955,1.0,66.09,0.0,33.91,MORE,66.09,85,Gold,33.91,28.59,17.9,7.04,12.56,66.09,37.5,19.6,12.56,5.91,2.51,16.0,4.83,0.26,2.46,466,107,19,0,7,0.359,30,"2,5,0,0,0,2,2,1,2,0,3,2,2,2",1.643,1.571,1.467,59.8,47.6,50.0,50.0,56.5,1.0,1.0,Indoor/retractable,,,,,3.38,1.67,11.25,1.13,10000,TB_V3_ADVANCED,66.09,0.0,33.91,MORE,66.09,85,Gold,37.5,28.59,33.91,PASS,37.5,61,Pass,37.5,0.0,62.5,PASS,37.5,58,Pass,19.6,17.9,62.5,PASS,19.6,58,Pass,19.6,0.0,80.4,PASS,19.6,58,Pass,12.56,7.04,80.4,PASS,12.56,58,Pass,12.56,0.0,87.44,PASS,12.56,58,Pass,5.91,6.65,87.44,PASS,5.91,58,Pass,5.91,0.0,94.09,PASS,5.91,58,Pass
2026-08-11,41,825046,Hunter Goodman,696100,COL,AZ,,0,Mitch Bratt,683352,L,R,Chase Field,4.01,92.9,1.025,True,0.5,0.5,1+ TB,1.754,1.0,0.0,5.0,3.0,1.254,1.0,66.08,0.0,33.92,MORE,66.08,87,Gold,33.92,25.01,14.34,5.18,21.55,66.08,41.07,26.73,21.55,10.27,4.81,14.15,3.85,0.26,5.11,449,103,16,0,34,0.546,30,"5,1,0,0,1,0,10,0,0,0,1,1,1,1",1.5,2.429,2.067,52.3,50.5,50.0,50.0,53.6,1.0,1.0,Indoor/retractable,,,,,3.9,1.52,7.81,1.3,10000,TB_V3_ADVANCED,66.08,0.0,33.92,MORE,66.08,87,Gold,41.07,25.01,33.92,PASS,41.07,63,Pass,41.07,0.0,58.93,PASS,41.07,60,Pass,26.73,14.34,58.93,PASS,26.73,58,Pass,26.73,0.0,73.27,PASS,26.73,58,Pass,21.55,5.18,73.27,PASS,21.55,58,Pass,21.55,0.0,78.45,PASS,21.55,58,Pass,10.27,11.28,78.45,PASS,10.27,58,Pass,10.27,0.0,89.73,PASS,10.27,58,Pass
2026-08-11,42,823264,Fernando Tatis Jr.,665487,SD,MIL,,0,Kyle Harrison,690986,L,R,Petco Park,4.08,100.0,1.025,True,0.5,0.5,1+ TB,1.565,1.0,0.0,4.0,2.0,1.065,1.0,65.99,0.0,34.01,MORE,65.99,85,Gold,34.01,26.91,16.41,7.32,15.35,65.99,39.08,22.67,15.35,7.3,3.46,14.53,5.13,0.4,3.02,518,130,25,2,11,0.417,30,"6,1,5,2,4,2,0,0,2,1,2,5,0,0",2.143,2.857,2.1,39.1,46.2,29.0,50.0,37.0,0.95,1.0,Neutral,75.7,6.5,75.0,2.0,2.84,1.04,7.21,1.02,10000,TB_V3_ADVANCED,65.99,0.0,34.01,MORE,65.99,85,Gold,39.08,26.91,34.01,PASS,39.08,62,Pass,39.08,0.0,60.92,PASS,39.08,58,Pass,22.67,16.41,60.92,PASS,22.67,58,Pass,22.67,0.0,77.33,PASS,22.67,58,Pass,15.35,7.32,77.33,PASS,15.35,58,Pass,15.35,0.0,84.65,PASS,15.35,58,Pass,7.3,8.05,84.65,PASS,7.3,58,Pass,7.3,0.0,92.7,PASS,7.3,58,Pass
2026-08-11,43,822697,Pete Crow-Armstrong,691718,CHC,WSH,,0,TBD,,,L,Nationals Park,4.1,100.0,1.025,False,0.5,0.5,1+ TB,1.702,1.0,0.0,4.0,3.0,1.202,1.0,65.96,0.0,34.04,MORE,65.96,86,Gold,34.04,24.2,15.56,7.38,18.82,65.96,41.76,26.2,18.82,9.25,4.3,13.19,4.97,0.81,4.09,527,128,23,7,26,0.544,30,"2,0,1,2,10,2,1,0,3,0,4,4,0,0",2.071,2.571,2.267,52.2,53.6,50.0,45.5,53.3,1.0,0.991,"humid, rain risk",79.3,3.8,83.0,61.0,0.0,0.0,0.0,0.0,10000,TB_V3_ADVANCED,65.96,0.0,34.04,MORE,65.96,86,Gold,41.76,24.2,34.04,PASS,41.76,63,Pass,41.76,0.0,58.24,PASS,41.76,59,Pass,26.2,15.56,58.24,PASS,26.2,58,Pass,26.2,0.0,73.8,PASS,26.2,58,Pass,18.82,7.38,73.8,PASS,18.82,58,Pass,18.82,0.0,81.18,PASS,18.82,58,Pass,9.25,9.57,81.18,PASS,9.25,58,Pass,9.25,0.0,90.75,PASS,9.25,58,Pass
2026-08-11,44,823264,Jake Bauers,641343,MIL,SD,,0,Walker Buehler,621111,R,L,Petco Park,4.0,85.7,1.025,True,0.5,0.5,1+ TB,1.627,1.0,0.0,4.0,2.0,1.127,1.0,65.87,0.0,34.13,MORE,65.87,86,Gold,34.13,26.71,15.03,6.32,17.81,65.87,39.16,24.13,17.81,8.92,3.71,15.2,3.81,0.47,4.14,417,96,16,2,21,0.506,30,"5,1,0,1,1,4,5,4,1,3,2,1,0,1",2.071,2.429,1.733,56.7,50.3,29.0,50.0,56.8,0.95,1.0,Neutral,75.7,6.5,75.0,2.0,5.07,1.46,9.39,1.16,10000,TB_V3_ADVANCED,65.87,0.0,34.13,MORE,65.87,86,Gold,39.16,26.71,34.13,PASS,39.16,62,Pass,39.16,0.0,60.84,PASS,39.16,59,Pass,24.13,15.03,60.84,PASS,24.13,58,Pass,24.13,0.0,75.87,PASS,24.13,58,Pass,17.81,6.32,75.87,PASS,17.81,58,Pass,17.81,0.0,82.19,PASS,17.81,58,Pass,8.92,8.89,82.19,PASS,8.92,58,Pass,8.92,0.0,91.08,PASS,8.92,58,Pass
2026-08-11,45,823019,Iván Herrera,671056,STL,PHI,,0,Cristopher Sánchez,650911,L,R,Busch Stadium,4.06,100.0,1.025,True,0.5,0.5,1+ TB,1.518,1.0,0.0,4.0,2.0,1.018,1.0,65.85,0.0,34.15,MORE,65.85,85,Gold,34.15,26.85,17.54,7.41,14.05,65.85,39.0,21.46,14.05,6.62,2.88,14.78,4.95,0.28,2.9,521,110,21,1,13,0.391,30,"4,5,4,2,1,0,0,2,0,1,5,0,1,5",2.143,2.286,1.5,48.8,51.0,47.9,67.5,44.5,0.995,1.035,hot,101.5,11.6,27.0,0.0,2.65,1.22,8.84,0.78,10000,TB_V3_ADVANCED,65.85,0.0,34.15,MORE,65.85,85,Gold,39.0,26.85,34.15,PASS,39.0,62,Pass,39.0,0.0,61.0,PASS,39.0,58,Pass,21.46,17.54,61.0,PASS,21.46,58,Pass,21.46,0.0,78.54,PASS,21.46,58,Pass,14.05,7.41,78.54,PASS,14.05,58,Pass,14.05,0.0,85.95,PASS,14.05,58,Pass,6.62,7.43,85.95,PASS,6.62,58,Pass,6.62,0.0,93.38,PASS,6.62,58,Pass
2026-08-11,46,823832,Xavier Edwards,669364,MIA,PIT,,0,Paul Skenes,694973,R,S,loanDepot park,4.01,92.9,1.025,True,0.5,0.5,1+ TB,1.353,1.0,0.0,3.0,2.0,0.853,1.0,65.74,0.0,34.26,MORE,65.74,84,Silver,34.26,30.59,17.59,7.87,9.69,65.74,35.15,17.56,9.69,4.34,1.82,16.88,3.86,0.67,1.7,498,123,16,6,6,0.39,30,"0,3,0,2,1,0,1,0,1,1,1,1,2,1",1.0,1.0,1.067,46.2,50.1,35.3,50.0,43.9,0.965,1.0,Indoor/retractable,,,,,3.96,1.12,7.57,0.9,10000,TB_V3_ADVANCED,65.74,0.0,34.26,MORE,65.74,84,Silver,35.15,30.59,34.26,PASS,35.15,61,Pass,35.15,0.0,64.85,PASS,35.15,58,Pass,17.56,17.59,64.85,PASS,17.56,58,Pass,17.56,0.0,82.44,PASS,17.56,58,Pass,9.69,7.87,82.44,PASS,9.69,58,Pass,9.69,0.0,90.31,PASS,9.69,58,Pass,4.34,5.35,90.31,PASS,4.34,58,Pass,4.34,0.0,95.66,PASS,4.34,58,Pass
