Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality
48,2026-08-08,823426,2026-08-08T22:05:00Z,Scheduled,Citizens Bank Park,Toronto Blue Jays @ Philadelphia Phillies,Away,672960,Kazuma Okamoto,Toronto Blue Jays,Philadelphia Phillies,3B,R,No,,114,467,420,95,15,0,24,60,70,39,6,146,0.226,0.3,0.433,0.733,12,50,49,11,1,0.224,0.02,24,98,91,17,3,0.187,0.0306,41,41,0.0,24.4,64.7,17.6,17.6,17.1,29.3,66.7,34.1,2.4,0.0,2.4,,81.6,30.0,0.366,70.4,20.6,Weak,2.0,Pull Power,C+,High fly-ball plane,20.6,Weak,0.918,Good,0.71,-23.29,Strong negative regression,Weak Pull Power profile. 0.0% barrel rate; 81.6 mph average exit velocity; 29.3% air-ball rate; 66.7% pull-air rate; 2.4% HR-launch rate.,0.0514,0.0474,4.05,39,9,17.5,2.23,222.9,Very long drought,605400,Aaron Nola,R,RHB vs RHP,23,23,120.0,5.55,1.44,28,2.1,9.08,3.08,0.809,1.16,0.985,1.0,0.918,0.918,1.06,17.86,16.18,84.8,45.8,C-,Lineup unconfirmed
49,2026-08-08,825049,2026-08-09T00:10:00Z,Scheduled,Chase Field,Los Angeles Dodgers @ Arizona Diamondbacks,Home,571448,Nolan Arenado,Arizona Diamondbacks,Los Angeles Dodgers,3B,R,No,,110,426,377,91,20,0,17,54,54,39,7,90,0.241,0.322,0.43,0.752,11,44,39,8,3,0.205,0.0682,23,92,77,18,6,0.234,0.0652,37,37,2.7,24.3,30.8,23.1,46.2,10.8,10.8,50.0,18.9,5.4,5.4,5.4,200.0,81.8,38.5,0.39,66.6,19.9,Weak,2.0,Pull Power,D,Popup-heavy plane,19.9,Weak,0.916,Good,1.21,-15.79,Strong negative regression,Weak Pull Power profile. 2.7% barrel rate; 81.8 mph average exit velocity; 10.8% air-ball rate; 50.0% pull-air rate; 5.4% HR-launch rate.,0.0399,0.0382,3.99,0,0,22.2,0.0,0.0,Very recent HR,808967,Yoshinobu Yamamoto,R,RHB vs RHP,20,20,133.2,2.76,0.88,15,1.01,8.15,1.95,1.301,0.986,0.985,1.0,0.916,0.916,0.98,14.38,16.17,84.4,39.2,D+,Lineup unconfirmed
50,2026-08-08,823102,2026-08-09T01:50:00Z,Scheduled,T-Mobile Park,Tampa Bay Rays @ Seattle Mariners,Home,677594,Julio Rodríguez,Seattle Mariners,Tampa Bay Rays,CF,R,No,,106,458,415,108,16,0,18,54,51,35,5,93,0.26,0.323,0.429,0.752,12,52,45,14,3,0.311,0.0577,19,80,71,19,4,0.268,0.05,25,25,12.0,28.0,40.0,20.0,40.0,12.0,40.0,30.0,52.0,12.0,4.0,12.0,66.7,81.0,18.5,0.882,75.6,37.8,Below Average,2.5,Contact-First Profile,A,Excellent HR swing plane,37.8,Below Average,0.966,Good,2.22,-15.78,Strong negative regression,Below Average Contact-First Profile profile. 12.0% barrel rate; 81.0 mph average exit velocity; 40.0% air-ball rate; 30.0% pull-air rate; 12.0% HR-launch rate.,0.0393,0.0378,3.99,0,0,23.1,0.0,0.0,Very recent HR,643377,Griffin Jax,R,RHB vs RHP,29,18,91.2,3.63,1.21,14,1.37,9.82,2.95,1.174,1.043,0.985,1.0,0.966,0.966,0.98,14.25,16.14,83.4,39.0,D+,Lineup unconfirmed
51,2026-08-08,823426,2026-08-08T22:05:00Z,Scheduled,Citizens Bank Park,Toronto Blue Jays @ Philadelphia Phillies,Away,678218,Brandon Valenzuela,Toronto Blue Jays,Philadelphia Phillies,C,S,No,,66,210,187,44,6,0,8,21,21,21,0,56,0.235,0.311,0.396,0.707,5,11,11,4,0,0.364,0.0,10,30,29,6,1,0.207,0.0333,0,0,,,,,,,,,,,,,,,,,69.7,50.0,Average,3.0,Contact-First Profile,Unknown,No tracked launch-angle sample,50.0,Average,1.0,Small Statcast sample,,,Unknown,Average Contact-First Profile profile. .,0.0381,0.0359,4.05,21,8,23.4,0.9,89.8,Near normal interval,605400,Aaron Nola,R,Switch vs RHP,23,23,120.0,5.55,1.44,28,2.1,9.08,3.08,0.987,1.16,1.035,1.0,1.0,1.0,1.0,13.76,16.14,69.4,37.1,D+,Lineup unconfirmed
52,2026-08-08,822701,2026-08-08T22:45:00Z,Scheduled,Nationals Park,Cincinnati Reds @ Washington Nationals,Home,695734,Daylen Lile,Washington Nationals,Cincinnati Reds,LF,L,No,,116,480,442,108,23,5,15,59,59,28,6,91,0.244,0.296,0.421,0.717,13,47,44,11,4,0.25,0.0851,24,87,81,17,5,0.21,0.0575,27,27,7.4,40.7,64.3,14.3,21.4,29.6,37.0,80.0,33.3,11.1,11.1,11.1,100.0,89.0,30.3,0.672,72.4,52.8,Average,3.0,Pull Power,C+,High fly-ball plane,52.8,Average,1.008,Good,2.26,-12.74,Strong negative regression,Average Pull Power profile. 7.4% barrel rate; 89.0 mph average exit velocity; 37.0% air-ball rate; 80.0% pull-air rate; 11.1% HR-launch rate.,0.0312,0.0314,3.99,0,0,29.5,0.0,0.0,Very recent HR,695505,Chase Burns,R,LHB vs RHP,21,21,118.2,2.35,1.1,13,0.99,10.39,3.26,1.35,0.982,1.025,1.0,1.008,1.008,0.98,11.95,15.79,84.0,38.0,D+,Lineup unconfirmed
53,2026-08-08,823514,2026-08-08T19:05:00Z,Pre-Game,Yankee Stadium,Atlanta Braves @ New York Yankees,Home,682987,Spencer Jones,New York Yankees,Atlanta Braves,CF,L,Yes,7.0,43,125,112,23,4,0,5,10,13,13,0,46,0.205,0.288,0.375,0.663,12,39,36,6,3,0.167,0.0769,13,43,39,6,3,0.154,0.0698,31,31,6.5,25.8,40.0,33.3,26.7,19.4,22.6,28.6,38.7,9.7,6.5,9.7,50.0,83.2,15.3,0.627,76.1,28.9,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,28.9,Weak,0.941,Good,1.74,-3.26,Negative regression,Weak Contact-First Profile profile. 6.5% barrel rate; 83.2 mph average exit velocity; 22.6% air-ball rate; 28.6% pull-air rate; 9.7% HR-launch rate.,0.04,0.0361,4.02,19,5,22.4,0.85,84.8,Near normal interval,519242,Chris Sale,L,LHB vs LHP,20,20,117.0,2.08,1.02,8,0.62,11.0,2.0,1.35,0.923,0.985,1.0,0.941,0.941,1.0,13.73,15.73,76.4,36.5,D+,Good
54,2026-08-08,823752,2026-08-08T23:10:00Z,Scheduled,American Family Field,Minnesota Twins @ Milwaukee Brewers,Home,694192,Jackson Chourio,Milwaukee Brewers,Minnesota Twins,LF,R,No,,82,372,340,94,20,0,16,57,46,29,2,89,0.276,0.336,0.476,0.812,12,54,49,14,3,0.286,0.0556,23,100,90,23,3,0.256,0.03,33,33,15.2,42.4,25.0,37.5,37.5,18.2,24.2,12.5,24.2,21.2,9.1,21.2,60.0,87.3,22.8,1.144,73.3,49.0,Average,3.0,Contact-First Profile,A-,Elevated power plane,49.0,Average,0.997,Good,4.19,-11.81,Strong negative regression,Average Contact-First Profile profile. 15.2% barrel rate; 87.3 mph average exit velocity; 24.2% air-ball rate; 12.5% pull-air rate; 21.2% HR-launch rate.,0.043,0.0403,4.09,0,0,21.2,0.0,0.0,Very recent HR,671737,Taj Bradley,R,RHB vs RHP,22,22,126.2,3.69,1.24,17,1.21,10.02,3.77,1.037,1.018,0.985,1.0,0.997,0.997,0.98,15.49,15.72,85.0,39.5,D+,Lineup unconfirmed
55,2026-08-08,823834,2026-08-08T20:10:00Z,Scheduled,loanDepot park,Los Angeles Angels @ Miami Marlins,Home,669065,Kyle Stowers,Miami Marlins,Los Angeles Angels,1B,L,No,,92,391,344,83,21,3,16,43,50,37,7,123,0.241,0.326,0.459,0.785,12,51,44,14,4,0.318,0.0784,23,96,85,20,4,0.235,0.0417,28,28,3.6,28.6,28.6,28.6,42.9,28.6,42.9,33.3,32.1,10.7,7.1,10.7,0.0,81.1,21.7,0.435,76.2,26.8,Weak,2.0,Contact-First Profile,A-,Elevated power plane,26.8,Weak,0.935,Good,1.1,-14.9,Strong negative regression,Weak Contact-First Profile profile. 3.6% barrel rate; 81.1 mph average exit velocity; 42.9% air-ball rate; 33.3% pull-air rate; 10.7% HR-launch rate.,0.0409,0.0388,3.99,23,6,21.5,1.07,107.0,Near normal interval,700712,Walbert Ureña,R,LHB vs RHP,20,18,99.1,2.54,1.25,6,0.54,8.61,4.71,1.238,0.91,1.025,1.0,0.935,0.935,1.0,14.62,15.71,84.7,40.5,D+,Lineup unconfirmed
56,2026-08-08,823514,2026-08-08T19:05:00Z,Pre-Game,Yankee Stadium,Atlanta Braves @ New York Yankees,Away,642086,Dominic Smith,Atlanta Braves,New York Yankees,DH,L,No,,92,268,240,64,6,1,8,38,43,20,2,37,0.267,0.322,0.4,0.722,6,17,16,6,1,0.375,0.0588,16,41,35,9,2,0.257,0.0488,9,9,11.1,22.2,40.0,20.0,40.0,22.2,33.3,33.3,33.3,11.1,11.1,11.1,100.0,82.8,19.7,0.936,67.3,45.6,Below Average,3.0,Contact-First Profile,A,Excellent HR swing plane,45.6,Below Average,0.988,Small Statcast sample,0.77,-7.23,Strong negative regression,Below Average Contact-First Profile profile. 11.1% barrel rate; 82.8 mph average exit velocity; 33.3% air-ball rate; 33.3% pull-air rate; 11.1% HR-launch rate.,0.0299,0.0305,4.05,5,3,30.0,0.17,16.7,Very recent HR,543037,Gerrit Cole,R,LHB vs RHP,13,13,73.2,3.42,1.1,11,1.34,9.53,2.08,1.312,1.038,1.025,1.0,0.988,0.988,0.98,11.8,15.68,74.4,36.6,D+,Lineup unconfirmed
57,2026-08-08,824726,2026-08-08T20:10:00Z,Scheduled,Fenway Park,Athletics @ Boston Red Sox,Home,678882,Ceddanne Rafaela,Boston Red Sox,Athletics,CF,R,No,,111,461,433,125,28,3,15,60,60,19,7,93,0.289,0.329,0.471,0.8,12,55,53,19,5,0.358,0.0909,24,108,104,32,7,0.308,0.0648,44,44,4.5,15.9,25.0,25.0,50.0,18.2,27.3,33.3,45.5,9.1,4.5,9.1,100.0,82.4,25.5,0.519,65.9,24.9,Weak,2.0,Contact-First Profile,A-,Elevated power plane,24.9,Weak,0.93,Good,1.95,-13.05,Strong negative regression,Weak Contact-First Profile profile. 4.5% barrel rate; 82.4 mph average exit velocity; 27.3% air-ball rate; 33.3% pull-air rate; 9.1% HR-launch rate.,0.0325,0.0324,4.09,18,4,28.9,0.62,62.4,Recently homered,695611,Gage Jump,L,RHB vs LHP,13,13,66.2,4.59,1.47,7,0.94,9.86,4.19,1.35,0.976,1.025,1.0,0.93,0.93,1.0,12.61,15.63,85.0,39.2,D+,Lineup unconfirmed
58,2026-08-08,823514,2026-08-08T19:05:00Z,Pre-Game,Yankee Stadium,Atlanta Braves @ New York Yankees,Away,573262,Mike Yastrzemski,Atlanta Braves,New York Yankees,LF,L,No,,99,293,259,59,13,1,8,37,32,28,4,72,0.228,0.311,0.378,0.689,9,20,18,4,2,0.222,0.1,15,34,32,7,2,0.219,0.0588,17,17,11.8,29.4,50.0,25.0,25.0,17.6,29.4,60.0,41.2,17.6,11.8,17.6,50.0,83.6,24.2,0.861,66.3,55.4,Average,3.0,Pull Power,A-,Elevated power plane,55.4,Average,1.015,Small Statcast sample,1.78,-6.22,Strong negative regression,Average Pull Power profile. 11.8% barrel rate; 83.6 mph average exit velocity; 29.4% air-ball rate; 60.0% pull-air rate; 17.6% HR-launch rate.,0.0273,0.0287,4.05,5,3,32.4,0.15,15.4,Very recent HR,543037,Gerrit Cole,R,LHB vs RHP,13,13,73.2,3.42,1.1,11,1.34,9.53,2.08,1.35,1.038,1.025,1.0,1.015,1.015,0.98,11.11,15.59,75.6,36.1,D+,Lineup unconfirmed
59,2026-08-08,823752,2026-08-08T23:10:00Z,Scheduled,American Family Field,Minnesota Twins @ Milwaukee Brewers,Home,596142,Gary Sánchez,Milwaukee Brewers,Minnesota Twins,C,R,No,,60,196,157,35,6,1,9,29,27,36,2,35,0.223,0.372,0.446,0.818,3,11,10,3,1,0.3,0.0909,8,26,21,5,1,0.238,0.0385,3,3,33.3,66.7,66.7,33.3,0.0,33.3,33.3,100.0,66.7,33.3,33.3,33.3,100.0,84.3,13.0,0.966,61.2,55.0,Average,3.0,Barrel Machine,A,Excellent HR swing plane,55.0,Average,1.014,Small Statcast sample,0.8,-8.2,Strong negative regression,Average Barrel Machine profile. 33.3% barrel rate; 84.3 mph average exit velocity; 33.3% air-ball rate; 100.0% pull-air rate; 33.3% HR-launch rate.,0.0459,0.0406,4.09,0,0,17.4,0.0,0.0,Very recent HR,671737,Taj Bradley,R,RHB vs RHP,22,22,126.2,3.69,1.24,17,1.21,10.02,3.77,0.99,1.018,0.985,1.0,1.014,1.014,0.98,15.6,15.41,68.1,36.7,D+,Lineup unconfirmed
60,2026-08-08,822701,2026-08-08T22:45:00Z,Scheduled,Nationals Park,Cincinnati Reds @ Washington Nationals,Away,682829,Elly De La Cruz,Cincinnati Reds,Washington Nationals,SS,S,No,,96,431,379,105,18,5,20,66,54,48,2,115,0.277,0.36,0.509,0.869,12,55,46,13,3,0.283,0.0545,23,106,90,27,6,0.3,0.0566,27,27,7.4,18.5,26.7,26.7,46.7,14.8,29.6,0.0,33.3,3.7,3.7,3.7,100.0,82.1,13.5,0.66,73.4,17.9,Weak,1.5,Contact-First Profile,A,Excellent HR swing plane,17.9,Weak,0.91,Good,1.29,-18.71,Strong negative regression,Weak Contact-First Profile profile. 7.4% barrel rate; 82.1 mph average exit velocity; 29.6% air-ball rate; 0.0% pull-air rate; 3.7% HR-launch rate.,0.0464,0.0433,4.15,0,0,19.0,0.0,0.0,Very recent HR,674841,Andrew Alvarez,L,Switch vs LHP,16,8,64.0,3.94,1.45,2,0.28,8.86,4.36,1.113,0.88,1.035,1.0,0.91,0.91,0.98,16.77,15.26,85.0,39.6,D+,Lineup unconfirmed
61,2026-08-08,822864,2026-08-08T23:15:00Z,Scheduled,Globe Life Field,Baltimore Orioles @ Texas Rangers,Away,624413,Pete Alonso,Baltimore Orioles,Texas Rangers,1B,R,No,,116,502,434,107,21,0,23,68,71,57,7,125,0.247,0.341,0.454,0.795,11,45,41,10,2,0.244,0.0444,22,96,85,20,3,0.235,0.0312,31,31,9.7,25.8,25.0,33.3,41.7,12.9,29.0,33.3,38.7,9.7,6.5,9.7,0.0,84.1,21.1,0.854,73.4,34.1,Weak,2.5,Contact-First Profile,A-,Elevated power plane,34.1,Weak,0.955,Good,2.42,-20.58,Strong negative regression,Weak Contact-First Profile profile. 9.7% barrel rate; 84.1 mph average exit velocity; 29.0% air-ball rate; 33.3% pull-air rate; 9.7% HR-launch rate.,0.0458,0.0432,4.05,21,6,18.9,1.11,111.3,Near normal interval,594798,Jacob deGrom,R,RHB vs RHP,21,21,113.2,3.96,1.14,16,1.27,10.69,2.3,0.957,1.027,0.985,1.0,0.955,0.955,1.0,16.36,15.21,84.7,40.0,D+,Lineup unconfirmed
62,2026-08-08,823514,2026-08-08T19:05:00Z,Pre-Game,Yankee Stadium,Atlanta Braves @ New York Yankees,Away,663586,Austin Riley,Atlanta Braves,New York Yankees,3B,R,No,,115,464,415,92,17,1,14,47,57,36,10,143,0.222,0.297,0.369,0.666,11,42,37,10,2,0.27,0.0476,23,91,81,23,5,0.284,0.0549,23,23,17.4,39.1,38.5,30.8,30.8,8.7,30.4,42.9,39.1,13.0,8.7,13.0,50.0,87.0,20.6,0.93,71.0,58.9,Average,3.5,Pull Power,A-,Elevated power plane,58.9,Average,1.025,Good,3.19,-10.81,Strong negative regression,Average Pull Power profile. 17.4% barrel rate; 87.0 mph average exit velocity; 30.4% air-ball rate; 42.9% pull-air rate; 13.0% HR-launch rate.,0.0302,0.0305,4.05,0,0,29.6,0.0,0.0,Very recent HR,543037,Gerrit Cole,R,RHB vs RHP,13,13,73.2,3.42,1.1,11,1.34,9.53,2.08,1.267,1.038,0.985,1.0,1.025,1.025,0.98,11.81,15.15,84.3,36.3,D+,Lineup unconfirmed
63,2026-08-08,823514,2026-08-08T19:05:00Z,Pre-Game,Yankee Stadium,Atlanta Braves @ New York Yankees,Away,686948,Drake Baldwin,Atlanta Braves,New York Yankees,C,L,No,,93,414,362,99,7,0,20,62,59,44,7,87,0.273,0.362,0.459,0.821,12,53,47,13,0,0.277,0.0,24,108,93,30,5,0.323,0.0463,33,33,3.0,27.3,46.7,26.7,26.7,6.1,15.2,20.0,30.3,3.0,3.0,3.0,0.0,85.1,12.7,0.515,73.9,11.4,Weak,1.5,Contact-First Profile,A,Excellent HR swing plane,11.4,Weak,0.892,Good,0.9,-19.1,Strong negative regression,Weak Contact-First Profile profile. 3.0% barrel rate; 85.1 mph average exit velocity; 15.2% air-ball rate; 20.0% pull-air rate; 3.0% HR-launch rate.,0.0483,0.0446,4.15,51,13,18.1,2.82,281.8,Very long drought,543037,Gerrit Cole,R,LHB vs RHP,13,13,73.2,3.42,1.1,11,1.34,9.53,2.08,0.864,1.038,1.025,1.0,0.892,0.892,1.06,17.27,15.14,85.0,46.7,C-,Lineup unconfirmed
64,2026-08-08,823834,2026-08-08T20:10:00Z,Scheduled,loanDepot park,Los Angeles Angels @ Miami Marlins,Home,681715,Heriberto Hernández,Miami Marlins,Los Angeles Angels,LF,R,No,,86,307,277,63,12,1,16,31,43,28,1,81,0.227,0.3,0.451,0.751,11,45,41,5,2,0.122,0.0444,22,91,85,18,4,0.212,0.044,21,21,4.8,28.6,58.3,33.3,8.3,14.3,28.6,66.7,19.0,9.5,4.8,9.5,0.0,85.4,15.7,0.381,72.9,30.7,Weak,2.0,Pull Power,A,Excellent HR swing plane,30.7,Weak,0.946,Good,1.19,-14.81,Strong negative regression,Weak Pull Power profile. 4.8% barrel rate; 85.4 mph average exit velocity; 28.6% air-ball rate; 66.7% pull-air rate; 9.5% HR-launch rate.,0.0521,0.0465,3.99,24,7,17.3,1.39,138.6,Above normal drought,700712,Walbert Ureña,R,RHB vs RHP,20,18,99.1,2.54,1.25,6,0.54,8.61,4.71,0.981,0.91,0.985,1.0,0.946,0.946,1.035,17.29,15.03,81.2,39.8,D+,Lineup unconfirmed
65,2026-08-08,823834,2026-08-08T20:10:00Z,Scheduled,loanDepot park,Los Angeles Angels @ Miami Marlins,Home,691788,Joe Mack,Miami Marlins,Los Angeles Angels,C,L,No,,70,223,204,48,7,0,11,29,34,13,2,56,0.235,0.288,0.431,0.719,10,29,27,5,1,0.185,0.0345,20,60,56,12,4,0.214,0.0667,17,17,5.9,23.5,87.5,12.5,0.0,5.9,5.9,100.0,11.8,5.9,5.9,5.9,100.0,82.3,18.3,0.588,73.3,33.8,Weak,2.5,Pull Power,A,Excellent HR swing plane,33.8,Weak,0.955,Small Statcast sample,1.08,-9.92,Strong negative regression,Weak Pull Power profile. 5.9% barrel rate; 82.3 mph average exit velocity; 5.9% air-ball rate; 100.0% pull-air rate; 5.9% HR-launch rate.,0.0493,0.0433,3.93,8,3,18.5,0.43,43.1,Recently homered,700712,Walbert Ureña,R,LHB vs RHP,20,18,99.1,2.54,1.25,6,0.54,8.61,4.71,1.053,0.91,1.025,1.0,0.955,0.955,1.0,15.96,15.02,72.7,35.2,D,Lineup unconfirmed
66,2026-08-08,823514,2026-08-08T19:05:00Z,Pre-Game,Yankee Stadium,Atlanta Braves @ New York Yankees,Home,642708,Amed Rosario,New York Yankees,Atlanta Braves,3B,R,Yes,4.0,68,194,179,42,5,1,10,23,28,12,0,51,0.235,0.278,0.441,0.719,8,23,22,6,1,0.273,0.0435,15,33,31,6,1,0.194,0.0303,14,14,0.0,14.3,16.7,33.3,50.0,21.4,35.7,20.0,42.9,0.0,0.0,0.0,,82.5,30.5,0.363,70.2,20.7,Weak,2.0,Contact-First Profile,C+,High fly-ball plane,20.7,Weak,0.918,Small Statcast sample,0.06,-9.94,Strong negative regression,Weak Contact-First Profile profile. 0.0% barrel rate; 82.5 mph average exit velocity; 35.7% air-ball rate; 20.0% pull-air rate; 0.0% HR-launch rate.,0.0515,0.0441,4.42,9,3,17.9,0.5,50.3,Recently homered,519242,Chris Sale,L,RHB vs LHP,20,20,117.0,2.08,1.02,8,0.62,11.0,2.0,0.941,0.923,1.025,1.0,0.918,0.918,1.0,18.06,14.97,80.5,36.3,D+,Good
67,2026-08-08,823267,2026-08-08T23:15:00Z,Scheduled,Petco Park,Houston Astros @ San Diego Padres,Away,701358,Cam Smith,Houston Astros,San Diego Padres,RF,R,No,,115,423,378,84,15,2,15,49,42,34,6,102,0.222,0.294,0.392,0.686,11,39,37,13,2,0.351,0.0513,22,71,65,15,4,0.231,0.0563,22,22,9.1,31.8,40.0,26.7,33.3,18.2,36.4,50.0,22.7,9.1,9.1,9.1,100.0,84.2,21.0,0.648,78.3,41.4,Below Average,2.5,Pull Power,A-,Elevated power plane,41.4,Below Average,0.976,Good,1.71,-13.29,Strong negative regression,Below Average Pull Power profile. 9.1% barrel rate; 84.2 mph average exit velocity; 36.4% air-ball rate; 50.0% pull-air rate; 9.1% HR-launch rate.,0.0355,0.0347,4.05,0,0,25.2,0.0,0.0,Very recent HR,650633,Michael King,R,RHB vs RHP,23,23,130.1,3.45,1.2,14,0.97,7.87,3.73,1.217,0.979,0.985,1.0,0.976,0.976,0.98,13.33,14.87,82.7,35.9,D,Lineup unconfirmed
68,2026-08-08,824565,2026-08-08T23:15:00Z,Scheduled,Rate Field,Cleveland Guardians @ Chicago White Sox,Home,643217,Andrew Benintendi,Chicago White Sox,Cleveland Guardians,DH,L,No,,101,347,313,77,18,2,12,44,57,29,0,83,0.246,0.306,0.431,0.737,10,33,31,9,2,0.29,0.0606,20,68,60,16,2,0.267,0.0294,15,15,6.7,26.7,30.0,20.0,40.0,26.7,40.0,33.3,26.7,13.3,13.3,13.3,100.0,82.1,25.4,0.475,66.4,38.6,Below Average,2.5,Contact-First Profile,A-,Elevated power plane,38.6,Below Average,0.968,Small Statcast sample,0.92,-11.08,Strong negative regression,Below Average Contact-First Profile profile. 6.7% barrel rate; 82.1 mph average exit velocity; 40.0% air-ball rate; 33.3% pull-air rate; 13.3% HR-launch rate.,0.0346,0.0339,3.99,8,2,26.1,0.31,30.7,Very recent HR,668909,Gavin Williams,R,LHB vs RHP,23,23,139.0,3.56,1.04,21,1.36,11.53,2.53,1.149,1.042,1.025,1.0,0.968,0.968,0.98,12.86,14.85,82.2,36.6,D+,Lineup unconfirmed
69,2026-08-08,822864,2026-08-08T23:15:00Z,Scheduled,Globe Life Field,Baltimore Orioles @ Texas Rangers,Home,677649,Ezequiel Duran,Texas Rangers,Baltimore Orioles,SS,R,No,,107,406,368,101,22,3,13,51,63,29,3,95,0.274,0.328,0.457,0.785,12,49,42,13,3,0.31,0.0612,23,93,81,24,5,0.296,0.0538,21,21,4.8,28.6,53.8,15.4,30.8,14.3,28.6,50.0,38.1,9.5,4.8,9.5,100.0,86.3,28.5,0.711,70.9,35.7,Below Average,2.5,Pull Power,C+,High fly-ball plane,35.7,Below Average,0.96,Good,1.13,-11.87,Strong negative regression,Below Average Pull Power profile. 4.8% barrel rate; 86.3 mph average exit velocity; 28.6% air-ball rate; 50.0% pull-air rate; 9.5% HR-launch rate.,0.032,0.032,3.99,10,3,28.3,0.35,35.3,Recently homered,680694,Kyle Bradish,R,RHB vs RHP,22,22,121.0,3.79,1.36,13,0.97,8.7,4.02,1.323,0.979,0.985,1.0,0.96,0.96,1.0,12.18,14.75,84.4,37.4,D+,Lineup unconfirmed
70,2026-08-08,823752,2026-08-08T23:10:00Z,Scheduled,American Family Field,Minnesota Twins @ Milwaukee Brewers,Away,605137,Josh Bell,Minnesota Twins,Milwaukee Brewers,DH,S,No,,112,451,412,104,24,1,15,57,68,35,2,97,0.252,0.313,0.425,0.738,9,38,34,12,2,0.353,0.0526,21,88,80,22,2,0.275,0.0227,27,27,11.1,33.3,47.4,26.3,26.3,22.2,29.6,50.0,29.6,11.1,11.1,11.1,66.7,88.3,21.7,0.622,72.5,51.5,Average,3.0,Pull Power,A-,Elevated power plane,51.5,Average,1.004,Good,2.69,-12.31,Strong negative regression,Average Pull Power profile. 11.1% barrel rate; 88.3 mph average exit velocity; 29.6% air-ball rate; 50.0% pull-air rate; 11.1% HR-launch rate.,0.0333,0.033,4.05,0,0,27.5,0.0,0.0,Very recent HR,688107,Robert Gasser,L,Switch vs LHP,12,12,62.1,4.48,1.17,11,1.59,8.37,2.31,1.075,1.07,1.035,1.0,1.004,1.004,0.98,12.71,14.75,84.0,36.7,D+,Lineup unconfirmed
71,2026-08-08,823514,2026-08-08T19:05:00Z,Pre-Game,Yankee Stadium,Atlanta Braves @ New York Yankees,Home,676609,José Caballero,New York Yankees,Atlanta Braves,SS,R,Yes,8.0,99,349,319,78,12,0,12,38,41,20,5,82,0.245,0.297,0.395,0.692,10,28,25,7,2,0.28,0.0714,19,60,55,13,2,0.236,0.0333,12,12,16.7,25.0,80.0,0.0,20.0,16.7,41.7,80.0,66.7,16.7,16.7,16.7,100.0,83.6,14.4,1.822,60.2,58.2,Average,3.5,Barrel Machine,A,Excellent HR swing plane,58.2,Average,1.023,Small Statcast sample,1.66,-10.34,Strong negative regression,Average Barrel Machine profile. 16.7% barrel rate; 83.6 mph average exit velocity; 41.7% air-ball rate; 80.0% pull-air rate; 16.7% HR-launch rate.,0.0344,0.0338,3.92,1,2,26.6,0.04,3.8,Very recent HR,519242,Chris Sale,L,RHB vs LHP,20,20,117.0,2.08,1.02,8,0.62,11.0,2.0,1.243,0.923,1.025,1.0,1.023,1.023,0.98,12.6,14.73,93.7,37.3,D+,Good
