player_id,player_name,team,opponent,position,depth_chart_position,status,years_exp,game_id,game_date,home_away,season,season_type,week,projected_role
00-0036754,Brock Wright,DET,WAS,TE,TE,ACT,5.0,2026_PRE_W2_WAS_DET,,home,2026,PRE,2,TE
00-0036755,Jaret Patterson,LAC,SF,RB,RB,ACT,5.0,2026_PRE_W2_SF_LAC,,home,2026,PRE,2,RB
00-0036775,Brandon Smith,PIT,NYJ,WR,WR,ACT,5.0,2026_PRE_W2_NYJ_PIT,,home,2026,PRE,2,WR
00-0036825,Feleipe Franks,CAR,JAX,TE,TE,ACT,5.0,2026_PRE_W2_CAR_JAX,,away,2026,PRE,2,TE
00-0036841,Austin Trammell,JAX,CAR,WR,WR,ACT,5.0,2026_PRE_W2_CAR_JAX,,home,2026,PRE,2,WR
00-0036842,Kene Nwangwu,NYJ,PIT,RB,RB,ACT,5.0,2026_PRE_W2_NYJ_PIT,,away,2026,PRE,2,RB
00-0036849,Tutu Atwell,MIA,NYG,WR,WR,ACT,5.0,2026_PRE_W2_NYG_MIA,,home,2026,PRE,2,WR
00-0036862,Ben Skowronek,PIT,NYJ,WR,WR,ACT,5.0,2026_PRE_W2_NYJ_PIT,,home,2026,PRE,2,WR
00-0036875,Rhamondre Stevenson,NE,PHI,RB,RB,ACT,5.0,2026_PRE_W2_PHI_NE,,home,2026,PRE,2,RB
00-0036876,Kylen Granson,TEN,SEA,TE,TE,ACT,5.0,2026_PRE_W2_SEA_TEN,,home,2026,PRE,2,TE
00-0036887,Luke Farrell,SF,LAC,TE,TE,ACT,5.0,2026_PRE_W2_SF_LAC,,away,2026,PRE,2,TE
00-0036894,Pat Freiermuth,PIT,NYJ,TE,TE,ACT,5.0,2026_PRE_W2_NYJ_PIT,,home,2026,PRE,2,TE
00-0036900,Ja'Marr Chase,CIN,CHI,WR,WR,ACT,5.0,2026_PRE_W2_CHI_CIN,,home,2026,PRE,2,WR
00-0036912,DeVonta Smith,PHI,NE,WR,WR,ACT,5.0,2026_PRE_W2_PHI_NE,,away,2026,PRE,2,WR
00-0036919,Kenneth Gainwell,TB,KC,RB,RB,ACT,5.0,2026_PRE_W2_KC_TB,,home,2026,PRE,2,RB
00-0036924,Michael Carter,TEN,SEA,RB,RB,ACT,5.0,2026_PRE_W2_SEA_TEN,,home,2026,PRE,2,RB
00-0036955,Terrace Marshall Jr.,MIA,NYG,WR,WR,ACT,5.0,2026_PRE_W2_NYG_MIA,,home,2026,PRE,2,WR
00-0036959,Michael Bandy,DEN,GB,WR,WR,ACT,5.0,2026_PRE_W2_GB_DEN,,home,2026,PRE,2,WR
00-0036963,Amon-Ra St. Brown,DET,WAS,WR,WR,ACT,5.0,2026_PRE_W2_WAS_DET,,home,2026,PRE,2,WR
00-0036970,Kyle Pitts,ATL,IND,TE,TE,ACT,5.0,2026_PRE_W2_ATL_IND,,away,2026,PRE,2,TE
00-0036973,Travis Etienne,NO,LAR,RB,RB,ACT,5.0,2026_PRE_W2_NO_LAR,,away,2026,PRE,2,RB
00-0036980,Elijah Moore,PHI,NE,WR,WR,ACT,5.0,2026_PRE_W2_PHI_NE,,away,2026,PRE,2,WR
00-0036988,Josh Palmer,BUF,CLE,WR,WR,ACT,5.0,2026_PRE_W2_BUF_CLE,,away,2026,PRE,2,WR
00-0036997,Javonte Williams,DAL,ARI,RB,RB,ACT,5.0,2026_PRE_W2_DAL_ARI,,away,2026,PRE,2,RB
00-0037004,Hunter Long,JAX,CAR,TE,TE,ACT,5.0,2026_PRE_W2_CAR_JAX,,home,2026,PRE,2,TE
00-0037005,Tommy Tremble,CAR,JAX,TE,TE,ACT,5.0,2026_PRE_W2_CAR_JAX,,away,2026,PRE,2,TE
00-0037031,Nikola Kalinic,CHI,CIN,TE,TE,ACT,4.0,2026_PRE_W2_CHI_CIN,,away,2026,PRE,2,TE
00-0037055,Lance McCutcheon,TEN,SEA,WR,WR,ACT,4.0,2026_PRE_W2_SEA_TEN,,home,2026,PRE,2,WR
00-0037078,Cole Turner,MIA,NYG,TE,TE,ACT,4.0,2026_PRE_W2_NYG_MIA,,home,2026,PRE,2,TE
00-0037085,Tyler Badie,DEN,GB,RB,RB,ACT,4.0,2026_PRE_W2_GB_DEN,,home,2026,PRE,2,RB
00-0037086,Grant Calcaterra,PHI,NE,TE,TE,ACT,4.0,2026_PRE_W2_PHI_NE,,away,2026,PRE,2,TE
00-0037093,Dareke Young,LV,HOU,WR,WR,ACT,4.0,2026_PRE_W2_LV_HOU,,away,2026,PRE,2,WR
00-0037098,Samori Toure,PHI,NE,WR,WR,ACT,4.0,2026_PRE_W2_PHI_NE,,away,2026,PRE,2,WR
00-0037112,Jake Tonges,SF,LAC,TE,TE,ACT,4.0,2026_PRE_W2_SF_LAC,,away,2026,PRE,2,TE
00-0037120,Tyler Goodson,ATL,IND,RB,RB,ACT,4.0,2026_PRE_W2_ATL_IND,,away,2026,PRE,2,RB
00-0037132,Britain Covey,PHI,NE,WR,WR,ACT,4.0,2026_PRE_W2_PHI_NE,,away,2026,PRE,2,WR
00-0037156,Irvin Charles,SEA,TEN,WR,WR,ACT,4.0,2026_PRE_W2_SEA_TEN,,away,2026,PRE,2,WR
00-0037197,Isiah Pacheco,DET,WAS,RB,RB,ACT,4.0,2026_PRE_W2_WAS_DET,,home,2026,PRE,2,RB
00-0037228,Jaylen Warren,PIT,NYJ,RB,RB,ACT,4.0,2026_PRE_W2_NYJ_PIT,,home,2026,PRE,2,RB
00-0037231,Kevin Austin Jr.,NO,LAR,WR,WR,ACT,4.0,2026_PRE_W2_NO_LAR,,away,2026,PRE,2,WR
00-0037238,Drake London,ATL,IND,WR,WR,ACT,4.0,2026_PRE_W2_ATL_IND,,away,2026,PRE,2,WR
00-0037239,Chris Olave,NO,LAR,WR,WR,ACT,4.0,2026_PRE_W2_NO_LAR,,away,2026,PRE,2,WR
00-0037240,Jameson Williams,DET,WAS,WR,WR,ACT,4.0,2026_PRE_W2_WAS_DET,,home,2026,PRE,2,WR
00-0037247,George Pickens,DAL,ARI,WR,WR,ACT,4.0,2026_PRE_W2_DAL_ARI,,away,2026,PRE,2,WR
00-0037248,James Cook,BUF,CLE,RB,RB,ACT,4.0,2026_PRE_W2_BUF_CLE,,away,2026,PRE,2,RB
00-0037252,Greg Dulcich,MIA,NYG,TE,TE,ACT,4.0,2026_PRE_W2_NYG_MIA,,home,2026,PRE,2,TE
00-0037256,Rachaad White,WAS,DET,RB,RB,ACT,4.0,2026_PRE_W2_WAS_DET,,away,2026,PRE,2,RB
00-0037258,Dameon Pierce,PHI,NE,RB,RB,ACT,4.0,2026_PRE_W2_PHI_NE,,away,2026,PRE,2,RB
00-0037261,Khalil Shakir,BUF,CLE,WR,WR,ACT,4.0,2026_PRE_W2_BUF_CLE,,away,2026,PRE,2,WR
00-0037267,Jerome Ford,WAS,DET,RB,RB,ACT,4.0,2026_PRE_W2_WAS_DET,,away,2026,PRE,2,RB
00-0037276,Ty Chandler,NO,LAR,RB,RB,ACT,4.0,2026_PRE_W2_NO_LAR,,away,2026,PRE,2,RB
00-0037282,James Mitchell,CAR,JAX,TE,TE,ACT,4.0,2026_PRE_W2_CAR_JAX,,away,2026,PRE,2,TE
00-0037291,Jalen Nailor,LV,HOU,WR,WR,ACT,4.0,2026_PRE_W2_LV_HOU,,away,2026,PRE,2,WR
00-0037292,Andrew Ogletree,IND,ATL,TE,TE,ACT,4.0,2026_PRE_W2_ATL_IND,,home,2026,PRE,2,TE
00-0037300,Mike Woods,DEN,GB,WR,WR,ACT,4.0,2026_PRE_W2_GB_DEN,,home,2026,PRE,2,WR
00-0037304,Connor Heyward,LV,HOU,TE,TE,ACT,4.0,2026_PRE_W2_LV_HOU,,away,2026,PRE,2,TE
00-0037311,Ko Kieft,TB,KC,TE,TE,ACT,4.0,2026_PRE_W2_KC_TB,,home,2026,PRE,2,TE
00-0037329,Brittain Brown,CHI,CIN,RB,RB,ACT,4.0,2026_PRE_W2_CHI_CIN,,away,2026,PRE,2,RB
00-0037340,Zaire Mitchell-Paden,NO,LAR,TE,TE,ACT,4.0,2026_PRE_W2_NO_LAR,,away,2026,PRE,2,TE
00-0037348,Tanner Conner,NYG,MIA,TE,TE,ACT,4.0,2026_PRE_W2_NYG_MIA,,away,2026,PRE,2,TE
00-0037382,Brandon Johnson,LV,HOU,WR,WR,ACT,4.0,2026_PRE_W2_LV_HOU,,away,2026,PRE,2,WR
00-0037387,Jalen Virgil,BUF,CLE,WR,WR,ACT,4.0,2026_PRE_W2_BUF_CLE,,away,2026,PRE,2,WR
