player_id,player_name,team,opponent,position,depth_chart_position,rushing_depth_role,receiving_depth_role,status,years_exp,season,season_type,week,target_slate,game_id,game_date,home_away,projected_receiving_yards,projection_mean,projection_median,projection_floor,projection_ceiling,model_std,historical_games,last_5_avg,last_10_avg,last_15_avg,season_avg,volume_last_5,preseason_usage_multiplier,opponent_adjustment,data_source,simulations,model_version,prob_5_plus,prob_10_plus,prob_15_plus,prob_20_plus,prob_25_plus,prob_30_plus,prob_35_plus,prob_40_plus,prob_45_plus,prob_50_plus,prob_55_plus,prob_60_plus,prob_65_plus,prob_70_plus,prob_75_plus,prob_80_plus,prob_85_plus,prob_90_plus,prob_95_plus,prob_100_plus,prob_105_plus,prob_110_plus,prob_115_plus,prob_120_plus,prob_125_plus,prob_130_plus,prob_135_plus,prob_140_plus,prob_145_plus,prob_150_plus,projected_targets,target_share,projected_receptions,catch_rate,yards_per_target,yards_per_reception,team_target_budget,team_receiving_yard_budget,receiving_allocation_source,target_projection_mean,target_projection_median,target_projection_floor,target_projection_ceiling,target_model_std,target_model_source,target_prob_1_plus,target_prob_2_plus,target_prob_3_plus,target_prob_4_plus,target_prob_5_plus,target_prob_6_plus,target_prob_7_plus,target_prob_8_plus,target_prob_9_plus,target_prob_10_plus
00-0039040,De'Von Achane,MIA,SF,RB,RB,,RB1,ACT,3.0,2026,REG,2,2026 REG W2,401872942,2026-09-20T20:25Z,away,20.636,21.844,20.663,0.0,43.845,16.12,44,29.6,30.7,27.067,30.0,3.6,1.0,1.011,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,80.99,72.44,62.41,51.43,40.59,30.35,21.32,14.19,8.96,5.23,2.94,1.52,0.7,0.32,0.13,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.37,16.46,3.45,78.95,5.342,5.981,24.42,187.25,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.404,4.0,1.0,8.0,2.436,PLAYER_HISTORY_BLEND,93.77,87.37,77.27,63.52,47.73,32.58,19.66,10.56,4.97,2.01
00-0039451,Isaiah Williams,NYJ,GB,WR,WR,,WR3,ACT,2.0,2026,REG,2,2026 REG W2,401872936,2026-09-20T17:00Z,home,19.604,20.222,19.559,0.49,38.535,13.645,11,27.8,20.0,18.727,7.0,4.8,1.0,0.973,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,83.75,74.13,62.14,48.82,35.74,24.11,14.98,8.4,4.32,2.03,0.86,0.32,0.1,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.297,14.97,3.116,72.5,5.15,6.292,26.41,149.99,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.332,4.0,1.0,7.0,2.354,PLAYER_HISTORY_BLEND,94.21,87.69,77.35,62.95,46.58,30.81,17.89,9.29,4.14,1.59
00-0038120,Breece Hall,NYJ,GB,RB,RB,,RB1,ACT,4.0,2026,REG,2,2026 REG W2,401872936,2026-09-20T17:00Z,home,19.499,20.232,19.549,0.048,38.772,13.868,49,11.4,20.2,21.867,16.0,2.2,1.0,0.973,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,83.12,73.52,61.78,48.83,35.94,24.55,15.31,8.64,4.56,2.27,0.97,0.38,0.13,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.087,10.76,2.416,78.26,7.13,8.071,26.41,149.99,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.12,3.0,1.0,5.0,1.73,PLAYER_HISTORY_BLEND,92.81,81.76,63.21,40.94,21.25,8.66,2.7,0.58,0.11,0.01
00-0036550,Rashod Bateman,BAL,NO,WR,WR,,WR3,ACT,5.0,2026,REG,2,2026 REG W2,401872938,2026-09-20T17:00Z,home,19.052,20.298,19.019,0.0,41.486,15.467,45,6.0,11.2,20.0,0.0,1.6,1.0,0.97,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,78.92,69.9,59.16,47.77,36.78,26.55,18.12,11.58,6.96,3.83,2.02,0.97,0.44,0.18,0.08,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.961,12.34,1.548,52.27,6.591,12.311,22.08,181.47,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.013,3.0,0.0,6.0,1.917,PLAYER_HISTORY_BLEND,88.73,76.45,58.87,39.32,22.18,10.26,3.88,1.19,0.3,0.06
00-0034975,Justice Hill,BAL,NO,RB,RB,,RB1,ACT,7.0,2026,REG,2,2026 REG W2,401872938,2026-09-20T17:00Z,home,18.808,19.635,18.91,0.0,38.136,13.703,37,14.4,17.9,19.333,10.0,2.6,1.0,0.97,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,82.13,72.18,60.29,47.08,34.31,23.07,14.12,7.95,4.04,1.93,0.81,0.31,0.11,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.279,13.66,2.664,81.25,5.875,7.06,22.08,181.47,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.33,3.0,1.0,6.0,1.958,PLAYER_HISTORY_BLEND,91.53,80.97,65.2,45.98,27.54,13.75,5.56,1.84,0.49,0.11
00-0037741,Jahan Dotson,ATL,CAR,WR,WR,,WR3,ACT,4.0,2026,REG,2,2026 REG W2,401872933,2026-09-20T17:00Z,home,18.665,20.188,18.809,0.0,41.88,15.763,46,15.0,17.0,18.733,19.0,3.6,1.0,0.911,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,77.81,68.8,58.38,47.41,36.63,26.73,18.42,11.85,7.26,4.1,2.19,1.11,0.54,0.24,0.1,0.04,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23,11.18,1.453,45.0,6.0,12.842,26.57,188.8,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.263,3.0,1.0,6.0,1.788,PLAYER_HISTORY_BLEND,93.34,82.98,65.79,44.18,24.41,10.74,3.69,0.95,0.2,0.02
00-0039032,Tyjae Spears,TEN,PHI,RB,RB,,RB1,ACT,3.0,2026,REG,2,2026 REG W2,401872939,2026-09-20T17:00Z,home,18.542,19.709,18.53,0.0,40.229,14.953,40,15.0,21.6,21.533,12.0,4.0,1.0,0.85,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,78.99,69.36,58.23,46.48,35.06,24.82,16.45,10.24,5.9,3.18,1.57,0.69,0.31,0.12,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.051,13.4,3.463,85.48,5.21,5.355,27.82,167.74,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.056,4.0,2.0,6.0,1.816,PLAYER_HISTORY_BLEND,97.44,91.92,80.5,61.99,40.19,21.13,8.77,2.81,0.7,0.13
00-0035208,Olamide Zaccheaus,ATL,CAR,WR,WR,,WR2,ACT,7.0,2026,REG,2,2026 REG W2,401872933,2026-09-20T17:00Z,home,17.961,19.515,17.972,0.0,41.106,15.608,41,12.8,17.5,21.2,5.0,3.0,1.0,0.911,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,76.5,67.2,56.58,45.5,34.94,25.39,17.34,11.13,6.68,3.76,1.98,1.0,0.43,0.18,0.08,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.849,13.33,2.389,62.07,4.845,7.518,26.57,188.8,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.879,4.0,1.0,7.0,2.048,PLAYER_HISTORY_BLEND,94.65,87.06,74.17,56.68,37.8,21.58,10.22,4.02,1.3,0.32
00-0032104,Ameer Abdullah,JAX,DEN,RB,RB,,RB1,ACT,11.0,2026,REG,2,2026 REG W2,401872940,2026-09-20T20:05Z,away,17.393,17.885,17.395,1.152,33.612,11.729,41,12.8,8.2,15.733,0.0,2.0,1.0,0.914,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,83.56,71.96,57.59,41.93,27.48,16.08,8.19,3.56,1.4,0.48,0.14,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.638,8.6,2.374,90.0,6.743,7.326,28.23,222.27,PRIMARY_ROTATION_TEAM_CONSTRAINED,2.658,3.0,1.0,4.0,1.428,PLAYER_HISTORY_BLEND,93.26,78.59,53.83,27.51,9.86,2.32,0.35,0.04,0.0,0.0
00-0039021,Roschon Johnson,CHI,MIN,RB,RB,,RB1,ACT,3.0,2026,REG,2,2026 REG W2,401872937,2026-09-20T17:00Z,home,17.138,17.349,17.07,3.21,30.971,10.284,18,9.4,18.2,17.133,14.857,2.4,1.0,1.001,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,86.8,74.38,57.63,39.29,23.27,11.66,4.89,1.72,0.5,0.12,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.613,10.71,2.949,81.63,5.245,5.812,31.03,231.69,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.62,4.0,2.0,6.0,1.61,PLAYER_HISTORY_BLEND,97.49,90.61,75.63,52.89,29.05,12.0,3.48,0.74,0.11,0.01
00-0034844,Saquon Barkley,PHI,TEN,RB,RB,,RB1,ACT,8.0,2026,REG,2,2026 REG W2,401872939,2026-09-20T17:00Z,away,16.5,17.122,16.504,0.0,33.163,11.878,46,2.2,13.3,16.4,-3.0,2.2,1.0,0.965,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,81.07,69.04,54.58,39.28,25.69,14.93,7.74,3.46,1.39,0.51,0.16,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.604,12.77,2.473,68.63,5.196,6.672,25.97,178.42,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.623,4.0,1.0,6.0,1.892,PLAYER_HISTORY_BLEND,94.78,86.37,71.64,52.09,31.97,16.08,6.58,2.13,0.55,0.11
00-0036555,Chuba Hubbard,CAR,ATL,RB,RB,,RB1,ACT,5.0,2026,REG,2,2026 REG W2,401872933,2026-09-20T17:00Z,away,16.068,16.653,16.041,0.0,32.279,11.531,44,13.4,14.3,15.267,38.0,2.0,1.0,0.945,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,80.93,68.41,53.29,37.65,23.8,13.47,6.71,2.88,1.07,0.37,0.11,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.159,10.69,2.437,77.14,5.8,6.593,27.18,196.34,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.164,3.0,1.0,5.0,1.522,PLAYER_HISTORY_BLEND,95.95,86.23,66.69,41.0,18.81,6.11,1.33,0.22,0.02,0.0
00-0041027,Jeremiyah Love,ARI,SEA,RB,RB,,RB1,ACT,0.0,2026,REG,2,2026 REG W2,401872943,2026-09-20T20:25Z,home,15.255,15.521,15.214,2.426,28.113,9.469,1,9.0,9.0,9.0,9.0,4.0,1.0,1.011,PLAYER_PRIOR_BLEND,100000,NFL_RECEIVING_YARDS_V1,84.74,70.02,50.84,31.64,16.46,7.09,2.44,0.69,0.16,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.208,11.86,2.104,50.0,4.0,7.25,32.64,228.53,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.226,4.0,2.0,7.0,2.042,COUNT_PRIOR,96.46,90.61,79.83,63.44,44.41,26.6,13.27,5.5,1.91,0.5
00-0036997,Javonte Williams,DAL,WAS,RB,RB,,RB1,ACT,5.0,2026,REG,2,2026 REG W2,401872944,2026-09-20T20:25Z,home,14.198,15.013,14.223,0.0,30.165,11.118,48,12.2,8.5,10.533,31.0,3.4,1.0,1.143,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,77.08,63.34,47.54,31.92,19.4,10.22,4.74,1.93,0.69,0.21,0.07,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.883,11.63,2.784,71.7,4.0,5.1,30.72,230.61,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.909,4.0,1.0,6.0,1.96,PLAYER_HISTORY_BLEND,95.59,88.57,75.86,58.04,37.97,20.88,9.39,3.33,0.99,0.23
00-0040784,Quinshon Judkins,CLE,TB,RB,RB,,RB1,ACT,1.0,2026,REG,2,2026 REG W2,401872935,2026-09-20T17:00Z,away,14.192,15.741,14.143,0.0,34.439,13.386,13,23.6,14.4,14.462,17.0,3.6,1.0,1.15,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,71.73,60.17,47.8,35.62,24.57,15.8,9.38,5.17,2.6,1.2,0.5,0.18,0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.375,12.25,2.487,73.68,4.947,5.707,25.36,165.19,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.383,3.0,1.0,5.0,1.637,PLAYER_HISTORY_BLEND,96.07,87.44,70.21,46.94,24.47,9.63,2.84,0.65,0.09,0.01
00-0033293,Aaron Jones,MIN,CHI,RB,RB,,RB1,ACT,9.0,2026,REG,2,2026 REG W2,401872937,2026-09-20T17:00Z,away,14.002,14.309,13.949,1.154,26.785,9.286,41,9.8,14.0,17.267,0.0,2.4,1.0,1.03,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,81.47,65.34,45.75,27.25,13.38,5.42,1.71,0.44,0.09,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.096,11.88,2.064,66.67,4.463,6.785,23.96,166.61,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.126,3.0,1.0,5.0,1.738,PLAYER_HISTORY_BLEND,92.83,81.63,63.28,41.19,21.32,8.75,2.78,0.68,0.12,0.02
00-0037256,Rachaad White,WAS,DAL,RB,RB,,RB1,ACT,4.0,2026,REG,2,2026 REG W2,401872944,2026-09-20T20:25Z,away,11.152,11.987,11.124,0.0,24.994,9.422,50,10.2,10.6,14.533,5.0,1.8,1.0,1.117,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,71.58,54.23,35.93,20.58,9.99,4.01,1.37,0.38,0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.533,10.43,2.239,88.37,5.07,4.982,22.34,168.04,PRIMARY_ROTATION_TEAM_CONSTRAINED,2.558,3.0,1.0,4.0,1.499,PLAYER_HISTORY_BLEND,90.6,75.01,50.82,26.29,9.92,2.62,0.48,0.06,0.01,0.0
00-0040583,Woody Marks,HOU,CIN,RB,RB,,RB1,ACT,1.0,2026,REG,2,2026 REG W2,401872934,2026-09-20T17:00Z,home,10.794,11.95,10.762,0.0,26.07,10.113,16,3.6,4.1,11.267,-2.0,2.0,1.0,1.032,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,68.42,52.56,36.11,21.9,11.64,5.33,2.15,0.71,0.21,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.052,9.23,1.942,63.64,4.0,5.557,30.42,212.68,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.067,3.0,1.0,5.0,1.538,PLAYER_HISTORY_BLEND,95.15,84.31,64.15,38.57,17.32,5.68,1.29,0.2,0.02,0.0
00-0041512,Jadarian Price,SEA,ARI,RB,RB,,RB1,ACT,0.0,2026,REG,2,2026 REG W2,401872943,2026-09-20T20:25Z,away,10.074,10.939,10.111,0.0,22.913,8.69,1,6.0,6.0,6.0,6.0,2.0,1.0,1.005,PLAYER_PRIOR_BLEND,100000,NFL_RECEIVING_YARDS_V1,69.57,50.46,31.34,16.2,6.78,2.33,0.65,0.14,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.644,9.42,2.38,90.0,4.0,4.233,25.83,199.61,PRIMARY_ROTATION_TEAM_CONSTRAINED,2.682,3.0,1.0,5.0,1.583,COUNT_PRIOR,90.73,76.1,53.6,29.89,12.78,4.01,0.91,0.15,0.02,0.0
00-0038685,Chris Brooks,GB,NYJ,RB,RB,,RB1,ACT,3.0,2026,REG,2,2026 REG W2,401872936,2026-09-20T17:00Z,away,9.93,10.776,9.918,0.0,22.743,8.663,19,6.4,8.9,6.867,0.0,1.6,1.0,0.914,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,68.8,49.68,30.8,15.75,6.49,2.21,0.6,0.13,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.322,8.32,1.645,70.83,4.708,6.037,25.68,216.07,PRIMARY_ROTATION_TEAM_CONSTRAINED,2.327,2.0,1.0,4.0,1.073,PLAYER_HISTORY_BLEND,96.02,78.47,43.29,12.95,1.88,0.11,0.0,0.0,0.0,0.0
