Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality
253,2026-08-26,823180,2026-08-26T19:45:00Z,Scheduled,Oracle Park,Cincinnati Reds @ San Francisco Giants,Away,680574,Matt McLain,Cincinnati Reds,San Francisco Giants,2B,R,No,,109,405,353,68,17,0,13,47,35,45,4,111,0.193,0.29,0.351,0.641,14,54,49,9,3,0.184,0.0556,26,96,85,17,5,0.2,0.0521,459,115,6.0,20.0,39.0,30.8,29.4,17.8,28.9,39.1,37.8,8.6,5.8,8.6,55.7,79.9,26.5,0.591,68.9,91.8,109.4,10.7,12.5,2.5,55.9,31.0,Weak,2.0,Contact-First Profile,A-,Elevated power plane,31.0,Weak,0.947,Good,7.0,37.5,90.4,0.62,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,24.04,11.04,Strong positive regression,Weak Contact-First Profile profile. 6.0% barrel rate; 79.9 mph average exit velocity; 28.9% air-ball rate; 39.1% pull-air rate; 8.6% HR-launch rate.,0.0321,0.0321,3.93,10,3,27.2,0.37,36.8,Recently homered,694738.0,Landen Roupp,R,RHB vs RHP,25,25,134.2,4.34,1.31,10,0.67,8.69,4.28,711.0,3.2,19.1,11.5,38.0,26.7,80.2,93.1,112.9,0.463,10.0,34.3,99.9,0.539,4.7,Sinker,R,RHB vs RHP,30.0,306,0.185,0.275,0.343,0.618,9,31,90,0.0294,5.6,0.583,228,0.0219,3.3,0.457,3,3,0,0/3,0.0,0.0,0.0,0.0,0,0,1,34.0,Slight Pitcher Advantage,Below average,42.5,5,Pitch-level Statcast · last 5 MLB games,449,Sinker,29.621380846325167,133.0,Curveball,25.167037861915368,113.0,Changeup,24.72160356347439,111.0,4-Seam Fastball,10.244988864142538,46.0,Cutter,10.244988864142538,46.0,,,,,,,Unknown,,Unknown,,No,91.0,0.91,1.0,33.8,0.969,0.957,41.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,30.0,23.3,34.3,32.2,33.8,45.0,34.1,3.89,1.273,0.931,0.985,0.975,0.947,0.923,1.0,12.03,7.09,84.7,23.2,F,Lineup unconfirmed
254,2026-08-26,824234,2026-08-26T17:10:00Z,Scheduled,Comerica Park,Tampa Bay Rays @ Detroit Tigers,Home,595879,Javier Báez,Detroit Tigers,Tampa Bay Rays,SS,R,No,,43,156,149,39,9,1,2,22,14,4,2,29,0.262,0.288,0.376,0.664,9,30,29,5,0,0.172,0.0,19,74,71,19,0,0.268,0.0,199,86,1.4,23.7,44.0,33.6,21.9,10.5,22.7,45.2,24.1,3.5,0.7,3.5,43.3,79.9,10.0,0.371,72.3,93.2,107.8,31.6,8.1,9.4,51.3,24.4,Weak,2.0,Pull Power,A,Excellent HR swing plane,24.4,Weak,0.928,Good,1.2,50.0,94.5,0.327,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,4.32,2.32,Positive regression,Weak Pull Power profile. 1.4% barrel rate; 79.9 mph average exit velocity; 22.7% air-ball rate; 45.2% pull-air rate; 3.5% HR-launch rate.,0.0128,0.0212,3.93,77,22,74.5,1.03,103.4,Near normal interval,642547.0,Freddy Peralta,R,RHB vs RHP,26,26,135.0,5.33,1.46,22,1.47,8.6,3.6,798.0,3.5,22.6,14.2,45.6,30.5,81.8,93.5,114.7,0.511,22.0,30.4,98.4,0.52,3.7,4-Seam Fastball,R,RHB vs RHP,16.6,113,0.262,0.292,0.355,0.647,1,3,24,0.0088,1.4,0.387,216,0.0278,3.1,0.501,2,2,1,1/2,0.5,0.5,0.5,1.0,0,0,0,28.3,Strong Pitcher Advantage,Below average,50.9,5,Pitch-level Statcast · last 5 MLB games,436,4-Seam Fastball,50.45871559633027,220.0,Changeup,29.81651376146789,130.0,Curveball,11.009174311926605,48.0,Sweeper,8.027522935779816,35.0,Slider,0.6880733944954128,3.0,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.961,0.96,32.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,16.6,30.4,30.4,41.1,50.0,45.0,34.0,3.89,0.758,1.059,0.985,1.0,0.928,0.928,1.0,8.06,4.62,69.1,18.6,F,Lineup unconfirmed
255,2026-08-26,823096,2026-08-26T20:10:00Z,Scheduled,T-Mobile Park,Philadelphia Phillies @ Seattle Mariners,Home,686527,Dominic Canzone,Seattle Mariners,Philadelphia Phillies,DH,L,No,,118,407,363,93,21,1,19,46,58,37,5,87,0.256,0.332,0.477,0.809,12,54,48,13,0,0.271,0.0,26,114,101,25,3,0.248,0.0263,488,139,6.3,25.9,44.1,30.6,25.4,14.8,26.6,41.2,26.4,6.7,4.2,6.7,51.8,83.7,15.1,0.598,72.9,96.4,113.5,40.3,12.2,8.6,53.3,37.5,Below Average,2.5,Contact-First Profile,A,Excellent HR swing plane,37.5,Below Average,0.965,Good,4.3,36.4,94.8,0.546,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,26.99,7.99,Strong positive regression,Below Average Contact-First Profile profile. 6.3% barrel rate; 83.7 mph average exit velocity; 26.6% air-ball rate; 41.2% pull-air rate; 6.7% HR-launch rate.,0.0467,0.0433,4.09,48,12,19.1,2.51,251.2,Very long drought,666200.0,Jesús Luzardo,L,LHB vs LHP,26,26,156.0,3.23,1.15,14,0.81,11.19,2.71,729.0,3.8,20.7,11.8,36.7,28.7,81.6,93.4,110.9,0.463,14.0,23.3,100.0,0.444,4.0,Sweeper,L,LHB vs LHP,27.1,88,0.239,0.386,0.437,0.823,4,14,21,0.0455,5.1,0.604,160,0.0062,1.8,0.317,0,0,0,0/0,,,,,0,0,0,30.3,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,517,Sweeper,40.03868471953578,207.0,4-Seam Fastball,26.11218568665377,135.0,Sinker,17.60154738878143,91.0,Changeup,16.247582205029012,84.0,,,,,,,,,,Unknown,,Unknown,,No,92.0,0.92,1.0,35.6,0.947,0.963,45.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,27.1,22.8,23.3,34.1,35.6,45.0,34.0,3.89,0.786,0.954,0.985,1.0,0.965,0.965,1.06,16.57,6.98,85.0,33.5,D,Lineup unconfirmed
256,2026-08-26,823584,2026-08-26T23:10:00Z,Scheduled,Citi Field,Milwaukee Brewers @ New York Mets,Home,666182,Bo Bichette,New York Mets,Milwaukee Brewers,3B,R,No,,131,566,521,138,21,2,14,64,66,36,2,103,0.265,0.311,0.393,0.704,10,42,40,12,2,0.3,0.0476,25,107,100,28,4,0.28,0.0374,852,169,3.3,23.0,25.3,31.1,43.5,11.7,25.0,31.3,39.6,4.8,1.8,4.8,58.3,82.3,17.9,0.522,67.9,94.5,113.5,12.7,10.6,4.7,27.9,23.0,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,23.0,Weak,0.924,Good,3.0,35.7,93.6,0.529,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,27.2,13.2,Strong positive regression,Weak Contact-First Profile profile. 3.3% barrel rate; 82.3 mph average exit velocity; 25.0% air-ball rate; 31.3% pull-air rate; 4.8% HR-launch rate.,0.0247,0.026,3.99,9,2,37.2,0.24,24.2,Very recent HR,669160.0,Dustin May,R,RHB vs RHP,24,24,124.0,4.57,1.3,9,0.65,8.56,3.05,673.0,4.0,26.4,12.5,33.9,31.2,82.9,95.1,114.8,0.508,9.0,35.3,99.9,0.555,4.4,4-Seam Fastball,R,RHB vs RHP,25.3,413,0.264,0.308,0.377,0.684,9,24,78,0.0218,3.2,0.503,205,0.0146,5.4,0.526,3,3,0,0/3,0.0,0.0,0.0,0.0,0,0,0,32.2,Slight Pitcher Advantage,Below average,42.5,5,Pitch-level Statcast · last 5 MLB games,405,Cutter,28.641975308641975,116.0,4-Seam Fastball,20.74074074074074,84.0,Sinker,19.012345679012345,77.0,Sweeper,19.012345679012345,77.0,Changeup,7.160493827160494,29.0,Curveball,5.432098765432099,22.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.971,0.965,37.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,25.3,24.5,35.3,28.1,50.0,45.0,33.9,3.89,1.262,0.928,0.985,1.0,0.924,0.924,0.98,9.98,6.54,85.0,23.2,F,Lineup unconfirmed
257,2026-08-26,823096,2026-08-26T20:10:00Z,Scheduled,T-Mobile Park,Philadelphia Phillies @ Seattle Mariners,Away,681082,Bryson Stott,Philadelphia Phillies,Seattle Mariners,2B,L,No,,127,498,441,114,25,6,9,58,59,50,2,85,0.259,0.335,0.404,0.739,11,45,39,7,1,0.179,0.0222,26,108,85,23,1,0.271,0.0093,644,137,3.0,24.2,46.5,29.1,24.3,13.1,26.9,42.9,27.1,4.4,2.3,4.4,56.7,83.3,19.9,0.459,67.6,94.6,110.0,7.4,10.2,2.1,51.8,23.6,Weak,2.0,Pull Power,A,Excellent HR swing plane,23.6,Weak,0.926,Good,0.7,45.5,93.9,0.398,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,21.08,12.08,Strong positive regression,Weak Pull Power profile. 3.0% barrel rate; 83.3 mph average exit velocity; 26.9% air-ball rate; 42.9% pull-air rate; 4.4% HR-launch rate.,0.0181,0.0208,4.05,31,9,49.0,0.63,63.3,Recently homered,693433.0,Bryan Woo,R,LHB vs RHP,24,24,138.1,4.1,1.08,15,0.98,8.91,1.89,787.0,3.8,26.0,14.6,35.7,30.2,83.9,95.1,114.3,0.519,15.0,31.6,99.9,0.518,4.4,4-Seam Fastball,L,LHB vs RHP,27.5,385,0.249,0.324,0.395,0.718,7,38,66,0.0182,4.8,0.503,329,0.0274,3.8,0.543,3,3,0,0/3,0.0,0.0,0.0,0.0,0,0,1,31.9,Slight Pitcher Advantage,Below average,42.5,5,Pitch-level Statcast · last 5 MLB games,444,4-Seam Fastball,44.81981981981982,199.0,Sinker,21.17117117117117,94.0,Slider,17.56756756756757,78.0,Curveball,6.531531531531532,29.0,Changeup,5.405405405405405,24.0,Sweeper,4.504504504504505,20.0,,,,Unknown,,Unknown,,No,92.0,0.92,1.0,35.6,0.963,0.963,39.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,27.5,26.0,31.6,35.6,35.6,45.0,33.8,3.88,0.916,0.981,1.025,1.0,0.926,0.926,1.0,8.15,4.83,85.0,21.0,F,Lineup unconfirmed
258,2026-08-26,823584,2026-08-26T23:10:00Z,Scheduled,Citi Field,Milwaukee Brewers @ New York Mets,Away,687401,Joey Ortiz,Milwaukee Brewers,New York Mets,SS,R,No,,109,331,291,72,12,2,7,38,38,31,0,63,0.247,0.315,0.375,0.69,11,44,38,11,2,0.289,0.0455,17,58,50,15,2,0.3,0.0345,424,70,2.5,25.4,37.2,30.9,31.9,10.0,22.5,35.7,27.6,3.1,2.6,3.1,80.5,83.5,13.8,0.412,71.3,95.9,109.6,28.5,10.7,9.6,30.1,23.6,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,23.6,Weak,0.926,Good,2.9,35.7,97.2,0.383,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,11.44,4.44,Strong positive regression,Weak Contact-First Profile profile. 2.5% barrel rate; 83.5 mph average exit velocity; 22.5% air-ball rate; 35.7% pull-air rate; 3.1% HR-launch rate.,0.0211,0.024,4.05,17,5,41.6,0.41,40.9,Recently homered,476594.0,Robert Stock,R,RHB vs RHP,4,4,16.2,5.4,1.68,1,0.54,10.26,5.94,106.0,4.7,15.1,16.0,55.2,36.8,79.7,90.9,110.3,0.511,1.0,22.5,99.7,0.452,3.2,Cutter,R,RHB vs RHP,28.1,215,0.255,0.319,0.394,0.713,5,20,36,0.0233,2.5,0.421,30,0.0,5.1,0.544,0,0,0,0/0,,,,,0,0,0,30.5,Slight Pitcher Advantage,Below average,50.0,4,Pitch-level Statcast · last 5 MLB games,317,Cutter,30.599369085173503,97.0,4-Seam Fastball,26.813880126182966,85.0,Sinker,22.082018927444796,70.0,Changeup,10.410094637223974,33.0,Sweeper,10.094637223974763,32.0,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.945,0.972,35.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,28.1,33.2,22.5,35.0,50.0,45.0,33.8,3.88,1.274,0.979,0.985,1.0,0.926,0.926,1.0,9.38,6.54,80.3,22.3,F,Lineup unconfirmed
259,2026-08-26,825039,2026-08-26T19:40:00Z,Scheduled,Chase Field,Chicago Cubs @ Arizona Diamondbacks,Away,672356,Gabriel Arias,Chicago Cubs,Arizona Diamondbacks,3B,R,No,,45,141,134,32,3,0,5,14,13,7,0,58,0.239,0.277,0.373,0.65,1,2,2,1,0,0.5,0.0,7,24,23,4,0,0.174,0.0,137,27,5.1,21.0,37.1,29.4,32.7,11.8,22.5,27.0,32.5,6.4,4.2,6.4,41.4,80.6,7.4,0.573,72.8,93.5,109.9,38.7,11.2,7.5,42.6,27.3,Weak,2.0,Contact-First Profile,C,Low line-drive plane,27.3,Weak,0.936,Good,3.7,16.7,90.3,0.389,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,5.81,0.81,Near expected,Weak Contact-First Profile profile. 5.1% barrel rate; 80.6 mph average exit velocity; 22.5% air-ball rate; 27.0% pull-air rate; 6.4% HR-launch rate.,0.0355,0.0339,3.99,50,16,26.8,1.87,186.6,Above normal drought,593958.0,Eduardo Rodriguez,L,RHB vs LHP,26,26,155.0,2.61,1.21,14,0.81,6.39,2.85,874.0,5.0,21.7,15.7,37.7,30.5,81.4,93.5,112.0,0.537,14.0,39.9,99.9,0.606,4.2,4-Seam Fastball,R,RHB vs LHP,30.8,47,0.133,0.17,0.133,0.304,0,2,23,0.0,2.4,0.493,449,0.0245,4.4,0.518,11,11,2,2/11,0.182,0.182,0.182,0.364,0,0,5,32.4,Slight Pitcher Advantage,Below average,22.5,5,Pitch-level Statcast · last 5 MLB games,517,4-Seam Fastball,40.61895551257253,210.0,Changeup,24.95164410058027,129.0,Cutter,16.44100580270793,85.0,Curveball,11.02514506769826,57.0,Sinker,6.963249516441006,36.0,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.98,0.975,34.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,30.8,30.1,39.9,8.3,50.0,45.0,33.7,3.88,1.0,0.954,1.025,1.0,0.936,0.936,1.035,12.84,7.39,64.0,25.9,F,Lineup unconfirmed
260,2026-08-26,823825,2026-08-26T22:40:00Z,Scheduled,loanDepot park,Boston Red Sox @ Miami Marlins,Away,655316,Andruw Monasterio,Boston Red Sox,Miami Marlins,SS,R,No,,91,303,273,69,23,1,6,33,38,23,2,57,0.253,0.311,0.41,0.721,11,46,43,7,0,0.163,0.0,26,108,95,24,1,0.253,0.0093,443,145,3.8,17.5,36.3,30.9,32.7,15.7,28.0,40.3,35.1,6.2,4.7,6.2,28.7,81.8,22.1,0.454,67.8,92.5,108.0,4.1,10.6,0.9,51.3,24.4,Weak,2.0,Contact-First Profile,A-,Elevated power plane,24.4,Weak,0.928,Good,3.4,40.5,92.6,0.408,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,16.9,10.9,Strong positive regression,Weak Contact-First Profile profile. 3.8% barrel rate; 81.8 mph average exit velocity; 28.0% air-ball rate; 40.3% pull-air rate; 6.2% HR-launch rate.,0.0198,0.0233,4.05,88,24,45.5,1.93,193.4,Above normal drought,687473.0,Ryan Gusto,R,RHB vs RHP,17,12,57.2,4.37,1.34,8,1.25,7.96,2.34,347.0,5.5,27.4,13.8,32.4,31.1,84.4,95.7,113.3,0.536,8.0,29.2,100.0,0.5,4.1,4-Seam Fastball,R,RHB vs RHP,25.3,194,0.25,0.295,0.347,0.642,1,11,37,0.0052,2.5,0.4,107,0.0467,6.2,0.574,0,0,0,0/0,,,,,0,0,0,31.6,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,354,4-Seam Fastball,30.225988700564972,107.0,Sweeper,14.40677966101695,51.0,Cutter,13.27683615819209,47.0,Slider,12.429378531073446,44.0,Changeup,10.734463276836157,38.0,Sinker,10.169491525423728,36.0,Curveball,8.757062146892656,31.0,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,0.958,0.98,36.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,25.3,30.7,29.2,31.5,39.2,45.0,33.6,3.88,0.758,1.02,0.985,1.0,0.928,0.928,1.035,9.09,4.81,81.6,25.6,F,Lineup unconfirmed
261,2026-08-26,823015,2026-08-26T23:45:00Z,Scheduled,Busch Stadium,Baltimore Orioles @ St. Louis Cardinals,Home,802139,JJ Wetherholt,St. Louis Cardinals,Baltimore Orioles,2B,L,No,,127,573,493,121,14,0,17,87,48,62,16,93,0.245,0.347,0.377,0.724,12,52,48,12,1,0.25,0.0192,26,116,97,21,2,0.216,0.0172,692,136,4.8,28.8,41.5,29.8,28.2,17.0,29.1,30.1,29.4,9.2,4.6,9.2,44.5,84.8,19.2,0.559,69.4,95.7,107.6,14.7,14.8,6.1,62.6,28.6,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,28.6,Weak,0.94,Good,5.1,27.0,96.1,0.59,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,32.8,15.8,Strong positive regression,Weak Contact-First Profile profile. 4.8% barrel rate; 84.8 mph average exit velocity; 29.1% air-ball rate; 30.1% pull-air rate; 9.2% HR-launch rate.,0.0297,0.0301,3.99,7,2,29.0,0.24,24.1,Very recent HR,680694.0,Kyle Bradish,R,LHB vs RHP,25,25,138.2,3.7,1.38,15,0.97,8.37,3.89,698.0,5.4,24.9,13.2,38.9,28.1,82.9,95.3,114.2,0.52,15.0,23.0,100.0,0.467,2.7,Sinker,L,LHB vs RHP,29.6,366,0.25,0.361,0.385,0.745,11,41,59,0.0301,3.2,0.514,355,0.0254,4.8,0.532,0,0,0,0/0,,,,,0,0,0,31.4,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,437,Sinker,41.41876430205949,181.0,Slider,20.594965675057207,90.0,Curveball,20.137299771167047,88.0,4-Seam Fastball,14.645308924485127,64.0,Changeup,3.203661327231121,14.0,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.946,0.979,34.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,29.6,33.9,23.0,29.7,50.0,45.0,33.6,3.87,0.844,0.979,1.025,1.0,0.94,0.94,0.98,11.47,5.91,85.0,22.5,F,Lineup unconfirmed
262,2026-08-26,823255,2026-08-26T20:10:00Z,Scheduled,Petco Park,Pittsburgh Pirates @ San Diego Padres,Away,669707,Jared Triolo,Pittsburgh Pirates,San Diego Padres,SS,R,No,,97,308,275,66,12,0,2,29,24,25,5,60,0.24,0.315,0.305,0.62,12,43,39,9,1,0.231,0.0233,25,68,60,14,1,0.233,0.0147,367,82,2.1,25.1,35.6,32.5,31.6,9.7,27.4,34.7,32.1,3.4,1.5,3.4,36.1,81.8,12.8,0.413,67.6,93.5,108.5,5.4,8.2,2.0,44.6,17.3,Weak,1.5,Contact-First Profile,A,Excellent HR swing plane,17.3,Weak,0.908,Good,2.4,41.7,93.0,0.417,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,8.66,6.66,Strong positive regression,Weak Contact-First Profile profile. 2.1% barrel rate; 81.8 mph average exit velocity; 27.4% air-ball rate; 34.7% pull-air rate; 3.4% HR-launch rate.,0.0065,0.0136,3.93,35,11,137.5,0.25,25.5,Very recent HR,681190.0,Randy Vásquez,R,RHB vs RHP,25,20,118.0,4.19,1.31,15,1.14,5.64,2.44,714.0,6.2,27.9,15.4,46.6,31.4,85.0,96.4,114.1,0.598,15.0,15.3,99.8,0.401,2.1,4-Seam Fastball,R,RHB vs RHP,25.1,188,0.224,0.308,0.303,0.611,2,16,44,0.0106,2.3,0.385,212,0.033,7.1,0.608,2,1,0,0/1,0.0,0.5,0.0,0.5,0,1,0,25.8,Strong Pitcher Advantage,Below average,45.5,5,Pitch-level Statcast · last 5 MLB games,384,Cutter,28.125,108.0,Sinker,25.0,96.0,4-Seam Fastball,24.739583333333332,95.0,Changeup,7.291666666666667,28.0,Slider,7.03125,27.0,Sweeper,5.46875,21.0,Curveball,2.34375,9.0,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,0.931,0.987,31.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,25.1,45.8,15.3,31.4,39.2,45.0,33.6,3.87,1.169,1.006,0.985,0.94,0.908,0.854,0.98,5.26,4.12,79.4,17.7,F,Lineup unconfirmed
263,2026-08-26,824878,2026-08-26T23:15:00Z,Scheduled,Truist Park,Los Angeles Dodgers @ Atlanta Braves,Home,643289,Mauricio Dubón,Atlanta Braves,Los Angeles Dodgers,LF,R,No,,125,504,466,125,24,2,10,57,63,30,2,62,0.268,0.314,0.393,0.707,10,36,34,11,0,0.324,0.0,23,85,81,25,0,0.309,0.0,783,139,1.9,17.0,34.4,27.4,38.1,13.3,27.8,38.0,35.4,4.1,2.2,4.1,32.5,81.0,23.5,0.414,67.2,91.6,107.5,4.4,8.0,1.2,37.0,17.1,Weak,1.5,Contact-First Profile,A-,Elevated power plane,17.1,Weak,0.908,Good,0.7,40.5,91.4,0.371,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,18.61,8.61,Strong positive regression,Weak Contact-First Profile profile. 1.9% barrel rate; 81.0 mph average exit velocity; 27.8% air-ball rate; 38.0% pull-air rate; 4.1% HR-launch rate.,0.0198,0.0222,3.99,128,35,46.6,2.75,274.7,Very long drought,808963.0,Roki Sasaki,R,RHB vs RHP,22,22,116.0,4.42,1.3,21,1.63,8.84,3.57,641.0,5.5,25.9,13.4,37.7,28.2,84.0,95.3,115.7,0.54,21.0,23.4,91.8,0.454,3.5,4-Seam Fastball,R,RHB vs RHP,32.2,320,0.278,0.328,0.393,0.721,6,21,43,0.0188,2.6,0.442,211,0.0521,7.0,0.575,0,0,0,0/0,,,,,0,0,0,32.7,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,470,4-Seam Fastball,37.659574468085104,177.0,Split-Finger,35.95744680851064,169.0,Slider,22.340425531914892,105.0,Forkball,4.042553191489362,19.0,,,,,,,,,,Unknown,,Unknown,,No,103.0,1.03,1.0,55.4,0.947,0.98,34.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,32.2,33.9,23.4,26.1,55.4,45.0,33.6,3.87,0.758,1.085,0.985,1.0,0.908,0.908,1.06,8.56,5.02,83.8,28.6,F,Lineup unconfirmed
