date,game_pk,game_time_pt,game_status,abstract_game_state,team,opponent,home_away,player_id,player_name,position,batting_order,plate_appearances,at_bats,hits,singles,doubles,triples,home_runs,runs,rbi,walks,hit_by_pitch,stolen_bases,fantasy_score,last_updated_pt
2026-07-18,824899,1:10 PM,Final,Final,Atlanta Braves,Texas Rangers,home,645277,Ozzie Albies,2B,2,5,4,0,0,0,0,0,0,1,0,0,0,2,2026-07-19 08:30:50 PM
2026-07-18,824899,1:10 PM,Final,Final,Atlanta Braves,Texas Rangers,home,621566,Matt Olson,1B,3,5,5,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:50 PM
2026-07-18,824899,1:10 PM,Final,Final,Atlanta Braves,Texas Rangers,home,671739,Michael Harris II,CF,4,5,5,2,1,0,0,1,2,1,0,0,0,19,2026-07-19 08:30:50 PM
2026-07-18,824899,1:10 PM,Final,Final,Atlanta Braves,Texas Rangers,home,643289,Mauricio Dubón,LF,5,4,4,2,1,1,0,0,1,1,0,0,0,12,2026-07-19 08:30:50 PM
2026-07-18,824899,1:10 PM,Final,Final,Atlanta Braves,Texas Rangers,home,642201,Eli White,RF,6,4,4,1,0,0,0,1,1,2,0,0,0,16,2026-07-19 08:30:50 PM
2026-07-18,824899,1:10 PM,Final,Final,Atlanta Braves,Texas Rangers,home,663586,Austin Riley,3B,7,4,3,1,1,0,0,0,1,0,0,1,0,7,2026-07-19 08:30:50 PM
2026-07-18,824899,1:10 PM,Final,Final,Atlanta Braves,Texas Rangers,home,805347,Jim Jarvis,SS,9,4,3,1,1,0,0,0,1,0,0,1,0,7,2026-07-19 08:30:50 PM
2026-07-18,824899,1:10 PM,Final,Final,Atlanta Braves,Texas Rangers,home,642086,Dominic Smith,PH,,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:50 PM
2026-07-18,824899,1:10 PM,Final,Final,Atlanta Braves,Texas Rangers,home,663698,Joey Bart,C,,3,1,0,0,0,0,0,0,0,1,1,0,4,2026-07-19 08:30:50 PM
2026-07-18,824979,7:05 PM,Final,Final,Washington Nationals,Athletics,away,695578,James Wood,RF,1,4,4,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:50 PM
2026-07-18,824979,7:05 PM,Final,Final,Washington Nationals,Athletics,away,671277,Luis García Jr.,1B,2,4,4,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:50 PM
2026-07-18,824979,7:05 PM,Final,Final,Washington Nationals,Athletics,away,677588,José Tena,2B,3,4,3,0,0,0,0,0,0,0,1,0,0,2,2026-07-19 08:30:50 PM
2026-07-18,824979,7:05 PM,Final,Final,Washington Nationals,Athletics,away,682928,CJ Abrams,SS,4,4,4,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:50 PM
2026-07-18,824979,7:05 PM,Final,Final,Washington Nationals,Athletics,away,660688,Keibert Ruiz,C,5,4,4,2,1,1,0,0,1,0,0,0,0,10,2026-07-19 08:30:50 PM
2026-07-18,824979,7:05 PM,Final,Final,Washington Nationals,Athletics,away,695734,Daylen Lile,LF,6,4,3,1,1,0,0,0,0,0,1,0,0,5,2026-07-19 08:30:50 PM
2026-07-18,824979,7:05 PM,Final,Final,Washington Nationals,Athletics,away,678554,Curtis Mead,3B,7,2,2,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:50 PM
2026-07-18,824979,7:05 PM,Final,Final,Washington Nationals,Athletics,away,678391,Jorbit Vivas,P,8,4,2,1,1,0,0,0,0,1,1,0,0,7,2026-07-19 08:30:50 PM
2026-07-18,824979,7:05 PM,Final,Final,Washington Nationals,Athletics,away,686611,Dylan Crews,CF,9,4,3,0,0,0,0,0,0,0,0,1,0,2,2026-07-19 08:30:50 PM
2026-07-18,824979,7:05 PM,Final,Final,Washington Nationals,Athletics,away,683083,Nasim Nuñez,2B,,2,1,0,0,0,0,0,0,0,1,0,0,2,2026-07-19 08:30:50 PM
2026-07-18,824979,7:05 PM,Final,Final,Athletics,Washington Nationals,home,805779,Jacob Wilson,SS,1,6,6,3,2,0,0,1,3,2,0,0,0,26,2026-07-19 08:30:50 PM
2026-07-18,824979,7:05 PM,Final,Final,Athletics,Washington Nationals,home,691016,Tyler Soderstrom,LF,2,5,4,2,1,0,0,1,3,2,0,1,0,25,2026-07-19 08:30:50 PM
2026-07-18,824979,7:05 PM,Final,Final,Athletics,Washington Nationals,home,669127,Shea Langeliers,C,3,5,3,1,0,1,0,0,0,3,2,0,0,15,2026-07-19 08:30:50 PM
2026-07-18,824979,7:05 PM,Final,Final,Athletics,Washington Nationals,home,666126,Carlos Cortes,RF,4,5,4,2,0,1,0,1,2,2,0,1,0,25,2026-07-19 08:30:50 PM
2026-07-18,824979,7:05 PM,Final,Final,Athletics,Washington Nationals,home,811965,Joshua Kuroda-Grauer,3B,5,5,4,1,0,1,0,0,2,2,1,0,0,15,2026-07-19 08:30:50 PM
2026-07-18,824979,7:05 PM,Final,Final,Athletics,Washington Nationals,home,622268,Donovan Walton,2B,6,5,1,0,0,0,0,0,2,0,3,1,0,12,2026-07-19 08:30:50 PM
2026-07-18,824979,7:05 PM,Final,Final,Athletics,Washington Nationals,home,641680,Jonah Heim,DH,7,5,5,1,1,0,0,0,0,1,0,0,0,5,2026-07-19 08:30:50 PM
2026-07-18,824979,7:05 PM,Final,Final,Athletics,Washington Nationals,home,671732,Lawrence Butler,CF,8,5,4,0,0,0,0,0,1,1,1,0,0,6,2026-07-19 08:30:50 PM
2026-07-18,824979,7:05 PM,Final,Final,Athletics,Washington Nationals,home,643446,Jeff McNeil,1B,9,5,5,3,3,0,0,0,2,2,0,0,0,17,2026-07-19 08:30:50 PM
2026-07-18,825059,1:10 PM,Final,Final,St. Louis Cardinals,Arizona Diamondbacks,away,802139,JJ Wetherholt,2B,1,5,5,2,2,0,0,0,1,0,0,0,0,8,2026-07-19 08:30:50 PM
2026-07-18,825059,1:10 PM,Final,Final,St. Louis Cardinals,Arizona Diamondbacks,away,671056,Iván Herrera,DH,2,5,5,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:50 PM
2026-07-18,825059,1:10 PM,Final,Final,St. Louis Cardinals,Arizona Diamondbacks,away,676475,Alec Burleson,1B,3,4,4,2,2,0,0,0,1,0,0,0,0,8,2026-07-19 08:30:50 PM
2026-07-18,825059,1:10 PM,Final,Final,St. Louis Cardinals,Arizona Diamondbacks,away,691023,Jordan Walker,RF,4,4,4,1,1,0,0,0,0,1,0,0,0,5,2026-07-19 08:30:50 PM
2026-07-18,825059,1:10 PM,Final,Final,St. Louis Cardinals,Arizona Diamondbacks,away,663457,Lars Nootbaar,LF,5,4,4,1,1,0,0,0,0,0,0,0,0,3,2026-07-19 08:30:50 PM
2026-07-18,825059,1:10 PM,Final,Final,St. Louis Cardinals,Arizona Diamondbacks,away,691026,Masyn Winn,SS,6,4,2,1,1,0,0,0,0,1,1,1,1,14,2026-07-19 08:30:50 PM
2026-07-18,825059,1:10 PM,Final,Final,St. Louis Cardinals,Arizona Diamondbacks,away,701675,Nathan Church,CF,7,4,4,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:50 PM
2026-07-18,825059,1:10 PM,Final,Final,St. Louis Cardinals,Arizona Diamondbacks,away,665877,José Fermín,3B,8,4,3,0,0,0,0,0,0,0,1,0,0,2,2026-07-19 08:30:50 PM
2026-07-18,825059,1:10 PM,Final,Final,St. Louis Cardinals,Arizona Diamondbacks,away,699625,Jimmy Crooks,C,9,1,1,1,0,0,0,1,1,1,0,0,0,14,2026-07-19 08:30:50 PM
2026-07-18,825059,1:10 PM,Final,Final,St. Louis Cardinals,Arizona Diamondbacks,away,663494,Bryan Torres,PH,,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:50 PM
2026-07-18,825059,1:10 PM,Final,Final,St. Louis Cardinals,Arizona Diamondbacks,away,686780,Pedro Pagés,C,,2,2,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:50 PM
2026-07-18,825059,1:10 PM,Final,Final,Arizona Diamondbacks,St. Louis Cardinals,home,606466,Ketel Marte,2B,1,4,3,2,2,0,0,0,1,1,1,0,0,12,2026-07-19 08:30:50 PM
2026-07-18,825059,1:10 PM,Final,Final,Arizona Diamondbacks,St. Louis Cardinals,home,672695,Geraldo Perdomo,SS,2,4,3,0,0,0,0,0,0,0,1,0,0,2,2026-07-19 08:30:50 PM
2026-07-18,825059,1:10 PM,Final,Final,Arizona Diamondbacks,St. Louis Cardinals,home,682998,Corbin Carroll,RF,3,4,3,0,0,0,0,0,0,0,1,0,0,2,2026-07-19 08:30:50 PM
2026-07-18,825059,1:10 PM,Final,Final,Arizona Diamondbacks,St. Louis Cardinals,home,672515,Gabriel Moreno,DH,4,4,3,2,2,0,0,0,2,0,1,0,0,12,2026-07-19 08:30:50 PM
2026-07-18,825059,1:10 PM,Final,Final,Arizona Diamondbacks,St. Louis Cardinals,home,596146,Max Kepler,LF,5,4,3,0,0,0,0,0,1,0,1,0,0,4,2026-07-19 08:30:50 PM
2026-07-18,825059,1:10 PM,Final,Final,Arizona Diamondbacks,St. Louis Cardinals,home,571448,Nolan Arenado,3B,6,4,4,2,1,1,0,0,0,2,0,0,0,12,2026-07-19 08:30:50 PM
2026-07-18,825059,1:10 PM,Final,Final,Arizona Diamondbacks,St. Louis Cardinals,home,543510,James McCann,C,8,4,4,1,1,0,0,0,0,1,0,0,0,5,2026-07-19 08:30:50 PM
2026-07-18,825059,1:10 PM,Final,Final,Arizona Diamondbacks,St. Louis Cardinals,home,814439,Ryan Waldschmidt,CF,,3,3,1,0,1,0,0,1,0,0,0,0,7,2026-07-19 08:30:50 PM
2026-07-18,825059,1:10 PM,Final,Final,Arizona Diamondbacks,St. Louis Cardinals,home,694374,Tim Tawa,1B,,4,4,0,0,0,0,0,0,0,0,0,0,0,2026-07-19 08:30:50 PM
