Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality
72,2026-07-27,823025,2026-07-27T23:45:00Z,Scheduled,Busch Stadium,Chicago Cubs @ St. Louis Cardinals,Home,699625,Jimmy Crooks,St. Louis Cardinals,Chicago Cubs,C,L,No,,32,87,77,14,3,0,3,4,9,7,3,28,0.182,0.276,0.338,0.614,7,17,16,4,1,0.25,0.0588,14,30,26,6,2,0.231,0.0667,14,14,14.3,50.0,25.0,37.5,37.5,21.4,28.6,25.0,28.6,14.3,7.1,14.3,0.0,94.7,17.5,0.604,71.4,52.0,Average,3.0,Pure Power,A,Excellent HR swing plane,52.0,Average,1.006,Small Statcast sample,1.85,-1.15,Near expected,Average Pure Power profile. 14.3% barrel rate; 94.7 mph average exit velocity; 28.6% air-ball rate; 25.0% pull-air rate; 14.3% HR-launch rate.,0.0345,0.033,3.81,12,5,25.7,0.47,46.8,Recently homered,656849.0,David Peterson,L,LHB vs LHP,20,12,89.0,5.97,1.56,9,0.91,7.48,3.84,1.325,0.97,0.985,0.94,1.006,0.945,1.0,12.02,14.24,60.6,31.3,D,Lineup unconfirmed
73,2026-07-27,822868,2026-07-27T18:35:00Z,Scheduled,Globe Life Field,Seattle Mariners @ Texas Rangers,Away,702284,Cole Young,Seattle Mariners,Texas Rangers,2B,L,No,,106,421,384,98,14,2,13,50,48,26,7,73,0.255,0.312,0.404,0.716,9,37,36,10,2,0.278,0.0541,22,85,81,22,6,0.272,0.0706,41,41,0.0,12.2,42.1,26.3,31.6,12.2,24.4,20.0,19.5,2.4,0.0,2.4,,79.6,22.1,0.327,69.3,4.9,Weak,1.0,Contact-First Profile,A-,Elevated power plane,4.9,Weak,0.88,Good,0.29,-12.71,Strong negative regression,Weak Contact-First Profile profile. 0.0% barrel rate; 79.6 mph average exit velocity; 24.4% air-ball rate; 20.0% pull-air rate; 2.4% HR-launch rate.,0.0309,0.0311,4.05,25,6,29.5,0.85,84.6,Near normal interval,677958.0,Kumar Rocker,R,LHB vs RHP,19,17,96.0,4.13,1.31,12,1.13,8.06,3.38,1.315,1.005,1.025,1.0,0.88,0.88,1.0,12.02,14.2,83.8,35.9,D,Lineup unconfirmed
74,2026-07-27,823195,2026-07-28T01:45:00Z,Scheduled,Oracle Park,Milwaukee Brewers @ San Francisco Giants,Away,596142,Gary Sánchez,Milwaukee Brewers,San Francisco Giants,C,R,No,,58,189,150,33,6,1,8,28,26,36,2,33,0.22,0.376,0.433,0.809,4,11,9,2,0,0.222,0.0,11,38,27,6,1,0.222,0.0263,6,6,0.0,16.7,0.0,0.0,100.0,16.7,16.7,0.0,33.3,0.0,0.0,0.0,,77.5,40.8,0.036,70.0,36.4,Below Average,2.5,Contact-First Profile,D,Popup-heavy plane,36.4,Below Average,0.962,Small Statcast sample,0.0,-8.0,Strong negative regression,Below Average Contact-First Profile profile. 0.0% barrel rate; 77.5 mph average exit velocity; 16.7% air-ball rate; 0.0% pull-air rate; 0.0% HR-launch rate.,0.0423,0.0383,4.15,23,10,18.8,1.23,122.7,Near normal interval,641816.0,Tyler Mahle,R,RHB vs RHP,16,16,83.0,5.31,1.45,13,1.41,8.35,3.58,0.944,1.05,0.985,1.0,0.962,0.962,1.0,14.97,14.1,68.5,36.7,D+,Lineup unconfirmed
75,2026-07-27,824490,2026-07-27T23:10:00Z,Scheduled,Great American Ball Park,Cleveland Guardians @ Cincinnati Reds,Home,624431,Jose Trevino,Cincinnati Reds,Cleveland Guardians,C,R,No,,28,81,78,20,3,0,3,9,10,1,0,14,0.256,0.266,0.41,0.676,3,11,11,4,2,0.364,0.1818,8,29,29,10,3,0.345,0.1034,5,5,0.0,0.0,33.3,66.7,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,68.3,-25.6,0.102,68.2,39.5,Below Average,2.5,Contact-First Profile,D,Ground-ball heavy,39.5,Below Average,0.971,Small Statcast sample,0.0,-3.0,Negative regression,Below Average Contact-First Profile profile. 0.0% barrel rate; 68.3 mph average exit velocity; 0.0% air-ball rate; 0.0% HR-launch rate; 0.0% ideal HR-contact rate.,0.037,0.034,3.93,7,2,26.0,0.27,26.9,Very recent HR,677944.0,Slade Cecconi,R,RHB vs RHP,20,20,103.2,4.6,1.45,15,1.3,7.12,2.95,1.153,1.032,0.985,1.0,0.971,0.971,0.98,12.72,14.1,60.1,31.4,D,Lineup unconfirmed
76,2026-07-27,824570,2026-07-27T23:40:00Z,Scheduled,Rate Field,New York Yankees @ Chicago White Sox,Home,695657,Colson Montgomery,Chicago White Sox,New York Yankees,SS,L,No,,98,411,367,80,17,0,24,48,59,34,9,131,0.218,0.299,0.46,0.759,7,30,26,5,1,0.192,0.0333,20,87,82,16,4,0.195,0.046,20,20,10.0,20.0,42.9,21.4,28.6,25.0,30.0,33.3,15.0,10.0,5.0,10.0,50.0,83.6,28.5,0.437,76.5,28.7,Weak,2.0,Contact-First Profile,C+,High fly-ball plane,28.7,Weak,0.94,Good,1.59,-22.41,Strong negative regression,Weak Contact-First Profile profile. 10.0% barrel rate; 83.6 mph average exit velocity; 30.0% air-ball rate; 33.3% pull-air rate; 10.0% HR-launch rate.,0.0584,0.0524,3.99,15,4,15.3,0.98,98.1,Near normal interval,608331.0,Max Fried,L,LHB vs LHP,11,11,66.2,2.97,0.96,1,0.13,7.7,2.7,0.898,0.853,0.985,1.0,0.94,0.94,1.0,19.34,14.04,84.0,36.9,D+,Lineup unconfirmed
77,2026-07-27,822705,2026-07-27T22:45:00Z,Scheduled,Nationals Park,Toronto Blue Jays @ Washington Nationals,Away,678218,Brandon Valenzuela,Toronto Blue Jays,Washington Nationals,C,S,No,,61,199,176,40,6,0,8,20,21,21,0,51,0.227,0.308,0.398,0.706,4,15,14,1,1,0.071,0.0667,9,31,29,4,1,0.138,0.0323,18,18,5.6,27.8,28.6,42.9,28.6,11.1,22.2,25.0,22.2,5.6,5.6,5.6,0.0,80.2,24.6,0.515,70.4,19.1,Weak,2.0,Contact-First Profile,A-,Elevated power plane,19.1,Weak,0.913,Small Statcast sample,0.79,-7.21,Strong negative regression,Weak Contact-First Profile profile. 5.6% barrel rate; 80.2 mph average exit velocity; 22.2% air-ball rate; 25.0% pull-air rate; 5.6% HR-launch rate.,0.0402,0.0371,4.05,10,3,22.0,0.45,45.5,Recently homered,674841.0,Andrew Alvarez,L,Switch vs LHP,14,7,53.1,4.22,1.5,2,0.34,9.28,4.22,1.147,0.908,1.035,1.0,0.913,0.913,1.0,14.2,13.99,68.7,32.8,D,Lineup unconfirmed
78,2026-07-27,824570,2026-07-27T23:40:00Z,Scheduled,Rate Field,New York Yankees @ Chicago White Sox,Away,669224,Austin Wells,New York Yankees,Chicago White Sox,C,L,No,,72,237,206,34,2,0,7,22,14,28,1,63,0.165,0.267,0.277,0.544,6,17,12,4,1,0.333,0.0588,18,51,44,8,3,0.182,0.0588,11,11,9.1,45.5,57.1,14.3,28.6,18.2,27.3,33.3,36.4,9.1,0.0,9.1,100.0,80.9,3.5,0.942,72.8,42.4,Below Average,2.5,Contact-First Profile,D,Ground-ball heavy,42.4,Below Average,0.979,Small Statcast sample,0.77,-6.23,Strong negative regression,Below Average Contact-First Profile profile. 9.1% barrel rate; 80.9 mph average exit velocity; 27.3% air-ball rate; 33.3% pull-air rate; 9.1% HR-launch rate.,0.0295,0.0304,3.87,1,1,29.4,0.03,3.4,Very recent HR,702273.0,Noah Schultz,L,LHB vs LHP,12,12,56.2,6.04,1.46,9,1.43,7.78,4.61,1.35,1.042,0.985,0.94,0.979,0.92,0.98,11.25,13.9,73.0,32.5,D,Lineup unconfirmed
79,2026-07-27,824490,2026-07-27T23:10:00Z,Scheduled,Great American Ball Park,Cleveland Guardians @ Cincinnati Reds,Home,663886,Tyler Stephenson,Cincinnati Reds,Cleveland Guardians,C,R,No,,80,281,250,61,13,0,8,22,28,28,1,71,0.244,0.32,0.392,0.712,7,24,23,7,2,0.304,0.0833,17,60,57,19,2,0.333,0.0333,25,25,12.0,28.0,33.3,33.3,33.3,8.0,24.0,16.7,28.0,16.0,4.0,16.0,0.0,84.0,13.3,0.941,68.8,31.0,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,31.0,Weak,0.947,Good,2.38,-5.62,Strong negative regression,Weak Contact-First Profile profile. 12.0% barrel rate; 84.0 mph average exit velocity; 24.0% air-ball rate; 16.7% pull-air rate; 16.0% HR-launch rate.,0.0285,0.0295,3.99,15,5,31.2,0.48,48.0,Recently homered,677944.0,Slade Cecconi,R,RHB vs RHP,20,20,103.2,4.6,1.45,15,1.3,7.12,2.95,1.287,1.032,0.985,1.0,0.947,0.947,1.0,11.27,13.82,76.9,33.8,D,Lineup unconfirmed
80,2026-07-27,824001,2026-07-28T01:38:00Z,Scheduled,Angel Stadium,Houston Astros @ Los Angeles Angels,Away,666211,Taylor Trammell,Houston Astros,Los Angeles Angels,CF,L,No,,51,138,126,30,5,1,4,16,13,9,2,46,0.238,0.299,0.389,0.688,7,14,13,4,1,0.308,0.0714,17,43,40,7,2,0.175,0.0465,9,9,0.0,22.2,80.0,0.0,20.0,0.0,11.1,100.0,11.1,0.0,0.0,0.0,,82.6,20.9,0.241,78.4,36.5,Below Average,2.5,Pull Power,A-,Elevated power plane,36.5,Below Average,0.962,Small Statcast sample,0.2,-3.8,Negative regression,Below Average Pull Power profile. 0.0% barrel rate; 82.6 mph average exit velocity; 11.1% air-ball rate; 100.0% pull-air rate; 0.0% HR-launch rate.,0.029,0.0304,4.05,0,0,31.5,0.0,0.0,Very recent HR,700712.0,Walbert Ureña,R,LHB vs RHP,18,16,87.1,2.78,1.31,5,0.52,8.55,4.84,1.336,0.907,1.025,1.0,0.962,0.962,0.98,11.75,13.65,65.3,31.5,D,Lineup unconfirmed
81,2026-07-27,823839,2026-07-27T22:40:00Z,Scheduled,loanDepot park,Philadelphia Phillies @ Miami Marlins,Away,669016,Brandon Marsh,Philadelphia Phillies,Miami Marlins,LF,L,No,,101,395,369,106,15,2,16,55,47,21,2,106,0.287,0.327,0.469,0.796,9,33,30,4,1,0.133,0.0303,23,91,83,15,4,0.181,0.044,26,26,7.7,26.9,36.4,27.3,36.4,15.4,19.2,20.0,30.8,15.4,3.8,15.4,50.0,82.8,19.3,0.656,70.2,25.9,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,25.9,Weak,0.933,Good,1.75,-14.25,Strong negative regression,Weak Contact-First Profile profile. 7.7% barrel rate; 82.8 mph average exit velocity; 19.2% air-ball rate; 20.0% pull-air rate; 15.4% HR-launch rate.,0.0405,0.0385,4.05,14,5,23.1,0.61,60.7,Recently homered,663969.0,Tyler Phillips,R,LHB vs RHP,26,10,79.1,3.52,1.39,9,1.02,6.58,4.08,0.978,0.987,1.025,1.0,0.933,0.933,1.0,14.71,13.64,84.3,35.8,D,Lineup unconfirmed
82,2026-07-27,823839,2026-07-27T22:40:00Z,Scheduled,loanDepot park,Philadelphia Phillies @ Miami Marlins,Home,665923,Esteury Ruiz,Miami Marlins,Philadelphia Phillies,RF,R,No,,66,136,112,28,8,1,5,27,10,15,6,40,0.25,0.366,0.473,0.839,8,18,16,5,1,0.312,0.0556,18,43,34,7,1,0.206,0.0233,13,13,7.7,23.1,62.5,12.5,25.0,30.8,38.5,40.0,46.2,7.7,7.7,7.7,100.0,85.4,26.5,0.723,71.0,42.1,Below Average,2.5,Contact-First Profile,A-,Elevated power plane,42.1,Below Average,0.978,Small Statcast sample,0.87,-4.13,Strong negative regression,Below Average Contact-First Profile profile. 7.7% barrel rate; 85.4 mph average exit velocity; 38.5% air-ball rate; 40.0% pull-air rate; 7.7% HR-launch rate.,0.0368,0.0345,4.09,11,6,22.4,0.49,49.1,Recently homered,554430.0,Zack Wheeler,R,RHB vs RHP,16,16,100.0,2.16,0.88,11,0.99,10.53,1.98,1.075,0.982,0.985,1.0,0.978,0.978,1.0,13.39,13.61,65.2,33.7,D,Lineup unconfirmed
83,2026-07-27,823353,2026-07-27T22:40:00Z,Scheduled,PNC Park,Arizona Diamondbacks @ Pittsburgh Pirates,Away,682998,Corbin Carroll,Arizona Diamondbacks,Pittsburgh Pirates,RF,L,No,,102,439,380,95,21,12,15,62,49,51,5,100,0.25,0.344,0.487,0.831,9,41,35,8,2,0.229,0.0488,23,102,85,12,2,0.141,0.0196,40,40,12.5,32.5,35.3,29.4,35.3,22.5,25.0,20.0,35.0,15.0,5.0,15.0,20.0,84.3,29.0,0.778,72.7,35.2,Below Average,2.5,Contact-First Profile,C+,High fly-ball plane,35.2,Below Average,0.959,Good,3.94,-11.06,Strong negative regression,Below Average Contact-First Profile profile. 12.5% barrel rate; 84.3 mph average exit velocity; 25.0% air-ball rate; 20.0% pull-air rate; 15.0% HR-launch rate.,0.0342,0.0337,4.15,15,4,25.3,0.59,59.2,Recently homered,656605.0,Mitch Keller,R,LHB vs RHP,20,20,108.1,4.9,1.31,13,1.08,6.9,3.07,1.023,0.997,1.025,1.0,0.959,0.959,1.0,13.26,13.29,85.0,35.9,D,Lineup unconfirmed
84,2026-07-27,823597,2026-07-27T23:10:00Z,Scheduled,Citi Field,Atlanta Braves @ New York Mets,Away,663586,Austin Riley,Atlanta Braves,New York Mets,3B,R,No,,105,427,382,83,14,1,12,43,50,34,9,127,0.217,0.295,0.353,0.648,10,42,39,12,3,0.308,0.0714,24,99,90,21,4,0.233,0.0404,31,31,9.7,32.3,61.5,30.8,7.7,9.7,19.4,66.7,22.6,3.2,3.2,3.2,33.3,84.4,15.1,0.895,75.4,34.0,Weak,2.5,Pull Power,A,Excellent HR swing plane,34.0,Weak,0.955,Good,2.45,-9.55,Strong negative regression,Weak Pull Power profile. 9.7% barrel rate; 84.4 mph average exit velocity; 19.4% air-ball rate; 66.7% pull-air rate; 3.2% HR-launch rate.,0.0281,0.029,3.93,27,7,31.8,0.85,84.8,Near normal interval,804267.0,Zac Thornton,L,RHB vs LHP,4,4,23.1,1.93,0.86,1,0.39,6.56,2.31,1.335,0.963,1.025,0.975,0.955,0.931,1.0,10.91,13.25,84.9,33.5,D,Lineup unconfirmed
85,2026-07-27,823597,2026-07-27T23:10:00Z,Scheduled,Citi Field,Atlanta Braves @ New York Mets,Home,543760,Marcus Semien,New York Mets,Atlanta Braves,2B,R,No,,87,343,314,65,8,1,11,32,33,24,1,76,0.207,0.263,0.344,0.607,7,25,24,3,2,0.125,0.08,7,25,24,3,2,0.125,0.08,22,22,0.0,22.7,27.3,27.3,45.5,22.7,27.3,16.7,40.9,9.1,4.5,9.1,,81.5,15.9,0.325,66.1,15.5,Weak,1.5,Contact-First Profile,A,Excellent HR swing plane,15.5,Weak,0.903,Good,0.29,-10.71,Strong negative regression,Weak Contact-First Profile profile. 0.0% barrel rate; 81.5 mph average exit velocity; 27.3% air-ball rate; 16.7% pull-air rate; 9.1% HR-launch rate.,0.0321,0.0321,3.81,0,0,28.5,0.0,0.0,Very recent HR,527048.0,Martín Pérez,L,RHB vs LHP,19,15,85.1,3.38,1.2,10,1.05,6.86,3.8,1.35,0.992,1.025,0.94,0.903,0.849,0.98,11.67,13.25,78.5,32.2,D,Lineup unconfirmed
86,2026-07-27,822705,2026-07-27T22:45:00Z,Scheduled,Nationals Park,Toronto Blue Jays @ Washington Nationals,Away,543807,George Springer,Toronto Blue Jays,Washington Nationals,DH,R,No,,75,331,292,68,13,1,11,35,30,32,3,62,0.233,0.314,0.397,0.711,9,38,35,12,2,0.343,0.0526,15,64,60,18,3,0.3,0.0469,41,41,4.9,19.5,42.9,33.3,23.8,14.6,26.8,54.5,36.6,4.9,4.9,4.9,50.0,80.4,10.6,0.415,73.0,29.4,Weak,2.0,Pull Power,A,Excellent HR swing plane,29.4,Weak,0.942,Good,1.86,-9.14,Strong negative regression,Weak Pull Power profile. 4.9% barrel rate; 80.4 mph average exit velocity; 26.8% air-ball rate; 54.5% pull-air rate; 4.9% HR-launch rate.,0.0332,0.0329,4.05,4,1,26.5,0.15,15.1,Very recent HR,674841.0,Andrew Alvarez,L,RHB vs LHP,14,7,53.1,4.22,1.5,2,0.34,9.28,4.22,1.208,0.908,1.025,1.0,0.942,0.942,0.98,12.67,13.13,80.8,33.2,D,Lineup unconfirmed
87,2026-07-27,823195,2026-07-28T01:45:00Z,Scheduled,Oracle Park,Milwaukee Brewers @ San Francisco Giants,Away,683734,Andrew Vaughn,Milwaukee Brewers,San Francisco Giants,1B,R,No,,62,194,169,52,15,2,4,23,28,21,2,24,0.308,0.387,0.491,0.878,7,23,21,6,2,0.286,0.087,20,58,52,13,2,0.25,0.0345,23,23,8.7,26.1,41.7,33.3,25.0,13.0,39.1,44.4,39.1,13.0,4.3,13.0,50.0,85.2,21.8,0.652,71.5,39.1,Below Average,2.5,Pull Power,A-,Elevated power plane,39.1,Below Average,0.969,Good,1.84,-2.16,Negative regression,Below Average Pull Power profile. 8.7% barrel rate; 85.2 mph average exit velocity; 39.1% air-ball rate; 44.4% pull-air rate; 13.0% HR-launch rate.,0.0206,0.025,4.23,0,0,42.2,0.0,0.0,Very recent HR,641816.0,Tyler Mahle,R,RHB vs RHP,16,16,83.0,5.31,1.45,13,1.41,8.35,3.58,1.333,1.05,0.985,1.0,0.969,0.969,0.98,10.14,13.11,70.5,34.3,D,Lineup unconfirmed
88,2026-07-27,824977,2026-07-28T01:40:00Z,Scheduled,Sutter Health Park,Boston Red Sox @ Athletics,Home,805779,Jacob Wilson,Athletics,Boston Red Sox,SS,R,No,,65,278,263,73,10,1,7,31,32,11,2,30,0.278,0.31,0.403,0.713,9,41,39,10,3,0.256,0.0732,15,64,61,17,3,0.279,0.0469,33,33,6.1,21.2,36.4,45.5,18.2,24.2,24.2,62.5,15.2,9.1,6.1,9.1,100.0,79.1,1.4,0.355,63.5,28.6,Weak,2.0,Pull Power,D,Ground-ball heavy,28.6,Weak,0.94,Good,1.93,-5.07,Strong negative regression,Weak Pull Power profile. 6.1% barrel rate; 79.1 mph average exit velocity; 24.2% air-ball rate; 62.5% pull-air rate; 9.1% HR-launch rate.,0.0252,0.0272,3.99,16,4,37.6,0.43,42.6,Recently homered,801139.0,Payton Tolle,L,RHB vs LHP,16,16,89.2,3.31,1.1,9,0.9,9.64,2.61,1.35,0.968,1.025,1.0,0.94,0.94,1.0,10.43,13.0,77.0,32.5,D,Lineup unconfirmed
89,2026-07-27,824490,2026-07-27T23:10:00Z,Scheduled,Great American Ball Park,Cleveland Guardians @ Cincinnati Reds,Away,595978,Austin Hedges,Cleveland Guardians,Cincinnati Reds,C,R,No,,54,159,139,39,7,0,4,19,17,13,1,27,0.281,0.342,0.417,0.759,5,14,11,2,1,0.182,0.0714,13,38,33,11,3,0.333,0.0789,14,14,0.0,14.3,83.3,0.0,16.7,21.4,21.4,100.0,21.4,0.0,0.0,0.0,,76.2,23.5,0.326,67.8,27.9,Weak,2.0,Pull Power,A-,Elevated power plane,27.9,Weak,0.938,Small Statcast sample,0.31,-3.69,Negative regression,Weak Pull Power profile. 0.0% barrel rate; 76.2 mph average exit velocity; 21.4% air-ball rate; 100.0% pull-air rate; 0.0% HR-launch rate.,0.0252,0.0281,4.05,4,2,34.8,0.12,11.5,Very recent HR,695505.0,Chase Burns,R,RHB vs RHP,19,19,107.2,2.42,1.11,12,1.0,10.37,3.26,1.35,0.984,0.985,1.0,0.938,0.938,0.98,10.9,13.0,66.4,31.7,D,Lineup unconfirmed
90,2026-07-27,824245,2026-07-27T22:40:00Z,Scheduled,Comerica Park,Baltimore Orioles @ Detroit Tigers,Away,624413,Pete Alonso,Baltimore Orioles,Detroit Tigers,1B,R,No,,106,462,397,99,20,0,22,65,67,55,6,114,0.249,0.346,0.466,0.812,9,43,36,8,1,0.222,0.0233,22,98,83,20,4,0.241,0.0408,41,41,4.9,34.1,10.5,47.4,42.1,12.2,31.7,7.7,31.7,4.9,0.0,4.9,0.0,86.1,16.1,0.697,71.6,17.0,Weak,1.5,Contact-First Profile,A,Excellent HR swing plane,17.0,Weak,0.908,Good,1.58,-20.42,Strong negative regression,Weak Contact-First Profile profile. 4.9% barrel rate; 86.1 mph average exit velocity; 31.7% air-ball rate; 7.7% pull-air rate; 4.9% HR-launch rate.,0.0476,0.0444,4.15,0,0,18.0,0.0,0.0,Very recent HR,672456.0,Keider Montero,R,RHB vs RHP,22,16,106.0,3.14,0.96,10,0.85,6.62,1.87,0.881,0.96,0.985,1.0,0.908,0.908,0.98,17.18,12.96,84.8,35.0,D,Lineup unconfirmed
91,2026-07-27,823839,2026-07-27T22:40:00Z,Scheduled,loanDepot park,Philadelphia Phillies @ Miami Marlins,Away,547180,Bryce Harper,Philadelphia Phillies,Miami Marlins,1B,L,No,,106,445,373,94,20,2,21,62,61,64,1,96,0.252,0.357,0.485,0.842,9,38,32,5,1,0.156,0.0263,23,100,83,13,2,0.157,0.02,22,22,4.5,9.1,33.3,16.7,50.0,22.7,40.9,22.2,45.5,4.5,0.0,4.5,100.0,83.0,21.9,0.575,73.1,17.1,Weak,1.5,Contact-First Profile,A-,Elevated power plane,17.1,Weak,0.908,Good,0.82,-20.18,Strong negative regression,Weak Contact-First Profile profile. 4.5% barrel rate; 83.0 mph average exit velocity; 40.9% air-ball rate; 22.2% pull-air rate; 4.5% HR-launch rate.,0.0472,0.044,4.15,18,5,17.8,1.01,101.3,Near normal interval,663969.0,Tyler Phillips,R,LHB vs RHP,26,10,79.1,3.52,1.39,9,1.02,6.58,4.08,0.814,0.987,1.025,1.0,0.908,0.908,1.0,17.02,12.95,85.0,36.7,D+,Lineup unconfirmed
92,2026-07-27,823195,2026-07-28T01:45:00Z,Scheduled,Oracle Park,Milwaukee Brewers @ San Francisco Giants,Home,683679,Jesus Rodriguez,San Francisco Giants,Milwaukee Brewers,C,R,No,,19,53,47,11,2,0,2,5,8,4,1,6,0.234,0.308,0.404,0.712,4,7,5,1,0,0.2,0.0,5,10,8,2,0,0.25,0.0,7,7,0.0,14.3,25.0,25.0,50.0,14.3,14.3,0.0,0.0,0.0,0.0,0.0,,62.4,33.4,0.319,58.2,33.1,Weak,2.5,Contact-First Profile,C+,High fly-ball plane,33.1,Weak,0.953,Small Statcast sample,0.0,-2.0,Negative regression,Weak Contact-First Profile profile. 0.0% barrel rate; 62.4 mph average exit velocity; 14.3% air-ball rate; 0.0% pull-air rate; 0.0% HR-launch rate.,0.0377,0.0338,3.99,8,5,23.5,0.34,34.0,Very recent HR,687075.0,Brandon Sproat,R,RHB vs RHP,19,17,86.2,5.09,1.38,16,1.66,9.45,4.47,1.0,1.09,0.985,1.0,0.953,0.953,0.98,12.8,12.83,56.6,29.4,F,Small season sample; Lineup unconfirmed
93,2026-07-27,823839,2026-07-27T22:40:00Z,Scheduled,loanDepot park,Philadelphia Phillies @ Miami Marlins,Away,664761,Alec Bohm,Philadelphia Phillies,Miami Marlins,3B,R,No,,101,411,374,83,16,0,13,35,57,26,7,62,0.222,0.282,0.369,0.651,9,37,35,10,2,0.286,0.0541,23,98,88,20,4,0.227,0.0408,26,26,3.8,38.5,44.4,16.7,38.9,7.7,19.2,20.0,34.6,7.7,3.8,7.7,100.0,88.9,5.8,0.517,69.9,23.6,Weak,2.0,Contact-First Profile,C,Low line-drive plane,23.6,Weak,0.926,Good,1.05,-11.95,Strong negative regression,Weak Contact-First Profile profile. 3.8% barrel rate; 88.9 mph average exit velocity; 19.2% air-ball rate; 20.0% pull-air rate; 7.7% HR-launch rate.,0.0316,0.0317,3.99,10,3,28.8,0.35,34.8,Very recent HR,663969.0,Tyler Phillips,R,RHB vs RHP,26,10,79.1,3.52,1.39,9,1.02,6.58,4.08,1.207,0.987,0.985,1.0,0.926,0.926,0.98,12.07,12.81,84.8,32.4,D,Lineup unconfirmed
94,2026-07-27,824001,2026-07-28T01:38:00Z,Scheduled,Angel Stadium,Houston Astros @ Los Angeles Angels,Home,545361,Mike Trout,Los Angeles Angels,Houston Astros,CF,R,No,,87,392,312,77,15,0,18,60,40,74,5,96,0.247,0.398,0.468,0.866,9,38,29,10,0,0.345,0.0,13,57,47,15,1,0.319,0.0175,23,23,4.3,26.1,38.5,46.2,15.4,4.3,17.4,50.0,26.1,0.0,0.0,0.0,0.0,84.0,13.2,0.405,71.1,20.8,Weak,2.0,Pull Power,A,Excellent HR swing plane,20.8,Weak,0.918,Good,0.88,-17.12,Strong negative regression,Weak Pull Power profile. 4.3% barrel rate; 84.0 mph average exit velocity; 17.4% air-ball rate; 50.0% pull-air rate; 0.0% HR-launch rate.,0.0459,0.0427,4.17,43,12,17.3,2.48,248.1,Very long drought,837227.0,Tatsuya Imai,R,RHB vs RHP,14,14,58.0,5.59,1.47,9,1.4,11.02,5.59,0.758,1.04,0.985,1.0,0.918,0.918,1.06,16.62,12.77,81.6,43.0,C-,Lineup unconfirmed
95,2026-07-27,823353,2026-07-27T22:40:00Z,Scheduled,PNC Park,Arizona Diamondbacks @ Pittsburgh Pirates,Away,694374,Tim Tawa,Arizona Diamondbacks,Pittsburgh Pirates,LF,R,No,,49,137,120,28,8,0,4,13,20,11,0,29,0.233,0.293,0.4,0.693,10,38,36,10,1,0.278,0.0263,16,61,56,17,3,0.304,0.0492,30,30,10.0,40.0,55.0,20.0,25.0,30.0,46.7,42.9,40.0,16.7,13.3,16.7,0.0,86.8,15.7,0.682,68.5,59.2,Average,3.5,Pull Power,A,Excellent HR swing plane,59.2,Average,1.026,Good,2.84,-1.16,Near expected,Average Pull Power profile. 10.0% barrel rate; 86.8 mph average exit velocity; 46.7% air-ball rate; 42.9% pull-air rate; 16.7% HR-launch rate.,0.0292,0.0305,4.05,32,9,30.0,1.07,106.7,Near normal interval,656605.0,Mitch Keller,R,RHB vs RHP,20,20,108.1,4.9,1.31,13,1.08,6.9,3.07,1.08,0.997,0.985,1.0,1.026,1.026,1.0,11.79,12.77,66.7,31.9,D,Lineup unconfirmed
