player_key,player_id,player_name,team,opponent,position,season,season_type,week,ladder_yards,ladder_line,probability_pct,probability,grade,projected_rushing_yards
matthew caldwell__LAR,00-0041414,Matthew Caldwell,LAR,NO,QB,2026,PRE,2,190,190,0.0,0.0,VERY LOW,4.9
matthew caldwell__LAR,00-0041414,Matthew Caldwell,LAR,NO,QB,2026,PRE,2,195,195,0.0,0.0,VERY LOW,4.9
matthew caldwell__LAR,00-0041414,Matthew Caldwell,LAR,NO,QB,2026,PRE,2,200,200,0.0,0.0,VERY LOW,4.9
matthew golden__GB,00-0040667,Matthew Golden,GB,DEN,WR,2026,PRE,2,0,0,100.0,100.0,ELITE,6.6
matthew golden__GB,00-0040667,Matthew Golden,GB,DEN,WR,2026,PRE,2,5,5,51.5,51.5,LEAN,6.6
matthew golden__GB,00-0040667,Matthew Golden,GB,DEN,WR,2026,PRE,2,10,10,25.2,25.2,LOW,6.6
matthew golden__GB,00-0040667,Matthew Golden,GB,DEN,WR,2026,PRE,2,15,15,12.4,12.4,VERY LOW,6.6
matthew golden__GB,00-0040667,Matthew Golden,GB,DEN,WR,2026,PRE,2,20,20,5.4,5.4,VERY LOW,6.6
matthew golden__GB,00-0040667,Matthew Golden,GB,DEN,WR,2026,PRE,2,25,25,2.3,2.3,VERY LOW,6.6
matthew golden__GB,00-0040667,Matthew Golden,GB,DEN,WR,2026,PRE,2,30,30,0.9,0.9,VERY LOW,6.6
matthew golden__GB,00-0040667,Matthew Golden,GB,DEN,WR,2026,PRE,2,35,35,0.4,0.4,VERY LOW,6.6
matthew golden__GB,00-0040667,Matthew Golden,GB,DEN,WR,2026,PRE,2,40,40,0.1,0.1,VERY LOW,6.6
matthew golden__GB,00-0040667,Matthew Golden,GB,DEN,WR,2026,PRE,2,45,45,0.1,0.1,VERY LOW,6.6
matthew golden__GB,00-0040667,Matthew Golden,GB,DEN,WR,2026,PRE,2,50,50,0.0,0.0,VERY LOW,6.6
matthew golden__GB,00-0040667,Matthew Golden,GB,DEN,WR,2026,PRE,2,55,55,0.0,0.0,VERY LOW,6.6
matthew golden__GB,00-0040667,Matthew Golden,GB,DEN,WR,2026,PRE,2,60,60,0.0,0.0,VERY LOW,6.6
matthew golden__GB,00-0040667,Matthew Golden,GB,DEN,WR,2026,PRE,2,65,65,0.0,0.0,VERY LOW,6.6
matthew golden__GB,00-0040667,Matthew Golden,GB,DEN,WR,2026,PRE,2,70,70,0.0,0.0,VERY LOW,6.6
matthew golden__GB,00-0040667,Matthew Golden,GB,DEN,WR,2026,PRE,2,75,75,0.0,0.0,VERY LOW,6.6
matthew golden__GB,00-0040667,Matthew Golden,GB,DEN,WR,2026,PRE,2,80,80,0.0,0.0,VERY LOW,6.6
matthew golden__GB,00-0040667,Matthew Golden,GB,DEN,WR,2026,PRE,2,85,85,0.0,0.0,VERY LOW,6.6
matthew golden__GB,00-0040667,Matthew Golden,GB,DEN,WR,2026,PRE,2,90,90,0.0,0.0,VERY LOW,6.6
matthew golden__GB,00-0040667,Matthew Golden,GB,DEN,WR,2026,PRE,2,95,95,0.0,0.0,VERY LOW,6.6
matthew golden__GB,00-0040667,Matthew Golden,GB,DEN,WR,2026,PRE,2,100,100,0.0,0.0,VERY LOW,6.6
matthew golden__GB,00-0040667,Matthew Golden,GB,DEN,WR,2026,PRE,2,105,105,0.0,0.0,VERY LOW,6.6
matthew golden__GB,00-0040667,Matthew Golden,GB,DEN,WR,2026,PRE,2,110,110,0.0,0.0,VERY LOW,6.6
matthew golden__GB,00-0040667,Matthew Golden,GB,DEN,WR,2026,PRE,2,115,115,0.0,0.0,VERY LOW,6.6
matthew golden__GB,00-0040667,Matthew Golden,GB,DEN,WR,2026,PRE,2,120,120,0.0,0.0,VERY LOW,6.6
matthew golden__GB,00-0040667,Matthew Golden,GB,DEN,WR,2026,PRE,2,125,125,0.0,0.0,VERY LOW,6.6
matthew golden__GB,00-0040667,Matthew Golden,GB,DEN,WR,2026,PRE,2,130,130,0.0,0.0,VERY LOW,6.6
matthew golden__GB,00-0040667,Matthew Golden,GB,DEN,WR,2026,PRE,2,135,135,0.0,0.0,VERY LOW,6.6
matthew golden__GB,00-0040667,Matthew Golden,GB,DEN,WR,2026,PRE,2,140,140,0.0,0.0,VERY LOW,6.6
matthew golden__GB,00-0040667,Matthew Golden,GB,DEN,WR,2026,PRE,2,145,145,0.0,0.0,VERY LOW,6.6
matthew golden__GB,00-0040667,Matthew Golden,GB,DEN,WR,2026,PRE,2,150,150,0.0,0.0,VERY LOW,6.6
matthew golden__GB,00-0040667,Matthew Golden,GB,DEN,WR,2026,PRE,2,155,155,0.0,0.0,VERY LOW,6.6
matthew golden__GB,00-0040667,Matthew Golden,GB,DEN,WR,2026,PRE,2,160,160,0.0,0.0,VERY LOW,6.6
matthew golden__GB,00-0040667,Matthew Golden,GB,DEN,WR,2026,PRE,2,165,165,0.0,0.0,VERY LOW,6.6
matthew golden__GB,00-0040667,Matthew Golden,GB,DEN,WR,2026,PRE,2,170,170,0.0,0.0,VERY LOW,6.6
matthew golden__GB,00-0040667,Matthew Golden,GB,DEN,WR,2026,PRE,2,175,175,0.0,0.0,VERY LOW,6.6
matthew golden__GB,00-0040667,Matthew Golden,GB,DEN,WR,2026,PRE,2,180,180,0.0,0.0,VERY LOW,6.6
matthew golden__GB,00-0040667,Matthew Golden,GB,DEN,WR,2026,PRE,2,185,185,0.0,0.0,VERY LOW,6.6
matthew golden__GB,00-0040667,Matthew Golden,GB,DEN,WR,2026,PRE,2,190,190,0.0,0.0,VERY LOW,6.6
matthew golden__GB,00-0040667,Matthew Golden,GB,DEN,WR,2026,PRE,2,195,195,0.0,0.0,VERY LOW,6.6
matthew golden__GB,00-0040667,Matthew Golden,GB,DEN,WR,2026,PRE,2,200,200,0.0,0.0,VERY LOW,6.6
matthew stafford__LAR,00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,0,0,100.0,100.0,ELITE,2.3
matthew stafford__LAR,00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,5,5,16.4,16.4,VERY LOW,2.3
matthew stafford__LAR,00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,10,10,4.9,4.9,VERY LOW,2.3
matthew stafford__LAR,00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,15,15,1.4,1.4,VERY LOW,2.3
matthew stafford__LAR,00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,20,20,0.4,0.4,VERY LOW,2.3
matthew stafford__LAR,00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,25,25,0.1,0.1,VERY LOW,2.3
matthew stafford__LAR,00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,30,30,0.1,0.1,VERY LOW,2.3
matthew stafford__LAR,00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,35,35,0.0,0.0,VERY LOW,2.3
matthew stafford__LAR,00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,40,40,0.0,0.0,VERY LOW,2.3
matthew stafford__LAR,00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,45,45,0.0,0.0,VERY LOW,2.3
matthew stafford__LAR,00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,50,50,0.0,0.0,VERY LOW,2.3
matthew stafford__LAR,00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,55,55,0.0,0.0,VERY LOW,2.3
matthew stafford__LAR,00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,60,60,0.0,0.0,VERY LOW,2.3
matthew stafford__LAR,00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,65,65,0.0,0.0,VERY LOW,2.3
matthew stafford__LAR,00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,70,70,0.0,0.0,VERY LOW,2.3
matthew stafford__LAR,00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,75,75,0.0,0.0,VERY LOW,2.3
matthew stafford__LAR,00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,80,80,0.0,0.0,VERY LOW,2.3
matthew stafford__LAR,00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,85,85,0.0,0.0,VERY LOW,2.3
matthew stafford__LAR,00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,90,90,0.0,0.0,VERY LOW,2.3
matthew stafford__LAR,00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,95,95,0.0,0.0,VERY LOW,2.3
matthew stafford__LAR,00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,100,100,0.0,0.0,VERY LOW,2.3
matthew stafford__LAR,00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,105,105,0.0,0.0,VERY LOW,2.3
matthew stafford__LAR,00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,110,110,0.0,0.0,VERY LOW,2.3
matthew stafford__LAR,00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,115,115,0.0,0.0,VERY LOW,2.3
matthew stafford__LAR,00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,120,120,0.0,0.0,VERY LOW,2.3
matthew stafford__LAR,00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,125,125,0.0,0.0,VERY LOW,2.3
matthew stafford__LAR,00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,130,130,0.0,0.0,VERY LOW,2.3
matthew stafford__LAR,00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,135,135,0.0,0.0,VERY LOW,2.3
matthew stafford__LAR,00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,140,140,0.0,0.0,VERY LOW,2.3
matthew stafford__LAR,00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,145,145,0.0,0.0,VERY LOW,2.3
matthew stafford__LAR,00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,150,150,0.0,0.0,VERY LOW,2.3
matthew stafford__LAR,00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,155,155,0.0,0.0,VERY LOW,2.3
matthew stafford__LAR,00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,160,160,0.0,0.0,VERY LOW,2.3
matthew stafford__LAR,00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,165,165,0.0,0.0,VERY LOW,2.3
matthew stafford__LAR,00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,170,170,0.0,0.0,VERY LOW,2.3
matthew stafford__LAR,00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,175,175,0.0,0.0,VERY LOW,2.3
matthew stafford__LAR,00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,180,180,0.0,0.0,VERY LOW,2.3
matthew stafford__LAR,00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,185,185,0.0,0.0,VERY LOW,2.3
matthew stafford__LAR,00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,190,190,0.0,0.0,VERY LOW,2.3
matthew stafford__LAR,00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,195,195,0.0,0.0,VERY LOW,2.3
matthew stafford__LAR,00-0026498,Matthew Stafford,LAR,NO,QB,2026,PRE,2,200,200,0.0,0.0,VERY LOW,2.3
maurice alexander__CHI,00-0037708,Maurice Alexander,CHI,CIN,WR,2026,PRE,2,0,0,100.0,100.0,ELITE,3.3
maurice alexander__CHI,00-0037708,Maurice Alexander,CHI,CIN,WR,2026,PRE,2,5,5,27.0,27.0,LOW,3.3
maurice alexander__CHI,00-0037708,Maurice Alexander,CHI,CIN,WR,2026,PRE,2,10,10,8.3,8.3,VERY LOW,3.3
maurice alexander__CHI,00-0037708,Maurice Alexander,CHI,CIN,WR,2026,PRE,2,15,15,1.8,1.8,VERY LOW,3.3
maurice alexander__CHI,00-0037708,Maurice Alexander,CHI,CIN,WR,2026,PRE,2,20,20,0.4,0.4,VERY LOW,3.3
maurice alexander__CHI,00-0037708,Maurice Alexander,CHI,CIN,WR,2026,PRE,2,25,25,0.1,0.1,VERY LOW,3.3
maurice alexander__CHI,00-0037708,Maurice Alexander,CHI,CIN,WR,2026,PRE,2,30,30,0.0,0.0,VERY LOW,3.3
maurice alexander__CHI,00-0037708,Maurice Alexander,CHI,CIN,WR,2026,PRE,2,35,35,0.0,0.0,VERY LOW,3.3
maurice alexander__CHI,00-0037708,Maurice Alexander,CHI,CIN,WR,2026,PRE,2,40,40,0.0,0.0,VERY LOW,3.3
maurice alexander__CHI,00-0037708,Maurice Alexander,CHI,CIN,WR,2026,PRE,2,45,45,0.0,0.0,VERY LOW,3.3
maurice alexander__CHI,00-0037708,Maurice Alexander,CHI,CIN,WR,2026,PRE,2,50,50,0.0,0.0,VERY LOW,3.3
maurice alexander__CHI,00-0037708,Maurice Alexander,CHI,CIN,WR,2026,PRE,2,55,55,0.0,0.0,VERY LOW,3.3
maurice alexander__CHI,00-0037708,Maurice Alexander,CHI,CIN,WR,2026,PRE,2,60,60,0.0,0.0,VERY LOW,3.3
maurice alexander__CHI,00-0037708,Maurice Alexander,CHI,CIN,WR,2026,PRE,2,65,65,0.0,0.0,VERY LOW,3.3
maurice alexander__CHI,00-0037708,Maurice Alexander,CHI,CIN,WR,2026,PRE,2,70,70,0.0,0.0,VERY LOW,3.3
maurice alexander__CHI,00-0037708,Maurice Alexander,CHI,CIN,WR,2026,PRE,2,75,75,0.0,0.0,VERY LOW,3.3
maurice alexander__CHI,00-0037708,Maurice Alexander,CHI,CIN,WR,2026,PRE,2,80,80,0.0,0.0,VERY LOW,3.3
maurice alexander__CHI,00-0037708,Maurice Alexander,CHI,CIN,WR,2026,PRE,2,85,85,0.0,0.0,VERY LOW,3.3
maurice alexander__CHI,00-0037708,Maurice Alexander,CHI,CIN,WR,2026,PRE,2,90,90,0.0,0.0,VERY LOW,3.3
maurice alexander__CHI,00-0037708,Maurice Alexander,CHI,CIN,WR,2026,PRE,2,95,95,0.0,0.0,VERY LOW,3.3
maurice alexander__CHI,00-0037708,Maurice Alexander,CHI,CIN,WR,2026,PRE,2,100,100,0.0,0.0,VERY LOW,3.3
maurice alexander__CHI,00-0037708,Maurice Alexander,CHI,CIN,WR,2026,PRE,2,105,105,0.0,0.0,VERY LOW,3.3
maurice alexander__CHI,00-0037708,Maurice Alexander,CHI,CIN,WR,2026,PRE,2,110,110,0.0,0.0,VERY LOW,3.3
maurice alexander__CHI,00-0037708,Maurice Alexander,CHI,CIN,WR,2026,PRE,2,115,115,0.0,0.0,VERY LOW,3.3
maurice alexander__CHI,00-0037708,Maurice Alexander,CHI,CIN,WR,2026,PRE,2,120,120,0.0,0.0,VERY LOW,3.3
maurice alexander__CHI,00-0037708,Maurice Alexander,CHI,CIN,WR,2026,PRE,2,125,125,0.0,0.0,VERY LOW,3.3
maurice alexander__CHI,00-0037708,Maurice Alexander,CHI,CIN,WR,2026,PRE,2,130,130,0.0,0.0,VERY LOW,3.3
maurice alexander__CHI,00-0037708,Maurice Alexander,CHI,CIN,WR,2026,PRE,2,135,135,0.0,0.0,VERY LOW,3.3
maurice alexander__CHI,00-0037708,Maurice Alexander,CHI,CIN,WR,2026,PRE,2,140,140,0.0,0.0,VERY LOW,3.3
maurice alexander__CHI,00-0037708,Maurice Alexander,CHI,CIN,WR,2026,PRE,2,145,145,0.0,0.0,VERY LOW,3.3
maurice alexander__CHI,00-0037708,Maurice Alexander,CHI,CIN,WR,2026,PRE,2,150,150,0.0,0.0,VERY LOW,3.3
maurice alexander__CHI,00-0037708,Maurice Alexander,CHI,CIN,WR,2026,PRE,2,155,155,0.0,0.0,VERY LOW,3.3
maurice alexander__CHI,00-0037708,Maurice Alexander,CHI,CIN,WR,2026,PRE,2,160,160,0.0,0.0,VERY LOW,3.3
maurice alexander__CHI,00-0037708,Maurice Alexander,CHI,CIN,WR,2026,PRE,2,165,165,0.0,0.0,VERY LOW,3.3
maurice alexander__CHI,00-0037708,Maurice Alexander,CHI,CIN,WR,2026,PRE,2,170,170,0.0,0.0,VERY LOW,3.3
maurice alexander__CHI,00-0037708,Maurice Alexander,CHI,CIN,WR,2026,PRE,2,175,175,0.0,0.0,VERY LOW,3.3
maurice alexander__CHI,00-0037708,Maurice Alexander,CHI,CIN,WR,2026,PRE,2,180,180,0.0,0.0,VERY LOW,3.3
maurice alexander__CHI,00-0037708,Maurice Alexander,CHI,CIN,WR,2026,PRE,2,185,185,0.0,0.0,VERY LOW,3.3
maurice alexander__CHI,00-0037708,Maurice Alexander,CHI,CIN,WR,2026,PRE,2,190,190,0.0,0.0,VERY LOW,3.3
maurice alexander__CHI,00-0037708,Maurice Alexander,CHI,CIN,WR,2026,PRE,2,195,195,0.0,0.0,VERY LOW,3.3
maurice alexander__CHI,00-0037708,Maurice Alexander,CHI,CIN,WR,2026,PRE,2,200,200,0.0,0.0,VERY LOW,3.3
max bredeson__MIN,00-0041081,Max Bredeson,MIN,BAL,RB,2026,PRE,2,0,0,100.0,100.0,ELITE,28.5
max bredeson__MIN,00-0041081,Max Bredeson,MIN,BAL,RB,2026,PRE,2,5,5,99.2,99.2,ELITE,28.5
max bredeson__MIN,00-0041081,Max Bredeson,MIN,BAL,RB,2026,PRE,2,10,10,95.3,95.3,ELITE,28.5
max bredeson__MIN,00-0041081,Max Bredeson,MIN,BAL,RB,2026,PRE,2,15,15,86.1,86.1,VERY HIGH,28.5
max bredeson__MIN,00-0041081,Max Bredeson,MIN,BAL,RB,2026,PRE,2,20,20,72.2,72.2,HIGH,28.5
max bredeson__MIN,00-0041081,Max Bredeson,MIN,BAL,RB,2026,PRE,2,25,25,56.3,56.3,LEAN,28.5
max bredeson__MIN,00-0041081,Max Bredeson,MIN,BAL,RB,2026,PRE,2,30,30,40.8,40.8,COIN FLIP,28.5
max bredeson__MIN,00-0041081,Max Bredeson,MIN,BAL,RB,2026,PRE,2,35,35,27.8,27.8,LOW,28.5
max bredeson__MIN,00-0041081,Max Bredeson,MIN,BAL,RB,2026,PRE,2,40,40,17.7,17.7,VERY LOW,28.5
max bredeson__MIN,00-0041081,Max Bredeson,MIN,BAL,RB,2026,PRE,2,45,45,11.0,11.0,VERY LOW,28.5
max bredeson__MIN,00-0041081,Max Bredeson,MIN,BAL,RB,2026,PRE,2,50,50,6.5,6.5,VERY LOW,28.5
max bredeson__MIN,00-0041081,Max Bredeson,MIN,BAL,RB,2026,PRE,2,55,55,3.7,3.7,VERY LOW,28.5
max bredeson__MIN,00-0041081,Max Bredeson,MIN,BAL,RB,2026,PRE,2,60,60,1.8,1.8,VERY LOW,28.5
max bredeson__MIN,00-0041081,Max Bredeson,MIN,BAL,RB,2026,PRE,2,65,65,0.9,0.9,VERY LOW,28.5
max bredeson__MIN,00-0041081,Max Bredeson,MIN,BAL,RB,2026,PRE,2,70,70,0.5,0.5,VERY LOW,28.5
max bredeson__MIN,00-0041081,Max Bredeson,MIN,BAL,RB,2026,PRE,2,75,75,0.2,0.2,VERY LOW,28.5
max bredeson__MIN,00-0041081,Max Bredeson,MIN,BAL,RB,2026,PRE,2,80,80,0.1,0.1,VERY LOW,28.5
max bredeson__MIN,00-0041081,Max Bredeson,MIN,BAL,RB,2026,PRE,2,85,85,0.0,0.0,VERY LOW,28.5
max bredeson__MIN,00-0041081,Max Bredeson,MIN,BAL,RB,2026,PRE,2,90,90,0.0,0.0,VERY LOW,28.5
max bredeson__MIN,00-0041081,Max Bredeson,MIN,BAL,RB,2026,PRE,2,95,95,0.0,0.0,VERY LOW,28.5
max bredeson__MIN,00-0041081,Max Bredeson,MIN,BAL,RB,2026,PRE,2,100,100,0.0,0.0,VERY LOW,28.5
max bredeson__MIN,00-0041081,Max Bredeson,MIN,BAL,RB,2026,PRE,2,105,105,0.0,0.0,VERY LOW,28.5
max bredeson__MIN,00-0041081,Max Bredeson,MIN,BAL,RB,2026,PRE,2,110,110,0.0,0.0,VERY LOW,28.5
max bredeson__MIN,00-0041081,Max Bredeson,MIN,BAL,RB,2026,PRE,2,115,115,0.0,0.0,VERY LOW,28.5
max bredeson__MIN,00-0041081,Max Bredeson,MIN,BAL,RB,2026,PRE,2,120,120,0.0,0.0,VERY LOW,28.5
max bredeson__MIN,00-0041081,Max Bredeson,MIN,BAL,RB,2026,PRE,2,125,125,0.0,0.0,VERY LOW,28.5
max bredeson__MIN,00-0041081,Max Bredeson,MIN,BAL,RB,2026,PRE,2,130,130,0.0,0.0,VERY LOW,28.5
max bredeson__MIN,00-0041081,Max Bredeson,MIN,BAL,RB,2026,PRE,2,135,135,0.0,0.0,VERY LOW,28.5
max bredeson__MIN,00-0041081,Max Bredeson,MIN,BAL,RB,2026,PRE,2,140,140,0.0,0.0,VERY LOW,28.5
max bredeson__MIN,00-0041081,Max Bredeson,MIN,BAL,RB,2026,PRE,2,145,145,0.0,0.0,VERY LOW,28.5
max bredeson__MIN,00-0041081,Max Bredeson,MIN,BAL,RB,2026,PRE,2,150,150,0.0,0.0,VERY LOW,28.5
max bredeson__MIN,00-0041081,Max Bredeson,MIN,BAL,RB,2026,PRE,2,155,155,0.0,0.0,VERY LOW,28.5
max bredeson__MIN,00-0041081,Max Bredeson,MIN,BAL,RB,2026,PRE,2,160,160,0.0,0.0,VERY LOW,28.5
max bredeson__MIN,00-0041081,Max Bredeson,MIN,BAL,RB,2026,PRE,2,165,165,0.0,0.0,VERY LOW,28.5
max bredeson__MIN,00-0041081,Max Bredeson,MIN,BAL,RB,2026,PRE,2,170,170,0.0,0.0,VERY LOW,28.5
max bredeson__MIN,00-0041081,Max Bredeson,MIN,BAL,RB,2026,PRE,2,175,175,0.0,0.0,VERY LOW,28.5
max bredeson__MIN,00-0041081,Max Bredeson,MIN,BAL,RB,2026,PRE,2,180,180,0.0,0.0,VERY LOW,28.5
max bredeson__MIN,00-0041081,Max Bredeson,MIN,BAL,RB,2026,PRE,2,185,185,0.0,0.0,VERY LOW,28.5
max bredeson__MIN,00-0041081,Max Bredeson,MIN,BAL,RB,2026,PRE,2,190,190,0.0,0.0,VERY LOW,28.5
max bredeson__MIN,00-0041081,Max Bredeson,MIN,BAL,RB,2026,PRE,2,195,195,0.0,0.0,VERY LOW,28.5
max bredeson__MIN,00-0041081,Max Bredeson,MIN,BAL,RB,2026,PRE,2,200,200,0.0,0.0,VERY LOW,28.5
max brosmer__MIN,00-0040494,Max Brosmer,MIN,BAL,QB,2026,PRE,2,0,0,100.0,100.0,ELITE,5.9
max brosmer__MIN,00-0040494,Max Brosmer,MIN,BAL,QB,2026,PRE,2,5,5,43.9,43.9,COIN FLIP,5.9
max brosmer__MIN,00-0040494,Max Brosmer,MIN,BAL,QB,2026,PRE,2,10,10,21.0,21.0,VERY LOW,5.9
max brosmer__MIN,00-0040494,Max Brosmer,MIN,BAL,QB,2026,PRE,2,15,15,9.6,9.6,VERY LOW,5.9
max brosmer__MIN,00-0040494,Max Brosmer,MIN,BAL,QB,2026,PRE,2,20,20,3.9,3.9,VERY LOW,5.9
max brosmer__MIN,00-0040494,Max Brosmer,MIN,BAL,QB,2026,PRE,2,25,25,1.8,1.8,VERY LOW,5.9
max brosmer__MIN,00-0040494,Max Brosmer,MIN,BAL,QB,2026,PRE,2,30,30,0.9,0.9,VERY LOW,5.9
max brosmer__MIN,00-0040494,Max Brosmer,MIN,BAL,QB,2026,PRE,2,35,35,0.3,0.3,VERY LOW,5.9
max brosmer__MIN,00-0040494,Max Brosmer,MIN,BAL,QB,2026,PRE,2,40,40,0.1,0.1,VERY LOW,5.9
max brosmer__MIN,00-0040494,Max Brosmer,MIN,BAL,QB,2026,PRE,2,45,45,0.0,0.0,VERY LOW,5.9
max brosmer__MIN,00-0040494,Max Brosmer,MIN,BAL,QB,2026,PRE,2,50,50,0.0,0.0,VERY LOW,5.9
max brosmer__MIN,00-0040494,Max Brosmer,MIN,BAL,QB,2026,PRE,2,55,55,0.0,0.0,VERY LOW,5.9
max brosmer__MIN,00-0040494,Max Brosmer,MIN,BAL,QB,2026,PRE,2,60,60,0.0,0.0,VERY LOW,5.9
max brosmer__MIN,00-0040494,Max Brosmer,MIN,BAL,QB,2026,PRE,2,65,65,0.0,0.0,VERY LOW,5.9
max brosmer__MIN,00-0040494,Max Brosmer,MIN,BAL,QB,2026,PRE,2,70,70,0.0,0.0,VERY LOW,5.9
max brosmer__MIN,00-0040494,Max Brosmer,MIN,BAL,QB,2026,PRE,2,75,75,0.0,0.0,VERY LOW,5.9
max brosmer__MIN,00-0040494,Max Brosmer,MIN,BAL,QB,2026,PRE,2,80,80,0.0,0.0,VERY LOW,5.9
max brosmer__MIN,00-0040494,Max Brosmer,MIN,BAL,QB,2026,PRE,2,85,85,0.0,0.0,VERY LOW,5.9
max brosmer__MIN,00-0040494,Max Brosmer,MIN,BAL,QB,2026,PRE,2,90,90,0.0,0.0,VERY LOW,5.9
max brosmer__MIN,00-0040494,Max Brosmer,MIN,BAL,QB,2026,PRE,2,95,95,0.0,0.0,VERY LOW,5.9
max brosmer__MIN,00-0040494,Max Brosmer,MIN,BAL,QB,2026,PRE,2,100,100,0.0,0.0,VERY LOW,5.9
max brosmer__MIN,00-0040494,Max Brosmer,MIN,BAL,QB,2026,PRE,2,105,105,0.0,0.0,VERY LOW,5.9
max brosmer__MIN,00-0040494,Max Brosmer,MIN,BAL,QB,2026,PRE,2,110,110,0.0,0.0,VERY LOW,5.9
max brosmer__MIN,00-0040494,Max Brosmer,MIN,BAL,QB,2026,PRE,2,115,115,0.0,0.0,VERY LOW,5.9
max brosmer__MIN,00-0040494,Max Brosmer,MIN,BAL,QB,2026,PRE,2,120,120,0.0,0.0,VERY LOW,5.9
max brosmer__MIN,00-0040494,Max Brosmer,MIN,BAL,QB,2026,PRE,2,125,125,0.0,0.0,VERY LOW,5.9
max brosmer__MIN,00-0040494,Max Brosmer,MIN,BAL,QB,2026,PRE,2,130,130,0.0,0.0,VERY LOW,5.9
max brosmer__MIN,00-0040494,Max Brosmer,MIN,BAL,QB,2026,PRE,2,135,135,0.0,0.0,VERY LOW,5.9
max brosmer__MIN,00-0040494,Max Brosmer,MIN,BAL,QB,2026,PRE,2,140,140,0.0,0.0,VERY LOW,5.9
max brosmer__MIN,00-0040494,Max Brosmer,MIN,BAL,QB,2026,PRE,2,145,145,0.0,0.0,VERY LOW,5.9
max brosmer__MIN,00-0040494,Max Brosmer,MIN,BAL,QB,2026,PRE,2,150,150,0.0,0.0,VERY LOW,5.9
max brosmer__MIN,00-0040494,Max Brosmer,MIN,BAL,QB,2026,PRE,2,155,155,0.0,0.0,VERY LOW,5.9
max brosmer__MIN,00-0040494,Max Brosmer,MIN,BAL,QB,2026,PRE,2,160,160,0.0,0.0,VERY LOW,5.9
max brosmer__MIN,00-0040494,Max Brosmer,MIN,BAL,QB,2026,PRE,2,165,165,0.0,0.0,VERY LOW,5.9
max brosmer__MIN,00-0040494,Max Brosmer,MIN,BAL,QB,2026,PRE,2,170,170,0.0,0.0,VERY LOW,5.9
max brosmer__MIN,00-0040494,Max Brosmer,MIN,BAL,QB,2026,PRE,2,175,175,0.0,0.0,VERY LOW,5.9
max brosmer__MIN,00-0040494,Max Brosmer,MIN,BAL,QB,2026,PRE,2,180,180,0.0,0.0,VERY LOW,5.9
max brosmer__MIN,00-0040494,Max Brosmer,MIN,BAL,QB,2026,PRE,2,185,185,0.0,0.0,VERY LOW,5.9
max brosmer__MIN,00-0040494,Max Brosmer,MIN,BAL,QB,2026,PRE,2,190,190,0.0,0.0,VERY LOW,5.9
max brosmer__MIN,00-0040494,Max Brosmer,MIN,BAL,QB,2026,PRE,2,195,195,0.0,0.0,VERY LOW,5.9
