player_id,player_name,team,opponent,position,depth_chart_position,status,years_exp,season,season_type,week,target_slate,game_id,game_date,home_away,projected_receiving_yards,projection_mean,projection_median,projection_floor,projection_ceiling,model_std,historical_games,last_5_avg,last_10_avg,last_15_avg,season_avg,volume_last_5,preseason_usage_multiplier,opponent_adjustment,data_source,simulations,model_version,projected_targets,projected_receptions,target_share,catch_rate,yards_per_target,yards_per_reception,last5_targets,target_trend_pct,targets,target_share_pct,projected_target_share,projected_rec,catch_rate_pct,receiving_yards_per_target,receiving_yards_per_reception,prob_10_plus,prob_20_plus,prob_30_plus,prob_40_plus,prob_50_plus,prob_60_plus,prob_70_plus,prob_80_plus,prob_90_plus,prob_100_plus,team_targets_pg,team_pass_attempts_pg,team_catch_rate,team_yards_per_target,team_yards_per_reception,team_explosive_rec_rate,team_epa_per_target,pace_plays_per_game,opp_rec_def_rating,opp_secondary_rating,opp_rec_yards_allowed_pg,opp_targets_allowed_pg,opp_receptions_allowed_pg,opp_catch_rate_allowed,opp_yards_per_target_allowed,opp_explosive_rec_rate_allowed,opp_epa_per_target_allowed,opp_pressure_rate,stadium_name,stadium_city,stadium_state,stadium_type,roof_type,projected_roof_status,field_surface,stadium_elevation_ft,weather_source_consensus,game_weather_window,kickoff_local,temperature_f,temperature_game_min_f,temperature_game_max_f,temperature_game_range_f,dew_point_f,humidity_pct,pressure_hpa,cloud_cover_pct,visibility_miles,wind_mph,wind_gust_mph,wind_gust_excess_mph,wind_direction_deg,precipitation_pct,precipitation_in,weather_condition,weather_uncertainty_score,weather_confidence_pct,receiving_weather_rating,receiving_weather_multiplier,receiving_weather_short_multiplier,receiving_weather_deep_multiplier,receiving_weather_risk,spread,game_total,team_implied_points,opp_implied_points,odds_details,receiving_matchup_score,projected_receiving_yards_pre_weather,weather_adjustment_yards
00-0036265,AJ Dillon,CAR,HOU,RB,RB,ACT,6.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_HOU_CAR,,home,12.03,11.855,8.655,0.0,29.869,12.58,14,19.6,21.9,17.429,10.5,2.0,0.5,0.974,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,1.098,0.886,6.5,80.65,7.871,9.76,2.0,-33.33,1.098,6.5,6.5,0.886,80.65,7.871,9.76,46.69,24.63,9.84,3.26,0.76,0.12,0.02,0.0,0.0,0.0,35.23076923076923,35.23076923076923,0.0,5.638646288209607,,6.550218340611353,,35.23076923076923,50.31960505799191,50.31960505799191,227.10526315789474,35.43859649122807,0.0,0.0,6.408415841584159,8.316831683168317,,0.0,EverBank Stadium,Jacksonville,FL,OUTDOOR,OUTDOOR,OUTDOOR,—,16.0,Open-Meteo,Kickoff through +3h,2026-08-21T19:30:00-04:00,82.7,80.9,84.3,,75.8,79.5,1015.0,33.2,39.6,6.6,13.1,6.5,161.0,12.2,0.0,,0.0,100.0,96.0,1.0144,1.012,1.0168,FAVORABLE,,,,,,97.4,11.86,0.17
00-0035976,Dan Chisena,CAR,HOU,WR,WR,ACT,6.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_HOU_CAR,,home,11.99,11.821,10.931,0.0,24.982,9.436,3,12.333,12.333,12.333,12.333,1.333,0.5,0.974,PLAYER_PRIOR_BLEND,10000,NFL_RECEIVING_YARDS_V1,1.171,0.878,5.11,75.0,9.25,12.333,1.333,,1.171,5.11,5.11,0.878,75.0,9.25,12.333,53.48,20.15,4.13,0.28,0.01,0.0,0.0,0.0,0.0,0.0,35.23076923076923,35.23076923076923,0.0,5.638646288209607,,6.550218340611353,,35.23076923076923,50.31960505799191,50.31960505799191,227.10526315789474,35.43859649122807,0.0,0.0,6.408415841584159,8.316831683168317,,0.0,EverBank Stadium,Jacksonville,FL,OUTDOOR,OUTDOOR,OUTDOOR,—,16.0,Open-Meteo,Kickoff through +3h,2026-08-21T19:30:00-04:00,82.7,80.9,84.3,,75.8,79.5,1015.0,33.2,39.6,6.6,13.1,6.5,161.0,12.2,0.0,,0.0,100.0,96.0,1.0144,1.012,1.0168,FAVORABLE,,,,,,97.4,11.82,0.17
00-0036020,Salvon Ahmed,CHI,TEN,RB,RB,ACT,6.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_CHI_TEN,,away,11.76,11.796,10.031,0.0,27.28,10.804,7,12.0,12.571,12.571,12.571,3.4,0.5,0.967,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,2.633,1.832,9.66,69.57,3.826,5.5,3.4,13.33,2.633,9.66,9.66,1.832,69.57,3.826,5.5,50.08,22.47,6.71,1.14,0.18,0.02,0.0,0.0,0.0,0.0,35.924528301886795,35.924528301886795,0.0,6.133403361344538,,8.403361344537815,,35.924528301886795,48.45874796798387,48.45874796798387,229.6078431372549,33.0,0.0,0.0,6.957813428401663,9.031491384432561,,0.0,Paycor Stadium,Cincinnati,OH,OUTDOOR,OUTDOOR,OUTDOOR,—,627.0,Open-Meteo,Kickoff through +3h,2026-08-22T19:00:00-04:00,75.7,70.1,78.9,,58.5,55.8,982.3,1.8,67.9,9.3,19.1,9.8,309.0,1.5,0.0,,0.0,100.0,86.5,0.9972,1.0005,0.9901,NEUTRAL,,,,,,97.7,11.8,-0.03
00-0038547,Luke Schoonmaker,DAL,NO,TE,TE,ACT,3.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_NO_DAL,,home,11.79,11.788,6.682,0.0,32.283,13.933,35,13.8,11.9,9.867,9.429,1.4,0.5,0.974,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,1.126,0.721,4.62,64.0,5.92,9.25,1.4,-30.0,1.126,4.62,4.62,0.721,64.0,5.92,9.25,43.53,25.23,12.01,4.91,1.62,0.51,0.06,0.0,0.0,0.0,39.55769230769231,39.55769230769231,0.0,6.794846864365581,,8.264462809917356,,39.55769230769231,50.09139705177316,50.09139705177316,225.41176470588235,34.666666666666664,0.0,0.0,6.502262443438914,8.3710407239819,,0.0,State Farm Stadium,Glendale,AZ,INDOOR,RETRACTABLE,INDOOR,GRASS,1152.0,Open-Meteo,Kickoff through +3h,2026-08-22T19:00:00-07:00,105.1,101.2,107.8,,43.0,12.8,969.3,39.0,180.1,6.8,17.5,10.7,175.0,1.0,0.0,,0.0,100.0,100.0,1.0,1.0,1.0,INDOOR / CONTROLLED,,,,,,99.6,11.79,0.0
00-0036139,Rico Dowdle,PIT,BUF,RB,RB,ACT,6.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_PIT_BUF,,away,11.94,11.768,7.308,0.0,31.008,13.451,43,12.8,19.3,19.533,18.562,3.2,0.5,0.907,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,1.243,0.958,11.6,77.08,6.021,7.811,3.2,-15.79,1.243,11.6,11.6,0.958,77.08,6.021,7.811,44.59,25.08,11.06,4.31,1.15,0.35,0.08,0.0,0.0,0.0,33.129629629629626,33.129629629629626,0.0,6.39575181665735,,8.16098378982672,,33.129629629629626,51.44642944241784,51.44642944241784,213.3793103448276,33.724137931034484,0.0,0.0,6.32719836400818,7.566462167689162,,0.0,Acrisure Stadium,Pittsburgh,PA,OUTDOOR,OUTDOOR,OUTDOOR,—,764.0,Open-Meteo,Kickoff through +3h,2026-08-21T19:00:00-04:00,72.8,68.8,77.3,,61.5,68.2,988.8,0.8,53.6,2.5,4.8,2.2,62.0,0.0,0.0,,0.0,100.0,96.0,1.0144,1.012,1.0168,FAVORABLE,,,,,,99.3,11.77,0.17
00-0037840,Kyren Williams,LAR,LAC,RB,RB,ACT,4.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_LAR_LAC,,away,11.76,11.644,7.436,0.0,31.174,13.198,39,19.4,12.6,18.533,17.562,3.4,0.5,0.899,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,1.211,0.908,8.65,75.0,6.229,8.306,3.4,54.55,1.211,8.65,8.65,0.908,75.0,6.229,8.306,44.21,24.5,11.27,4.04,1.02,0.24,0.01,0.0,0.0,0.0,36.43859649122807,36.43859649122807,0.0,7.240731824747232,,10.44776119402985,,36.43859649122807,50.38477255818596,50.38477255818596,231.67924528301887,35.528301886792455,0.0,0.0,6.520977164099841,8.12533191715348,,0.0,SoFi Stadium,Inglewood,CA,OUTDOOR,CANOPY,OUTDOOR,TURF,131.0,Open-Meteo,Kickoff through +3h,2026-08-22T13:00:00-07:00,85.4,84.4,87.2,,69.3,59.0,1008.1,4.5,58.7,8.2,9.1,0.9,268.0,0.0,0.0,,0.0,100.0,93.4,1.0097,1.0089,1.0096,FAVORABLE,,,,,,100.6,11.64,0.11
00-0040218,Jimmy Horn Jr.,CAR,HOU,WR,WR,ACT,1.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_HOU_CAR,,home,11.63,11.462,9.874,0.0,26.594,10.598,9,8.6,12.0,12.0,12.0,1.4,0.68,0.974,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,1.495,0.967,6.29,64.71,6.353,9.818,1.4,-30.0,1.495,6.29,6.29,0.967,64.71,6.353,9.818,49.57,21.49,6.02,1.06,0.08,0.0,0.0,0.0,0.0,0.0,35.23076923076923,35.23076923076923,0.0,5.638646288209607,,6.550218340611353,,35.23076923076923,50.31960505799191,50.31960505799191,227.10526315789474,35.43859649122807,0.0,0.0,6.408415841584159,8.316831683168317,,0.0,EverBank Stadium,Jacksonville,FL,OUTDOOR,OUTDOOR,OUTDOOR,—,16.0,Open-Meteo,Kickoff through +3h,2026-08-21T19:30:00-04:00,82.7,80.9,84.3,,75.8,79.5,1015.0,33.2,39.6,6.6,13.1,6.5,161.0,12.2,0.0,,0.0,100.0,96.0,1.0144,1.012,1.0168,FAVORABLE,,,,,,97.4,11.46,0.17
00-0038397,Evan Hull,HOU,CAR,RB,RB,ACT,3.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_HOU_CAR,,away,11.44,11.437,11.468,7.519,15.315,3.029,2,6.0,6.0,6.0,6.0,1.0,0.5,0.904,PLAYER_PRIOR_BLEND,10000,NFL_RECEIVING_YARDS_V1,1.911,1.72,3.78,90.0,6.0,6.667,1.0,,1.911,3.78,3.78,1.72,90.0,6.0,6.667,68.58,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.80701754385965,36.80701754385965,0.0,6.7016205910390845,,8.627264061010486,,36.80701754385965,49.97418894175862,49.97418894175862,216.09615384615384,31.826923076923077,0.0,0.0,6.789728096676737,8.09667673716012,,0.0,Reliant Stadium,Houston,TX,INDOOR,DOME,INDOOR,—,39.0,Open-Meteo,Kickoff through +3h,2026-08-20T19:00:00-05:00,86.0,82.7,90.2,,74.8,69.8,1012.9,30.2,51.6,7.5,16.3,8.8,204.0,1.2,0.0,,0.0,100.0,100.0,1.0,1.0,1.0,INDOOR / CONTROLLED,,,,,,99.4,11.44,0.0
00-0037282,James Mitchell,CAR,HOU,TE,TE,ACT,4.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_HOU_CAR,,home,11.54,11.38,10.761,0.0,23.432,8.788,4,14.0,14.0,14.0,14.0,1.25,0.5,0.974,PLAYER_PRIOR_BLEND,10000,NFL_RECEIVING_YARDS_V1,1.132,0.943,3.8,83.33,9.333,11.2,1.2,,1.132,3.8,3.8,0.943,83.33,9.333,11.2,52.83,17.57,2.68,0.18,0.0,0.0,0.0,0.0,0.0,0.0,35.23076923076923,35.23076923076923,0.0,5.638646288209607,,6.550218340611353,,35.23076923076923,50.31960505799191,50.31960505799191,227.10526315789474,35.43859649122807,0.0,0.0,6.408415841584159,8.316831683168317,,0.0,EverBank Stadium,Jacksonville,FL,OUTDOOR,OUTDOOR,OUTDOOR,—,16.0,Open-Meteo,Kickoff through +3h,2026-08-21T19:30:00-04:00,82.7,80.9,84.3,,75.8,79.5,1015.0,33.2,39.6,6.6,13.1,6.5,161.0,12.2,0.0,,0.0,100.0,96.0,1.0144,1.012,1.0168,FAVORABLE,,,,,,97.4,11.38,0.16
00-0039912,Ben Sinnott,WAS,BAL,TE,TE,ACT,2.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_WAS_BAL,,away,11.35,11.351,9.472,0.0,26.462,10.575,12,16.2,12.4,11.833,14.25,2.0,0.68,1.042,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,1.08,0.966,7.97,89.47,8.684,9.706,2.0,100.0,1.08,7.97,7.97,0.966,89.47,8.684,9.706,48.42,21.44,6.12,0.97,0.04,0.0,0.0,0.0,0.0,0.0,35.425925925925924,35.425925925925924,0.0,6.462101411395714,,7.631991636173549,,35.425925925925924,50.72839820757528,50.72839820757528,245.01818181818183,39.54545454545455,0.0,0.0,6.195862068965517,8.275862068965518,,0.0,Ford Field,Detroit,MI,INDOOR,DOME,INDOOR,TURF,600.0,Open-Meteo,Kickoff through +3h,2026-08-22T12:00:00-04:00,72.5,69.9,76.6,,66.4,81.2,989.1,99.2,34.2,6.8,10.2,3.3,208.0,38.5,0.0,,0.0,100.0,100.0,1.0,1.0,1.0,INDOOR / CONTROLLED,,,,,,99.2,11.35,0.0
00-0038839,Mitchell Tinsley,CIN,PHI,WR,WR,ACT,3.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_CIN_PHI,,away,11.27,11.299,9.429,0.0,26.615,10.63,8,18.8,14.5,14.5,14.5,4.0,0.5,0.85,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,1.99,0.697,9.1,35.0,4.833,13.81,4.0,200.0,1.99,9.1,9.1,0.697,35.0,4.833,13.81,48.14,21.03,6.14,1.05,0.08,0.0,0.0,0.0,0.0,0.0,40.15686274509804,40.15686274509804,0.0,6.59619140625,,6.93359375,,40.15686274509804,51.68342049711748,51.68342049711748,229.5438596491228,37.333333333333336,0.0,0.0,6.148496240601504,7.612781954887218,,0.0,Paycor Stadium,Cincinnati,OH,OUTDOOR,OUTDOOR,OUTDOOR,—,627.0,Open-Meteo,Kickoff through +3h,2026-08-22T19:00:00-04:00,75.7,70.1,78.9,,58.5,55.8,982.3,1.8,67.9,9.3,19.1,9.8,309.0,1.5,0.0,,0.0,100.0,86.5,0.9972,1.0005,0.9901,NEUTRAL,,,,,,99.8,11.3,-0.03
00-0039530,Brevyn Spann-Ford,DAL,NO,TE,TE,ACT,2.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_NO_DAL,,home,11.29,11.295,8.024,0.0,29.17,12.16,16,14.4,9.0,11.867,9.0,1.6,0.68,0.974,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,1.163,0.805,4.78,69.23,6.846,9.889,1.6,60.0,1.163,4.78,4.78,0.805,69.23,6.846,9.889,44.99,22.99,9.03,2.61,0.56,0.13,0.0,0.0,0.0,0.0,39.55769230769231,39.55769230769231,0.0,6.794846864365581,,8.264462809917356,,39.55769230769231,50.09139705177316,50.09139705177316,225.41176470588235,34.666666666666664,0.0,0.0,6.502262443438914,8.3710407239819,,0.0,State Farm Stadium,Glendale,AZ,INDOOR,RETRACTABLE,INDOOR,GRASS,1152.0,Open-Meteo,Kickoff through +3h,2026-08-22T19:00:00-07:00,105.1,101.2,107.8,,43.0,12.8,969.3,39.0,180.1,6.8,17.5,10.7,175.0,1.0,0.0,,0.0,100.0,100.0,1.0,1.0,1.0,INDOOR / CONTROLLED,,,,,,99.6,11.29,0.0
00-0038440,Zavier Scott,MIN,DEN,RB,RB,ACT,3.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_MIN_DEN,,away,11.27,11.266,7.986,0.0,28.911,11.986,8,6.6,12.25,12.25,12.25,1.2,0.5,0.957,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,1.302,1.139,5.36,87.5,6.125,7.0,1.2,-64.0,1.302,5.36,5.36,1.139,87.5,6.125,7.0,45.27,22.87,8.93,2.32,0.46,0.08,0.0,0.0,0.0,0.0,36.05769230769231,36.05769230769231,0.0,6.730133333333334,,9.6,,36.05769230769231,51.761331181873786,51.761331181873786,235.90740740740742,37.94444444444444,0.0,0.0,6.217179111761835,7.46705710102489,,0.0,U.S. Bank Stadium,Minneapolis,MN,INDOOR,DOME,INDOOR,TURF,830.0,Open-Meteo,Kickoff through +3h,2026-08-22T12:00:00-05:00,76.6,75.3,77.8,,56.5,50.0,989.5,22.0,78.6,14.5,22.1,7.6,323.0,0.0,0.0,,0.0,100.0,100.0,1.0,1.0,1.0,INDOOR / CONTROLLED,,,,,,100.1,11.27,0.0
00-0040581,Dont'e Thornton Jr.,LV,SF,WR,WR,ACT,1.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_SF_LV,,home,11.23,11.231,7.65,0.0,29.378,12.407,11,8.2,9.0,12.273,12.273,2.2,0.68,0.998,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,1.738,0.608,9.11,35.0,4.5,12.857,2.2,-26.67,1.738,9.11,9.11,0.608,35.0,4.5,12.857,44.28,23.18,9.31,3.11,0.61,0.06,0.01,0.0,0.0,0.0,36.627450980392155,36.627450980392155,0.0,5.983404710920771,,6.5310492505353315,,36.627450980392155,52.256545505987326,52.256545505987326,227.25,36.05357142857143,0.0,0.0,6.303120356612184,6.983655274888559,,0.0,Reliant Stadium,Houston,TX,INDOOR,DOME,INDOOR,—,39.0,Open-Meteo,Kickoff through +3h,2026-08-20T19:00:00-05:00,86.0,82.7,90.2,,74.8,69.8,1012.9,30.2,51.6,7.5,16.3,8.8,204.0,1.2,0.0,,0.0,100.0,100.0,1.0,1.0,1.0,INDOOR / CONTROLLED,,,,,,98.8,11.23,0.0
00-0040583,Woody Marks,HOU,CAR,RB,RB,ACT,1.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_HOU_CAR,,away,11.23,11.228,5.196,0.0,31.844,13.986,15,4.6,9.2,13.867,13.867,2.0,0.68,0.904,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,1.125,0.73,6.54,64.86,4.892,7.542,2.0,11.11,1.125,6.54,6.54,0.73,64.86,4.892,7.542,41.21,24.27,11.75,4.73,1.59,0.52,0.13,0.03,0.01,0.0,36.80701754385965,36.80701754385965,0.0,6.7016205910390845,,8.627264061010486,,36.80701754385965,49.97418894175862,49.97418894175862,216.09615384615384,31.826923076923077,0.0,0.0,6.789728096676737,8.09667673716012,,0.0,Reliant Stadium,Houston,TX,INDOOR,DOME,INDOOR,—,39.0,Open-Meteo,Kickoff through +3h,2026-08-20T19:00:00-05:00,86.0,82.7,90.2,,74.8,69.8,1012.9,30.2,51.6,7.5,16.3,8.8,204.0,1.2,0.0,,0.0,100.0,100.0,1.0,1.0,1.0,INDOOR / CONTROLLED,,,,,,99.4,11.23,0.0
00-0036165,Isaiah Hodgins,NYG,NYJ,WR,WR,ACT,6.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_NYG_NYJ,,away,11.24,11.082,6.509,0.0,30.311,12.935,22,11.6,18.1,15.8,19.167,2.6,0.5,0.91,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,0.941,0.564,8.1,60.0,6.771,11.286,2.6,0.0,0.941,8.1,8.1,0.564,60.0,6.771,11.286,42.24,23.65,10.32,3.58,0.89,0.17,0.02,0.0,0.0,0.0,35.84313725490196,35.84313725490196,0.0,5.836980306345733,,7.11159737417943,,35.84313725490196,49.991360108124404,49.991360108124404,209.64705882352942,32.96078431372549,0.0,0.0,6.360499702558001,8.625817965496728,,0.0,Hard Rock Stadium,Miami Gardens,FL,OUTDOOR,OUTDOOR,OUTDOOR,—,7.0,Open-Meteo,Kickoff through +3h,2026-08-22T16:00:00-04:00,84.6,81.9,88.7,,75.9,75.5,1015.4,68.8,40.1,4.9,8.7,3.9,163.0,20.2,0.0,,0.0,100.0,96.0,1.0144,1.012,1.0167,FAVORABLE,,,,,,97.7,11.08,0.16
00-0040194,Jackson Hawes,BUF,PIT,TE,TE,ACT,1.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_PIT_BUF,,home,10.96,11.069,9.94,0.0,24.607,9.651,13,9.6,14.8,14.385,14.385,1.2,0.68,1.135,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,0.981,0.826,5.69,84.21,9.842,11.688,1.2,-40.0,0.981,5.69,5.69,0.826,84.21,9.842,11.688,49.7,18.79,4.3,0.36,0.02,0.0,0.0,0.0,0.0,0.0,33.172413793103445,33.172413793103445,0.0,7.210498960498961,,9.615384615384617,,33.172413793103445,49.4019327452918,49.4019327452918,249.7037037037037,37.166666666666664,0.0,0.0,6.718485301444943,8.619830592924764,,0.0,Huntington Bank Field,Cleveland,OH,OUTDOOR,OUTDOOR,OUTDOOR,—,653.0,Open-Meteo,Kickoff through +3h,2026-08-22T13:00:00-04:00,75.6,70.3,82.2,,68.6,79.8,987.2,87.2,37.0,7.0,10.2,3.2,198.0,35.2,1.079,,0.0,100.0,82.5,0.9901,0.9958,0.9789,NEUTRAL,,,,,,100.2,11.07,-0.11
00-0036959,Michael Bandy,DEN,MIN,WR,WR,ACT,5.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_MIN_DEN,,home,11.17,11.018,11.053,6.47,15.578,3.576,3,16.667,16.667,16.667,16.667,1.333,0.5,0.974,PLAYER_PRIOR_BLEND,10000,NFL_RECEIVING_YARDS_V1,0.883,0.795,3.82,90.0,12.5,13.889,1.333,,0.883,3.82,3.82,0.795,90.0,12.5,13.889,61.57,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.351851851851855,35.351851851851855,0.0,6.288108957569408,,7.909900471451022,,35.351851851851855,51.417035676352654,51.417035676352654,232.53846153846155,35.88461538461539,0.0,0.0,6.480171489817792,7.395498392282958,,0.0,Empower Field at Mile High,Denver,CO,OUTDOOR,OUTDOOR,OUTDOOR,—,5279.0,Open-Meteo,Kickoff through +3h,2026-08-21T19:00:00-06:00,81.9,75.4,87.6,,44.4,27.2,843.2,17.2,135.4,7.1,10.4,3.3,134.0,6.8,0.0,,0.0,100.0,95.8,1.0141,1.0118,1.0163,FAVORABLE,,,,,,99.1,11.02,0.16
00-0035250,Devin Singletary,NYG,NYJ,RB,RB,ACT,7.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_NYG_NYJ,,away,11.16,11.004,6.179,0.0,30.409,13.005,38,12.4,15.1,11.867,15.1,2.0,0.5,0.91,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,0.901,0.811,7.32,90.0,6.593,7.325,2.0,11.11,0.901,7.32,7.32,0.811,90.0,6.593,7.325,42.25,23.22,10.41,3.35,0.97,0.29,0.02,0.01,0.0,0.0,35.84313725490196,35.84313725490196,0.0,5.836980306345733,,7.11159737417943,,35.84313725490196,49.991360108124404,49.991360108124404,209.64705882352942,32.96078431372549,0.0,0.0,6.360499702558001,8.625817965496728,,0.0,Hard Rock Stadium,Miami Gardens,FL,OUTDOOR,OUTDOOR,OUTDOOR,—,7.0,Open-Meteo,Kickoff through +3h,2026-08-22T16:00:00-04:00,84.6,81.9,88.7,,75.9,75.5,1015.4,68.8,40.1,4.9,8.7,3.9,163.0,20.2,0.0,,0.0,100.0,96.0,1.0144,1.012,1.0167,FAVORABLE,,,,,,97.7,11.0,0.16
00-0039648,David Martin-Robinson,TEN,CHI,TE,TE,ACT,2.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_CHI_TEN,,home,11.12,10.964,10.918,3.0,18.645,5.91,6,7.2,6.0,6.0,7.5,1.4,0.68,1.003,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,2.411,1.507,4.26,62.5,4.5,7.2,1.4,40.0,2.411,4.26,4.26,1.507,62.5,4.5,7.2,55.87,6.77,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.705882352941174,34.705882352941174,0.0,5.927683615819209,,7.796610169491526,,34.705882352941174,47.9467408390679,47.9467408390679,243.79245283018867,35.15094339622642,0.0,0.0,6.935587761674718,9.447128287707999,,0.0,Nissan Stadium,Nashville,TN,OUTDOOR,OUTDOOR,OUTDOOR,—,558.0,Open-Meteo,Kickoff through +3h,2026-08-23T19:00:00-05:00,75.8,71.9,81.3,,61.8,62.2,997.0,39.2,58.7,2.4,5.0,2.6,226.0,0.0,0.0,,0.0,100.0,96.0,1.0144,1.012,1.0168,FAVORABLE,,,,,,97.1,10.96,0.16
00-0036842,Kene Nwangwu,NYJ,NYG,RB,RB,ACT,5.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_NYG_NYJ,,home,11.12,10.964,10.98,7.117,14.766,2.993,1,0.0,0.0,0.0,0.0,1.0,0.5,0.928,PLAYER_PRIOR_BLEND,10000,NFL_RECEIVING_YARDS_V1,1.534,0.537,4.55,35.0,7.2,20.571,1.0,,1.534,4.55,4.55,0.537,35.0,7.2,20.571,62.6,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.84313725490196,36.84313725490196,0.0,5.461947844598191,,6.1734965407131455,,36.84313725490196,49.990704638607866,49.990704638607866,235.7843137254902,34.470588235294116,0.0,0.0,6.8401592718998865,8.020477815699659,,0.0,Acrisure Stadium,Pittsburgh,PA,OUTDOOR,OUTDOOR,OUTDOOR,—,764.0,Open-Meteo,Kickoff through +3h,2026-08-21T19:00:00-04:00,72.8,68.8,77.3,,61.5,68.2,988.8,0.8,53.6,2.5,4.8,2.2,62.0,0.0,0.0,,0.0,100.0,96.0,1.0144,1.012,1.0168,FAVORABLE,,,,,,96.9,10.96,0.16
00-0038046,Charlie Kolar,LAC,LAR,TE,TE,ACT,4.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_LAR_LAC,,home,11.11,10.952,7.356,0.0,28.897,12.193,24,10.8,12.0,11.667,12.909,1.0,0.5,1.108,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,0.806,0.564,4.74,70.0,8.75,12.5,1.0,-28.57,0.806,4.74,4.74,0.564,70.0,8.75,12.5,43.53,22.24,8.91,2.65,0.6,0.06,0.02,0.0,0.0,0.0,36.509433962264154,36.509433962264154,0.0,6.534883720930233,,8.062015503875969,,36.509433962264154,49.50302024533259,49.50302024533259,243.24561403508773,36.89473684210526,0.0,0.0,6.592962434617213,8.7018544935806,,0.0,SoFi Stadium,Inglewood,CA,OUTDOOR,CANOPY,OUTDOOR,TURF,131.0,Open-Meteo,Kickoff through +3h,2026-08-20T19:00:00-07:00,71.9,69.7,76.1,,66.0,82.5,1007.8,16.5,34.5,4.2,5.7,1.5,270.0,0.0,0.0,,0.0,100.0,96.0,1.0144,1.012,1.0168,FAVORABLE,,,,,,98.9,10.95,0.16
00-0035594,Travis Homer,PIT,BUF,RB,RB,ACT,7.0,2026,PRE,3,2026 PRE W3,2026_PRE_W3_PIT_BUF,,away,11.11,10.949,10.423,0.0,22.065,8.128,2,5.5,5.5,5.5,11.0,2.0,0.5,0.907,PLAYER_PRIOR_BLEND,10000,NFL_RECEIVING_YARDS_V1,3.493,2.62,7.97,75.0,3.0,4.0,2.0,,3.493,7.97,7.97,2.62,75.0,3.0,4.0,51.97,14.48,1.43,0.09,0.0,0.0,0.0,0.0,0.0,0.0,33.129629629629626,33.129629629629626,0.0,6.39575181665735,,8.16098378982672,,33.129629629629626,51.44642944241784,51.44642944241784,213.3793103448276,33.724137931034484,0.0,0.0,6.32719836400818,7.566462167689162,,0.0,Acrisure Stadium,Pittsburgh,PA,OUTDOOR,OUTDOOR,OUTDOOR,—,764.0,Open-Meteo,Kickoff through +3h,2026-08-21T19:00:00-04:00,72.8,68.8,77.3,,61.5,68.2,988.8,0.8,53.6,2.5,4.8,2.2,62.0,0.0,0.0,,0.0,100.0,96.0,1.0144,1.012,1.0168,FAVORABLE,,,,,,99.3,10.95,0.16
