player_key,player_id,player_name,team,opponent,position,season,season_type,week,ladder_yards,ladder_line,probability_pct,probability,grade,projected_rushing_yards,projected_carries,projected_ypc,matchup_score,data_quality_score
justice hill__BAL,00-0034975,Justice Hill,BAL,IND,RB,2026,REG,1,50,50,7.7,7.7,VERY LOW,19.3,3.8,5.46,97.4,65.0
justice hill__BAL,00-0034975,Justice Hill,BAL,IND,RB,2026,REG,1,60,60,4.2,4.2,VERY LOW,19.3,3.8,5.46,97.4,65.0
justice hill__BAL,00-0034975,Justice Hill,BAL,IND,RB,2026,REG,1,70,70,2.3,2.3,VERY LOW,19.3,3.8,5.46,97.4,65.0
justice hill__BAL,00-0034975,Justice Hill,BAL,IND,RB,2026,REG,1,80,80,1.2,1.2,VERY LOW,19.3,3.8,5.46,97.4,65.0
justice hill__BAL,00-0034975,Justice Hill,BAL,IND,RB,2026,REG,1,90,90,0.5,0.5,VERY LOW,19.3,3.8,5.46,97.4,65.0
justice hill__BAL,00-0034975,Justice Hill,BAL,IND,RB,2026,REG,1,100,100,0.3,0.3,VERY LOW,19.3,3.8,5.46,97.4,65.0
justin fields__KC,00-0036945,Justin Fields,KC,DEN,QB,2026,REG,1,10,10,85.1,85.1,VERY HIGH,37.0,7.1,5.25,96.2,65.0
justin fields__KC,00-0036945,Justin Fields,KC,DEN,QB,2026,REG,1,20,20,70.0,70.0,SOLID,37.0,7.1,5.25,96.2,65.0
justin fields__KC,00-0036945,Justin Fields,KC,DEN,QB,2026,REG,1,30,30,53.8,53.8,LEAN,37.0,7.1,5.25,96.2,65.0
justin fields__KC,00-0036945,Justin Fields,KC,DEN,QB,2026,REG,1,40,40,38.8,38.8,LOW,37.0,7.1,5.25,96.2,65.0
justin fields__KC,00-0036945,Justin Fields,KC,DEN,QB,2026,REG,1,50,50,26.8,26.8,LOW,37.0,7.1,5.25,96.2,65.0
justin fields__KC,00-0036945,Justin Fields,KC,DEN,QB,2026,REG,1,60,60,18.0,18.0,VERY LOW,37.0,7.1,5.25,96.2,65.0
justin fields__KC,00-0036945,Justin Fields,KC,DEN,QB,2026,REG,1,70,70,11.8,11.8,VERY LOW,37.0,7.1,5.25,96.2,65.0
justin fields__KC,00-0036945,Justin Fields,KC,DEN,QB,2026,REG,1,80,80,7.4,7.4,VERY LOW,37.0,7.1,5.25,96.2,65.0
justin fields__KC,00-0036945,Justin Fields,KC,DEN,QB,2026,REG,1,90,90,4.5,4.5,VERY LOW,37.0,7.1,5.25,96.2,65.0
justin fields__KC,00-0036945,Justin Fields,KC,DEN,QB,2026,REG,1,100,100,2.8,2.8,VERY LOW,37.0,7.1,5.25,96.2,65.0
justin herbert__LAC,00-0036355,Justin Herbert,LAC,ARI,QB,2026,REG,1,10,10,88.3,88.3,VERY HIGH,40.6,6.1,6.71,107.1,65.0
justin herbert__LAC,00-0036355,Justin Herbert,LAC,ARI,QB,2026,REG,1,20,20,74.6,74.6,HIGH,40.6,6.1,6.71,107.1,65.0
justin herbert__LAC,00-0036355,Justin Herbert,LAC,ARI,QB,2026,REG,1,30,30,59.5,59.5,LEAN,40.6,6.1,6.71,107.1,65.0
justin herbert__LAC,00-0036355,Justin Herbert,LAC,ARI,QB,2026,REG,1,40,40,44.2,44.2,COIN FLIP,40.6,6.1,6.71,107.1,65.0
justin herbert__LAC,00-0036355,Justin Herbert,LAC,ARI,QB,2026,REG,1,50,50,32.0,32.0,LOW,40.6,6.1,6.71,107.1,65.0
justin herbert__LAC,00-0036355,Justin Herbert,LAC,ARI,QB,2026,REG,1,60,60,22.2,22.2,VERY LOW,40.6,6.1,6.71,107.1,65.0
justin herbert__LAC,00-0036355,Justin Herbert,LAC,ARI,QB,2026,REG,1,70,70,14.5,14.5,VERY LOW,40.6,6.1,6.71,107.1,65.0
justin herbert__LAC,00-0036355,Justin Herbert,LAC,ARI,QB,2026,REG,1,80,80,9.3,9.3,VERY LOW,40.6,6.1,6.71,107.1,65.0
justin herbert__LAC,00-0036355,Justin Herbert,LAC,ARI,QB,2026,REG,1,90,90,5.7,5.7,VERY LOW,40.6,6.1,6.71,107.1,65.0
justin herbert__LAC,00-0036355,Justin Herbert,LAC,ARI,QB,2026,REG,1,100,100,3.4,3.4,VERY LOW,40.6,6.1,6.71,107.1,65.0
justin jefferson__MIN,00-0036322,Justin Jefferson,MIN,GB,WR,2026,REG,1,10,10,21.4,21.4,VERY LOW,5.8,1.0,6.91,96.7,35.0
justin jefferson__MIN,00-0036322,Justin Jefferson,MIN,GB,WR,2026,REG,1,20,20,4.0,4.0,VERY LOW,5.8,1.0,6.91,96.7,35.0
justin jefferson__MIN,00-0036322,Justin Jefferson,MIN,GB,WR,2026,REG,1,30,30,0.5,0.5,VERY LOW,5.8,1.0,6.91,96.7,35.0
justin jefferson__MIN,00-0036322,Justin Jefferson,MIN,GB,WR,2026,REG,1,40,40,0.1,0.1,VERY LOW,5.8,1.0,6.91,96.7,35.0
justin jefferson__MIN,00-0036322,Justin Jefferson,MIN,GB,WR,2026,REG,1,50,50,0.0,0.0,VERY LOW,5.8,1.0,6.91,96.7,35.0
justin jefferson__MIN,00-0036322,Justin Jefferson,MIN,GB,WR,2026,REG,1,60,60,0.0,0.0,VERY LOW,5.8,1.0,6.91,96.7,35.0
justin jefferson__MIN,00-0036322,Justin Jefferson,MIN,GB,WR,2026,REG,1,70,70,0.0,0.0,VERY LOW,5.8,1.0,6.91,96.7,35.0
justin jefferson__MIN,00-0036322,Justin Jefferson,MIN,GB,WR,2026,REG,1,80,80,0.0,0.0,VERY LOW,5.8,1.0,6.91,96.7,35.0
justin jefferson__MIN,00-0036322,Justin Jefferson,MIN,GB,WR,2026,REG,1,90,90,0.0,0.0,VERY LOW,5.8,1.0,6.91,96.7,35.0
justin jefferson__MIN,00-0036322,Justin Jefferson,MIN,GB,WR,2026,REG,1,100,100,0.0,0.0,VERY LOW,5.8,1.0,6.91,96.7,35.0
kaden wetjen__PIT,00-0041397,Kaden Wetjen,PIT,ATL,WR,2026,REG,1,10,10,9.5,9.5,VERY LOW,4.1,1.3,3.04,101.6,20.0
kaden wetjen__PIT,00-0041397,Kaden Wetjen,PIT,ATL,WR,2026,REG,1,20,20,0.7,0.7,VERY LOW,4.1,1.3,3.04,101.6,20.0
kaden wetjen__PIT,00-0041397,Kaden Wetjen,PIT,ATL,WR,2026,REG,1,30,30,0.1,0.1,VERY LOW,4.1,1.3,3.04,101.6,20.0
kaden wetjen__PIT,00-0041397,Kaden Wetjen,PIT,ATL,WR,2026,REG,1,40,40,0.0,0.0,VERY LOW,4.1,1.3,3.04,101.6,20.0
kaden wetjen__PIT,00-0041397,Kaden Wetjen,PIT,ATL,WR,2026,REG,1,50,50,0.0,0.0,VERY LOW,4.1,1.3,3.04,101.6,20.0
kaden wetjen__PIT,00-0041397,Kaden Wetjen,PIT,ATL,WR,2026,REG,1,60,60,0.0,0.0,VERY LOW,4.1,1.3,3.04,101.6,20.0
kaden wetjen__PIT,00-0041397,Kaden Wetjen,PIT,ATL,WR,2026,REG,1,70,70,0.0,0.0,VERY LOW,4.1,1.3,3.04,101.6,20.0
kaden wetjen__PIT,00-0041397,Kaden Wetjen,PIT,ATL,WR,2026,REG,1,80,80,0.0,0.0,VERY LOW,4.1,1.3,3.04,101.6,20.0
kaden wetjen__PIT,00-0041397,Kaden Wetjen,PIT,ATL,WR,2026,REG,1,90,90,0.0,0.0,VERY LOW,4.1,1.3,3.04,101.6,20.0
kaden wetjen__PIT,00-0041397,Kaden Wetjen,PIT,ATL,WR,2026,REG,1,100,100,0.0,0.0,VERY LOW,4.1,1.3,3.04,101.6,20.0
kaelon black__SF,00-0041052,Kaelon Black,SF,LAR,RB,2026,REG,1,10,10,97.8,97.8,ELITE,43.5,10.2,4.27,98.3,20.0
kaelon black__SF,00-0041052,Kaelon Black,SF,LAR,RB,2026,REG,1,20,20,89.7,89.7,VERY HIGH,43.5,10.2,4.27,98.3,20.0
kaelon black__SF,00-0041052,Kaelon Black,SF,LAR,RB,2026,REG,1,30,30,72.6,72.6,HIGH,43.5,10.2,4.27,98.3,20.0
kaelon black__SF,00-0041052,Kaelon Black,SF,LAR,RB,2026,REG,1,40,40,52.3,52.3,LEAN,43.5,10.2,4.27,98.3,20.0
kaelon black__SF,00-0041052,Kaelon Black,SF,LAR,RB,2026,REG,1,50,50,33.8,33.8,LOW,43.5,10.2,4.27,98.3,20.0
kaelon black__SF,00-0041052,Kaelon Black,SF,LAR,RB,2026,REG,1,60,60,19.4,19.4,VERY LOW,43.5,10.2,4.27,98.3,20.0
kaelon black__SF,00-0041052,Kaelon Black,SF,LAR,RB,2026,REG,1,70,70,10.4,10.4,VERY LOW,43.5,10.2,4.27,98.3,20.0
kaelon black__SF,00-0041052,Kaelon Black,SF,LAR,RB,2026,REG,1,80,80,5.3,5.3,VERY LOW,43.5,10.2,4.27,98.3,20.0
kaelon black__SF,00-0041052,Kaelon Black,SF,LAR,RB,2026,REG,1,90,90,2.5,2.5,VERY LOW,43.5,10.2,4.27,98.3,20.0
kaelon black__SF,00-0041052,Kaelon Black,SF,LAR,RB,2026,REG,1,100,100,1.1,1.1,VERY LOW,43.5,10.2,4.27,98.3,20.0
kaleb johnson__GB,00-0040142,Kaleb Johnson,GB,MIN,RB,2026,REG,1,10,10,50.3,50.3,LEAN,11.9,3.8,3.42,93.5,57.5
kaleb johnson__GB,00-0040142,Kaleb Johnson,GB,MIN,RB,2026,REG,1,20,20,17.6,17.6,VERY LOW,11.9,3.8,3.42,93.5,57.5
kaleb johnson__GB,00-0040142,Kaleb Johnson,GB,MIN,RB,2026,REG,1,30,30,4.8,4.8,VERY LOW,11.9,3.8,3.42,93.5,57.5
kaleb johnson__GB,00-0040142,Kaleb Johnson,GB,MIN,RB,2026,REG,1,40,40,1.2,1.2,VERY LOW,11.9,3.8,3.42,93.5,57.5
kaleb johnson__GB,00-0040142,Kaleb Johnson,GB,MIN,RB,2026,REG,1,50,50,0.3,0.3,VERY LOW,11.9,3.8,3.42,93.5,57.5
kaleb johnson__GB,00-0040142,Kaleb Johnson,GB,MIN,RB,2026,REG,1,60,60,0.1,0.1,VERY LOW,11.9,3.8,3.42,93.5,57.5
kaleb johnson__GB,00-0040142,Kaleb Johnson,GB,MIN,RB,2026,REG,1,70,70,0.0,0.0,VERY LOW,11.9,3.8,3.42,93.5,57.5
kaleb johnson__GB,00-0040142,Kaleb Johnson,GB,MIN,RB,2026,REG,1,80,80,0.0,0.0,VERY LOW,11.9,3.8,3.42,93.5,57.5
kaleb johnson__GB,00-0040142,Kaleb Johnson,GB,MIN,RB,2026,REG,1,90,90,0.0,0.0,VERY LOW,11.9,3.8,3.42,93.5,57.5
kaleb johnson__GB,00-0040142,Kaleb Johnson,GB,MIN,RB,2026,REG,1,100,100,0.0,0.0,VERY LOW,11.9,3.8,3.42,93.5,57.5
kalif raymond__CHI,00-0032464,Kalif Raymond,CHI,CAR,WR,2026,REG,1,10,10,28.3,28.3,LOW,7.3,1.1,6.54,106.1,61.3
kalif raymond__CHI,00-0032464,Kalif Raymond,CHI,CAR,WR,2026,REG,1,20,20,8.6,8.6,VERY LOW,7.3,1.1,6.54,106.1,61.3
kalif raymond__CHI,00-0032464,Kalif Raymond,CHI,CAR,WR,2026,REG,1,30,30,1.9,1.9,VERY LOW,7.3,1.1,6.54,106.1,61.3
kalif raymond__CHI,00-0032464,Kalif Raymond,CHI,CAR,WR,2026,REG,1,40,40,0.4,0.4,VERY LOW,7.3,1.1,6.54,106.1,61.3
kalif raymond__CHI,00-0032464,Kalif Raymond,CHI,CAR,WR,2026,REG,1,50,50,0.1,0.1,VERY LOW,7.3,1.1,6.54,106.1,61.3
kalif raymond__CHI,00-0032464,Kalif Raymond,CHI,CAR,WR,2026,REG,1,60,60,0.0,0.0,VERY LOW,7.3,1.1,6.54,106.1,61.3
kalif raymond__CHI,00-0032464,Kalif Raymond,CHI,CAR,WR,2026,REG,1,70,70,0.0,0.0,VERY LOW,7.3,1.1,6.54,106.1,61.3
kalif raymond__CHI,00-0032464,Kalif Raymond,CHI,CAR,WR,2026,REG,1,80,80,0.0,0.0,VERY LOW,7.3,1.1,6.54,106.1,61.3
kalif raymond__CHI,00-0032464,Kalif Raymond,CHI,CAR,WR,2026,REG,1,90,90,0.0,0.0,VERY LOW,7.3,1.1,6.54,106.1,61.3
kalif raymond__CHI,00-0032464,Kalif Raymond,CHI,CAR,WR,2026,REG,1,100,100,0.0,0.0,VERY LOW,7.3,1.1,6.54,106.1,61.3
kameron johnson__TB,00-0039589,Kameron Johnson,TB,CIN,WR,2026,REG,1,10,10,30.8,30.8,LOW,7.8,1.2,6.67,107.2,35.0
kameron johnson__TB,00-0039589,Kameron Johnson,TB,CIN,WR,2026,REG,1,20,20,9.1,9.1,VERY LOW,7.8,1.2,6.67,107.2,35.0
kameron johnson__TB,00-0039589,Kameron Johnson,TB,CIN,WR,2026,REG,1,30,30,2.1,2.1,VERY LOW,7.8,1.2,6.67,107.2,35.0
kameron johnson__TB,00-0039589,Kameron Johnson,TB,CIN,WR,2026,REG,1,40,40,0.5,0.5,VERY LOW,7.8,1.2,6.67,107.2,35.0
kameron johnson__TB,00-0039589,Kameron Johnson,TB,CIN,WR,2026,REG,1,50,50,0.1,0.1,VERY LOW,7.8,1.2,6.67,107.2,35.0
kameron johnson__TB,00-0039589,Kameron Johnson,TB,CIN,WR,2026,REG,1,60,60,0.0,0.0,VERY LOW,7.8,1.2,6.67,107.2,35.0
kameron johnson__TB,00-0039589,Kameron Johnson,TB,CIN,WR,2026,REG,1,70,70,0.0,0.0,VERY LOW,7.8,1.2,6.67,107.2,35.0
kameron johnson__TB,00-0039589,Kameron Johnson,TB,CIN,WR,2026,REG,1,80,80,0.0,0.0,VERY LOW,7.8,1.2,6.67,107.2,35.0
kameron johnson__TB,00-0039589,Kameron Johnson,TB,CIN,WR,2026,REG,1,90,90,0.0,0.0,VERY LOW,7.8,1.2,6.67,107.2,35.0
kameron johnson__TB,00-0039589,Kameron Johnson,TB,CIN,WR,2026,REG,1,100,100,0.0,0.0,VERY LOW,7.8,1.2,6.67,107.2,35.0
kavontae turpin__DAL,00-0037801,KaVontae Turpin,DAL,NYG,WR,2026,REG,1,10,10,36.9,36.9,LOW,9.2,1.5,5.78,107.4,65.0
kavontae turpin__DAL,00-0037801,KaVontae Turpin,DAL,NYG,WR,2026,REG,1,20,20,13.2,13.2,VERY LOW,9.2,1.5,5.78,107.4,65.0
kavontae turpin__DAL,00-0037801,KaVontae Turpin,DAL,NYG,WR,2026,REG,1,30,30,3.7,3.7,VERY LOW,9.2,1.5,5.78,107.4,65.0
kavontae turpin__DAL,00-0037801,KaVontae Turpin,DAL,NYG,WR,2026,REG,1,40,40,0.9,0.9,VERY LOW,9.2,1.5,5.78,107.4,65.0
kavontae turpin__DAL,00-0037801,KaVontae Turpin,DAL,NYG,WR,2026,REG,1,50,50,0.2,0.2,VERY LOW,9.2,1.5,5.78,107.4,65.0
kavontae turpin__DAL,00-0037801,KaVontae Turpin,DAL,NYG,WR,2026,REG,1,60,60,0.1,0.1,VERY LOW,9.2,1.5,5.78,107.4,65.0
kavontae turpin__DAL,00-0037801,KaVontae Turpin,DAL,NYG,WR,2026,REG,1,70,70,0.0,0.0,VERY LOW,9.2,1.5,5.78,107.4,65.0
kavontae turpin__DAL,00-0037801,KaVontae Turpin,DAL,NYG,WR,2026,REG,1,80,80,0.0,0.0,VERY LOW,9.2,1.5,5.78,107.4,65.0
kavontae turpin__DAL,00-0037801,KaVontae Turpin,DAL,NYG,WR,2026,REG,1,90,90,0.0,0.0,VERY LOW,9.2,1.5,5.78,107.4,65.0
kavontae turpin__DAL,00-0037801,KaVontae Turpin,DAL,NYG,WR,2026,REG,1,100,100,0.0,0.0,VERY LOW,9.2,1.5,5.78,107.4,65.0
kayshon boutte__HOU,00-0038608,Kayshon Boutte,HOU,BUF,WR,2026,REG,1,10,10,21.6,21.6,VERY LOW,6.0,1.2,5.04,106.5,20.0
kayshon boutte__HOU,00-0038608,Kayshon Boutte,HOU,BUF,WR,2026,REG,1,20,20,2.9,2.9,VERY LOW,6.0,1.2,5.04,106.5,20.0
kayshon boutte__HOU,00-0038608,Kayshon Boutte,HOU,BUF,WR,2026,REG,1,30,30,0.5,0.5,VERY LOW,6.0,1.2,5.04,106.5,20.0
kayshon boutte__HOU,00-0038608,Kayshon Boutte,HOU,BUF,WR,2026,REG,1,40,40,0.1,0.1,VERY LOW,6.0,1.2,5.04,106.5,20.0
kayshon boutte__HOU,00-0038608,Kayshon Boutte,HOU,BUF,WR,2026,REG,1,50,50,0.0,0.0,VERY LOW,6.0,1.2,5.04,106.5,20.0
kayshon boutte__HOU,00-0038608,Kayshon Boutte,HOU,BUF,WR,2026,REG,1,60,60,0.0,0.0,VERY LOW,6.0,1.2,5.04,106.5,20.0
kayshon boutte__HOU,00-0038608,Kayshon Boutte,HOU,BUF,WR,2026,REG,1,70,70,0.0,0.0,VERY LOW,6.0,1.2,5.04,106.5,20.0
kayshon boutte__HOU,00-0038608,Kayshon Boutte,HOU,BUF,WR,2026,REG,1,80,80,0.0,0.0,VERY LOW,6.0,1.2,5.04,106.5,20.0
kayshon boutte__HOU,00-0038608,Kayshon Boutte,HOU,BUF,WR,2026,REG,1,90,90,0.0,0.0,VERY LOW,6.0,1.2,5.04,106.5,20.0
kayshon boutte__HOU,00-0038608,Kayshon Boutte,HOU,BUF,WR,2026,REG,1,100,100,0.0,0.0,VERY LOW,6.0,1.2,5.04,106.5,20.0
kaytron allen__WAS,00-0041096,Kaytron Allen,WAS,PHI,RB,2026,REG,1,10,10,96.6,96.6,ELITE,35.5,8.1,4.36,98.0,20.0
kaytron allen__WAS,00-0041096,Kaytron Allen,WAS,PHI,RB,2026,REG,1,20,20,82.8,82.8,VERY HIGH,35.5,8.1,4.36,98.0,20.0
kaytron allen__WAS,00-0041096,Kaytron Allen,WAS,PHI,RB,2026,REG,1,30,30,58.6,58.6,LEAN,35.5,8.1,4.36,98.0,20.0
kaytron allen__WAS,00-0041096,Kaytron Allen,WAS,PHI,RB,2026,REG,1,40,40,35.0,35.0,LOW,35.5,8.1,4.36,98.0,20.0
kaytron allen__WAS,00-0041096,Kaytron Allen,WAS,PHI,RB,2026,REG,1,50,50,17.7,17.7,VERY LOW,35.5,8.1,4.36,98.0,20.0
kaytron allen__WAS,00-0041096,Kaytron Allen,WAS,PHI,RB,2026,REG,1,60,60,8.0,8.0,VERY LOW,35.5,8.1,4.36,98.0,20.0
kaytron allen__WAS,00-0041096,Kaytron Allen,WAS,PHI,RB,2026,REG,1,70,70,3.4,3.4,VERY LOW,35.5,8.1,4.36,98.0,20.0
kaytron allen__WAS,00-0041096,Kaytron Allen,WAS,PHI,RB,2026,REG,1,80,80,1.6,1.6,VERY LOW,35.5,8.1,4.36,98.0,20.0
kaytron allen__WAS,00-0041096,Kaytron Allen,WAS,PHI,RB,2026,REG,1,90,90,0.6,0.6,VERY LOW,35.5,8.1,4.36,98.0,20.0
kaytron allen__WAS,00-0041096,Kaytron Allen,WAS,PHI,RB,2026,REG,1,100,100,0.3,0.3,VERY LOW,35.5,8.1,4.36,98.0,20.0
kc concepcion__CLE,00-0041547,KC Concepcion,CLE,JAX,WR,2026,REG,1,10,10,30.2,30.2,LOW,7.4,1.3,5.86,98.0,20.0
kc concepcion__CLE,00-0041547,KC Concepcion,CLE,JAX,WR,2026,REG,1,20,20,6.1,6.1,VERY LOW,7.4,1.3,5.86,98.0,20.0
kc concepcion__CLE,00-0041547,KC Concepcion,CLE,JAX,WR,2026,REG,1,30,30,1.0,1.0,VERY LOW,7.4,1.3,5.86,98.0,20.0
kc concepcion__CLE,00-0041547,KC Concepcion,CLE,JAX,WR,2026,REG,1,40,40,0.1,0.1,VERY LOW,7.4,1.3,5.86,98.0,20.0
kc concepcion__CLE,00-0041547,KC Concepcion,CLE,JAX,WR,2026,REG,1,50,50,0.0,0.0,VERY LOW,7.4,1.3,5.86,98.0,20.0
kc concepcion__CLE,00-0041547,KC Concepcion,CLE,JAX,WR,2026,REG,1,60,60,0.0,0.0,VERY LOW,7.4,1.3,5.86,98.0,20.0
kc concepcion__CLE,00-0041547,KC Concepcion,CLE,JAX,WR,2026,REG,1,70,70,0.0,0.0,VERY LOW,7.4,1.3,5.86,98.0,20.0
kc concepcion__CLE,00-0041547,KC Concepcion,CLE,JAX,WR,2026,REG,1,80,80,0.0,0.0,VERY LOW,7.4,1.3,5.86,98.0,20.0
kc concepcion__CLE,00-0041547,KC Concepcion,CLE,JAX,WR,2026,REG,1,90,90,0.0,0.0,VERY LOW,7.4,1.3,5.86,98.0,20.0
kc concepcion__CLE,00-0041547,KC Concepcion,CLE,JAX,WR,2026,REG,1,100,100,0.0,0.0,VERY LOW,7.4,1.3,5.86,98.0,20.0
ke shawn williams__CIN,00-0040534,Ke'Shawn Williams,CIN,TB,WR,2026,REG,1,10,10,18.5,18.5,VERY LOW,5.3,1.0,5.59,93.2,27.5
ke shawn williams__CIN,00-0040534,Ke'Shawn Williams,CIN,TB,WR,2026,REG,1,20,20,2.4,2.4,VERY LOW,5.3,1.0,5.59,93.2,27.5
ke shawn williams__CIN,00-0040534,Ke'Shawn Williams,CIN,TB,WR,2026,REG,1,30,30,0.3,0.3,VERY LOW,5.3,1.0,5.59,93.2,27.5
ke shawn williams__CIN,00-0040534,Ke'Shawn Williams,CIN,TB,WR,2026,REG,1,40,40,0.0,0.0,VERY LOW,5.3,1.0,5.59,93.2,27.5
ke shawn williams__CIN,00-0040534,Ke'Shawn Williams,CIN,TB,WR,2026,REG,1,50,50,0.0,0.0,VERY LOW,5.3,1.0,5.59,93.2,27.5
ke shawn williams__CIN,00-0040534,Ke'Shawn Williams,CIN,TB,WR,2026,REG,1,60,60,0.0,0.0,VERY LOW,5.3,1.0,5.59,93.2,27.5
ke shawn williams__CIN,00-0040534,Ke'Shawn Williams,CIN,TB,WR,2026,REG,1,70,70,0.0,0.0,VERY LOW,5.3,1.0,5.59,93.2,27.5
ke shawn williams__CIN,00-0040534,Ke'Shawn Williams,CIN,TB,WR,2026,REG,1,80,80,0.0,0.0,VERY LOW,5.3,1.0,5.59,93.2,27.5
ke shawn williams__CIN,00-0040534,Ke'Shawn Williams,CIN,TB,WR,2026,REG,1,90,90,0.0,0.0,VERY LOW,5.3,1.0,5.59,93.2,27.5
ke shawn williams__CIN,00-0040534,Ke'Shawn Williams,CIN,TB,WR,2026,REG,1,100,100,0.0,0.0,VERY LOW,5.3,1.0,5.59,93.2,27.5
keandre lambert smith__LAC,00-0040184,KeAndre Lambert-Smith,LAC,ARI,WR,2026,REG,1,10,10,14.6,14.6,VERY LOW,5.0,1.2,4.02,107.1,20.0
keandre lambert smith__LAC,00-0040184,KeAndre Lambert-Smith,LAC,ARI,WR,2026,REG,1,20,20,1.7,1.7,VERY LOW,5.0,1.2,4.02,107.1,20.0
keandre lambert smith__LAC,00-0040184,KeAndre Lambert-Smith,LAC,ARI,WR,2026,REG,1,30,30,0.2,0.2,VERY LOW,5.0,1.2,4.02,107.1,20.0
keandre lambert smith__LAC,00-0040184,KeAndre Lambert-Smith,LAC,ARI,WR,2026,REG,1,40,40,0.0,0.0,VERY LOW,5.0,1.2,4.02,107.1,20.0
keandre lambert smith__LAC,00-0040184,KeAndre Lambert-Smith,LAC,ARI,WR,2026,REG,1,50,50,0.0,0.0,VERY LOW,5.0,1.2,4.02,107.1,20.0
keandre lambert smith__LAC,00-0040184,KeAndre Lambert-Smith,LAC,ARI,WR,2026,REG,1,60,60,0.0,0.0,VERY LOW,5.0,1.2,4.02,107.1,20.0
keandre lambert smith__LAC,00-0040184,KeAndre Lambert-Smith,LAC,ARI,WR,2026,REG,1,70,70,0.0,0.0,VERY LOW,5.0,1.2,4.02,107.1,20.0
keandre lambert smith__LAC,00-0040184,KeAndre Lambert-Smith,LAC,ARI,WR,2026,REG,1,80,80,0.0,0.0,VERY LOW,5.0,1.2,4.02,107.1,20.0
keandre lambert smith__LAC,00-0040184,KeAndre Lambert-Smith,LAC,ARI,WR,2026,REG,1,90,90,0.0,0.0,VERY LOW,5.0,1.2,4.02,107.1,20.0
keandre lambert smith__LAC,00-0040184,KeAndre Lambert-Smith,LAC,ARI,WR,2026,REG,1,100,100,0.0,0.0,VERY LOW,5.0,1.2,4.02,107.1,20.0
keaton mitchell__LAC,00-0038454,Keaton Mitchell,LAC,ARI,RB,2026,REG,1,10,10,83.6,83.6,VERY HIGH,36.9,6.6,5.57,107.1,65.0
keaton mitchell__LAC,00-0038454,Keaton Mitchell,LAC,ARI,RB,2026,REG,1,20,20,68.7,68.7,SOLID,36.9,6.6,5.57,107.1,65.0
keaton mitchell__LAC,00-0038454,Keaton Mitchell,LAC,ARI,RB,2026,REG,1,30,30,53.4,53.4,LEAN,36.9,6.6,5.57,107.1,65.0
keaton mitchell__LAC,00-0038454,Keaton Mitchell,LAC,ARI,RB,2026,REG,1,40,40,39.4,39.4,LOW,36.9,6.6,5.57,107.1,65.0
keaton mitchell__LAC,00-0038454,Keaton Mitchell,LAC,ARI,RB,2026,REG,1,50,50,27.2,27.2,LOW,36.9,6.6,5.57,107.1,65.0
keaton mitchell__LAC,00-0038454,Keaton Mitchell,LAC,ARI,RB,2026,REG,1,60,60,18.4,18.4,VERY LOW,36.9,6.6,5.57,107.1,65.0
keaton mitchell__LAC,00-0038454,Keaton Mitchell,LAC,ARI,RB,2026,REG,1,70,70,12.0,12.0,VERY LOW,36.9,6.6,5.57,107.1,65.0
keaton mitchell__LAC,00-0038454,Keaton Mitchell,LAC,ARI,RB,2026,REG,1,80,80,7.7,7.7,VERY LOW,36.9,6.6,5.57,107.1,65.0
keaton mitchell__LAC,00-0038454,Keaton Mitchell,LAC,ARI,RB,2026,REG,1,90,90,4.7,4.7,VERY LOW,36.9,6.6,5.57,107.1,65.0
keaton mitchell__LAC,00-0038454,Keaton Mitchell,LAC,ARI,RB,2026,REG,1,100,100,2.9,2.9,VERY LOW,36.9,6.6,5.57,107.1,65.0
keenan allen__IND,00-0030279,Keenan Allen,IND,BAL,WR,2026,REG,1,10,10,22.1,22.1,VERY LOW,6.1,1.2,5.07,93.5,23.8
keenan allen__IND,00-0030279,Keenan Allen,IND,BAL,WR,2026,REG,1,20,20,3.6,3.6,VERY LOW,6.1,1.2,5.07,93.5,23.8
keenan allen__IND,00-0030279,Keenan Allen,IND,BAL,WR,2026,REG,1,30,30,0.6,0.6,VERY LOW,6.1,1.2,5.07,93.5,23.8
keenan allen__IND,00-0030279,Keenan Allen,IND,BAL,WR,2026,REG,1,40,40,0.1,0.1,VERY LOW,6.1,1.2,5.07,93.5,23.8
keenan allen__IND,00-0030279,Keenan Allen,IND,BAL,WR,2026,REG,1,50,50,0.0,0.0,VERY LOW,6.1,1.2,5.07,93.5,23.8
keenan allen__IND,00-0030279,Keenan Allen,IND,BAL,WR,2026,REG,1,60,60,0.0,0.0,VERY LOW,6.1,1.2,5.07,93.5,23.8
keenan allen__IND,00-0030279,Keenan Allen,IND,BAL,WR,2026,REG,1,70,70,0.0,0.0,VERY LOW,6.1,1.2,5.07,93.5,23.8
keenan allen__IND,00-0030279,Keenan Allen,IND,BAL,WR,2026,REG,1,80,80,0.0,0.0,VERY LOW,6.1,1.2,5.07,93.5,23.8
keenan allen__IND,00-0030279,Keenan Allen,IND,BAL,WR,2026,REG,1,90,90,0.0,0.0,VERY LOW,6.1,1.2,5.07,93.5,23.8
keenan allen__IND,00-0030279,Keenan Allen,IND,BAL,WR,2026,REG,1,100,100,0.0,0.0,VERY LOW,6.1,1.2,5.07,93.5,23.8
