rank,model_season,season_type,target_week,target_slate,player_id,player_name,team,opponent,home_away,game_date,roster_status,years_exp,jersey_number,projection_source,prior_context,team_prior_attempts,team_prior_ypa,team_prior_yards,games_sample,normal_projected_attempts,projected_attempts,preseason_usage_source,preseason_usage_bucket,preseason_expected_to_play,preseason_game_plan_role,preseason_game_plan_source,preseason_game_plan_note,preseason_game_plan_factor,projected_ypa,projected_passing_yards,model_std,last_5_avg,last_10_avg,last_15_avg,sim_p10,sim_p25,sim_median,sim_p75,sim_p90,pass_depth_prob_5_plus,pass_depth_prob_10_plus,pass_depth_prob_15_plus,pass_depth_prob_20_plus,pass_depth_prob_25_plus,pass_depth_prob_30_plus,pass_depth_source,pass_depth_attempt_sample,ladder_yards,probability_pct,grade
96,2026,PRE,1,Preseason Week 1,00-0036879,Sam Ehlinger,DEN,ATL,away,,ACT,5,4.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.1,6.78,210.9,0,31.1,11.0,AUTO_PRESEASON_USAGE,starter_like,True,QB2,DEPTH ROTATION,,1.0,6.78,74.5,45.3,,,,16.5,43.8,74.3,104.8,132.3,80.4,74.0,62.7,48.1,36.4,26.8,TEAM_3_SEASON_GAME_BOOTSTRAP,1909,210,0.1,VERY LOW
96,2026,PRE,1,Preseason Week 1,00-0036879,Sam Ehlinger,DEN,ATL,away,,ACT,5,4.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.1,6.78,210.9,0,31.1,11.0,AUTO_PRESEASON_USAGE,starter_like,True,QB2,DEPTH ROTATION,,1.0,6.78,74.5,45.3,,,,16.5,43.8,74.3,104.8,132.3,80.4,74.0,62.7,48.1,36.4,26.8,TEAM_3_SEASON_GAME_BOOTSTRAP,1909,220,0.1,VERY LOW
96,2026,PRE,1,Preseason Week 1,00-0036879,Sam Ehlinger,DEN,ATL,away,,ACT,5,4.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.1,6.78,210.9,0,31.1,11.0,AUTO_PRESEASON_USAGE,starter_like,True,QB2,DEPTH ROTATION,,1.0,6.78,74.5,45.3,,,,16.5,43.8,74.3,104.8,132.3,80.4,74.0,62.7,48.1,36.4,26.8,TEAM_3_SEASON_GAME_BOOTSTRAP,1909,230,0.0,VERY LOW
96,2026,PRE,1,Preseason Week 1,00-0036879,Sam Ehlinger,DEN,ATL,away,,ACT,5,4.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.1,6.78,210.9,0,31.1,11.0,AUTO_PRESEASON_USAGE,starter_like,True,QB2,DEPTH ROTATION,,1.0,6.78,74.5,45.3,,,,16.5,43.8,74.3,104.8,132.3,80.4,74.0,62.7,48.1,36.4,26.8,TEAM_3_SEASON_GAME_BOOTSTRAP,1909,240,0.0,VERY LOW
96,2026,PRE,1,Preseason Week 1,00-0036879,Sam Ehlinger,DEN,ATL,away,,ACT,5,4.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.1,6.78,210.9,0,31.1,11.0,AUTO_PRESEASON_USAGE,starter_like,True,QB2,DEPTH ROTATION,,1.0,6.78,74.5,45.3,,,,16.5,43.8,74.3,104.8,132.3,80.4,74.0,62.7,48.1,36.4,26.8,TEAM_3_SEASON_GAME_BOOTSTRAP,1909,250,0.0,VERY LOW
96,2026,PRE,1,Preseason Week 1,00-0036879,Sam Ehlinger,DEN,ATL,away,,ACT,5,4.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.1,6.78,210.9,0,31.1,11.0,AUTO_PRESEASON_USAGE,starter_like,True,QB2,DEPTH ROTATION,,1.0,6.78,74.5,45.3,,,,16.5,43.8,74.3,104.8,132.3,80.4,74.0,62.7,48.1,36.4,26.8,TEAM_3_SEASON_GAME_BOOTSTRAP,1909,260,0.0,VERY LOW
96,2026,PRE,1,Preseason Week 1,00-0036879,Sam Ehlinger,DEN,ATL,away,,ACT,5,4.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.1,6.78,210.9,0,31.1,11.0,AUTO_PRESEASON_USAGE,starter_like,True,QB2,DEPTH ROTATION,,1.0,6.78,74.5,45.3,,,,16.5,43.8,74.3,104.8,132.3,80.4,74.0,62.7,48.1,36.4,26.8,TEAM_3_SEASON_GAME_BOOTSTRAP,1909,270,0.0,VERY LOW
96,2026,PRE,1,Preseason Week 1,00-0036879,Sam Ehlinger,DEN,ATL,away,,ACT,5,4.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.1,6.78,210.9,0,31.1,11.0,AUTO_PRESEASON_USAGE,starter_like,True,QB2,DEPTH ROTATION,,1.0,6.78,74.5,45.3,,,,16.5,43.8,74.3,104.8,132.3,80.4,74.0,62.7,48.1,36.4,26.8,TEAM_3_SEASON_GAME_BOOTSTRAP,1909,280,0.0,VERY LOW
96,2026,PRE,1,Preseason Week 1,00-0036879,Sam Ehlinger,DEN,ATL,away,,ACT,5,4.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.1,6.78,210.9,0,31.1,11.0,AUTO_PRESEASON_USAGE,starter_like,True,QB2,DEPTH ROTATION,,1.0,6.78,74.5,45.3,,,,16.5,43.8,74.3,104.8,132.3,80.4,74.0,62.7,48.1,36.4,26.8,TEAM_3_SEASON_GAME_BOOTSTRAP,1909,290,0.0,VERY LOW
96,2026,PRE,1,Preseason Week 1,00-0036879,Sam Ehlinger,DEN,ATL,away,,ACT,5,4.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.1,6.78,210.9,0,31.1,11.0,AUTO_PRESEASON_USAGE,starter_like,True,QB2,DEPTH ROTATION,,1.0,6.78,74.5,45.3,,,,16.5,43.8,74.3,104.8,132.3,80.4,74.0,62.7,48.1,36.4,26.8,TEAM_3_SEASON_GAME_BOOTSTRAP,1909,300,0.0,VERY LOW
96,2026,PRE,1,Preseason Week 1,00-0036879,Sam Ehlinger,DEN,ATL,away,,ACT,5,4.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.1,6.78,210.9,0,31.1,11.0,AUTO_PRESEASON_USAGE,starter_like,True,QB2,DEPTH ROTATION,,1.0,6.78,74.5,45.3,,,,16.5,43.8,74.3,104.8,132.3,80.4,74.0,62.7,48.1,36.4,26.8,TEAM_3_SEASON_GAME_BOOTSTRAP,1909,310,0.0,VERY LOW
96,2026,PRE,1,Preseason Week 1,00-0036879,Sam Ehlinger,DEN,ATL,away,,ACT,5,4.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.1,6.78,210.9,0,31.1,11.0,AUTO_PRESEASON_USAGE,starter_like,True,QB2,DEPTH ROTATION,,1.0,6.78,74.5,45.3,,,,16.5,43.8,74.3,104.8,132.3,80.4,74.0,62.7,48.1,36.4,26.8,TEAM_3_SEASON_GAME_BOOTSTRAP,1909,320,0.0,VERY LOW
96,2026,PRE,1,Preseason Week 1,00-0036879,Sam Ehlinger,DEN,ATL,away,,ACT,5,4.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.1,6.78,210.9,0,31.1,11.0,AUTO_PRESEASON_USAGE,starter_like,True,QB2,DEPTH ROTATION,,1.0,6.78,74.5,45.3,,,,16.5,43.8,74.3,104.8,132.3,80.4,74.0,62.7,48.1,36.4,26.8,TEAM_3_SEASON_GAME_BOOTSTRAP,1909,330,0.0,VERY LOW
96,2026,PRE,1,Preseason Week 1,00-0036879,Sam Ehlinger,DEN,ATL,away,,ACT,5,4.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.1,6.78,210.9,0,31.1,11.0,AUTO_PRESEASON_USAGE,starter_like,True,QB2,DEPTH ROTATION,,1.0,6.78,74.5,45.3,,,,16.5,43.8,74.3,104.8,132.3,80.4,74.0,62.7,48.1,36.4,26.8,TEAM_3_SEASON_GAME_BOOTSTRAP,1909,340,0.0,VERY LOW
96,2026,PRE,1,Preseason Week 1,00-0036879,Sam Ehlinger,DEN,ATL,away,,ACT,5,4.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.1,6.78,210.9,0,31.1,11.0,AUTO_PRESEASON_USAGE,starter_like,True,QB2,DEPTH ROTATION,,1.0,6.78,74.5,45.3,,,,16.5,43.8,74.3,104.8,132.3,80.4,74.0,62.7,48.1,36.4,26.8,TEAM_3_SEASON_GAME_BOOTSTRAP,1909,350,0.0,VERY LOW
96,2026,PRE,1,Preseason Week 1,00-0036879,Sam Ehlinger,DEN,ATL,away,,ACT,5,4.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.1,6.78,210.9,0,31.1,11.0,AUTO_PRESEASON_USAGE,starter_like,True,QB2,DEPTH ROTATION,,1.0,6.78,74.5,45.3,,,,16.5,43.8,74.3,104.8,132.3,80.4,74.0,62.7,48.1,36.4,26.8,TEAM_3_SEASON_GAME_BOOTSTRAP,1909,360,0.0,VERY LOW
96,2026,PRE,1,Preseason Week 1,00-0036879,Sam Ehlinger,DEN,ATL,away,,ACT,5,4.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.1,6.78,210.9,0,31.1,11.0,AUTO_PRESEASON_USAGE,starter_like,True,QB2,DEPTH ROTATION,,1.0,6.78,74.5,45.3,,,,16.5,43.8,74.3,104.8,132.3,80.4,74.0,62.7,48.1,36.4,26.8,TEAM_3_SEASON_GAME_BOOTSTRAP,1909,370,0.0,VERY LOW
96,2026,PRE,1,Preseason Week 1,00-0036879,Sam Ehlinger,DEN,ATL,away,,ACT,5,4.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.1,6.78,210.9,0,31.1,11.0,AUTO_PRESEASON_USAGE,starter_like,True,QB2,DEPTH ROTATION,,1.0,6.78,74.5,45.3,,,,16.5,43.8,74.3,104.8,132.3,80.4,74.0,62.7,48.1,36.4,26.8,TEAM_3_SEASON_GAME_BOOTSTRAP,1909,380,0.0,VERY LOW
96,2026,PRE,1,Preseason Week 1,00-0036879,Sam Ehlinger,DEN,ATL,away,,ACT,5,4.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.1,6.78,210.9,0,31.1,11.0,AUTO_PRESEASON_USAGE,starter_like,True,QB2,DEPTH ROTATION,,1.0,6.78,74.5,45.3,,,,16.5,43.8,74.3,104.8,132.3,80.4,74.0,62.7,48.1,36.4,26.8,TEAM_3_SEASON_GAME_BOOTSTRAP,1909,390,0.0,VERY LOW
96,2026,PRE,1,Preseason Week 1,00-0036879,Sam Ehlinger,DEN,ATL,away,,ACT,5,4.0,TEAM_PRIOR_NO_NFL_HISTORY,TEAM_BLEND,31.1,6.78,210.9,0,31.1,11.0,AUTO_PRESEASON_USAGE,starter_like,True,QB2,DEPTH ROTATION,,1.0,6.78,74.5,45.3,,,,16.5,43.8,74.3,104.8,132.3,80.4,74.0,62.7,48.1,36.4,26.8,TEAM_3_SEASON_GAME_BOOTSTRAP,1909,400,0.0,VERY LOW
97,2026,PRE,1,Preseason Week 1,00-0037012,Trey Lance,LAC,HOU,away,,ACT,5,5.0,LIMITED_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,3,28.3,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,4.96,74.4,71.8,139.0,139.0,139.0,0.0,26.2,74.5,122.8,166.1,70.5,55.9,42.0,33.7,22.0,9.5,QB_3_SEASON_GAME_BOOTSTRAP,108,100,36.1,LOW
97,2026,PRE,1,Preseason Week 1,00-0037012,Trey Lance,LAC,HOU,away,,ACT,5,5.0,LIMITED_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,3,28.3,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,4.96,74.4,71.8,139.0,139.0,139.0,0.0,26.2,74.5,122.8,166.1,70.5,55.9,42.0,33.7,22.0,9.5,QB_3_SEASON_GAME_BOOTSTRAP,108,110,31.0,LOW
97,2026,PRE,1,Preseason Week 1,00-0037012,Trey Lance,LAC,HOU,away,,ACT,5,5.0,LIMITED_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,3,28.3,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,4.96,74.4,71.8,139.0,139.0,139.0,0.0,26.2,74.5,122.8,166.1,70.5,55.9,42.0,33.7,22.0,9.5,QB_3_SEASON_GAME_BOOTSTRAP,108,120,26.2,LOW
97,2026,PRE,1,Preseason Week 1,00-0037012,Trey Lance,LAC,HOU,away,,ACT,5,5.0,LIMITED_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,3,28.3,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,4.96,74.4,71.8,139.0,139.0,139.0,0.0,26.2,74.5,122.8,166.1,70.5,55.9,42.0,33.7,22.0,9.5,QB_3_SEASON_GAME_BOOTSTRAP,108,130,22.0,VERY LOW
97,2026,PRE,1,Preseason Week 1,00-0037012,Trey Lance,LAC,HOU,away,,ACT,5,5.0,LIMITED_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,3,28.3,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,4.96,74.4,71.8,139.0,139.0,139.0,0.0,26.2,74.5,122.8,166.1,70.5,55.9,42.0,33.7,22.0,9.5,QB_3_SEASON_GAME_BOOTSTRAP,108,140,17.9,VERY LOW
97,2026,PRE,1,Preseason Week 1,00-0037012,Trey Lance,LAC,HOU,away,,ACT,5,5.0,LIMITED_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,3,28.3,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,4.96,74.4,71.8,139.0,139.0,139.0,0.0,26.2,74.5,122.8,166.1,70.5,55.9,42.0,33.7,22.0,9.5,QB_3_SEASON_GAME_BOOTSTRAP,108,150,14.5,VERY LOW
97,2026,PRE,1,Preseason Week 1,00-0037012,Trey Lance,LAC,HOU,away,,ACT,5,5.0,LIMITED_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,3,28.3,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,4.96,74.4,71.8,139.0,139.0,139.0,0.0,26.2,74.5,122.8,166.1,70.5,55.9,42.0,33.7,22.0,9.5,QB_3_SEASON_GAME_BOOTSTRAP,108,160,11.6,VERY LOW
97,2026,PRE,1,Preseason Week 1,00-0037012,Trey Lance,LAC,HOU,away,,ACT,5,5.0,LIMITED_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,3,28.3,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,4.96,74.4,71.8,139.0,139.0,139.0,0.0,26.2,74.5,122.8,166.1,70.5,55.9,42.0,33.7,22.0,9.5,QB_3_SEASON_GAME_BOOTSTRAP,108,170,9.1,VERY LOW
97,2026,PRE,1,Preseason Week 1,00-0037012,Trey Lance,LAC,HOU,away,,ACT,5,5.0,LIMITED_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,3,28.3,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,4.96,74.4,71.8,139.0,139.0,139.0,0.0,26.2,74.5,122.8,166.1,70.5,55.9,42.0,33.7,22.0,9.5,QB_3_SEASON_GAME_BOOTSTRAP,108,180,7.1,VERY LOW
97,2026,PRE,1,Preseason Week 1,00-0037012,Trey Lance,LAC,HOU,away,,ACT,5,5.0,LIMITED_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,3,28.3,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,4.96,74.4,71.8,139.0,139.0,139.0,0.0,26.2,74.5,122.8,166.1,70.5,55.9,42.0,33.7,22.0,9.5,QB_3_SEASON_GAME_BOOTSTRAP,108,190,5.4,VERY LOW
97,2026,PRE,1,Preseason Week 1,00-0037012,Trey Lance,LAC,HOU,away,,ACT,5,5.0,LIMITED_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,3,28.3,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,4.96,74.4,71.8,139.0,139.0,139.0,0.0,26.2,74.5,122.8,166.1,70.5,55.9,42.0,33.7,22.0,9.5,QB_3_SEASON_GAME_BOOTSTRAP,108,200,4.0,VERY LOW
97,2026,PRE,1,Preseason Week 1,00-0037012,Trey Lance,LAC,HOU,away,,ACT,5,5.0,LIMITED_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,3,28.3,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,4.96,74.4,71.8,139.0,139.0,139.0,0.0,26.2,74.5,122.8,166.1,70.5,55.9,42.0,33.7,22.0,9.5,QB_3_SEASON_GAME_BOOTSTRAP,108,210,2.9,VERY LOW
97,2026,PRE,1,Preseason Week 1,00-0037012,Trey Lance,LAC,HOU,away,,ACT,5,5.0,LIMITED_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,3,28.3,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,4.96,74.4,71.8,139.0,139.0,139.0,0.0,26.2,74.5,122.8,166.1,70.5,55.9,42.0,33.7,22.0,9.5,QB_3_SEASON_GAME_BOOTSTRAP,108,220,2.1,VERY LOW
97,2026,PRE,1,Preseason Week 1,00-0037012,Trey Lance,LAC,HOU,away,,ACT,5,5.0,LIMITED_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,3,28.3,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,4.96,74.4,71.8,139.0,139.0,139.0,0.0,26.2,74.5,122.8,166.1,70.5,55.9,42.0,33.7,22.0,9.5,QB_3_SEASON_GAME_BOOTSTRAP,108,230,1.5,VERY LOW
97,2026,PRE,1,Preseason Week 1,00-0037012,Trey Lance,LAC,HOU,away,,ACT,5,5.0,LIMITED_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,3,28.3,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,4.96,74.4,71.8,139.0,139.0,139.0,0.0,26.2,74.5,122.8,166.1,70.5,55.9,42.0,33.7,22.0,9.5,QB_3_SEASON_GAME_BOOTSTRAP,108,240,1.0,VERY LOW
97,2026,PRE,1,Preseason Week 1,00-0037012,Trey Lance,LAC,HOU,away,,ACT,5,5.0,LIMITED_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,3,28.3,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,4.96,74.4,71.8,139.0,139.0,139.0,0.0,26.2,74.5,122.8,166.1,70.5,55.9,42.0,33.7,22.0,9.5,QB_3_SEASON_GAME_BOOTSTRAP,108,250,0.7,VERY LOW
97,2026,PRE,1,Preseason Week 1,00-0037012,Trey Lance,LAC,HOU,away,,ACT,5,5.0,LIMITED_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,3,28.3,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,4.96,74.4,71.8,139.0,139.0,139.0,0.0,26.2,74.5,122.8,166.1,70.5,55.9,42.0,33.7,22.0,9.5,QB_3_SEASON_GAME_BOOTSTRAP,108,260,0.5,VERY LOW
97,2026,PRE,1,Preseason Week 1,00-0037012,Trey Lance,LAC,HOU,away,,ACT,5,5.0,LIMITED_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,3,28.3,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,4.96,74.4,71.8,139.0,139.0,139.0,0.0,26.2,74.5,122.8,166.1,70.5,55.9,42.0,33.7,22.0,9.5,QB_3_SEASON_GAME_BOOTSTRAP,108,270,0.3,VERY LOW
97,2026,PRE,1,Preseason Week 1,00-0037012,Trey Lance,LAC,HOU,away,,ACT,5,5.0,LIMITED_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,3,28.3,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,4.96,74.4,71.8,139.0,139.0,139.0,0.0,26.2,74.5,122.8,166.1,70.5,55.9,42.0,33.7,22.0,9.5,QB_3_SEASON_GAME_BOOTSTRAP,108,280,0.2,VERY LOW
97,2026,PRE,1,Preseason Week 1,00-0037012,Trey Lance,LAC,HOU,away,,ACT,5,5.0,LIMITED_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,3,28.3,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,4.96,74.4,71.8,139.0,139.0,139.0,0.0,26.2,74.5,122.8,166.1,70.5,55.9,42.0,33.7,22.0,9.5,QB_3_SEASON_GAME_BOOTSTRAP,108,290,0.1,VERY LOW
97,2026,PRE,1,Preseason Week 1,00-0037012,Trey Lance,LAC,HOU,away,,ACT,5,5.0,LIMITED_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,3,28.3,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,4.96,74.4,71.8,139.0,139.0,139.0,0.0,26.2,74.5,122.8,166.1,70.5,55.9,42.0,33.7,22.0,9.5,QB_3_SEASON_GAME_BOOTSTRAP,108,300,0.1,VERY LOW
97,2026,PRE,1,Preseason Week 1,00-0037012,Trey Lance,LAC,HOU,away,,ACT,5,5.0,LIMITED_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,3,28.3,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,4.96,74.4,71.8,139.0,139.0,139.0,0.0,26.2,74.5,122.8,166.1,70.5,55.9,42.0,33.7,22.0,9.5,QB_3_SEASON_GAME_BOOTSTRAP,108,310,0.0,VERY LOW
97,2026,PRE,1,Preseason Week 1,00-0037012,Trey Lance,LAC,HOU,away,,ACT,5,5.0,LIMITED_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,3,28.3,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,4.96,74.4,71.8,139.0,139.0,139.0,0.0,26.2,74.5,122.8,166.1,70.5,55.9,42.0,33.7,22.0,9.5,QB_3_SEASON_GAME_BOOTSTRAP,108,320,0.0,VERY LOW
97,2026,PRE,1,Preseason Week 1,00-0037012,Trey Lance,LAC,HOU,away,,ACT,5,5.0,LIMITED_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,3,28.3,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,4.96,74.4,71.8,139.0,139.0,139.0,0.0,26.2,74.5,122.8,166.1,70.5,55.9,42.0,33.7,22.0,9.5,QB_3_SEASON_GAME_BOOTSTRAP,108,330,0.0,VERY LOW
97,2026,PRE,1,Preseason Week 1,00-0037012,Trey Lance,LAC,HOU,away,,ACT,5,5.0,LIMITED_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,3,28.3,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,4.96,74.4,71.8,139.0,139.0,139.0,0.0,26.2,74.5,122.8,166.1,70.5,55.9,42.0,33.7,22.0,9.5,QB_3_SEASON_GAME_BOOTSTRAP,108,340,0.0,VERY LOW
97,2026,PRE,1,Preseason Week 1,00-0037012,Trey Lance,LAC,HOU,away,,ACT,5,5.0,LIMITED_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,3,28.3,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,4.96,74.4,71.8,139.0,139.0,139.0,0.0,26.2,74.5,122.8,166.1,70.5,55.9,42.0,33.7,22.0,9.5,QB_3_SEASON_GAME_BOOTSTRAP,108,350,0.0,VERY LOW
97,2026,PRE,1,Preseason Week 1,00-0037012,Trey Lance,LAC,HOU,away,,ACT,5,5.0,LIMITED_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,3,28.3,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,4.96,74.4,71.8,139.0,139.0,139.0,0.0,26.2,74.5,122.8,166.1,70.5,55.9,42.0,33.7,22.0,9.5,QB_3_SEASON_GAME_BOOTSTRAP,108,360,0.0,VERY LOW
97,2026,PRE,1,Preseason Week 1,00-0037012,Trey Lance,LAC,HOU,away,,ACT,5,5.0,LIMITED_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,3,28.3,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,4.96,74.4,71.8,139.0,139.0,139.0,0.0,26.2,74.5,122.8,166.1,70.5,55.9,42.0,33.7,22.0,9.5,QB_3_SEASON_GAME_BOOTSTRAP,108,370,0.0,VERY LOW
97,2026,PRE,1,Preseason Week 1,00-0037012,Trey Lance,LAC,HOU,away,,ACT,5,5.0,LIMITED_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,3,28.3,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,4.96,74.4,71.8,139.0,139.0,139.0,0.0,26.2,74.5,122.8,166.1,70.5,55.9,42.0,33.7,22.0,9.5,QB_3_SEASON_GAME_BOOTSTRAP,108,380,0.0,VERY LOW
97,2026,PRE,1,Preseason Week 1,00-0037012,Trey Lance,LAC,HOU,away,,ACT,5,5.0,LIMITED_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,3,28.3,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,4.96,74.4,71.8,139.0,139.0,139.0,0.0,26.2,74.5,122.8,166.1,70.5,55.9,42.0,33.7,22.0,9.5,QB_3_SEASON_GAME_BOOTSTRAP,108,390,0.0,VERY LOW
97,2026,PRE,1,Preseason Week 1,00-0037012,Trey Lance,LAC,HOU,away,,ACT,5,5.0,LIMITED_NFL_HISTORY,TEAM_BLEND,30.0,6.98,209.8,3,28.3,15.0,AUTO_PRESEASON_USAGE,veteran_backup,True,QB2,DEPTH ROTATION,,1.0,4.96,74.4,71.8,139.0,139.0,139.0,0.0,26.2,74.5,122.8,166.1,70.5,55.9,42.0,33.7,22.0,9.5,QB_3_SEASON_GAME_BOOTSTRAP,108,400,0.0,VERY LOW
98,2026,PRE,1,Preseason Week 1,00-0034855,Baker Mayfield,TB,NYJ,away,,ACT,8,6.0,NFL_HISTORY,TEAM_BLEND,30.3,6.93,211.4,51,30.9,11.0,AUTO_PRESEASON_USAGE,starter_like,True,QB2,DEPTH ROTATION,,1.0,6.76,74.3,51.2,218.6,192.6,220.7,8.4,39.5,74.3,109.0,139.7,80.9,75.4,63.9,52.7,34.0,23.3,QB_3_SEASON_GAME_BOOTSTRAP,1913,100,30.8,LOW
98,2026,PRE,1,Preseason Week 1,00-0034855,Baker Mayfield,TB,NYJ,away,,ACT,8,6.0,NFL_HISTORY,TEAM_BLEND,30.3,6.93,211.4,51,30.9,11.0,AUTO_PRESEASON_USAGE,starter_like,True,QB2,DEPTH ROTATION,,1.0,6.76,74.3,51.2,218.6,192.6,220.7,8.4,39.5,74.3,109.0,139.7,80.9,75.4,63.9,52.7,34.0,23.3,QB_3_SEASON_GAME_BOOTSTRAP,1913,110,24.4,VERY LOW
