date,rank,gamePk,player,mlb player id,team,opponent,lineup spot,lineup samples,probable pitcher,probable pitcher id,pitcher hand,batter side,park,projected pa,total bases line,best more line,best more threshold,projected tb,median tb,floor tb,ceiling tb,iqr upper tb,edge,fair line,more probability,push probability,less probability,recommendation,model confidence,ai score,tier,p 0 tb,p 1 tb,p 2 tb,p 3 tb,p 4 plus tb,p 1+ tb,p 2+ tb,p 3+ tb,p 4+ tb,p 5+ tb,p 6+ tb,single probability,double probability,triple probability,hr probability,season pa,season hits,season doubles,season triples,season hr,season slg,recent games used,last 14 total bases,last 14 avg tb,starter contribution,bullpen contribution,park contribution,weather contribution,pitcher era,pitcher whip,pitcher h9,pitcher hr9,simulation count,model version,more 0.5 %,push 0.5 %,less 0.5 %,side 0.5,confidence 0.5 %,ai score 0.5,tier 0.5,more 1.0 %,push 1.0 %,less 1.0 %,side 1.0,confidence 1.0 %,ai score 1.0,tier 1.0,more 1.5 %,push 1.5 %,less 1.5 %,side 1.5,confidence 1.5 %,ai score 1.5,tier 1.5,more 2.0 %,push 2.0 %,less 2.0 %,side 2.0,confidence 2.0 %,ai score 2.0,tier 2.0,more 2.5 %,push 2.5 %,less 2.5 %,side 2.5,confidence 2.5 %,ai score 2.5,tier 2.5,more 3.0 %,push 3.0 %,less 3.0 %,side 3.0,confidence 3.0 %,ai score 3.0,tier 3.0,more 3.5 %,push 3.5 %,less 3.5 %,side 3.5,confidence 3.5 %,ai score 3.5,tier 3.5,more 4.0 %,push 4.0 %,less 4.0 %,side 4.0,confidence 4.0 %,ai score 4.0,tier 4.0,more 4.5 %,push 4.5 %,less 4.5 %,side 4.5,confidence 4.5 %,ai score 4.5,tier 4.5
2026-08-10,26,823018,Iván Herrera,671056,STL,PHI,,0,Andrew Painter,691725,R,R,Busch Stadium,4.15,0.5,0.5,1+ TB,1.589,1.0,0.0,4.0,2.0,1.089,1.0,67.15,0.0,32.85,MORE,67.15,86,Gold,32.85,25.9,18.58,7.75,14.92,67.15,41.25,22.67,14.92,7.04,3.48,14.98,5.7,0.22,2.91,521,110,21,1,13,0.391,14,"4,5,4,2,1,0,0,2,0,1,5,0,1,5",2.143,70.5,50.0,50.0,50.0,6.48,1.57,10.8,1.8,10000,TB_V2_MORE_LADDER,67.15,0.0,32.85,MORE,67.15,86,Gold,41.25,25.9,32.85,PASS,41.25,65,Pass,41.25,0.0,58.75,PASS,41.25,61,Pass,22.67,18.58,58.75,PASS,22.67,60,Pass,22.67,0.0,77.33,PASS,22.67,60,Pass,14.92,7.75,77.33,PASS,14.92,60,Pass,14.92,0.0,85.08,PASS,14.92,60,Pass,7.04,7.88,85.08,PASS,7.04,60,Pass,7.04,0.0,92.96,PASS,7.04,60,Pass
2026-08-10,27,824887,Mauricio Dubón,643289,ATL,NYM,,0,Christian Scott,681035,R,R,Truist Park,4.15,0.5,0.5,1+ TB,1.452,1.0,0.0,4.0,2.0,0.952,1.0,67.15,0.0,32.85,MORE,67.15,84,Gold,32.85,29.78,17.57,8.24,11.56,67.15,37.37,19.8,11.56,5.47,2.31,16.96,4.41,0.35,1.99,456,113,23,2,10,0.404,14,"2,1,5,2,0,1,2,0,1,1,0,0,1,1",1.214,44.6,50.0,50.0,50.0,3.15,1.26,7.51,0.85,10000,TB_V2_MORE_LADDER,67.15,0.0,32.85,MORE,67.15,84,Gold,37.37,29.78,32.85,PASS,37.37,64,Pass,37.37,0.0,62.63,PASS,37.37,60,Pass,19.8,17.57,62.63,PASS,19.8,60,Pass,19.8,0.0,80.2,PASS,19.8,60,Pass,11.56,8.24,80.2,PASS,11.56,60,Pass,11.56,0.0,88.44,PASS,11.56,60,Pass,5.47,6.09,88.44,PASS,5.47,60,Pass,5.47,0.0,94.53,PASS,5.47,60,Pass
2026-08-10,28,823918,Jac Caglianone,695506,KC,LAD,,0,Tarik Skubal,669373,L,L,UNIQLO Field at Dodger Stadium,4.15,0.5,0.5,1+ TB,1.73,1.0,0.0,4.0,3.0,1.23,1.0,67.13,0.0,32.87,MORE,67.13,87,Gold,32.87,25.0,16.19,6.25,19.69,67.13,42.13,25.94,19.69,9.65,4.54,13.78,4.71,0.36,4.39,426,104,21,2,20,0.48,14,"1,12,3,1,1,2,2,4,0,5,2,0,0,0",2.357,33.2,50.0,50.0,50.0,2.81,0.92,6.84,0.96,10000,TB_V2_MORE_LADDER,67.13,0.0,32.87,MORE,67.13,87,Gold,42.13,25.0,32.87,PASS,42.13,66,Pass,42.13,0.0,57.87,PASS,42.13,62,Pass,25.94,16.19,57.87,PASS,25.94,60,Pass,25.94,0.0,74.06,PASS,25.94,60,Pass,19.69,6.25,74.06,PASS,19.69,60,Pass,19.69,0.0,80.31,PASS,19.69,60,Pass,9.65,10.04,80.31,PASS,9.65,60,Pass,9.65,0.0,90.35,PASS,9.65,60,Pass
2026-08-10,29,823265,Brice Turang,668930,MIL,SD,,0,Casey Mize,663554,R,L,Petco Park,4.15,0.5,0.5,1+ TB,1.559,1.0,0.0,4.0,2.0,1.059,1.0,66.93,0.0,33.07,MORE,66.93,85,Gold,33.07,27.69,17.54,7.16,14.54,66.93,39.24,21.7,14.54,7.13,3.33,15.74,4.54,0.45,2.79,508,119,27,3,16,0.458,14,"1,4,3,1,0,1,0,1,1,4,2,3,0,1",1.571,41.2,50.0,50.0,50.0,3.4,1.09,7.6,0.6,10000,TB_V2_MORE_LADDER,66.93,0.0,33.07,MORE,66.93,85,Gold,39.24,27.69,33.07,PASS,39.24,65,Pass,39.24,0.0,60.76,PASS,39.24,61,Pass,21.7,17.54,60.76,PASS,21.7,60,Pass,21.7,0.0,78.3,PASS,21.7,60,Pass,14.54,7.16,78.3,PASS,14.54,60,Pass,14.54,0.0,85.46,PASS,14.54,60,Pass,7.13,7.41,85.46,PASS,7.13,60,Pass,7.13,0.0,92.87,PASS,7.13,60,Pass
2026-08-10,30,823018,Trea Turner,607208,PHI,STL,,0,Hunter Dobbins,690928,R,R,Busch Stadium,4.15,0.5,0.5,1+ TB,1.602,1.0,0.0,4.0,2.0,1.102,1.0,66.82,0.0,33.18,MORE,66.82,85,Gold,33.18,27.88,15.46,7.28,16.2,66.82,38.94,23.48,16.2,8.06,3.74,15.5,3.89,0.46,3.41,516,119,20,1,17,0.4,14,"0,5,0,3,0,3,0,1,3,6,5,0,1,4",2.214,50.1,50.0,50.0,50.0,3.6,1.3,8.55,1.35,10000,TB_V2_MORE_LADDER,66.82,0.0,33.18,MORE,66.82,85,Gold,38.94,27.88,33.18,PASS,38.94,65,Pass,38.94,0.0,61.06,PASS,38.94,61,Pass,23.48,15.46,61.06,PASS,23.48,60,Pass,23.48,0.0,76.52,PASS,23.48,60,Pass,16.2,7.28,76.52,PASS,16.2,60,Pass,16.2,0.0,83.8,PASS,16.2,60,Pass,8.06,8.14,83.8,PASS,8.06,60,Pass,8.06,0.0,91.94,PASS,8.06,60,Pass
2026-08-10,31,823675,Pete Alonso,624413,BAL,MIN,,0,Dean Kremer,665152,R,R,Target Field,4.15,0.5,0.5,1+ TB,1.828,1.0,0.0,5.0,3.0,1.328,1.0,66.81,0.0,33.19,MORE,66.81,87,Gold,33.19,24.12,14.74,5.46,22.49,66.81,42.69,27.95,22.49,11.06,5.57,13.02,4.85,0.1,5.28,511,111,22,0,25,0.472,14,"9,2,0,1,0,1,1,0,5,1,0,3,5,0",2.0,57.0,50.0,50.0,50.0,5.93,1.32,9.0,2.63,10000,TB_V2_MORE_LADDER,66.81,0.0,33.19,MORE,66.81,87,Gold,42.69,24.12,33.19,PASS,42.69,67,Pass,42.69,0.0,57.31,PASS,42.69,63,Pass,27.95,14.74,57.31,PASS,27.95,60,Pass,27.95,0.0,72.05,PASS,27.95,60,Pass,22.49,5.46,72.05,PASS,22.49,60,Pass,22.49,0.0,77.51,PASS,22.49,60,Pass,11.06,11.43,77.51,PASS,11.06,60,Pass,11.06,0.0,88.94,PASS,11.06,60,Pass
2026-08-10,32,823675,Josh Bell,605137,MIN,BAL,,0,Trevor Rogers,669432,L,S,Target Field,4.15,0.5,0.5,1+ TB,1.573,1.0,0.0,4.0,2.0,1.073,1.0,66.37,0.0,33.63,MORE,66.37,85,Gold,33.63,27.65,16.73,6.7,15.29,66.37,38.72,21.99,15.29,7.72,3.74,14.95,4.49,0.24,3.22,460,105,24,1,15,0.42,14,"0,1,7,1,0,5,3,1,0,0,2,0,0,0",1.429,50.2,50.0,50.0,50.0,4.2,1.24,8.64,0.86,10000,TB_V2_MORE_LADDER,66.37,0.0,33.63,MORE,66.37,85,Gold,38.72,27.65,33.63,PASS,38.72,65,Pass,38.72,0.0,61.28,PASS,38.72,61,Pass,21.99,16.73,61.28,PASS,21.99,60,Pass,21.99,0.0,78.01,PASS,21.99,60,Pass,15.29,6.7,78.01,PASS,15.29,60,Pass,15.29,0.0,84.71,PASS,15.29,60,Pass,7.72,7.57,84.71,PASS,7.72,60,Pass,7.72,0.0,92.28,PASS,7.72,60,Pass
2026-08-10,33,823675,Luke Keaschall,807712,MIN,BAL,,0,Trevor Rogers,669432,L,R,Target Field,4.15,0.5,0.5,1+ TB,1.423,1.0,0.0,4.0,2.0,0.923,1.0,66.32,0.0,33.68,MORE,66.32,83,Silver,33.68,30.23,17.52,6.71,11.86,66.32,36.09,18.57,11.86,5.43,2.31,16.53,3.94,0.25,2.19,432,97,16,1,6,0.359,14,"0,3,1,1,1,5,4,3,0,1,1,0,0,1",1.5,50.2,50.0,50.0,50.0,4.2,1.24,8.64,0.86,10000,TB_V2_MORE_LADDER,66.32,0.0,33.68,MORE,66.32,83,Silver,36.09,30.23,33.68,PASS,36.09,64,Pass,36.09,0.0,63.91,PASS,36.09,60,Pass,18.57,17.52,63.91,PASS,18.57,60,Pass,18.57,0.0,81.43,PASS,18.57,60,Pass,11.86,6.71,81.43,PASS,11.86,60,Pass,11.86,0.0,88.14,PASS,11.86,60,Pass,5.43,6.43,88.14,PASS,5.43,60,Pass,5.43,0.0,94.57,PASS,5.43,60,Pass
2026-08-10,34,824887,Matt Olson,621566,ATL,NYM,,0,Christian Scott,681035,R,L,Truist Park,4.15,0.5,0.5,1+ TB,1.977,1.0,0.0,5.0,4.0,1.477,1.0,66.31,0.0,33.69,MORE,66.31,86,Gold,33.69,20.17,14.92,4.9,26.32,66.31,46.14,31.22,26.32,13.15,6.97,11.34,5.39,0.1,6.42,516,122,29,0,34,0.552,14,"4,0,4,6,0,3,5,4,6,0,4,1,0,2",2.786,44.6,50.0,50.0,50.0,3.15,1.26,7.51,0.85,10000,TB_V2_MORE_LADDER,66.31,0.0,33.69,MORE,66.31,86,Gold,46.14,20.17,33.69,PASS,46.14,69,Pass,46.14,0.0,53.86,PASS,46.14,64,Pass,31.22,14.92,53.86,PASS,31.22,60,Pass,31.22,0.0,68.78,PASS,31.22,60,Pass,26.32,4.9,68.78,PASS,26.32,60,Pass,26.32,0.0,73.68,PASS,26.32,60,Pass,13.15,13.17,73.68,PASS,13.15,60,Pass,13.15,0.0,86.85,PASS,13.15,60,Pass
2026-08-10,35,823265,Fernando Tatis Jr.,665487,SD,MIL,,0,Logan Henderson,701656,R,R,Petco Park,4.15,0.5,0.5,1+ TB,1.513,1.0,0.0,4.0,2.0,1.013,1.0,66.28,0.0,33.72,MORE,66.28,84,Gold,33.72,27.51,17.73,7.33,13.71,66.28,38.77,21.04,13.71,6.42,2.9,15.1,4.89,0.31,2.73,518,130,25,2,11,0.417,14,"6,1,5,2,4,2,0,0,2,1,2,5,0,0",2.143,30.6,50.0,50.0,50.0,2.7,0.9,6.3,1.26,10000,TB_V2_MORE_LADDER,66.28,0.0,33.72,MORE,66.28,84,Gold,38.77,27.51,33.72,PASS,38.77,65,Pass,38.77,0.0,61.23,PASS,38.77,60,Pass,21.04,17.73,61.23,PASS,21.04,60,Pass,21.04,0.0,78.96,PASS,21.04,60,Pass,13.71,7.33,78.96,PASS,13.71,60,Pass,13.71,0.0,86.29,PASS,13.71,60,Pass,6.42,7.29,86.29,PASS,6.42,60,Pass,6.42,0.0,93.58,PASS,6.42,60,Pass
2026-08-10,36,822780,Ernie Clement,676391,TOR,BOS,,0,Sonny Gray,543243,R,R,Rogers Centre,4.15,0.5,0.5,1+ TB,1.464,1.0,0.0,4.0,2.0,0.964,1.0,66.23,0.0,33.77,MORE,66.23,84,Gold,33.77,27.6,19.02,7.7,11.91,66.23,38.63,19.61,11.91,5.92,2.57,15.93,5.31,0.22,2.07,471,128,28,1,9,0.411,14,"2,2,0,2,4,0,0,0,1,0,2,1,2,2",1.286,42.6,50.0,50.0,50.0,2.78,1.15,7.97,0.9,10000,TB_V2_MORE_LADDER,66.23,0.0,33.77,MORE,66.23,84,Gold,38.63,27.6,33.77,PASS,38.63,64,Pass,38.63,0.0,61.37,PASS,38.63,60,Pass,19.61,19.02,61.37,PASS,19.61,60,Pass,19.61,0.0,80.39,PASS,19.61,60,Pass,11.91,7.7,80.39,PASS,11.91,60,Pass,11.91,0.0,88.09,PASS,11.91,60,Pass,5.92,5.99,88.09,PASS,5.92,60,Pass,5.92,0.0,94.08,PASS,5.92,60,Pass
2026-08-10,37,823918,Bobby Witt Jr.,677951,KC,LAD,,0,Tarik Skubal,669373,L,R,UNIQLO Field at Dodger Stadium,4.15,0.5,0.5,1+ TB,1.532,1.0,0.0,4.0,2.0,1.032,1.0,66.14,0.0,33.86,MORE,66.14,84,Gold,33.86,26.92,17.73,7.31,14.18,66.14,39.22,21.49,14.18,6.84,3.23,15.33,5.18,0.24,2.78,439,111,24,1,13,0.45,14,"0,1,1,4,0,4,0,0,0,3,0,2,4,1",1.429,33.2,50.0,50.0,50.0,2.81,0.92,6.84,0.96,10000,TB_V2_MORE_LADDER,66.14,0.0,33.86,MORE,66.14,84,Gold,39.22,26.92,33.86,PASS,39.22,65,Pass,39.22,0.0,60.78,PASS,39.22,60,Pass,21.49,17.73,60.78,PASS,21.49,60,Pass,21.49,0.0,78.51,PASS,21.49,60,Pass,14.18,7.31,78.51,PASS,14.18,60,Pass,14.18,0.0,85.82,PASS,14.18,60,Pass,6.84,7.34,85.82,PASS,6.84,60,Pass,6.84,0.0,93.16,PASS,6.84,60,Pass
2026-08-10,38,822780,Andrés Giménez,665926,TOR,BOS,,0,Sonny Gray,543243,R,L,Rogers Centre,4.15,0.5,0.5,1+ TB,1.465,1.0,0.0,4.0,2.0,0.965,1.0,65.95,0.0,34.05,MORE,65.95,83,Silver,34.05,28.33,17.64,7.32,12.66,65.95,37.62,19.98,12.66,5.86,2.56,15.6,4.7,0.27,2.34,383,84,18,1,8,0.363,14,"1,3,4,4,0,1,0,1,0,2,0,0,0,4",1.429,42.6,50.0,50.0,50.0,2.78,1.15,7.97,0.9,10000,TB_V2_MORE_LADDER,65.95,0.0,34.05,MORE,65.95,83,Silver,37.62,28.33,34.05,PASS,37.62,64,Pass,37.62,0.0,62.38,PASS,37.62,60,Pass,19.98,17.64,62.38,PASS,19.98,60,Pass,19.98,0.0,80.02,PASS,19.98,60,Pass,12.66,7.32,80.02,PASS,12.66,60,Pass,12.66,0.0,87.34,PASS,12.66,60,Pass,5.86,6.8,87.34,PASS,5.86,60,Pass,5.86,0.0,94.14,PASS,5.86,60,Pass
2026-08-10,39,823018,JJ Wetherholt,802139,STL,PHI,,0,Andrew Painter,691725,R,L,Busch Stadium,4.15,0.5,0.5,1+ TB,1.483,1.0,0.0,4.0,2.0,0.983,1.0,65.88,0.0,34.12,MORE,65.88,83,Silver,34.12,30.58,15.4,5.42,14.48,65.88,35.3,19.9,14.48,6.9,3.08,15.33,3.59,0.11,3.16,507,108,12,0,16,0.387,14,"3,1,0,2,0,1,0,0,5,0,1,1,0,0",1.0,70.5,50.0,50.0,50.0,6.48,1.57,10.8,1.8,10000,TB_V2_MORE_LADDER,65.88,0.0,34.12,MORE,65.88,83,Silver,35.3,30.58,34.12,PASS,35.3,64,Pass,35.3,0.0,64.7,PASS,35.3,60,Pass,19.9,15.4,64.7,PASS,19.9,60,Pass,19.9,0.0,80.1,PASS,19.9,60,Pass,14.48,5.42,80.1,PASS,14.48,60,Pass,14.48,0.0,85.52,PASS,14.48,60,Pass,6.9,7.58,85.52,PASS,6.9,60,Pass,6.9,0.0,93.1,PASS,6.9,60,Pass
