player_id,player_name,team,opponent,position,depth_chart_position,status,years_exp,season,season_type,week,target_slate,game_id,game_date,home_away,projected_rushing_yards,projection_mean,projection_median,projection_floor,projection_ceiling,model_std,historical_games,last_5_avg,last_10_avg,last_15_avg,season_avg,volume_last_5,preseason_usage_multiplier,opponent_adjustment,data_source,simulations,model_version,projected_rush_attempts,projected_ypc,carry_share,red_zone_rush_share,goal_line_share,prob_0_plus,prob_5_plus,prob_10_plus,prob_15_plus,prob_20_plus,prob_25_plus,prob_30_plus,prob_35_plus,prob_40_plus,prob_45_plus,prob_50_plus,prob_55_plus,prob_60_plus,prob_65_plus,prob_70_plus,prob_75_plus,prob_80_plus,prob_85_plus,prob_90_plus,prob_95_plus,prob_100_plus,prob_105_plus,prob_110_plus,prob_115_plus,prob_120_plus,prob_125_plus,prob_130_plus,prob_135_plus,prob_140_plus,prob_145_plus,prob_150_plus,prob_155_plus,prob_160_plus,prob_165_plus,prob_170_plus,prob_175_plus,prob_180_plus,prob_185_plus,prob_190_plus,prob_195_plus,prob_200_plus
00-0038611,Chris Rodriguez Jr.,JAX,CAR,RB,RB,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CAR_JAX,,home,28.37,28.37,23.452,0.0,66.778,26.977,26,60.0,40.2,34.867,41.667,13.4,0.5,1.04,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,5.222,4.499,34.57,22.03,23.04,100.0,70.84,65.54,59.81,54.04,48.15,42.3,36.65,31.31,26.27,21.73,17.58,14.04,11.01,8.5,6.37,4.7,3.46,2.49,1.73,1.19,0.81,0.56,0.36,0.23,0.15,0.08,0.05,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040547,Nate Carter,ATL,IND,RB,RB,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_ATL_IND,,away,27.317,27.317,24.757,0.0,59.01,22.728,2,30.0,30.0,30.0,30.0,4.5,0.68,0.882,PLAYER_PRIOR_BLEND,100000,NFL_RUSHING_YARDS_V1,3.06,8.069,21.1,0.0,0.0,100.0,77.1,70.97,64.29,57.05,49.64,42.2,35.09,28.43,22.62,17.27,12.94,9.35,6.61,4.52,2.93,1.9,1.2,0.7,0.41,0.22,0.12,0.06,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035685,David Montgomery,HOU,LV,RB,RB,ACT,7.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_LV_HOU,,home,26.909,26.909,18.89,0.0,69.214,29.111,45,34.6,36.1,42.267,42.118,7.0,0.5,0.925,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,4.321,4.311,34.83,41.67,57.07,100.0,63.65,58.8,53.88,48.89,43.82,38.88,34.13,29.61,25.42,21.4,17.92,14.79,12.04,9.63,7.68,6.01,4.66,3.58,2.66,1.97,1.48,1.1,0.77,0.53,0.37,0.26,0.18,0.12,0.09,0.05,0.04,0.02,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0
00-0037258,Dameon Pierce,PHI,NE,RB,RB,ACT,4.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_PHI_NE,,away,26.793,26.793,13.515,0.0,75.439,32.677,24,45.0,31.3,24.2,12.0,7.6,0.5,0.85,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,2.513,5.467,18.35,4.33,3.33,100.0,56.95,52.89,48.81,44.68,40.67,36.68,32.88,29.27,25.8,22.58,19.53,16.74,14.33,12.17,10.15,8.43,6.99,5.74,4.61,3.7,2.93,2.3,1.79,1.38,1.03,0.75,0.54,0.4,0.29,0.23,0.16,0.1,0.07,0.05,0.04,0.03,0.01,0.01,0.01,0.01
00-0037525,Jordan Mason,MIN,BAL,RB,RB,ACT,4.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_BAL_MIN,,home,26.746,26.746,20.253,0.0,66.439,27.481,37,45.4,37.8,46.0,47.375,8.6,0.5,0.85,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,4.329,4.652,33.87,37.15,34.09,100.0,66.4,61.24,55.78,50.26,44.78,39.32,34.16,29.22,24.68,20.51,16.75,13.52,10.71,8.42,6.55,4.98,3.68,2.67,1.95,1.33,0.93,0.64,0.43,0.27,0.18,0.1,0.07,0.04,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0033293,Aaron Jones,MIN,BAL,RB,RB,ACT,9.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_BAL_MIN,,home,26.732,26.732,21.838,0.0,63.652,25.755,40,50.2,50.2,47.133,45.667,14.2,0.5,0.85,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,6.514,3.36,50.22,40.18,37.84,100.0,69.78,64.23,58.31,52.32,45.95,39.96,34.28,28.89,23.83,19.36,15.44,12.17,9.3,6.95,5.17,3.75,2.59,1.8,1.23,0.8,0.53,0.34,0.2,0.12,0.06,0.04,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039165,Zach Charbonnet,SEA,TEN,RB,RB,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_SEA_TEN,,away,26.197,26.197,22.437,0.0,60.148,23.89,49,58.6,52.5,45.533,45.625,11.8,0.5,0.904,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,5.317,4.224,35.35,41.84,52.58,100.0,72.5,66.53,60.02,53.32,46.56,39.81,33.38,27.45,22.08,17.26,13.3,10.09,7.41,5.33,3.71,2.48,1.64,1.05,0.66,0.39,0.23,0.14,0.08,0.05,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041446,Kendrick Law,DET,WAS,WR,WR,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_WAS_DET,,home,26.038,26.038,24.72,0.0,51.769,18.863,0,,,,,,0.68,1.027,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,5.507,3.5,3.5,3.85,100.0,82.89,76.13,68.02,58.97,49.49,40.25,31.3,23.45,16.9,11.57,7.5,4.67,2.77,1.54,0.84,0.43,0.21,0.1,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040390,Jackson Meeks,DET,WAS,WR,WR,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_WAS_DET,,home,25.986,25.986,24.831,0.0,51.624,18.841,0,,,,,,0.68,1.027,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,5.507,3.5,3.5,3.85,100.0,82.72,75.89,67.89,59.08,49.67,40.11,31.25,23.37,16.69,11.37,7.44,4.61,2.72,1.52,0.83,0.44,0.22,0.1,0.04,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041536,Kyre Duplessis,DET,WAS,WR,WR,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_WAS_DET,,home,25.964,25.964,24.755,0.0,51.475,18.791,0,,,,,,0.68,1.027,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,5.507,3.5,3.5,3.85,100.0,82.82,75.93,67.9,59.09,49.53,40.12,31.16,23.25,16.66,11.34,7.35,4.49,2.68,1.52,0.83,0.42,0.19,0.09,0.04,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040393,Kye Robichaux,DET,WAS,RB,RB,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_WAS_DET,,home,25.964,25.964,24.806,0.0,51.576,18.806,0,,,,,,0.68,1.027,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,5.507,38.0,38.0,41.8,100.0,82.7,75.92,67.99,59.11,49.61,40.12,31.26,23.32,16.72,11.34,7.37,4.55,2.68,1.48,0.8,0.42,0.21,0.09,0.04,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039652,Jabari Small,DET,WAS,RB,RB,ACT,2.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_WAS_DET,,home,25.963,25.963,24.779,0.0,51.477,18.808,0,,,,,,0.68,1.027,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,5.507,38.0,38.0,41.8,100.0,82.72,75.98,67.92,59.05,49.6,40.18,31.2,23.24,16.6,11.26,7.38,4.63,2.72,1.51,0.79,0.38,0.2,0.09,0.05,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040669,Isaac TeSlaa,DET,WAS,WR,WR,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_WAS_DET,,home,25.961,25.961,24.782,0.0,51.451,18.742,0,,,,,,0.68,1.027,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,5.507,3.5,3.5,3.85,100.0,82.9,76.16,68.04,58.96,49.55,40.15,31.16,23.26,16.57,11.3,7.33,4.52,2.6,1.45,0.77,0.39,0.19,0.07,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040241,Dominic Lovett,DET,WAS,WR,WR,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_WAS_DET,,home,25.945,25.945,24.663,0.0,51.628,18.869,0,,,,,,0.68,1.027,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,5.507,3.5,3.5,3.85,100.0,82.64,75.81,67.73,58.85,49.33,40.04,31.18,23.38,16.77,11.45,7.46,4.57,2.73,1.55,0.86,0.42,0.2,0.08,0.05,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039373,Audric Estimé,NO,LAR,RB,RB,ACT,2.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NO_LAR,,away,25.934,25.934,22.907,0.0,57.748,22.702,18,39.6,32.9,30.133,39.6,9.2,0.68,0.96,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,5.621,4.058,32.12,11.2,15.28,100.0,74.38,68.21,61.31,54.21,47.01,39.89,32.89,26.48,20.79,15.94,11.94,8.58,6.0,4.19,2.79,1.81,1.17,0.72,0.43,0.26,0.15,0.09,0.04,0.02,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036555,Chuba Hubbard,CAR,JAX,RB,RB,ACT,5.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CAR_JAX,,away,25.827,25.827,16.369,0.0,68.967,29.307,47,32.2,26.3,34.067,34.067,8.0,0.5,0.85,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,4.268,3.854,35.4,46.87,47.97,100.0,60.96,56.29,51.38,46.48,41.65,36.9,32.27,28.11,24.15,20.49,17.24,14.21,11.78,9.56,7.67,6.04,4.74,3.71,2.86,2.14,1.59,1.14,0.81,0.59,0.41,0.29,0.2,0.14,0.1,0.06,0.04,0.03,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0
00-0039910,Jayden Daniels,WAS,DET,QB,QB,ACT,2.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_WAS_DET,,away,24.848,24.848,18.193,0.0,62.803,26.104,24,38.6,51.3,47.333,39.714,8.0,0.48,0.85,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,4.19,4.314,28.93,15.31,13.54,100.0,64.84,59.34,53.63,47.91,42.17,36.8,31.55,26.71,22.17,18.01,14.54,11.47,8.95,6.83,5.1,3.79,2.7,1.89,1.34,0.89,0.61,0.43,0.28,0.18,0.12,0.07,0.04,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037509,Sincere McCormick,SF,LAC,RB,RB,ACT,4.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_SF_LAC,,away,24.698,24.698,16.765,0.0,64.277,27.102,4,45.75,45.75,45.75,45.75,9.75,0.5,0.924,PLAYER_PRIOR_BLEND,100000,NFL_RUSHING_YARDS_V1,4.875,3.488,42.77,8.06,8.7,100.0,62.53,57.3,51.93,46.54,41.25,36.17,31.21,26.59,22.35,18.56,15.15,12.19,9.67,7.54,5.78,4.4,3.26,2.44,1.81,1.32,0.91,0.64,0.43,0.27,0.17,0.11,0.08,0.05,0.03,0.02,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0
00-0040870,Ja'Kobi Lane,BAL,MIN,WR,WR,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_BAL_MIN,,away,24.633,24.633,22.727,0.0,51.867,19.69,0,,,,,,0.68,0.867,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,5.051,3.5,3.5,3.85,100.0,78.27,71.32,63.28,54.83,46.06,37.41,29.52,22.32,16.24,11.52,7.81,5.06,3.12,1.88,1.08,0.61,0.33,0.16,0.07,0.04,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040989,Octavian Smith,BAL,MIN,WR,WR,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_BAL_MIN,,away,24.612,24.612,22.836,0.0,51.736,19.634,0,,,,,,0.68,0.867,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,5.051,3.5,3.5,3.85,100.0,78.22,71.3,63.41,54.95,46.13,37.49,29.44,22.36,16.24,11.43,7.74,4.94,3.03,1.8,1.03,0.55,0.3,0.15,0.07,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040099,Xavier Guillory,BAL,MIN,WR,WR,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_BAL_MIN,,away,24.606,24.606,22.711,0.0,51.706,19.643,0,,,,,,0.68,0.867,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,5.051,3.5,3.5,3.85,100.0,78.43,71.32,63.38,54.7,45.99,37.43,29.31,22.24,16.16,11.35,7.71,4.98,3.13,1.89,1.09,0.62,0.32,0.16,0.08,0.04,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039792,Devontez Walker,BAL,MIN,WR,WR,ACT,2.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_BAL_MIN,,away,24.604,24.604,22.684,0.0,51.931,19.721,0,,,,,,0.68,0.867,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,5.051,3.5,3.5,3.85,100.0,78.18,71.09,63.27,54.64,45.95,37.53,29.46,22.31,16.41,11.61,7.78,5.01,3.11,1.85,1.08,0.59,0.32,0.16,0.08,0.05,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039259,Dayton Wade,BAL,MIN,WR,WR,ACT,2.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_BAL_MIN,,away,24.597,24.597,22.614,0.0,51.98,19.789,0,,,,,,0.68,0.867,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,5.051,3.5,3.5,3.85,100.0,78.09,70.96,63.07,54.62,45.86,37.3,29.45,22.41,16.33,11.65,7.89,5.2,3.18,1.99,1.16,0.61,0.31,0.16,0.07,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040888,Adam Randall,BAL,MIN,RB,RB,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_BAL_MIN,,away,24.585,24.585,22.674,0.0,51.706,19.637,0,,,,,,0.68,0.867,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,5.051,38.0,38.0,41.8,100.0,78.37,71.28,63.31,54.79,45.85,37.2,29.35,22.28,16.22,11.34,7.72,5.01,3.06,1.85,1.06,0.58,0.31,0.14,0.06,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040075,LaJohntay Wester,BAL,MIN,WR,WR,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_BAL_MIN,,away,24.577,24.577,22.62,0.0,51.657,19.65,0,,,,,,0.68,0.867,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,5.051,3.5,3.5,3.85,100.0,78.33,71.26,63.33,54.6,45.87,37.4,29.45,22.3,16.26,11.37,7.62,4.95,3.13,1.81,1.05,0.58,0.31,0.16,0.09,0.04,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040637,Lucas Scott,BAL,MIN,RB,FB,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_BAL_MIN,,away,24.565,24.565,22.66,0.0,51.865,19.716,0,,,,,,0.68,0.867,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,5.051,38.0,38.0,41.8,100.0,77.96,70.95,63.14,54.58,45.93,37.44,29.5,22.41,16.4,11.48,7.76,5.0,3.12,1.85,1.04,0.56,0.3,0.15,0.07,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040977,Cortez Braham,BAL,MIN,WR,WR,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_BAL_MIN,,away,24.56,24.56,22.706,0.0,51.664,19.695,0,,,,,,0.68,0.867,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,5.051,3.5,3.5,3.85,100.0,78.15,71.1,63.09,54.68,45.93,37.41,29.41,22.24,16.0,11.29,7.66,5.05,3.16,1.94,1.14,0.62,0.31,0.15,0.08,0.04,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040984,Dontae McMillan,BAL,MIN,RB,RB,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_BAL_MIN,,away,24.554,24.554,22.609,0.0,51.89,19.737,0,,,,,,0.68,0.867,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,5.051,38.0,38.0,41.8,100.0,78.11,71.07,63.06,54.45,45.76,37.14,29.37,22.32,16.43,11.54,7.78,5.13,3.16,1.88,1.06,0.61,0.33,0.16,0.07,0.04,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040991,Elijah Tau-Tolliver,BAL,MIN,RB,RB,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_BAL_MIN,,away,24.553,24.553,22.631,0.0,51.792,19.658,0,,,,,,0.68,0.867,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,5.051,38.0,38.0,41.8,100.0,78.11,71.12,63.17,54.52,45.82,37.27,29.46,22.39,16.42,11.48,7.75,4.98,3.03,1.79,1.0,0.53,0.27,0.14,0.07,0.04,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040986,Ty Pezza,BAL,MIN,WR,WR,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_BAL_MIN,,away,24.522,24.522,22.605,0.0,51.73,19.615,0,,,,,,0.68,0.867,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,5.051,3.5,3.5,3.85,100.0,78.2,71.25,63.2,54.64,45.83,37.18,29.24,22.24,16.19,11.34,7.7,4.9,3.0,1.74,1.03,0.57,0.32,0.16,0.09,0.04,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039437,Cornelius Johnson,BAL,MIN,WR,WR,ACT,2.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_BAL_MIN,,away,24.521,24.521,22.653,0.0,51.732,19.645,0,,,,,,0.68,0.867,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,5.051,3.5,3.5,3.85,100.0,78.06,71.2,63.2,54.56,45.81,37.27,29.2,22.08,16.19,11.38,7.65,4.99,3.08,1.85,1.06,0.57,0.32,0.16,0.08,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040876,Elijah Sarratt,BAL,MIN,WR,WR,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_BAL_MIN,,away,24.485,24.485,22.684,0.0,51.636,19.601,0,,,,,,0.68,0.867,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,5.051,3.5,3.5,3.85,100.0,78.11,71.0,63.1,54.7,45.86,37.24,29.27,22.05,16.06,11.28,7.65,4.9,3.06,1.8,1.03,0.56,0.27,0.13,0.06,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037563,Malik Davis,DAL,ARI,RB,RB,ACT,4.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_DAL_ARI,,away,24.372,24.372,16.293,0.0,63.84,26.951,9,40.0,27.778,27.778,27.778,8.4,0.5,1.067,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,3.413,4.834,21.59,9.3,6.67,100.0,62.04,56.83,51.42,46.0,40.72,35.62,30.72,26.21,21.91,18.17,14.84,11.94,9.46,7.43,5.66,4.28,3.17,2.37,1.71,1.23,0.86,0.61,0.41,0.27,0.18,0.11,0.07,0.04,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040867,Makai Lemon,PHI,NE,WR,WR,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_PHI_NE,,away,24.156,24.156,22.115,0.0,51.301,19.572,0,,,,,,0.68,0.85,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,4.943,3.5,3.5,3.85,100.0,77.7,70.43,62.35,53.75,44.97,36.45,28.58,21.64,15.74,11.04,7.42,4.75,2.98,1.81,1.03,0.55,0.29,0.14,0.07,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039236,Johnny Wilson,PHI,NE,WR,WR,ACT,2.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_PHI_NE,,away,24.126,24.126,22.236,0.0,51.126,19.483,0,,,,,,0.68,0.85,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,4.943,3.5,3.5,3.85,100.0,77.61,70.57,62.49,53.84,45.07,36.4,28.48,21.45,15.7,10.88,7.26,4.72,2.9,1.73,0.98,0.5,0.24,0.12,0.05,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041453,Luke Altmyer,DET,WAS,QB,QB,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_WAS_DET,,home,24.12,24.12,22.608,0.0,49.511,18.487,0,,,,,,0.62,1.027,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.098,5.507,18.0,18.0,19.8,100.0,80.03,72.67,64.11,54.99,45.57,36.24,27.77,20.29,14.2,9.58,6.08,3.72,2.18,1.19,0.64,0.31,0.17,0.08,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040024,Darius Cooper,PHI,NE,WR,WR,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_PHI_NE,,away,24.084,24.084,22.102,0.0,51.256,19.535,0,,,,,,0.68,0.85,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,4.943,3.5,3.5,3.85,100.0,77.56,70.28,62.26,53.64,44.96,36.28,28.4,21.46,15.6,10.97,7.4,4.75,2.95,1.72,0.99,0.54,0.26,0.13,0.06,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039816,Anthony Gould,IND,ATL,WR,WR,ACT,2.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_ATL_IND,,home,23.998,23.998,22.36,0.0,49.581,18.601,0,,,,,,0.68,0.911,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,4.955,3.5,3.5,3.85,100.0,79.57,72.04,63.71,54.48,45.06,35.96,27.59,20.34,14.36,9.66,6.25,3.8,2.25,1.24,0.66,0.32,0.15,0.06,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041486,Anderson Castle,IND,ATL,RB,RB,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_ATL_IND,,home,23.945,23.945,22.338,0.0,49.486,18.591,0,,,,,,0.68,0.911,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,4.955,38.0,38.0,41.8,100.0,79.42,71.95,63.56,54.45,44.98,35.95,27.49,20.22,14.29,9.59,6.19,3.81,2.25,1.22,0.64,0.34,0.15,0.07,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
