Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality
72,2026-07-28,823923,2026-07-29T02:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,Seattle Mariners @ Los Angeles Dodgers,Away,686527,Dominic Canzone,Seattle Mariners,Los Angeles Dodgers,DH,L,No,,92,293,262,68,15,1,16,35,46,26,3,61,0.26,0.331,0.508,0.839,9,39,35,8,1,0.229,0.0256,18,78,72,16,4,0.222,0.0513,33,33,3.0,18.2,43.8,37.5,18.8,18.2,27.3,44.4,33.3,9.1,6.1,9.1,100.0,80.0,17.7,0.569,72.0,29.2,Weak,2.0,Pull Power,A,Excellent HR swing plane,29.2,Weak,0.942,Good,1.22,-14.78,Strong negative regression,Weak Pull Power profile. 3.0% barrel rate; 80.0 mph average exit velocity; 27.3% air-ball rate; 44.4% pull-air rate; 9.1% HR-launch rate.,0.0546,0.048,4.15,4,1,16.4,0.24,24.4,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.91,1.0,1.0,1.0,0.942,0.942,0.98,18.48,15.7,69.2,37.6,D+,Probable SP unavailable; Lineup unconfirmed
73,2026-07-28,823838,2026-07-28T22:40:00Z,Scheduled,loanDepot park,Philadelphia Phillies @ Miami Marlins,Home,665923,Esteury Ruiz,Miami Marlins,Philadelphia Phillies,RF,R,No,,67,136,112,28,8,1,5,27,10,15,6,40,0.25,0.366,0.473,0.839,9,18,16,5,1,0.312,0.0556,18,42,33,7,1,0.212,0.0238,13,13,7.7,23.1,33.3,33.3,33.3,15.4,23.1,0.0,53.8,7.7,0.0,7.7,0.0,77.9,16.4,0.37,63.0,29.8,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,29.8,Weak,0.943,Small Statcast sample,0.69,-4.31,Strong negative regression,Weak Contact-First Profile profile. 7.7% barrel rate; 77.9 mph average exit velocity; 23.1% air-ball rate; 0.0% pull-air rate; 7.7% HR-launch rate.,0.0368,0.0345,4.09,11,7,22.4,0.49,49.1,Recently homered,605400.0,Aaron Nola,R,RHB vs RHP,21,21,108.1,5.82,1.45,25,2.08,9.3,2.99,1.078,1.157,0.985,1.0,0.943,0.943,1.0,13.39,15.38,65.1,36.6,D+,Lineup unconfirmed
74,2026-07-28,823838,2026-07-28T22:40:00Z,Scheduled,loanDepot park,Philadelphia Phillies @ Miami Marlins,Away,547180,Bryce Harper,Philadelphia Phillies,Miami Marlins,1B,L,No,,107,451,377,95,20,2,22,64,63,66,1,96,0.252,0.359,0.491,0.85,10,43,35,6,2,0.171,0.0465,23,101,83,14,3,0.169,0.0297,23,23,4.3,8.7,45.5,18.2,36.4,8.7,30.4,42.9,39.1,0.0,0.0,0.0,0.0,81.9,19.6,0.472,72.1,22.1,Weak,2.0,Pull Power,A,Excellent HR swing plane,22.1,Weak,0.922,Good,0.81,-21.19,Strong negative regression,Weak Pull Power profile. 4.3% barrel rate; 81.9 mph average exit velocity; 30.4% air-ball rate; 42.9% pull-air rate; 0.0% HR-launch rate.,0.0488,0.0453,4.15,0,0,17.1,0.0,0.0,Very recent HR,645261.0,Sandy Alcantara,R,LHB vs RHP,22,22,143.2,4.01,1.23,17,1.06,6.89,2.38,0.944,0.994,1.025,1.0,0.922,0.922,0.98,17.48,15.33,85.0,39.4,D+,Lineup unconfirmed
75,2026-07-28,824976,2026-07-29T01:40:00Z,Scheduled,Sutter Health Park,Boston Red Sox @ Athletics,Home,701762,Nick Kurtz,Athletics,Boston Red Sox,1B,L,No,,95,421,342,90,15,1,21,62,69,77,2,135,0.263,0.401,0.497,0.898,3,9,8,1,1,0.125,0.1111,12,45,41,6,2,0.146,0.0444,12,12,8.3,16.7,0.0,50.0,50.0,8.3,8.3,0.0,25.0,8.3,0.0,8.3,100.0,74.8,10.0,1.732,76.0,32.0,Weak,2.5,Contact-First Profile,A,Excellent HR swing plane,32.0,Weak,0.95,Small Statcast sample,0.69,-20.31,Strong negative regression,Weak Contact-First Profile profile. 8.3% barrel rate; 74.8 mph average exit velocity; 8.3% air-ball rate; 0.0% pull-air rate; 8.3% HR-launch rate.,0.0499,0.0459,4.17,1,1,16.3,0.06,6.1,Very recent HR,687562.0,Jake Bennett,L,LHB vs LHP,10,10,59.1,2.58,0.94,4,0.61,6.37,1.37,0.994,0.934,0.985,1.0,0.95,0.95,0.98,17.8,15.31,80.6,39.5,D+,Lineup unconfirmed
76,2026-07-28,822703,2026-07-28T22:45:00Z,Scheduled,Nationals Park,Toronto Blue Jays @ Washington Nationals,Away,678218,Brandon Valenzuela,Toronto Blue Jays,Washington Nationals,C,S,No,,62,199,176,40,6,0,8,20,21,21,0,51,0.227,0.308,0.398,0.706,5,15,14,1,1,0.071,0.0667,10,31,29,4,1,0.138,0.0323,16,16,6.2,25.0,40.0,40.0,20.0,0.0,12.5,50.0,25.0,6.2,6.2,6.2,0.0,78.4,22.7,0.671,70.1,33.9,Weak,2.5,Pull Power,A-,Elevated power plane,33.9,Weak,0.955,Small Statcast sample,0.86,-7.14,Strong negative regression,Weak Pull Power profile. 6.2% barrel rate; 78.4 mph average exit velocity; 12.5% air-ball rate; 50.0% pull-air rate; 6.2% HR-launch rate.,0.0402,0.0371,4.05,10,4,22.0,0.45,45.5,Recently homered,676917.0,Cade Cavalli,R,Switch vs RHP,22,22,110.2,3.58,1.29,9,0.73,10.33,2.77,1.147,0.941,1.035,1.0,0.955,0.955,1.0,14.2,15.09,68.7,34.6,D,Lineup unconfirmed
77,2026-07-28,823923,2026-07-29T02:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,Seattle Mariners @ Los Angeles Dodgers,Home,687221,Dalton Rushing,Los Angeles Dodgers,Seattle Mariners,C,L,No,,70,231,203,50,11,0,11,33,33,23,4,64,0.246,0.333,0.463,0.796,9,26,22,4,1,0.182,0.0385,21,66,57,15,2,0.263,0.0303,16,16,6.2,31.2,30.0,20.0,50.0,18.8,50.0,37.5,43.8,6.2,0.0,6.2,100.0,81.6,11.9,0.87,68.2,34.2,Weak,2.5,Contact-First Profile,A,Excellent HR swing plane,34.2,Weak,0.956,Small Statcast sample,0.82,-10.18,Strong negative regression,Weak Contact-First Profile profile. 6.2% barrel rate; 81.6 mph average exit velocity; 50.0% air-ball rate; 37.5% pull-air rate; 6.2% HR-launch rate.,0.0476,0.0423,3.99,9,3,18.5,0.49,48.8,Recently homered,622491.0,Luis Castillo,R,LHB vs RHP,19,16,94.2,4.85,1.33,14,1.33,7.99,2.85,0.929,1.037,1.025,1.0,0.956,0.956,1.0,15.83,15.0,73.8,36.5,D+,Lineup unconfirmed
78,2026-07-28,823923,2026-07-29T02:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,Seattle Mariners @ Los Angeles Dodgers,Away,670042,Luke Raley,Seattle Mariners,Los Angeles Dodgers,RF,L,No,,92,284,259,59,9,1,15,28,39,15,7,93,0.228,0.287,0.444,0.731,10,25,23,5,1,0.217,0.04,19,57,53,10,1,0.189,0.0175,8,8,0.0,37.5,80.0,0.0,20.0,25.0,50.0,75.0,37.5,0.0,0.0,0.0,,89.8,27.5,0.46,74.3,43.7,Below Average,2.5,Pull Power,A-,Elevated power plane,43.7,Below Average,0.982,Small Statcast sample,0.15,-14.85,Strong negative regression,Below Average Pull Power profile. 0.0% barrel rate; 89.8 mph average exit velocity; 50.0% air-ball rate; 75.0% pull-air rate; 0.0% HR-launch rate.,0.0528,0.0466,3.99,15,7,17.3,0.87,86.9,Near normal interval,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.87,1.0,1.0,1.0,0.982,0.982,1.0,17.35,14.97,66.8,35.1,D,Probable SP unavailable; Lineup unconfirmed
79,2026-07-28,823350,2026-07-28T22:40:00Z,Scheduled,PNC Park,Arizona Diamondbacks @ Pittsburgh Pirates,Home,694378,Jacob Gonzalez,Pittsburgh Pirates,Arizona Diamondbacks,1B,L,No,,40,125,114,27,5,0,4,14,22,8,2,26,0.237,0.298,0.386,0.684,9,27,27,6,2,0.222,0.0741,18,52,50,13,2,0.26,0.0385,19,19,0.0,15.8,63.6,9.1,27.3,26.3,36.8,42.9,36.8,5.3,5.3,5.3,,84.2,23.5,0.357,70.1,25.4,Weak,2.0,Pull Power,A-,Elevated power plane,25.4,Weak,0.931,Small Statcast sample,0.3,-3.7,Negative regression,Weak Pull Power profile. 0.0% barrel rate; 84.2 mph average exit velocity; 36.8% air-ball rate; 42.9% pull-air rate; 5.3% HR-launch rate.,0.032,0.032,3.99,12,4,28.5,0.42,42.1,Recently homered,694297.0,Brandon Pfaadt,R,LHB vs RHP,18,8,65.0,4.43,1.32,8,1.11,6.23,2.77,1.3,1.001,1.025,1.0,0.931,0.931,1.0,12.17,14.95,65.1,33.5,D,Lineup unconfirmed
80,2026-07-28,824976,2026-07-29T01:40:00Z,Scheduled,Sutter Health Park,Boston Red Sox @ Athletics,Away,677800,Wilyer Abreu,Boston Red Sox,Athletics,RF,L,No,,103,446,394,99,22,3,15,53,51,43,2,93,0.251,0.324,0.437,0.761,11,46,41,7,4,0.171,0.087,23,101,87,17,5,0.195,0.0495,32,32,0.0,18.8,35.7,14.3,50.0,12.5,21.9,14.3,18.8,6.2,0.0,6.2,,75.7,20.2,0.37,71.9,7.7,Weak,1.5,Contact-First Profile,A-,Elevated power plane,7.7,Weak,0.882,Good,0.31,-14.69,Strong negative regression,Weak Contact-First Profile profile. 0.0% barrel rate; 75.7 mph average exit velocity; 21.9% air-ball rate; 14.3% pull-air rate; 6.2% HR-launch rate.,0.0336,0.0333,4.05,30,8,26.3,1.14,114.2,Near normal interval,695611.0,Gage Jump,L,LHB vs LHP,11,11,57.0,4.42,1.42,7,1.11,9.63,3.32,1.35,1.001,0.985,1.0,0.882,0.882,1.0,12.81,14.91,85.0,39.2,D+,Lineup unconfirmed
81,2026-07-28,823923,2026-07-29T02:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,Seattle Mariners @ Los Angeles Dodgers,Home,605141,Mookie Betts,Los Angeles Dodgers,Seattle Mariners,SS,R,No,,69,296,271,62,10,0,13,40,34,23,1,36,0.229,0.291,0.41,0.701,9,37,33,6,2,0.182,0.0541,20,83,76,16,2,0.211,0.0241,22,22,4.5,27.3,43.8,12.5,43.8,27.3,54.5,58.3,45.5,4.5,4.5,4.5,0.0,84.5,25.4,0.479,67.6,33.8,Weak,2.5,Pull Power,A-,Elevated power plane,33.8,Weak,0.955,Good,1.03,-11.97,Strong negative regression,Weak Pull Power profile. 4.5% barrel rate; 84.5 mph average exit velocity; 54.5% air-ball rate; 58.3% pull-air rate; 4.5% HR-launch rate.,0.0439,0.0405,3.99,18,5,20.8,0.86,86.3,Near normal interval,622491.0,Luis Castillo,R,RHB vs RHP,19,16,94.2,4.85,1.33,14,1.33,7.99,2.85,1.001,1.037,0.985,1.0,0.955,0.955,1.0,15.2,14.85,79.8,36.2,D+,Lineup unconfirmed
82,2026-07-28,822949,2026-07-28T22:40:00Z,Scheduled,Tropicana Field,Texas Rangers @ Tampa Bay Rays,Away,677649,Ezequiel Duran,Texas Rangers,Tampa Bay Rays,SS,R,No,,97,365,333,91,19,3,12,47,56,26,1,85,0.273,0.324,0.456,0.78,10,40,37,11,2,0.297,0.05,22,89,82,23,6,0.28,0.0674,37,37,2.7,16.2,35.3,23.5,41.2,8.1,27.0,40.0,51.4,2.7,2.7,2.7,100.0,83.1,23.6,0.644,71.9,21.4,Weak,2.0,Contact-First Profile,A-,Elevated power plane,21.4,Weak,0.92,Good,1.05,-10.95,Strong negative regression,Weak Contact-First Profile profile. 2.7% barrel rate; 83.1 mph average exit velocity; 27.0% air-ball rate; 40.0% pull-air rate; 2.7% HR-launch rate.,0.0329,0.0327,4.05,0,0,27.8,0.0,0.0,Very recent HR,643377.0,Griffin Jax,R,RHB vs RHP,27,16,81.0,3.89,1.22,13,1.44,9.11,3.0,1.27,1.054,0.985,1.0,0.92,0.92,0.98,12.58,14.82,84.1,37.4,D+,Lineup unconfirmed
83,2026-07-28,824569,2026-07-28T23:40:00Z,Scheduled,Rate Field,New York Yankees @ Chicago White Sox,Away,502671,Paul Goldschmidt,New York Yankees,Chicago White Sox,1B,R,No,,77,296,271,70,10,1,16,36,43,21,3,71,0.258,0.318,0.48,0.798,9,34,31,8,1,0.258,0.0294,19,71,67,11,2,0.164,0.0282,20,20,5.0,20.0,30.8,38.5,30.8,30.0,35.0,28.6,35.0,5.0,0.0,5.0,100.0,86.4,25.0,0.403,70.2,19.5,Weak,2.0,Contact-First Profile,A-,Elevated power plane,19.5,Weak,0.915,Good,0.9,-15.1,Strong negative regression,Weak Contact-First Profile profile. 5.0% barrel rate; 86.3 mph average exit velocity; 35.0% air-ball rate; 28.6% pull-air rate; 5.0% HR-launch rate.,0.0541,0.0477,4.05,12,3,16.9,0.71,70.8,Recently homered,641743.0,Anthony Kay,L,RHB vs LHP,21,19,98.1,4.21,1.37,14,1.28,7.32,3.66,0.842,1.029,1.025,1.0,0.915,0.915,1.0,17.96,14.78,78.8,36.9,D+,Lineup unconfirmed
84,2026-07-28,823026,2026-07-28T23:45:00Z,Scheduled,Busch Stadium,Chicago Cubs @ St. Louis Cardinals,Home,663494,Bryan Torres,St. Louis Cardinals,Chicago Cubs,LF,L,No,,38,84,77,17,1,2,4,11,12,6,0,17,0.221,0.277,0.442,0.719,8,11,10,4,0,0.4,0.0,18,31,30,6,1,0.2,0.0323,11,11,0.0,18.2,57.1,28.6,14.3,9.1,27.3,66.7,27.3,0.0,0.0,0.0,,83.2,8.2,0.549,63.0,33.3,Weak,2.5,Pull Power,C,Low line-drive plane,33.3,Weak,0.953,Small Statcast sample,0.17,-3.83,Negative regression,Weak Pull Power profile. 0.0% barrel rate; 83.2 mph average exit velocity; 27.3% air-ball rate; 66.7% pull-air rate; 0.0% HR-launch rate.,0.0476,0.0384,3.93,28,16,19.2,1.45,145.5,Above normal drought,607067.0,Colin Rea,R,LHB vs RHP,21,17,105.2,4.85,1.42,17,1.45,6.9,3.24,0.971,1.056,1.025,1.0,0.953,0.953,1.035,14.27,14.77,60.5,36.4,D+,Lineup unconfirmed
85,2026-07-28,823350,2026-07-28T22:40:00Z,Scheduled,PNC Park,Arizona Diamondbacks @ Pittsburgh Pirates,Home,682848,Endy Rodríguez,Pittsburgh Pirates,Arizona Diamondbacks,C,S,No,,36,124,102,27,6,0,5,15,16,21,0,29,0.265,0.39,0.471,0.861,1,2,2,1,0,0.5,0.0,6,24,20,6,2,0.3,0.0833,0,0,,,,,,,,,,,,,,,,,,50.0,Average,3.0,Contact-First Profile,Unknown,No tracked launch-angle sample,50.0,Average,1.0,Small Statcast sample,,,Unknown,Average Contact-First Profile profile. .,0.0403,0.0362,4.17,9,3,20.4,0.44,44.1,Recently homered,694297.0,Brandon Pfaadt,R,Switch vs RHP,18,8,65.0,4.43,1.32,8,1.11,6.23,2.77,1.0,1.001,1.035,1.0,1.0,1.0,1.0,14.26,14.75,62.8,35.6,D,Lineup unconfirmed
86,2026-07-28,823350,2026-07-28T22:40:00Z,Scheduled,PNC Park,Arizona Diamondbacks @ Pittsburgh Pirates,Away,571448,Nolan Arenado,Arizona Diamondbacks,Pittsburgh Pirates,3B,R,No,,101,388,343,83,19,0,14,49,49,36,6,81,0.242,0.322,0.42,0.742,11,41,34,8,2,0.235,0.0488,23,89,77,20,6,0.26,0.0674,31,31,3.2,19.4,47.1,29.4,23.5,6.5,19.4,50.0,29.0,3.2,3.2,3.2,100.0,80.5,17.1,0.518,69.3,23.2,Weak,2.0,Pull Power,A,Excellent HR swing plane,23.2,Weak,0.925,Good,1.03,-12.97,Strong negative regression,Weak Pull Power profile. 3.2% barrel rate; 80.5 mph average exit velocity; 19.4% air-ball rate; 50.0% pull-air rate; 3.2% HR-launch rate.,0.0361,0.0351,4.05,13,5,24.5,0.53,53.1,Recently homered,696149.0,Bubba Chandler,R,RHB vs RHP,20,19,100.2,4.47,1.39,10,0.89,8.05,5.01,1.239,0.966,0.985,1.0,0.925,0.925,1.0,13.48,14.63,84.1,36.6,D+,Lineup unconfirmed
87,2026-07-28,824976,2026-07-29T01:40:00Z,Scheduled,Sutter Health Park,Boston Red Sox @ Athletics,Away,678554,Curtis Mead,Boston Red Sox,Athletics,3B,R,No,,88,329,285,72,17,1,17,49,48,39,5,63,0.253,0.353,0.498,0.851,8,33,26,8,0,0.308,0.0,19,82,69,24,3,0.348,0.0366,16,16,6.2,31.2,25.0,25.0,50.0,6.2,18.8,0.0,37.5,6.2,0.0,6.2,0.0,83.7,22.2,0.251,72.1,23.4,Weak,2.0,Contact-First Profile,A-,Elevated power plane,23.4,Weak,0.926,Small Statcast sample,0.72,-16.28,Strong negative regression,Weak Contact-First Profile profile. 6.2% barrel rate; 83.7 mph average exit velocity; 18.8% air-ball rate; 0.0% pull-air rate; 6.2% HR-launch rate.,0.0517,0.0464,4.15,26,8,16.8,1.55,155.1,Above normal drought,695611.0,Gage Jump,L,RHB vs LHP,11,11,57.0,4.42,1.42,7,1.11,9.63,3.32,0.819,1.001,1.025,1.0,0.926,0.926,1.035,17.9,14.62,82.1,41.6,D+,Lineup unconfirmed
88,2026-07-28,823598,2026-07-28T23:10:00Z,Scheduled,Citi Field,Atlanta Braves @ New York Mets,Home,596019,Francisco Lindor,New York Mets,Atlanta Braves,SS,S,No,,50,217,193,45,5,4,8,26,23,22,2,37,0.233,0.318,0.425,0.743,10,46,40,12,3,0.3,0.0652,23,99,88,22,6,0.25,0.0606,34,34,0.0,23.5,37.5,31.2,31.2,14.7,29.4,30.0,26.5,2.9,2.9,2.9,,81.0,21.3,0.443,68.0,10.9,Weak,1.5,Contact-First Profile,A-,Elevated power plane,10.9,Weak,0.891,Good,0.33,-7.67,Strong negative regression,Weak Contact-First Profile profile. 0.0% barrel rate; 81.0 mph average exit velocity; 29.4% air-ball rate; 30.0% pull-air rate; 2.9% HR-launch rate.,0.0369,0.0351,3.99,0,0,24.1,0.0,0.0,Very recent HR,519242.0,Chris Sale,L,Switch vs LHP,19,19,111.0,2.19,1.05,8,0.65,10.86,2.11,1.319,0.928,1.035,1.0,0.891,0.891,0.98,13.3,14.62,75.4,35.3,D,Lineup unconfirmed
89,2026-07-28,823838,2026-07-28T22:40:00Z,Scheduled,loanDepot park,Philadelphia Phillies @ Miami Marlins,Away,607208,Trea Turner,Philadelphia Phillies,Miami Marlins,SS,R,No,,104,460,427,104,18,1,14,72,41,28,3,105,0.244,0.293,0.389,0.682,10,45,41,13,4,0.317,0.0889,22,99,91,26,7,0.286,0.0707,46,46,4.3,30.4,40.0,40.0,20.0,2.2,10.9,80.0,32.6,4.3,2.2,4.3,50.0,84.9,19.8,0.593,71.5,27.4,Weak,2.0,Pull Power,A,Excellent HR swing plane,27.4,Weak,0.937,Good,2.34,-11.66,Strong negative regression,Weak Pull Power profile. 4.3% barrel rate; 84.9 mph average exit velocity; 10.9% air-ball rate; 80.0% pull-air rate; 4.3% HR-launch rate.,0.0304,0.0308,4.05,25,6,30.5,0.82,82.0,Near normal interval,645261.0,Sandy Alcantara,R,RHB vs RHP,22,22,143.2,4.01,1.23,17,1.06,6.89,2.38,1.35,0.994,0.985,1.0,0.937,0.937,1.0,11.89,14.55,84.9,36.0,D+,Lineup unconfirmed
90,2026-07-28,823676,2026-07-28T23:40:00Z,Scheduled,Target Field,Kansas City Royals @ Minnesota Twins,Away,657041,Lane Thomas,Kansas City Royals,Minnesota Twins,CF,R,No,,92,312,270,62,16,0,10,30,37,38,2,73,0.23,0.327,0.4,0.727,10,43,39,8,3,0.205,0.0698,22,93,85,22,5,0.259,0.0538,34,34,0.0,17.6,6.7,33.3,60.0,5.9,11.8,0.0,11.8,5.9,0.0,5.9,,76.5,18.9,0.247,71.6,6.6,Weak,1.5,Contact-First Profile,A,Excellent HR swing plane,6.6,Weak,0.88,Good,0.21,-9.79,Strong negative regression,Weak Contact-First Profile profile. 0.0% barrel rate; 76.5 mph average exit velocity; 11.8% air-ball rate; 0.0% pull-air rate; 5.9% HR-launch rate.,0.0321,0.032,4.05,0,0,27.0,0.0,0.0,Very recent HR,671737.0,Taj Bradley,R,RHB vs RHP,20,20,114.2,3.69,1.22,17,1.33,10.13,3.61,1.35,1.037,0.985,1.0,0.88,0.88,0.98,12.35,14.55,81.7,35.9,D,Lineup unconfirmed
91,2026-07-28,823350,2026-07-28T22:40:00Z,Scheduled,PNC Park,Arizona Diamondbacks @ Pittsburgh Pirates,Away,606466,Ketel Marte,Arizona Diamondbacks,Pittsburgh Pirates,2B,S,No,,102,451,413,105,20,3,19,58,61,32,2,67,0.254,0.308,0.455,0.763,10,46,42,10,2,0.238,0.0435,23,104,96,22,4,0.229,0.0385,26,26,7.7,23.1,45.0,25.0,30.0,30.8,38.5,30.0,23.1,15.4,7.7,15.4,100.0,84.1,21.5,0.623,75.5,34.6,Weak,2.5,Contact-First Profile,A-,Elevated power plane,34.6,Weak,0.957,Good,1.85,-17.15,Strong negative regression,Weak Contact-First Profile profile. 7.7% barrel rate; 84.1 mph average exit velocity; 38.5% air-ball rate; 30.0% pull-air rate; 15.4% HR-launch rate.,0.0421,0.04,4.05,4,1,21.7,0.18,18.4,Very recent HR,696149.0,Bubba Chandler,R,Switch vs RHP,20,19,100.2,4.47,1.39,10,0.89,8.05,5.01,1.012,0.966,1.035,1.0,0.957,0.957,0.98,15.24,14.51,85.0,36.8,D+,Lineup unconfirmed
92,2026-07-28,824569,2026-07-28T23:40:00Z,Scheduled,Rate Field,New York Yankees @ Chicago White Sox,Home,677592,Everson Pereira,Chicago White Sox,New York Yankees,RF,R,No,,22,79,71,16,4,0,3,7,7,5,2,25,0.225,0.291,0.408,0.699,1,2,2,0,0,0.0,0.0,1,2,2,0,0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,50.0,Average,3.0,Contact-First Profile,Unknown,No tracked launch-angle sample,50.0,Average,1.0,Small Statcast sample,,,Unknown,Average Contact-First Profile profile. .,0.038,0.0344,3.99,48,15,23.7,2.03,202.8,Very long drought,543037.0,Gerrit Cole,R,RHB vs RHP,11,11,62.0,3.92,1.1,11,1.6,9.58,1.74,1.0,1.071,0.985,1.0,1.0,1.0,1.06,13.03,14.48,57.8,37.8,D+,Small season sample; Lineup unconfirmed; Limited recent games
93,2026-07-28,823026,2026-07-28T23:45:00Z,Scheduled,Busch Stadium,Chicago Cubs @ St. Louis Cardinals,Home,691023,Jordan Walker,St. Louis Cardinals,Chicago Cubs,RF,R,No,,104,443,400,114,23,0,22,66,77,37,3,109,0.285,0.348,0.508,0.856,11,48,43,9,0,0.209,0.0,25,105,90,24,4,0.267,0.0381,40,40,2.5,25.0,45.0,30.0,25.0,5.0,22.5,33.3,22.5,2.5,2.5,2.5,0.0,82.4,17.8,0.419,76.3,12.8,Weak,1.5,Contact-First Profile,A,Excellent HR swing plane,12.8,Weak,0.896,Good,1.0,-21.0,Strong negative regression,Weak Contact-First Profile profile. 2.5% barrel rate; 82.4 mph average exit velocity; 22.5% air-ball rate; 33.3% pull-air rate; 2.5% HR-launch rate.,0.0497,0.0459,4.09,53,14,18.2,2.91,291.5,Very long drought,607067.0,Colin Rea,R,RHB vs RHP,21,17,105.2,4.85,1.42,17,1.45,6.9,3.24,0.826,1.056,0.985,1.0,0.896,0.896,1.06,17.48,14.46,85.0,46.1,C-,Lineup unconfirmed
94,2026-07-28,823026,2026-07-28T23:45:00Z,Scheduled,Busch Stadium,Chicago Cubs @ St. Louis Cardinals,Away,621020,Dansby Swanson,Chicago Cubs,St. Louis Cardinals,SS,R,No,,102,396,350,77,13,3,16,66,61,40,1,91,0.22,0.299,0.411,0.71,10,40,37,11,0,0.297,0.0,22,85,82,26,5,0.317,0.0588,27,27,11.1,33.3,43.8,25.0,31.2,14.8,37.0,20.0,51.9,14.8,7.4,14.8,0.0,87.5,11.0,0.726,70.9,40.5,Below Average,2.5,Contact-First Profile,A,Excellent HR swing plane,40.5,Below Average,0.973,Good,2.57,-13.43,Strong negative regression,Below Average Contact-First Profile profile. 11.1% barrel rate; 87.5 mph average exit velocity; 37.0% air-ball rate; 20.0% pull-air rate; 14.8% HR-launch rate.,0.0404,0.0384,4.05,69,19,21.9,3.15,315.4,Very long drought,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.952,1.0,1.0,1.0,0.973,0.973,1.06,14.68,14.44,73.8,42.3,C-,Probable SP unavailable; Lineup unconfirmed
95,2026-07-28,824490,2026-07-28T17:40:00Z,Scheduled,Great American Ball Park,Cleveland Guardians @ Cincinnati Reds,Away,682657,Angel Martínez,Cleveland Guardians,Cincinnati Reds,LF,S,No,,69,254,237,54,11,1,11,28,33,7,5,55,0.228,0.264,0.422,0.686,3,11,11,0,0,0.0,0.0,3,11,11,0,0,0.0,0.0,11,11,0.0,18.2,66.7,33.3,0.0,18.2,18.2,100.0,9.1,0.0,0.0,0.0,,79.9,-2.0,0.153,72.0,31.6,Weak,2.5,Pull Power,D,Ground-ball heavy,31.6,Weak,0.948,Small Statcast sample,0.24,-10.76,Strong negative regression,Weak Pull Power profile. 0.0% barrel rate; 79.9 mph average exit velocity; 18.2% air-ball rate; 100.0% pull-air rate; 0.0% HR-launch rate.,0.0433,0.0397,3.99,16,5,21.5,0.74,74.3,Recently homered,695505.0,Chase Burns,R,Switch vs RHP,19,19,107.2,2.42,1.11,12,1.0,10.37,3.26,1.0,0.984,1.035,1.0,0.948,0.948,1.0,14.92,14.44,71.0,33.6,D,Lineup unconfirmed; Limited recent games
