player_id,player_name,team,opponent,position,season,season_type,week,ladder_line,target_line,probability,probability_grade,projected_targets,target_projection_mean,target_projection_median,target_projection_floor,target_projection_ceiling,target_model_std,target_model_source,model_version
00-0040134,Pat Bryant,DEN,JAX,WR,2026,REG,2,5,5,57.82,ELITE,4.963,4.965,5.0,2.0,8.0,2.299,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0040134,Pat Bryant,DEN,JAX,WR,2026,REG,2,6,6,40.43,ELITE,4.963,4.965,5.0,2.0,8.0,2.299,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0040134,Pat Bryant,DEN,JAX,WR,2026,REG,2,7,7,25.0,ELITE,4.963,4.965,5.0,2.0,8.0,2.299,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0040134,Pat Bryant,DEN,JAX,WR,2026,REG,2,8,8,13.57,ELITE,4.963,4.965,5.0,2.0,8.0,2.299,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0040134,Pat Bryant,DEN,JAX,WR,2026,REG,2,9,9,6.3,ELITE,4.963,4.965,5.0,2.0,8.0,2.299,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0040134,Pat Bryant,DEN,JAX,WR,2026,REG,2,10,10,2.51,ELITE,4.963,4.965,5.0,2.0,8.0,2.299,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036894,Pat Freiermuth,PIT,NE,TE,2026,REG,2,1,1,99.86,ELITE,5.611,5.614,6.0,3.0,8.0,1.746,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036894,Pat Freiermuth,PIT,NE,TE,2026,REG,2,2,2,99.14,ELITE,5.611,5.614,6.0,3.0,8.0,1.746,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036894,Pat Freiermuth,PIT,NE,TE,2026,REG,2,3,3,96.43,ELITE,5.611,5.614,6.0,3.0,8.0,1.746,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036894,Pat Freiermuth,PIT,NE,TE,2026,REG,2,4,4,89.05,ELITE,5.611,5.614,6.0,3.0,8.0,1.746,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036894,Pat Freiermuth,PIT,NE,TE,2026,REG,2,5,5,74.22,ELITE,5.611,5.614,6.0,3.0,8.0,1.746,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036894,Pat Freiermuth,PIT,NE,TE,2026,REG,2,6,6,52.48,ELITE,5.611,5.614,6.0,3.0,8.0,1.746,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036894,Pat Freiermuth,PIT,NE,TE,2026,REG,2,7,7,30.4,ELITE,5.611,5.614,6.0,3.0,8.0,1.746,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036894,Pat Freiermuth,PIT,NE,TE,2026,REG,2,8,8,13.68,ELITE,5.611,5.614,6.0,3.0,8.0,1.746,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036894,Pat Freiermuth,PIT,NE,TE,2026,REG,2,9,9,4.66,ELITE,5.611,5.614,6.0,3.0,8.0,1.746,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036894,Pat Freiermuth,PIT,NE,TE,2026,REG,2,10,10,1.23,ELITE,5.611,5.614,6.0,3.0,8.0,1.746,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039075,Puka Nacua,LAR,NYG,WR,2026,REG,2,1,1,99.94,ELITE,11.728,11.72,12.0,7.0,16.0,3.452,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039075,Puka Nacua,LAR,NYG,WR,2026,REG,2,2,2,99.84,ELITE,11.728,11.72,12.0,7.0,16.0,3.452,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039075,Puka Nacua,LAR,NYG,WR,2026,REG,2,3,3,99.63,ELITE,11.728,11.72,12.0,7.0,16.0,3.452,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039075,Puka Nacua,LAR,NYG,WR,2026,REG,2,4,4,99.15,ELITE,11.728,11.72,12.0,7.0,16.0,3.452,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039075,Puka Nacua,LAR,NYG,WR,2026,REG,2,5,5,98.24,ELITE,11.728,11.72,12.0,7.0,16.0,3.452,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039075,Puka Nacua,LAR,NYG,WR,2026,REG,2,6,6,96.5,ELITE,11.728,11.72,12.0,7.0,16.0,3.452,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039075,Puka Nacua,LAR,NYG,WR,2026,REG,2,7,7,93.53,ELITE,11.728,11.72,12.0,7.0,16.0,3.452,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039075,Puka Nacua,LAR,NYG,WR,2026,REG,2,8,8,88.99,ELITE,11.728,11.72,12.0,7.0,16.0,3.452,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039075,Puka Nacua,LAR,NYG,WR,2026,REG,2,9,9,82.45,ELITE,11.728,11.72,12.0,7.0,16.0,3.452,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039075,Puka Nacua,LAR,NYG,WR,2026,REG,2,10,10,74.01,ELITE,11.728,11.72,12.0,7.0,16.0,3.452,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038544,Quentin Johnston,LAC,LV,WR,2026,REG,2,1,1,99.4,ELITE,7.428,7.43,7.0,4.0,11.0,2.781,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038544,Quentin Johnston,LAC,LV,WR,2026,REG,2,2,2,98.38,ELITE,7.428,7.43,7.0,4.0,11.0,2.781,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038544,Quentin Johnston,LAC,LV,WR,2026,REG,2,3,3,96.23,ELITE,7.428,7.43,7.0,4.0,11.0,2.781,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038544,Quentin Johnston,LAC,LV,WR,2026,REG,2,4,4,92.17,ELITE,7.428,7.43,7.0,4.0,11.0,2.781,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038544,Quentin Johnston,LAC,LV,WR,2026,REG,2,5,5,85.43,ELITE,7.428,7.43,7.0,4.0,11.0,2.781,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038544,Quentin Johnston,LAC,LV,WR,2026,REG,2,6,6,75.55,ELITE,7.428,7.43,7.0,4.0,11.0,2.781,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038544,Quentin Johnston,LAC,LV,WR,2026,REG,2,7,7,63.12,ELITE,7.428,7.43,7.0,4.0,11.0,2.781,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038544,Quentin Johnston,LAC,LV,WR,2026,REG,2,8,8,48.87,ELITE,7.428,7.43,7.0,4.0,11.0,2.781,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038544,Quentin Johnston,LAC,LV,WR,2026,REG,2,9,9,34.94,ELITE,7.428,7.43,7.0,4.0,11.0,2.781,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0038544,Quentin Johnston,LAC,LV,WR,2026,REG,2,10,10,22.69,ELITE,7.428,7.43,7.0,4.0,11.0,2.781,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0040784,Quinshon Judkins,CLE,TB,RB,2026,REG,2,1,1,96.07,ELITE,3.375,3.383,3.0,1.0,5.0,1.637,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0040784,Quinshon Judkins,CLE,TB,RB,2026,REG,2,2,2,87.44,ELITE,3.375,3.383,3.0,1.0,5.0,1.637,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0040784,Quinshon Judkins,CLE,TB,RB,2026,REG,2,3,3,70.21,ELITE,3.375,3.383,3.0,1.0,5.0,1.637,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0040784,Quinshon Judkins,CLE,TB,RB,2026,REG,2,4,4,46.94,ELITE,3.375,3.383,3.0,1.0,5.0,1.637,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0040784,Quinshon Judkins,CLE,TB,RB,2026,REG,2,5,5,24.47,ELITE,3.375,3.383,3.0,1.0,5.0,1.637,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0040784,Quinshon Judkins,CLE,TB,RB,2026,REG,2,6,6,9.63,ELITE,3.375,3.383,3.0,1.0,5.0,1.637,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0040784,Quinshon Judkins,CLE,TB,RB,2026,REG,2,7,7,2.84,ELITE,3.375,3.383,3.0,1.0,5.0,1.637,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0040784,Quinshon Judkins,CLE,TB,RB,2026,REG,2,8,8,0.65,SOLID,3.375,3.383,3.0,1.0,5.0,1.637,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0040784,Quinshon Judkins,CLE,TB,RB,2026,REG,2,9,9,0.09,VERY LOW,3.375,3.383,3.0,1.0,5.0,1.637,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0040784,Quinshon Judkins,CLE,TB,RB,2026,REG,2,10,10,0.01,VERY LOW,3.375,3.383,3.0,1.0,5.0,1.637,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0040730,RJ Harvey,DEN,JAX,RB,2026,REG,2,1,1,99.46,ELITE,5.004,5.0,5.0,3.0,7.0,1.793,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0040730,RJ Harvey,DEN,JAX,RB,2026,REG,2,2,2,97.57,ELITE,5.004,5.0,5.0,3.0,7.0,1.793,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0040730,RJ Harvey,DEN,JAX,RB,2026,REG,2,3,3,92.11,ELITE,5.004,5.0,5.0,3.0,7.0,1.793,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0040730,RJ Harvey,DEN,JAX,RB,2026,REG,2,4,4,80.01,ELITE,5.004,5.0,5.0,3.0,7.0,1.793,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0040730,RJ Harvey,DEN,JAX,RB,2026,REG,2,5,5,61.05,ELITE,5.004,5.0,5.0,3.0,7.0,1.793,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0040730,RJ Harvey,DEN,JAX,RB,2026,REG,2,6,6,38.89,ELITE,5.004,5.0,5.0,3.0,7.0,1.793,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0040730,RJ Harvey,DEN,JAX,RB,2026,REG,2,7,7,19.93,ELITE,5.004,5.0,5.0,3.0,7.0,1.793,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0040730,RJ Harvey,DEN,JAX,RB,2026,REG,2,8,8,7.94,ELITE,5.004,5.0,5.0,3.0,7.0,1.793,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0040730,RJ Harvey,DEN,JAX,RB,2026,REG,2,9,9,2.4,ELITE,5.004,5.0,5.0,3.0,7.0,1.793,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0040730,RJ Harvey,DEN,JAX,RB,2026,REG,2,10,10,0.53,LEAN,5.004,5.0,5.0,3.0,7.0,1.793,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037256,Rachaad White,WAS,DAL,RB,2026,REG,2,1,1,90.6,ELITE,2.533,2.558,3.0,1.0,4.0,1.499,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037256,Rachaad White,WAS,DAL,RB,2026,REG,2,2,2,75.01,ELITE,2.533,2.558,3.0,1.0,4.0,1.499,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037256,Rachaad White,WAS,DAL,RB,2026,REG,2,3,3,50.82,ELITE,2.533,2.558,3.0,1.0,4.0,1.499,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037256,Rachaad White,WAS,DAL,RB,2026,REG,2,4,4,26.29,ELITE,2.533,2.558,3.0,1.0,4.0,1.499,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037256,Rachaad White,WAS,DAL,RB,2026,REG,2,5,5,9.92,ELITE,2.533,2.558,3.0,1.0,4.0,1.499,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037256,Rachaad White,WAS,DAL,RB,2026,REG,2,6,6,2.62,ELITE,2.533,2.558,3.0,1.0,4.0,1.499,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037256,Rachaad White,WAS,DAL,RB,2026,REG,2,7,7,0.48,COIN FLIP,2.533,2.558,3.0,1.0,4.0,1.499,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037256,Rachaad White,WAS,DAL,RB,2026,REG,2,8,8,0.06,VERY LOW,2.533,2.558,3.0,1.0,4.0,1.499,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037256,Rachaad White,WAS,DAL,RB,2026,REG,2,9,9,0.01,VERY LOW,2.533,2.558,3.0,1.0,4.0,1.499,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037256,Rachaad White,WAS,DAL,RB,2026,REG,2,10,10,0.0,VERY LOW,2.533,2.558,3.0,1.0,4.0,1.499,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039067,Rashee Rice,KC,IND,WR,2026,REG,2,1,1,98.77,ELITE,8.449,8.457,8.0,4.0,13.0,3.543,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039067,Rashee Rice,KC,IND,WR,2026,REG,2,2,2,97.43,ELITE,8.449,8.457,8.0,4.0,13.0,3.543,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039067,Rashee Rice,KC,IND,WR,2026,REG,2,3,3,95.26,ELITE,8.449,8.457,8.0,4.0,13.0,3.543,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039067,Rashee Rice,KC,IND,WR,2026,REG,2,4,4,91.71,ELITE,8.449,8.457,8.0,4.0,13.0,3.543,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039067,Rashee Rice,KC,IND,WR,2026,REG,2,5,5,86.61,ELITE,8.449,8.457,8.0,4.0,13.0,3.543,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039067,Rashee Rice,KC,IND,WR,2026,REG,2,6,6,79.55,ELITE,8.449,8.457,8.0,4.0,13.0,3.543,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039067,Rashee Rice,KC,IND,WR,2026,REG,2,7,7,70.81,ELITE,8.449,8.457,8.0,4.0,13.0,3.543,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039067,Rashee Rice,KC,IND,WR,2026,REG,2,8,8,60.49,ELITE,8.449,8.457,8.0,4.0,13.0,3.543,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039067,Rashee Rice,KC,IND,WR,2026,REG,2,9,9,49.58,ELITE,8.449,8.457,8.0,4.0,13.0,3.543,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039067,Rashee Rice,KC,IND,WR,2026,REG,2,10,10,38.36,ELITE,8.449,8.457,8.0,4.0,13.0,3.543,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037545,Rashid Shaheed,SEA,ARI,WR,2026,REG,2,1,1,87.61,ELITE,3.834,3.941,4.0,0.0,8.0,2.673,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037545,Rashid Shaheed,SEA,ARI,WR,2026,REG,2,2,2,78.95,ELITE,3.834,3.941,4.0,0.0,8.0,2.673,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037545,Rashid Shaheed,SEA,ARI,WR,2026,REG,2,3,3,67.59,ELITE,3.834,3.941,4.0,0.0,8.0,2.673,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037545,Rashid Shaheed,SEA,ARI,WR,2026,REG,2,4,4,54.4,ELITE,3.834,3.941,4.0,0.0,8.0,2.673,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037545,Rashid Shaheed,SEA,ARI,WR,2026,REG,2,5,5,40.57,ELITE,3.834,3.941,4.0,0.0,8.0,2.673,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037545,Rashid Shaheed,SEA,ARI,WR,2026,REG,2,6,6,27.93,ELITE,3.834,3.941,4.0,0.0,8.0,2.673,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037545,Rashid Shaheed,SEA,ARI,WR,2026,REG,2,7,7,17.53,ELITE,3.834,3.941,4.0,0.0,8.0,2.673,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037545,Rashid Shaheed,SEA,ARI,WR,2026,REG,2,8,8,10.16,ELITE,3.834,3.941,4.0,0.0,8.0,2.673,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037545,Rashid Shaheed,SEA,ARI,WR,2026,REG,2,9,9,5.25,ELITE,3.834,3.941,4.0,0.0,8.0,2.673,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0037545,Rashid Shaheed,SEA,ARI,WR,2026,REG,2,10,10,2.46,ELITE,3.834,3.941,4.0,0.0,8.0,2.673,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036550,Rashod Bateman,BAL,NO,WR,2026,REG,2,1,1,88.73,ELITE,2.961,3.013,3.0,0.0,6.0,1.917,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036550,Rashod Bateman,BAL,NO,WR,2026,REG,2,2,2,76.45,ELITE,2.961,3.013,3.0,0.0,6.0,1.917,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036550,Rashod Bateman,BAL,NO,WR,2026,REG,2,3,3,58.87,ELITE,2.961,3.013,3.0,0.0,6.0,1.917,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036550,Rashod Bateman,BAL,NO,WR,2026,REG,2,4,4,39.32,ELITE,2.961,3.013,3.0,0.0,6.0,1.917,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036550,Rashod Bateman,BAL,NO,WR,2026,REG,2,5,5,22.18,ELITE,2.961,3.013,3.0,0.0,6.0,1.917,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036550,Rashod Bateman,BAL,NO,WR,2026,REG,2,6,6,10.26,ELITE,2.961,3.013,3.0,0.0,6.0,1.917,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036550,Rashod Bateman,BAL,NO,WR,2026,REG,2,7,7,3.88,ELITE,2.961,3.013,3.0,0.0,6.0,1.917,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036550,Rashod Bateman,BAL,NO,WR,2026,REG,2,8,8,1.19,ELITE,2.961,3.013,3.0,0.0,6.0,1.917,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036550,Rashod Bateman,BAL,NO,WR,2026,REG,2,9,9,0.3,LOW,2.961,3.013,3.0,0.0,6.0,1.917,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036550,Rashod Bateman,BAL,NO,WR,2026,REG,2,10,10,0.06,VERY LOW,2.961,3.013,3.0,0.0,6.0,1.917,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036875,Rhamondre Stevenson,NE,PIT,RB,2026,REG,2,1,1,98.83,ELITE,4.216,4.224,4.0,2.0,6.0,1.659,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036875,Rhamondre Stevenson,NE,PIT,RB,2026,REG,2,2,2,95.15,ELITE,4.216,4.224,4.0,2.0,6.0,1.659,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036875,Rhamondre Stevenson,NE,PIT,RB,2026,REG,2,3,3,85.43,ELITE,4.216,4.224,4.0,2.0,6.0,1.659,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036875,Rhamondre Stevenson,NE,PIT,RB,2026,REG,2,4,4,66.91,ELITE,4.216,4.224,4.0,2.0,6.0,1.659,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036875,Rhamondre Stevenson,NE,PIT,RB,2026,REG,2,5,5,43.22,ELITE,4.216,4.224,4.0,2.0,6.0,1.659,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036875,Rhamondre Stevenson,NE,PIT,RB,2026,REG,2,6,6,21.82,ELITE,4.216,4.224,4.0,2.0,6.0,1.659,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036875,Rhamondre Stevenson,NE,PIT,RB,2026,REG,2,7,7,8.22,ELITE,4.216,4.224,4.0,2.0,6.0,1.659,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036875,Rhamondre Stevenson,NE,PIT,RB,2026,REG,2,8,8,2.34,ELITE,4.216,4.224,4.0,2.0,6.0,1.659,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036875,Rhamondre Stevenson,NE,PIT,RB,2026,REG,2,9,9,0.46,COIN FLIP,4.216,4.224,4.0,2.0,6.0,1.659,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036875,Rhamondre Stevenson,NE,PIT,RB,2026,REG,2,10,10,0.06,VERY LOW,4.216,4.224,4.0,2.0,6.0,1.659,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036139,Rico Dowdle,PIT,NE,RB,2026,REG,2,1,1,97.98,ELITE,4.709,4.709,5.0,2.0,7.0,2.059,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036139,Rico Dowdle,PIT,NE,RB,2026,REG,2,2,2,94.04,ELITE,4.709,4.709,5.0,2.0,7.0,2.059,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036139,Rico Dowdle,PIT,NE,RB,2026,REG,2,3,3,85.69,ELITE,4.709,4.709,5.0,2.0,7.0,2.059,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036139,Rico Dowdle,PIT,NE,RB,2026,REG,2,4,4,72.02,ELITE,4.709,4.709,5.0,2.0,7.0,2.059,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036139,Rico Dowdle,PIT,NE,RB,2026,REG,2,5,5,54.01,ELITE,4.709,4.709,5.0,2.0,7.0,2.059,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036139,Rico Dowdle,PIT,NE,RB,2026,REG,2,6,6,34.89,ELITE,4.709,4.709,5.0,2.0,7.0,2.059,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036139,Rico Dowdle,PIT,NE,RB,2026,REG,2,7,7,18.92,ELITE,4.709,4.709,5.0,2.0,7.0,2.059,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036139,Rico Dowdle,PIT,NE,RB,2026,REG,2,8,8,8.73,ELITE,4.709,4.709,5.0,2.0,7.0,2.059,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036139,Rico Dowdle,PIT,NE,RB,2026,REG,2,9,9,3.27,ELITE,4.709,4.709,5.0,2.0,7.0,2.059,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0036139,Rico Dowdle,PIT,NE,RB,2026,REG,2,10,10,1.01,ELITE,4.709,4.709,5.0,2.0,7.0,2.059,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039739,Roman Wilson,PIT,NE,WR,2026,REG,2,1,1,98.06,ELITE,4.13,4.134,4.0,2.0,6.0,1.764,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039739,Roman Wilson,PIT,NE,WR,2026,REG,2,2,2,93.36,ELITE,4.13,4.134,4.0,2.0,6.0,1.764,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039739,Roman Wilson,PIT,NE,WR,2026,REG,2,3,3,82.34,ELITE,4.13,4.134,4.0,2.0,6.0,1.764,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039739,Roman Wilson,PIT,NE,WR,2026,REG,2,4,4,63.96,ELITE,4.13,4.134,4.0,2.0,6.0,1.764,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039739,Roman Wilson,PIT,NE,WR,2026,REG,2,5,5,41.53,ELITE,4.13,4.134,4.0,2.0,6.0,1.764,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039739,Roman Wilson,PIT,NE,WR,2026,REG,2,6,6,21.79,ELITE,4.13,4.134,4.0,2.0,6.0,1.764,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039739,Roman Wilson,PIT,NE,WR,2026,REG,2,7,7,8.83,ELITE,4.13,4.134,4.0,2.0,6.0,1.764,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039739,Roman Wilson,PIT,NE,WR,2026,REG,2,8,8,2.74,ELITE,4.13,4.134,4.0,2.0,6.0,1.764,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039739,Roman Wilson,PIT,NE,WR,2026,REG,2,9,9,0.64,SOLID,4.13,4.134,4.0,2.0,6.0,1.764,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039739,Roman Wilson,PIT,NE,WR,2026,REG,2,10,10,0.11,VERY LOW,4.13,4.134,4.0,2.0,6.0,1.764,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039919,Rome Odunze,CHI,MIN,WR,2026,REG,2,1,1,99.79,ELITE,7.874,7.881,8.0,5.0,11.0,2.567,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039919,Rome Odunze,CHI,MIN,WR,2026,REG,2,2,2,99.37,ELITE,7.874,7.881,8.0,5.0,11.0,2.567,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
00-0039919,Rome Odunze,CHI,MIN,WR,2026,REG,2,3,3,98.21,ELITE,7.874,7.881,8.0,5.0,11.0,2.567,PLAYER_HISTORY_BLEND,NFL_RECEIVING_TARGETS_V1
