Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
35,2026-09-20,823896,2026-09-20T20:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,San Francisco Giants @ Los Angeles Dodgers,Home,605141,Mookie Betts,Los Angeles Dodgers,San Francisco Giants,SS,R,No,,116,498,452,118,23,0,22,68,67,43,2,54,0.261,0.327,0.458,0.785,10,46,38,16,4,0.421,0.087,24,111,95,33,6,0.347,0.0541,634,134,5.6,27.4,46.0,28.5,25.5,18.8,35.6,50.4,33.4,7.7,5.6,7.7,68.3,85.2,22.2,0.506,67.5,96.1,108.3,8.3,15.2,1.7,54.1,34.7,Weak,2.5,Pull Power,A-,Elevated power plane,34.7,Weak,0.957,Good,6.0,58.1,96.3,0.524,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,35.27,13.27,Strong positive regression,Weak Pull Power profile. 5.6% barrel rate; 85.2 mph average exit velocity; 35.6% air-ball rate; 50.4% pull-air rate; 7.7% HR-launch rate.,0.0442,0.0418,3.99,4,1,20.5,0.19,19.5,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,52.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,55.3,50.0,45.0,51.3,5.8,1.29,1.0,1.0,1.0,0.957,0.957,0.98,15.67,11.61,75.0,31.1,D,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
36,2026-09-20,823975,2026-09-20T20:07:00Z,Scheduled,Angel Stadium,Minnesota Twins @ Los Angeles Angels,Home,687263,Zach Neto,Los Angeles Angels,Minnesota Twins,SS,R,No,,150,671,594,142,29,5,26,97,74,62,14,206,0.239,0.325,0.436,0.761,12,55,44,11,3,0.25,0.0545,25,113,97,27,5,0.278,0.0442,839,140,6.4,25.1,50.6,26.0,23.1,15.7,28.1,54.9,31.3,7.4,5.2,7.4,51.3,83.6,17.0,0.663,69.4,95.2,110.1,19.1,13.1,3.9,39.6,37.3,Below Average,2.5,Pull Power,A,Excellent HR swing plane,37.3,Below Average,0.964,Good,6.4,59.5,95.7,0.735,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,49.84,23.84,Strong positive regression,Below Average Pull Power profile. 6.4% barrel rate; 83.6 mph average exit velocity; 28.1% air-ball rate; 54.9% pull-air rate; 7.4% HR-launch rate.,0.0387,0.0377,3.99,19,6,22.8,0.83,83.2,Near normal interval,665152.0,Dean Kremer,R,RHB vs RHP,15,15,77.1,5.35,1.24,17,1.98,8.61,3.03,404.0,6.2,22.3,17.8,54.7,32.4,81.7,93.9,109.9,0.608,17.0,47.9,99.8,0.631,6.9,4-Seam Fastball,R,RHB vs RHP,50.8,482,0.223,0.311,0.408,0.72,18,43,157,0.0373,6.2,0.61,123,0.0569,7.3,0.687,2,2,1,1/2,0.5,0.5,0.5,1.0,0,0,1,49.8,Neutral Matchup,Average,50.9,5,Pitch-level Statcast · last 5 MLB games,433,4-Seam Fastball,33.48729792147806,145.0,Split-Finger,21.939953810623557,95.0,Cutter,21.247113163972287,92.0,Curveball,12.240184757505773,53.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.996,0.987,56.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.8,45.6,47.9,55.3,50.0,45.0,51.3,5.8,1.129,1.141,0.985,1.0,0.964,0.964,1.0,14.22,10.8,85.0,31.2,D,Lineup unconfirmed,Sinker,10.623556581986143,46.0,Slider,0.4618937644341801,2.0,,,
37,2026-09-20,824462,2026-09-20T17:40:00Z,Scheduled,Great American Ball Park,Chicago Cubs @ Cincinnati Reds,Home,699302,Héctor Rodríguez,Cincinnati Reds,Chicago Cubs,RF,L,No,,35,131,123,27,3,1,5,14,12,7,1,35,0.22,0.267,0.382,0.649,10,36,36,4,0,0.111,0.0,23,94,89,23,5,0.258,0.0532,182,132,4.4,24.2,47.8,28.1,24.2,15.2,21.3,41.3,27.1,6.3,2.5,6.3,69.8,83.6,11.9,0.459,72.7,95.0,116.7,43.4,10.4,10.5,53.4,34.2,Weak,2.5,Contact-First Profile,A,Excellent HR swing plane,34.2,Weak,0.956,Good,4.5,44.8,94.8,0.503,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,7.93,2.93,Positive regression,Weak Contact-First Profile profile. 4.4% barrel rate; 83.6 mph average exit velocity; 21.3% air-ball rate; 41.3% pull-air rate; 6.3% HR-launch rate.,0.0382,0.0352,3.81,48,13,24.6,1.95,195.1,Above normal drought,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,112.0,1.12,1.0,71.6,1.0,1.0,50.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,42.6,71.6,45.0,51.2,5.78,0.949,1.0,1.0,0.975,0.956,0.932,1.035,12.77,9.06,58.9,28.2,F,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
38,2026-09-20,823247,2026-09-20T20:10:00Z,Scheduled,Petco Park,Miami Marlins @ San Diego Padres,Away,665052,Griffin Conine,Miami Marlins,San Diego Padres,RF,L,No,,87,296,258,66,8,0,17,42,39,33,5,89,0.256,0.351,0.484,0.835,11,40,39,10,2,0.256,0.05,25,94,82,19,3,0.232,0.0319,317,100,8.5,28.0,51.8,25.3,23.0,13.4,26.5,52.7,33.7,9.1,4.3,9.1,45.9,84.3,18.2,0.658,72.2,96.8,115.4,39.0,13.7,8.9,51.4,47.4,Below Average,3.0,Pull Power,A,Excellent HR swing plane,47.4,Below Average,0.993,Good,8.0,50.0,95.5,0.532,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,23.82,6.82,Strong positive regression,Below Average Pull Power profile. 8.5% barrel rate; 84.3 mph average exit velocity; 26.5% air-ball rate; 52.7% pull-air rate; 9.1% HR-launch rate.,0.0574,0.0501,4.15,0,0,15.2,0.0,0.0,Very recent HR,621111.0,Walker Buehler,R,LHB vs RHP,30,30,143.1,4.58,1.37,20,1.26,7.66,3.39,824.0,4.6,23.2,12.0,40.3,27.9,82.9,94.6,113.9,0.519,20.0,58.2,99.6,0.711,8.1,Cutter,L,LHB vs RHP,54.0,236,0.259,0.369,0.517,0.886,15,31,71,0.0636,10.1,0.763,352,0.0284,4.5,0.532,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,0,53.7,Neutral Matchup,Average,45.0,5,Pitch-level Statcast · last 5 MLB games,383,Sinker,24.281984334203656,93.0,Cutter,23.237597911227155,89.0,4-Seam Fastball,19.321148825065276,74.0,Changeup,8.877284595300262,34.0,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,1.016,0.971,64.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,54.0,30.8,58.2,56.5,39.2,45.0,51.1,5.76,0.934,1.026,1.025,1.0,0.993,0.993,0.98,19.21,10.9,80.7,31.5,D,Lineup unconfirmed,Slider,8.877284595300262,34.0,Sweeper,8.616187989556137,33.0,Knuckle Curve,6.788511749347259,26.0
39,2026-09-20,823001,2026-09-20T18:15:00Z,Scheduled,Busch Stadium,Washington Nationals @ St. Louis Cardinals,Home,691023,Jordan Walker,St. Louis Cardinals,Washington Nationals,RF,R,No,,151,640,584,161,33,0,28,93,100,48,4,166,0.276,0.333,0.476,0.809,11,39,35,5,0,0.143,0.0,25,100,93,19,1,0.204,0.01,744,102,7.1,33.2,41.5,30.9,27.6,12.3,26.8,39.3,26.3,6.2,3.3,6.2,37.2,85.8,12.5,0.607,77.3,99.3,117.2,78.2,12.6,17.9,48.0,45.4,Below Average,3.0,Contact-First Profile,A,Excellent HR swing plane,45.4,Below Average,0.987,Good,5.9,40.0,100.2,0.532,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,45.9,17.9,Strong positive regression,Below Average Contact-First Profile profile. 7.1% barrel rate; 85.8 mph average exit velocity; 26.8% air-ball rate; 39.3% pull-air rate; 6.2% HR-launch rate.,0.0438,0.0419,4.09,57,16,20.9,2.73,273.3,Very long drought,663623.0,Jake Irvin,R,RHB vs RHP,20,19,96.1,5.51,1.41,17,1.59,8.97,4.3,574.0,6.6,27.4,14.3,40.7,30.7,82.9,95.7,114.9,0.614,17.0,56.0,100.0,0.691,7.9,4-Seam Fastball,R,RHB vs RHP,44.9,467,0.273,0.321,0.463,0.784,19,28,126,0.0407,7.3,0.609,170,0.0412,5.3,0.588,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,1,48.8,Neutral Matchup,Average,45.0,5,Pitch-level Statcast · last 5 MLB games,462,4-Seam Fastball,38.095238095238095,176.0,Curveball,21.428571428571427,99.0,Sinker,12.770562770562771,59.0,Changeup,11.471861471861471,53.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.012,0.991,54.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,44.9,43.3,56.0,51.7,50.0,45.0,51.0,5.73,0.758,1.078,0.985,1.0,0.987,0.987,1.06,16.06,9.32,85.0,37.2,D+,Lineup unconfirmed,Cutter,9.307359307359308,43.0,Sweeper,6.926406926406926,32.0,,,
40,2026-09-20,824462,2026-09-20T17:40:00Z,Scheduled,Great American Ball Park,Chicago Cubs @ Cincinnati Reds,Home,682877,Juan Brito,Cincinnati Reds,Chicago Cubs,2B,S,No,,28,99,91,22,6,0,2,12,13,6,1,23,0.242,0.293,0.374,0.667,9,29,29,9,1,0.31,0.0345,13,43,40,13,2,0.325,0.0465,132,60,4.2,22.4,58.2,24.4,17.4,12.1,22.5,60.5,28.5,7.8,5.3,7.8,49.3,81.7,22.5,0.5,68.7,92.9,106.6,6.8,11.9,2.3,62.5,30.1,Weak,2.0,Pull Power,A-,Elevated power plane,30.1,Weak,0.944,Good,5.0,60.0,93.3,0.536,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,6.12,4.12,Strong positive regression,Weak Pull Power profile. 4.2% barrel rate; 81.7 mph average exit velocity; 22.5% air-ball rate; 60.5% pull-air rate; 7.8% HR-launch rate.,0.0202,0.0267,3.99,21,6,45.5,0.46,46.2,Recently homered,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,S,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,112.0,1.12,1.0,71.6,1.0,1.0,48.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,47.3,71.6,45.0,50.9,5.71,1.198,1.0,1.0,1.0,0.944,0.944,1.0,10.22,8.91,52.5,21.9,F,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
41,2026-09-20,824546,2026-09-20T18:10:00Z,Scheduled,Rate Field,Detroit Tigers @ Chicago White Sox,Away,680664,Eduardo Valencia,Detroit Tigers,Chicago White Sox,DH,R,No,,35,111,105,34,11,0,6,19,18,3,2,27,0.324,0.355,0.6,0.955,6,21,17,7,0,0.412,0.0,13,48,44,13,0,0.295,0.0,151,65,8.1,27.1,44.1,24.5,31.4,10.0,26.4,50.6,41.7,9.6,4.5,9.6,26.0,83.4,17.2,0.64,71.5,95.6,110.6,27.2,14.6,7.7,54.7,44.5,Below Average,3.0,Pull Power,A,Excellent HR swing plane,44.5,Below Average,0.985,Good,4.6,47.1,94.4,0.576,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,10.71,4.71,Strong positive regression,Below Average Pull Power profile. 8.1% barrel rate; 83.4 mph average exit velocity; 26.4% air-ball rate; 50.6% pull-air rate; 9.6% HR-launch rate.,0.0541,0.0426,4.23,53,17,17.5,3.03,302.9,Very long drought,663436.0,Davis Martin,R,RHB vs RHP,27,26,141.0,3.96,1.3,14,0.89,7.34,2.74,781.0,4.9,28.7,12.3,39.9,30.9,83.7,96.7,117.2,0.535,14.0,69.5,98.6,0.761,11.2,4-Seam Fastball,R,RHB vs RHP,40.1,61,0.357,0.4,0.571,0.971,2,3,9,0.0328,10.3,0.635,245,0.0245,3.6,0.508,0,0,0,0/0,,,,,0,0,0,52.4,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,277,4-Seam Fastball,26.71480144404332,74.0,Sinker,22.743682310469314,63.0,Changeup,17.689530685920577,49.0,Curveball,14.07942238267148,39.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.039,0.974,56.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,40.1,34.5,69.5,44.0,50.0,45.0,50.9,5.71,0.758,0.966,0.985,1.08,0.985,1.063,1.06,16.82,9.44,63.8,36.6,D+,Lineup unconfirmed,Cutter,11.552346570397113,32.0,Slider,7.2202166064981945,20.0,,,
42,2026-09-20,824381,2026-09-20T17:40:00Z,Scheduled,Progressive Field,Athletics @ Cleveland Guardians,Away,669127,Shea Langeliers,Athletics,Cleveland Guardians,C,R,No,,99,437,396,105,19,0,23,56,55,35,5,100,0.265,0.332,0.487,0.819,6,21,20,6,0,0.3,0.0,6,21,20,6,0,0.3,0.0,544,21,6.2,26.0,42.0,30.4,27.6,13.3,30.8,44.3,34.5,5.8,3.8,5.8,50.0,83.8,18.3,0.636,73.6,96.2,112.1,44.0,14.5,10.5,58.6,40.7,Below Average,2.5,Pull Power,A,Excellent HR swing plane,40.7,Below Average,0.974,Good,0.0,42.9,92.8,0.507,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,29.8,6.8,Strong positive regression,Below Average Pull Power profile. 6.2% barrel rate; 83.8 mph average exit velocity; 30.8% air-ball rate; 44.3% pull-air rate; 5.8% HR-launch rate.,0.0526,0.0482,4.15,27,8,17.2,1.57,156.8,Above normal drought,668909.0,Gavin Williams,R,RHB vs RHP,30,30,174.0,3.78,1.1,27,1.4,12.16,2.9,853.0,5.7,25.8,12.2,38.0,29.9,83.2,95.1,116.0,0.621,27.0,72.7,98.9,0.808,10.4,Sweeper,R,RHB vs RHP,52.5,302,0.24,0.305,0.436,0.741,14,22,71,0.0464,7.9,0.661,278,0.0504,6.0,0.636,5,5,0,0/5,0.0,0.0,0.0,0.0,0,0,2,56.6,Neutral Matchup,Average,37.5,5,Pitch-level Statcast · last 5 MLB games,467,4-Seam Fastball,36.83083511777302,172.0,Curveball,26.980728051391864,126.0,Sweeper,24.62526766595289,115.0,Sinker,8.779443254817988,41.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.045,0.982,54.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,52.5,37.7,72.7,31.0,50.0,45.0,50.8,5.69,0.857,1.048,0.985,1.0,0.974,0.974,1.035,18.53,10.81,78.7,34.6,D,Lineup unconfirmed,Cutter,2.78372591006424,13.0,,,,,,
43,2026-09-20,823896,2026-09-20T20:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,San Francisco Giants @ Los Angeles Dodgers,Away,805811,Bryce Eldridge,San Francisco Giants,Los Angeles Dodgers,DH,L,No,,107,448,386,104,23,0,17,50,57,59,0,119,0.269,0.364,0.461,0.825,9,41,35,12,2,0.343,0.0488,22,101,83,29,3,0.349,0.0297,544,121,6.0,29.1,45.0,19.1,35.6,13.4,28.0,39.6,30.7,7.3,3.6,7.3,48.5,84.9,16.9,0.691,71.5,97.2,113.2,30.5,14.5,5.8,38.8,36.4,Below Average,2.5,Contact-First Profile,A,Excellent HR swing plane,36.4,Below Average,0.962,Good,5.8,41.2,97.4,0.72,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,29.86,12.86,Strong positive regression,Below Average Contact-First Profile profile. 6.0% barrel rate; 84.9 mph average exit velocity; 28.0% air-ball rate; 39.6% pull-air rate; 7.3% HR-launch rate.,0.0379,0.0367,4.15,3,1,22.7,0.13,13.2,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,52.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,47.1,50.0,45.0,50.8,5.68,1.038,1.0,1.0,1.0,0.962,0.962,0.98,14.37,9.46,75.0,28.3,F,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
44,2026-09-20,822844,2026-09-20T18:35:00Z,Scheduled,Globe Life Field,Toronto Blue Jays @ Texas Rangers,Home,643376,Danny Jansen,Texas Rangers,Toronto Blue Jays,C,R,No,,60,202,175,36,9,1,6,17,23,16,7,51,0.206,0.298,0.371,0.669,8,28,22,10,1,0.455,0.0357,16,52,45,15,3,0.333,0.0577,247,59,4.7,25.5,53.7,30.5,15.7,14.9,26.3,62.5,25.7,4.7,4.1,4.7,70.5,82.6,24.2,0.457,66.5,94.3,109.2,5.6,9.6,2.7,58.3,29.1,Weak,2.0,Pull Power,A-,Elevated power plane,29.1,Weak,0.941,Good,5.1,57.9,94.6,0.508,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,11.6,5.6,Strong positive regression,Weak Pull Power profile. 4.7% barrel rate; 82.6 mph average exit velocity; 26.3% air-ball rate; 62.5% pull-air rate; 4.7% HR-launch rate.,0.0297,0.0306,3.99,18,7,29.2,0.62,61.7,Recently homered,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,104.0,1.04,1.0,57.2,1.0,1.0,50.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,50.0,57.2,45.0,50.7,5.68,1.19,1.0,1.0,1.0,0.941,0.941,1.0,11.65,9.18,60.6,23.5,F,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
45,2026-09-20,824462,2026-09-20T17:40:00Z,Scheduled,Great American Ball Park,Chicago Cubs @ Cincinnati Reds,Home,663886,Tyler Stephenson,Cincinnati Reds,Chicago Cubs,C,R,No,,125,451,395,98,21,0,15,39,54,48,3,121,0.248,0.33,0.415,0.745,12,39,33,8,0,0.242,0.0,25,95,81,23,3,0.284,0.0316,544,113,6.2,22.8,39.0,26.2,33.7,16.4,31.3,40.6,26.7,6.3,3.1,6.3,43.7,83.0,19.6,0.596,68.7,94.2,110.0,6.3,12.4,1.5,53.7,28.4,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,28.4,Weak,0.94,Good,6.2,48.6,93.3,0.528,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,29.14,14.14,Strong positive regression,Weak Contact-First Profile profile. 6.2% barrel rate; 83.0 mph average exit velocity; 31.3% air-ball rate; 40.6% pull-air rate; 6.3% HR-launch rate.,0.0333,0.033,3.99,38,13,26.3,1.44,144.3,Above normal drought,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,112.0,1.12,1.0,71.6,1.0,1.0,48.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,46.8,71.6,45.0,50.7,5.67,0.849,1.0,1.0,1.0,0.94,0.94,1.035,12.53,8.35,74.6,28.4,F,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
46,2026-09-20,825028,2026-09-20T20:10:00Z,Scheduled,Chase Field,New York Yankees @ Arizona Diamondbacks,Away,700250,Ben Rice,New York Yankees,Arizona Diamondbacks,DH,L,No,,147,637,548,144,22,4,39,100,95,80,6,153,0.263,0.361,0.531,0.892,10,46,35,11,3,0.314,0.0652,24,110,91,30,5,0.33,0.0455,774,135,7.6,28.6,52.2,23.5,24.4,16.9,29.3,43.0,31.0,9.5,4.7,9.5,60.3,84.7,16.3,0.697,70.8,96.8,110.3,20.6,13.6,5.7,53.6,40.2,Below Average,2.5,Pull Power,A,Excellent HR swing plane,40.2,Below Average,0.973,Good,5.9,38.1,96.1,0.685,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,52.69,13.69,Strong positive regression,Below Average Pull Power profile. 7.6% barrel rate; 84.7 mph average exit velocity; 29.3% air-ball rate; 43.0% pull-air rate; 9.5% HR-launch rate.,0.0612,0.0566,4.15,3,1,14.1,0.21,21.4,Very recent HR,669203.0,Corbin Burnes,R,LHB vs RHP,2,2,7.2,5.87,1.17,2,2.35,7.04,2.35,46.0,6.5,26.1,28.3,50.0,32.6,84.5,95.6,106.7,0.526,2.0,41.6,100.0,0.583,6.2,Cutter,L,LHB vs RHP,59.7,422,0.267,0.377,0.565,0.941,28,62,95,0.0664,9.8,0.734,18,0.0556,3.4,0.523,2,2,1,1/2,0.5,0.5,1.0,1.5,0,0,1,51.9,Neutral Matchup,Average,52.5,2,Pitch-level Statcast · last 5 MLB games,132,Cutter,50.75757575757576,67.0,Curveball,24.242424242424242,32.0,Changeup,12.878787878787879,17.0,Sinker,7.575757575757576,10.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.983,0.99,56.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,59.7,50.6,41.6,41.8,50.0,45.0,50.6,5.64,0.998,1.021,1.025,1.03,0.973,1.002,0.98,21.48,12.75,85.0,35.9,D,Lineup unconfirmed,Slider,4.545454545454546,6.0,,,,,,
