player_id,player_name,team,opponent,position,depth_chart_position,status,years_exp,season,season_type,week,target_slate,game_id,game_date,home_away,projected_receiving_yards,projection_mean,projection_median,projection_floor,projection_ceiling,model_std,historical_games,last_5_avg,last_10_avg,last_15_avg,season_avg,volume_last_5,preseason_usage_multiplier,opponent_adjustment,data_source,simulations,model_version,projected_targets,projected_receptions,target_share,catch_rate,yards_per_target,yards_per_reception,last5_targets,target_trend_pct,targets,target_share_pct,projected_target_share,projected_rec,catch_rate_pct,receiving_yards_per_target,receiving_yards_per_reception,prob_10_plus,prob_20_plus,prob_30_plus,prob_40_plus,prob_50_plus,prob_60_plus,prob_70_plus,prob_80_plus,prob_90_plus,prob_100_plus,team_targets_pg,team_pass_attempts_pg,team_catch_rate,team_yards_per_target,team_yards_per_reception,team_explosive_rec_rate,team_epa_per_target,pace_plays_per_game,opp_rec_def_rating,opp_secondary_rating,opp_rec_yards_allowed_pg,opp_targets_allowed_pg,opp_receptions_allowed_pg,opp_catch_rate_allowed,opp_yards_per_target_allowed,opp_explosive_rec_rate_allowed,opp_epa_per_target_allowed,opp_pressure_rate,stadium_name,stadium_type,temperature_f,wind_mph,precipitation_pct,weather_condition,receiving_weather_rating,spread,game_total,team_implied_points,opp_implied_points,odds_details,receiving_matchup_score
00-0040202,Devin Neal,NO,LAR,RB,RB,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NO_LAR,,away,17.922,17.922,16.36,0.0,37.975,14.364,7,18.4,14.857,14.857,14.857,3.0,0.68,1.108,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,2.988,2.674,8.31,89.47,5.474,6.118,3.0,50.0,2.988,8.31,8.31,2.674,89.47,5.474,6.118,65.42,41.79,20.8,8.08,1.96,0.39,0.09,0.01,0.01,0.0,36.78431372549019,36.78431372549019,0.0,6.437633262260128,,7.036247334754798,,36.78431372549019,49.50302024533259,49.50302024533259,243.24561403508773,36.89473684210526,0.0,0.0,6.592962434617213,8.7018544935806,,0.0,Caesars Superdome,INDOOR,,,,,100.0,,,,,,98.7
00-0039356,Ja'Tavion Sanders,CAR,JAX,TE,TE,ACT,2.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CAR_JAX,,away,17.904,17.904,10.894,0.0,48.349,20.581,26,14.8,16.3,15.333,17.273,2.8,0.68,1.0,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,2.092,1.644,9.99,78.57,5.476,6.97,2.8,-17.65,2.092,9.99,9.99,1.644,78.57,5.476,6.97,51.37,37.91,25.22,15.49,9.04,4.9,2.24,0.95,0.3,0.08,35.23076923076923,35.23076923076923,0.0,5.638646288209607,,6.550218340611353,,35.23076923076923,49.71135308304035,49.71135308304035,255.6346153846154,38.17307692307692,0.0,0.0,6.696725440806046,8.41309823677582,,0.0,Highmark Stadium,OUTDOOR,,,,,100.0,,,,,,97.2
00-0040388,Jakobie Keeney-James,GB,DEN,WR,WR,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_GB_DEN,,away,17.664,17.664,17.714,9.809,25.347,6.094,1,15.0,15.0,15.0,15.0,2.0,0.68,0.957,PLAYER_PRIOR_BLEND,10000,NFL_RECEIVING_YARDS_V1,2.356,2.12,20.0,90.0,7.5,8.333,2.0,,2.356,20.0,20.0,2.12,90.0,7.5,8.333,89.51,34.86,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.30909090909091,32.30909090909091,0.0,7.368036015756894,,10.80472706809229,,32.30909090909091,51.761331181873786,51.761331181873786,235.90740740740742,37.94444444444444,0.0,0.0,6.217179111761835,7.46705710102489,,0.0,Acrisure Stadium,OUTDOOR,,,,,100.0,,,,,,101.4
00-0037031,Nikola Kalinic,CHI,CIN,TE,TE,ACT,4.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CHI_CIN,,away,17.664,17.664,15.867,0.0,39.428,15.332,0,,,,,,0.5,1.009,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,2.176,1.393,12.0,64.0,7.2,11.25,,,2.176,12.0,12.0,1.393,64.0,7.2,11.25,62.27,40.83,21.45,9.49,3.21,0.84,0.17,0.01,0.0,0.0,35.924528301886795,35.924528301886795,0.0,6.133403361344538,,8.403361344537815,,35.924528301886795,47.24966778059115,47.24966778059115,250.2941176470588,34.98039215686274,0.0,0.0,7.155269058295964,9.697309417040358,,0.0,Soldier Field,OUTDOOR,,,,,100.0,,,,,,97.3
00-0035039,Stephen Carlson,CHI,CIN,TE,TE,ACT,7.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CHI_CIN,,away,17.633,17.633,15.783,0.0,38.84,15.276,0,,,,,,0.5,1.009,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,2.176,1.393,12.0,64.0,7.2,11.25,,,2.176,12.0,12.0,1.393,64.0,7.2,11.25,62.26,40.8,21.21,9.05,3.09,0.84,0.18,0.01,0.0,0.0,35.924528301886795,35.924528301886795,0.0,6.133403361344538,,8.403361344537815,,35.924528301886795,47.24966778059115,47.24966778059115,250.2941176470588,34.98039215686274,0.0,0.0,7.155269058295964,9.697309417040358,,0.0,Soldier Field,OUTDOOR,,,,,100.0,,,,,,97.3
00-0038953,Dylan Drummond,ATL,IND,WR,WR,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_ATL_IND,,away,17.612,17.612,17.488,2.197,31.837,10.826,3,14.0,14.0,14.0,14.0,3.667,0.5,1.094,PLAYER_PRIOR_BLEND,10000,NFL_RECEIVING_YARDS_V1,4.538,2.888,14.18,63.64,3.818,6.0,3.667,,4.538,14.18,14.18,2.888,63.64,3.818,6.0,73.79,41.29,13.35,2.25,0.18,0.02,0.0,0.0,0.0,0.0,34.11764705882353,34.11764705882353,0.0,6.822413793103448,,8.448275862068966,,34.11764705882353,49.3790088579595,49.3790088579595,252.33333333333334,36.705882352941174,0.0,0.0,6.874465811965812,8.44017094017094,,0.0,Mercedes-Benz Stadium,INDOOR,,,,,100.0,,,,,,99.4
00-0036415,Van Jefferson,WAS,DET,WR,WR,ACT,6.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_WAS_DET,,away,17.585,17.585,13.841,0.0,43.071,17.407,43,30.0,25.1,24.533,25.0,3.6,0.5,1.087,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,1.952,1.12,12.25,57.41,7.167,12.484,3.6,-25.0,1.952,12.25,12.25,1.12,57.41,7.167,12.484,56.95,39.5,23.97,12.69,5.28,1.74,0.64,0.12,0.02,0.01,35.425925925925924,35.425925925925924,0.0,6.462101411395714,,7.631991636173549,,35.425925925925924,46.53190399038676,46.53190399038676,260.94545454545454,37.09090909090909,0.0,0.0,7.035294117647059,10.392156862745098,,0.0,Northwest Stadium,OUTDOOR,,,,,100.0,,,,,,97.7
00-0039739,Roman Wilson,PIT,NYJ,WR,WR,ACT,2.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NYJ_PIT,,home,17.567,17.567,11.053,0.0,46.39,19.852,9,11.2,18.444,18.444,18.444,2.2,0.68,0.91,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,1.428,0.816,7.61,57.14,7.905,13.833,2.2,-12.0,1.428,7.61,7.61,0.816,57.14,7.905,13.833,51.65,37.73,25.17,15.14,7.91,3.76,1.62,0.75,0.26,0.08,33.129629629629626,33.129629629629626,0.0,6.39575181665735,,8.16098378982672,,33.129629629629626,49.991360108124404,49.991360108124404,209.64705882352942,32.96078431372549,0.0,0.0,6.360499702558001,8.625817965496728,,0.0,Acrisure Stadium,OUTDOOR,,,,,100.0,,,,,,98.8
00-0038393,Dontayvion Wicks,PHI,NE,WR,WR,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_PHI_NE,,away,17.542,17.542,12.743,0.0,44.445,18.484,45,30.2,23.7,28.267,25.538,3.2,0.5,0.941,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,1.748,1.115,12.68,63.79,7.241,11.351,3.2,-11.11,1.748,12.68,12.68,1.115,63.79,7.241,11.351,54.43,38.65,24.33,13.53,6.6,2.64,0.94,0.34,0.11,0.04,31.75438596491228,31.75438596491228,0.0,6.782320441988951,,8.56353591160221,,31.75438596491228,51.84139686053925,51.84139686053925,215.25454545454545,34.61818181818182,0.0,0.0,6.21796218487395,7.40546218487395,,0.0,M&T Bank Stadium,OUTDOOR,,,,,100.0,,,,,,100.2
00-0040154,Tai Felton,MIN,BAL,WR,WR,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_BAL_MIN,,home,17.528,17.528,17.58,11.951,23.077,4.36,3,8.333,8.333,8.333,8.333,1.0,0.68,1.042,PLAYER_PRIOR_BLEND,10000,NFL_RECEIVING_YARDS_V1,2.099,1.889,4.29,90.0,8.333,9.259,1.0,,2.099,4.29,4.29,1.889,90.0,8.333,9.259,95.51,28.64,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.05769230769231,36.05769230769231,0.0,6.730133333333334,,9.6,,36.05769230769231,50.72839820757528,50.72839820757528,245.01818181818183,39.54545454545455,0.0,0.0,6.195862068965517,8.275862068965518,,0.0,MetLife Stadium,OUTDOOR,,,,,100.0,,,,,,99.7
00-0040024,Darius Cooper,PHI,NE,WR,WR,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_PHI_NE,,away,17.456,17.456,16.335,0.0,36.056,13.349,5,18.4,18.4,18.4,18.4,2.2,0.68,0.941,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,1.942,1.619,7.02,83.33,8.417,10.1,2.0,0.0,1.942,7.02,7.02,1.619,83.33,8.417,10.1,66.33,40.56,18.67,5.88,1.28,0.2,0.03,0.0,0.0,0.0,31.75438596491228,31.75438596491228,0.0,6.782320441988951,,8.56353591160221,,31.75438596491228,51.84139686053925,51.84139686053925,215.25454545454545,34.61818181818182,0.0,0.0,6.21796218487395,7.40546218487395,,0.0,M&T Bank Stadium,OUTDOOR,,,,,100.0,,,,,,100.2
00-0036182,Nick Westbrook-Ikhine,IND,ATL,WR,WR,ACT,6.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_ATL_IND,,home,17.428,17.428,8.224,0.0,49.918,21.696,35,12.6,13.9,18.8,9.889,2.6,0.5,0.947,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,1.409,0.733,9.92,52.0,5.64,10.846,2.6,-7.14,1.409,9.92,9.92,0.733,52.0,5.64,10.846,47.79,35.53,24.71,16.36,9.97,5.43,2.84,1.42,0.65,0.24,34.294117647058826,34.294117647058826,0.0,6.6506575185820465,,8.00457404230989,,34.294117647058826,50.78909359176775,50.78909359176775,226.9607843137255,35.19607843137255,0.0,0.0,6.4484679665738165,7.910863509749304,,0.0,Gillette Stadium,OUTDOOR,,,,,100.0,,,,,,99.6
00-0034753,Mark Andrews,BAL,MIN,TE,TE,ACT,8.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_BAL_MIN,,away,17.387,17.387,11.762,0.0,45.243,19.043,44,18.0,21.4,27.667,24.824,3.6,0.5,0.974,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,1.878,1.309,18.07,69.7,6.288,9.022,3.6,-18.18,1.878,18.07,18.07,1.309,69.7,6.288,9.022,52.53,38.19,24.04,13.97,7.31,3.34,1.25,0.33,0.1,0.03,29.545454545454547,29.545454545454547,0.0,7.558769230769231,,10.03076923076923,,29.545454545454547,51.417035676352654,51.417035676352654,232.53846153846155,35.88461538461539,0.0,0.0,6.480171489817792,7.395498392282958,,0.0,M&T Bank Stadium,OUTDOOR,,,,,100.0,,,,,,101.6
00-0039344,Jonathon Brooks,CAR,JAX,RB,RB,ACT,2.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CAR_JAX,,away,17.371,17.371,17.167,5.325,29.344,9.206,1,23.0,23.0,23.0,23.0,3.0,0.68,1.0,PLAYER_PRIOR_BLEND,10000,NFL_RECEIVING_YARDS_V1,2.247,2.022,7.32,90.0,7.667,8.519,3.0,,2.247,7.32,7.32,2.022,90.0,7.667,8.519,77.53,38.34,8.86,0.81,0.03,0.0,0.0,0.0,0.0,0.0,35.23076923076923,35.23076923076923,0.0,5.638646288209607,,6.550218340611353,,35.23076923076923,49.71135308304035,49.71135308304035,255.6346153846154,38.17307692307692,0.0,0.0,6.696725440806046,8.41309823677582,,0.0,Highmark Stadium,OUTDOOR,,,,,100.0,,,,,,97.2
00-0037708,Maurice Alexander,CHI,CIN,WR,WR,ACT,6.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CHI_CIN,,away,17.338,17.338,15.255,0.0,38.545,15.239,0,,,,,,0.5,1.009,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,2.176,1.393,16.0,64.0,7.2,11.25,,,2.176,16.0,16.0,1.393,64.0,7.2,11.25,61.36,39.72,21.1,8.67,2.83,0.7,0.16,0.02,0.0,0.0,35.924528301886795,35.924528301886795,0.0,6.133403361344538,,8.403361344537815,,35.924528301886795,47.24966778059115,47.24966778059115,250.2941176470588,34.98039215686274,0.0,0.0,7.155269058295964,9.697309417040358,,0.0,Soldier Field,OUTDOOR,,,,,100.0,,,,,,97.3
00-0037666,Jalen Tolbert,MIA,NYG,WR,WR,ACT,4.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NYG_MIA,,home,17.32,17.32,10.461,0.0,47.123,20.048,41,18.8,20.3,24.133,18.455,2.8,0.5,0.928,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,1.39,0.794,8.84,57.14,7.388,12.929,2.8,-22.22,1.39,8.84,8.84,0.794,57.14,7.388,12.929,50.62,36.68,24.58,14.84,8.49,4.21,1.83,0.72,0.15,0.05,34.59615384615385,34.59615384615385,0.0,6.899388549193997,,7.782101167315175,,34.59615384615385,49.990704638607866,49.990704638607866,235.7843137254902,34.470588235294116,0.0,0.0,6.8401592718998865,8.020477815699659,,0.0,Northwest Stadium,OUTDOOR,,,,,100.0,,,,,,99.8
00-0035208,Olamide Zaccheaus,ATL,IND,WR,WR,ACT,7.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_ATL_IND,,away,17.307,17.307,10.374,0.0,46.584,19.888,40,13.0,19.4,24.267,22.357,3.0,0.5,1.094,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,2.4,1.432,10.96,59.68,4.645,7.784,3.0,-34.78,2.4,10.96,10.96,1.432,59.68,4.645,7.784,50.59,37.06,24.49,14.86,8.14,3.99,1.73,0.69,0.2,0.03,34.11764705882353,34.11764705882353,0.0,6.822413793103448,,8.448275862068966,,34.11764705882353,49.3790088579595,49.3790088579595,252.33333333333334,36.705882352941174,0.0,0.0,6.874465811965812,8.44017094017094,,0.0,Mercedes-Benz Stadium,INDOOR,,,,,100.0,,,,,,99.4
00-0039405,Jawhar Jordan,HOU,LV,RB,RB,ACT,2.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_LV_HOU,,home,17.304,17.304,17.276,11.712,22.865,4.327,2,17.0,17.0,17.0,17.0,3.5,0.68,0.937,PLAYER_PRIOR_BLEND,10000,NFL_RECEIVING_YARDS_V1,3.567,3.21,11.2,90.0,4.857,5.397,3.5,,3.567,11.2,11.2,3.21,90.0,4.857,5.397,95.48,26.9,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.80701754385965,36.80701754385965,0.0,6.7016205910390845,,8.627264061010486,,36.80701754385965,51.62480214596115,51.62480214596115,228.54901960784315,34.86274509803921,0.0,0.0,6.555680539932508,7.142857142857142,,0.0,Reliant Stadium,INDOOR,,,,,100.0,,,,,,100.0
00-0038597,Chase Brown,CIN,CHI,RB,RB,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CHI_CIN,,home,17.293,17.293,14.385,0.0,40.823,16.258,40,30.0,34.3,27.4,25.706,4.8,0.5,1.003,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,2.886,2.287,13.93,79.27,5.012,6.323,4.8,-33.33,2.886,13.93,13.93,2.287,79.27,5.012,6.323,58.64,38.91,22.09,10.73,3.91,1.08,0.28,0.04,0.0,0.0,40.15686274509804,40.15686274509804,0.0,6.59619140625,,6.93359375,,40.15686274509804,47.9467408390679,47.9467408390679,243.79245283018867,35.15094339622642,0.0,0.0,6.935587761674718,9.447128287707999,,0.0,Paycor Stadium,OUTDOOR,,,,,100.0,,,,,,98.5
00-0039384,Tyrone Tracy Jr.,NYG,MIA,RB,RB,ACT,2.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NYG_MIA,,away,17.269,17.269,12.59,0.0,43.844,18.359,29,16.4,23.4,20.6,22.154,3.6,0.68,0.906,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,2.068,1.561,12.37,75.47,5.83,7.725,3.6,5.88,2.068,12.37,12.37,1.561,75.47,5.83,7.725,53.83,37.76,23.56,13.03,6.25,2.82,1.01,0.32,0.08,0.02,35.84313725490196,35.84313725490196,0.0,5.836980306345733,,7.11159737417943,,35.84313725490196,49.682533954612566,49.682533954612566,235.21153846153845,35.23076923076923,0.0,0.0,6.676310043668122,8.460698689956333,,0.0,MetLife Stadium,OUTDOOR,,,,,100.0,,,,,,97.6
00-0039814,Erick All,CIN,CHI,TE,TE,ACT,2.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CHI_CIN,,home,17.176,17.176,16.318,0.0,34.215,12.479,8,15.2,19.75,19.75,19.75,2.0,0.68,1.003,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,2.251,2.026,7.83,90.0,7.182,7.98,2.0,-50.0,2.251,7.83,7.83,2.026,90.0,7.182,7.98,67.54,39.89,16.44,4.57,0.78,0.12,0.0,0.0,0.0,0.0,40.15686274509804,40.15686274509804,0.0,6.59619140625,,6.93359375,,40.15686274509804,47.9467408390679,47.9467408390679,243.79245283018867,35.15094339622642,0.0,0.0,6.935587761674718,9.447128287707999,,0.0,Paycor Stadium,OUTDOOR,,,,,100.0,,,,,,98.5
00-0037614,John Metchie III,CAR,JAX,WR,WR,ACT,4.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CAR_JAX,,away,17.156,17.156,12.248,0.0,43.923,18.418,36,24.8,26.6,24.2,22.833,5.0,0.5,1.0,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,2.129,1.408,15.12,66.13,5.823,8.805,5.0,19.05,2.129,15.12,15.12,1.408,66.13,5.823,8.805,53.78,37.38,23.51,13.24,6.44,2.9,0.98,0.31,0.06,0.03,35.23076923076923,35.23076923076923,0.0,5.638646288209607,,6.550218340611353,,35.23076923076923,49.71135308304035,49.71135308304035,255.6346153846154,38.17307692307692,0.0,0.0,6.696725440806046,8.41309823677582,,0.0,Highmark Stadium,OUTDOOR,,,,,100.0,,,,,,97.2
00-0033881,Evan Engram,DEN,GB,TE,TE,ACT,9.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_GB_DEN,,home,17.126,17.126,14.123,0.0,40.399,16.404,42,24.4,28.2,29.333,28.812,3.4,0.5,0.968,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,2.276,1.485,13.47,65.22,6.159,9.444,3.6,-25.0,2.276,13.47,13.47,1.485,65.22,6.159,9.444,57.77,38.82,21.86,10.32,4.02,1.46,0.35,0.07,0.0,0.0,35.351851851851855,35.351851851851855,0.0,6.288108957569408,,7.909900471451022,,35.351851851851855,50.31578022250714,50.31578022250714,227.07272727272726,35.41818181818182,0.0,0.0,6.411190965092403,8.316221765913758,,0.0,Mercedes-Benz Stadium,INDOOR,,,,,100.0,,,,,,98.7
00-0040729,Jack Bech,LV,HOU,WR,WR,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_LV_HOU,,away,17.117,17.117,14.747,0.0,39.253,15.525,12,26.4,19.1,18.667,18.667,3.4,0.68,0.974,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,1.883,1.298,11.35,68.97,7.724,11.2,3.4,70.0,1.883,11.35,11.35,1.298,68.97,7.724,11.2,59.84,38.81,20.92,9.2,3.3,0.84,0.19,0.05,0.0,0.0,36.627450980392155,36.627450980392155,0.0,5.983404710920771,,6.5310492505353315,,36.627450980392155,50.31960505799191,50.31960505799191,227.10526315789474,35.43859649122807,0.0,0.0,6.408415841584159,8.316831683168317,,0.0,Allegiant Stadium,INDOOR,,,,,100.0,,,,,,98.1
00-0040628,Drake Dabney,GB,DEN,TE,TE,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_GB_DEN,,away,17.064,17.064,17.091,11.537,22.513,4.301,1,3.0,3.0,3.0,3.0,2.0,0.68,0.957,PLAYER_PRIOR_BLEND,10000,NFL_RECEIVING_YARDS_V1,5.673,2.836,20.0,50.0,3.0,6.0,2.0,,5.673,20.0,20.0,2.836,50.0,3.0,6.0,95.0,25.18,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.30909090909091,32.30909090909091,0.0,7.368036015756894,,10.80472706809229,,32.30909090909091,51.761331181873786,51.761331181873786,235.90740740740742,37.94444444444444,0.0,0.0,6.217179111761835,7.46705710102489,,0.0,Acrisure Stadium,OUTDOOR,,,,,100.0,,,,,,101.4
00-0040563,Efton Chism III,NE,PHI,WR,WR,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_PHI_NE,,home,17.054,17.054,17.05,11.482,22.67,4.331,2,37.5,37.5,37.5,37.5,1.5,0.68,0.85,PLAYER_PRIOR_BLEND,10000,NFL_RECEIVING_YARDS_V1,1.226,1.104,5.57,90.0,14.0,15.556,1.333,,1.226,5.57,5.57,1.104,90.0,14.0,15.556,94.88,25.4,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.27272727272727,34.27272727272727,0.0,6.4190981432360745,,8.010610079575597,,34.27272727272727,51.68342049711748,51.68342049711748,229.5438596491228,37.333333333333336,0.0,0.0,6.148496240601504,7.612781954887218,,0.0,Gillette Stadium,OUTDOOR,,,,,100.0,,,,,,99.4
00-0039811,MarShawn Lloyd,GB,DEN,RB,RB,ACT,2.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_GB_DEN,,away,17.05,17.05,17.022,11.686,22.446,4.197,1,3.0,3.0,3.0,3.0,1.0,0.68,0.957,PLAYER_PRIOR_BLEND,10000,NFL_RECEIVING_YARDS_V1,5.673,5.106,7.69,90.0,3.0,3.333,1.0,,5.673,7.69,7.69,5.106,90.0,3.0,3.333,95.47,23.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.30909090909091,32.30909090909091,0.0,7.368036015756894,,10.80472706809229,,32.30909090909091,51.761331181873786,51.761331181873786,235.90740740740742,37.94444444444444,0.0,0.0,6.217179111761835,7.46705710102489,,0.0,Acrisure Stadium,OUTDOOR,,,,,100.0,,,,,,101.4
00-0037837,Calvin Austin III,NYG,MIA,WR,WR,ACT,4.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NYG_MIA,,away,17.027,17.027,10.464,0.0,45.325,19.56,42,18.8,23.3,24.8,26.571,2.6,0.5,0.906,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,1.735,0.967,11.19,55.74,6.23,11.176,3.4,-19.05,1.735,11.19,11.19,0.967,55.74,6.23,11.176,50.6,36.62,24.06,14.18,7.34,3.55,1.63,0.74,0.25,0.07,35.84313725490196,35.84313725490196,0.0,5.836980306345733,,7.11159737417943,,35.84313725490196,49.682533954612566,49.682533954612566,235.21153846153845,35.23076923076923,0.0,0.0,6.676310043668122,8.460698689956333,,0.0,MetLife Stadium,OUTDOOR,,,,,100.0,,,,,,97.6
00-0040352,Coleman Owen,IND,ATL,WR,WR,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_ATL_IND,,home,16.926,16.926,16.933,11.454,22.401,4.287,1,0.0,0.0,0.0,0.0,1.0,0.68,0.947,PLAYER_PRIOR_BLEND,10000,NFL_RECEIVING_YARDS_V1,2.352,0.823,2.78,35.0,7.2,20.571,1.0,,2.352,2.78,2.78,0.823,35.0,7.2,20.571,94.93,23.47,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.294117647058826,34.294117647058826,0.0,6.6506575185820465,,8.00457404230989,,34.294117647058826,50.78909359176775,50.78909359176775,226.9607843137255,35.19607843137255,0.0,0.0,6.4484679665738165,7.910863509749304,,0.0,Gillette Stadium,OUTDOOR,,,,,100.0,,,,,,99.6
00-0038618,Xavier Hutchinson,HOU,LV,WR,WR,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_LV_HOU,,home,16.901,16.901,11.54,0.0,44.431,18.435,38,25.0,31.8,28.533,28.533,3.6,0.5,0.937,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,1.856,0.995,14.79,53.62,6.29,11.73,6.2,63.16,1.856,14.79,14.79,0.995,53.62,6.29,11.73,52.28,37.04,23.43,13.03,6.68,2.6,0.89,0.25,0.07,0.02,36.80701754385965,36.80701754385965,0.0,6.7016205910390845,,8.627264061010486,,36.80701754385965,51.62480214596115,51.62480214596115,228.54901960784315,34.86274509803921,0.0,0.0,6.555680539932508,7.142857142857142,,0.0,Reliant Stadium,INDOOR,,,,,100.0,,,,,,100.0
00-0040164,Jaylin Lane,WAS,DET,WR,WR,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_WAS_DET,,away,16.896,16.896,12.524,0.0,42.237,17.497,13,16.6,21.4,17.308,17.308,1.8,0.68,1.087,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,1.89,0.945,8.95,50.0,7.031,14.062,1.8,-40.0,1.89,8.95,8.95,0.945,50.0,7.031,14.062,54.5,37.5,22.73,12.08,5.18,1.98,0.67,0.2,0.07,0.02,35.425925925925924,35.425925925925924,0.0,6.462101411395714,,7.631991636173549,,35.425925925925924,46.53190399038676,46.53190399038676,260.94545454545454,37.09090909090909,0.0,0.0,7.035294117647059,10.392156862745098,,0.0,Northwest Stadium,OUTDOOR,,,,,100.0,,,,,,97.7
00-0039686,Colson Yankoff,WAS,DET,TE,TE,ACT,2.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_WAS_DET,,away,16.826,16.826,16.742,5.786,27.716,8.325,3,6.0,6.0,6.0,6.0,1.0,0.68,1.087,PLAYER_PRIOR_BLEND,10000,NFL_RECEIVING_YARDS_V1,2.773,1.849,3.56,66.67,6.0,9.0,1.0,,2.773,3.56,3.56,1.849,66.67,6.0,9.0,78.72,35.2,5.66,0.28,0.0,0.0,0.0,0.0,0.0,0.0,35.425925925925924,35.425925925925924,0.0,6.462101411395714,,7.631991636173549,,35.425925925925924,46.53190399038676,46.53190399038676,260.94545454545454,37.09090909090909,0.0,0.0,7.035294117647059,10.392156862745098,,0.0,Northwest Stadium,OUTDOOR,,,,,100.0,,,,,,97.7
00-0038590,Justin Shorter,LV,HOU,WR,WR,RES,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_LV_HOU,,away,16.816,16.816,14.984,0.0,37.45,14.667,0,,,,,,0.5,0.974,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,2.025,1.296,16.0,64.0,7.2,11.25,,,2.025,16.0,16.0,1.296,64.0,7.2,11.25,60.93,38.25,19.47,7.73,2.32,0.53,0.1,0.01,0.0,0.0,36.627450980392155,36.627450980392155,0.0,5.983404710920771,,6.5310492505353315,,36.627450980392155,50.31960505799191,50.31960505799191,227.10526315789474,35.43859649122807,0.0,0.0,6.408415841584159,8.316831683168317,,0.0,Allegiant Stadium,INDOOR,,,,,100.0,,,,,,98.1
