rank,model_season,season_type,target_week,target_slate,player_id,player_name,team,opponent,home_away,game_date,roster_status,years_exp,jersey_number,projection_source,prior_context,team_prior_attempts,team_prior_ypa,team_prior_yards,games_sample,normal_projected_attempts,projected_attempts,depth_role,expected_quarters,expected_drives,projected_dropbacks,scramble_rate_pct,projected_designed_rushes,opp_pass_yards_allowed_pg,opp_epa_per_dropback,opp_pressure_rate_pct,opp_explosive_pass_rate_pct,player_context_source,opponent_context_source,preseason_usage_source,preseason_usage_bucket,projected_ypa,projected_passing_yards,model_std,last_5_avg,last_10_avg,last_15_avg,season_games,season_passing_yards,season_weeks,season_history_source,sim_p10,sim_p25,sim_median,sim_p75,sim_p90,pass_depth_prob_5_plus,pass_depth_prob_10_plus,pass_depth_prob_15_plus,pass_depth_prob_20_plus,pass_depth_prob_25_plus,pass_depth_prob_30_plus,pass_depth_source,pass_depth_attempt_sample,ladder_yards,probability_pct,grade,season_hits,season_hit_rate
29,2026,REG,2,Regular Season Week 2,00-0029604,Kirk Cousins,LV,,,,ACT,14,8.0,NFL_HISTORY,TEAM_BLEND,29.0,6.62,193.1,32,30.7,30.7,QB1,4.0,,30.7,,0.0,231.7,-0.04,15.3,8.1,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,5.97,185.2,101.5,207.2,185.2,202.1,1,160,1,NFLVERSE_WEEKLY,70.3,129.5,185.6,243.8,303.3,99.5,94.6,82.8,77.6,65.1,54.9,QB_3_SEASON_GAME_BOOTSTRAP,1094,210,38.7,LOW,0,0.0
29,2026,REG,2,Regular Season Week 2,00-0029604,Kirk Cousins,LV,,,,ACT,14,8.0,NFL_HISTORY,TEAM_BLEND,29.0,6.62,193.1,32,30.7,30.7,QB1,4.0,,30.7,,0.0,231.7,-0.04,15.3,8.1,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,5.97,185.2,101.5,207.2,185.2,202.1,1,160,1,NFLVERSE_WEEKLY,70.3,129.5,185.6,243.8,303.3,99.5,94.6,82.8,77.6,65.1,54.9,QB_3_SEASON_GAME_BOOTSTRAP,1094,220,34.5,LOW,0,0.0
29,2026,REG,2,Regular Season Week 2,00-0029604,Kirk Cousins,LV,,,,ACT,14,8.0,NFL_HISTORY,TEAM_BLEND,29.0,6.62,193.1,32,30.7,30.7,QB1,4.0,,30.7,,0.0,231.7,-0.04,15.3,8.1,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,5.97,185.2,101.5,207.2,185.2,202.1,1,160,1,NFLVERSE_WEEKLY,70.3,129.5,185.6,243.8,303.3,99.5,94.6,82.8,77.6,65.1,54.9,QB_3_SEASON_GAME_BOOTSTRAP,1094,230,30.3,LOW,0,0.0
29,2026,REG,2,Regular Season Week 2,00-0029604,Kirk Cousins,LV,,,,ACT,14,8.0,NFL_HISTORY,TEAM_BLEND,29.0,6.62,193.1,32,30.7,30.7,QB1,4.0,,30.7,,0.0,231.7,-0.04,15.3,8.1,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,5.97,185.2,101.5,207.2,185.2,202.1,1,160,1,NFLVERSE_WEEKLY,70.3,129.5,185.6,243.8,303.3,99.5,94.6,82.8,77.6,65.1,54.9,QB_3_SEASON_GAME_BOOTSTRAP,1094,240,26.5,LOW,0,0.0
29,2026,REG,2,Regular Season Week 2,00-0029604,Kirk Cousins,LV,,,,ACT,14,8.0,NFL_HISTORY,TEAM_BLEND,29.0,6.62,193.1,32,30.7,30.7,QB1,4.0,,30.7,,0.0,231.7,-0.04,15.3,8.1,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,5.97,185.2,101.5,207.2,185.2,202.1,1,160,1,NFLVERSE_WEEKLY,70.3,129.5,185.6,243.8,303.3,99.5,94.6,82.8,77.6,65.1,54.9,QB_3_SEASON_GAME_BOOTSTRAP,1094,250,23.0,VERY LOW,0,0.0
29,2026,REG,2,Regular Season Week 2,00-0029604,Kirk Cousins,LV,,,,ACT,14,8.0,NFL_HISTORY,TEAM_BLEND,29.0,6.62,193.1,32,30.7,30.7,QB1,4.0,,30.7,,0.0,231.7,-0.04,15.3,8.1,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,5.97,185.2,101.5,207.2,185.2,202.1,1,160,1,NFLVERSE_WEEKLY,70.3,129.5,185.6,243.8,303.3,99.5,94.6,82.8,77.6,65.1,54.9,QB_3_SEASON_GAME_BOOTSTRAP,1094,260,19.7,VERY LOW,0,0.0
29,2026,REG,2,Regular Season Week 2,00-0029604,Kirk Cousins,LV,,,,ACT,14,8.0,NFL_HISTORY,TEAM_BLEND,29.0,6.62,193.1,32,30.7,30.7,QB1,4.0,,30.7,,0.0,231.7,-0.04,15.3,8.1,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,5.97,185.2,101.5,207.2,185.2,202.1,1,160,1,NFLVERSE_WEEKLY,70.3,129.5,185.6,243.8,303.3,99.5,94.6,82.8,77.6,65.1,54.9,QB_3_SEASON_GAME_BOOTSTRAP,1094,270,16.9,VERY LOW,0,0.0
29,2026,REG,2,Regular Season Week 2,00-0029604,Kirk Cousins,LV,,,,ACT,14,8.0,NFL_HISTORY,TEAM_BLEND,29.0,6.62,193.1,32,30.7,30.7,QB1,4.0,,30.7,,0.0,231.7,-0.04,15.3,8.1,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,5.97,185.2,101.5,207.2,185.2,202.1,1,160,1,NFLVERSE_WEEKLY,70.3,129.5,185.6,243.8,303.3,99.5,94.6,82.8,77.6,65.1,54.9,QB_3_SEASON_GAME_BOOTSTRAP,1094,280,14.5,VERY LOW,0,0.0
29,2026,REG,2,Regular Season Week 2,00-0029604,Kirk Cousins,LV,,,,ACT,14,8.0,NFL_HISTORY,TEAM_BLEND,29.0,6.62,193.1,32,30.7,30.7,QB1,4.0,,30.7,,0.0,231.7,-0.04,15.3,8.1,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,5.97,185.2,101.5,207.2,185.2,202.1,1,160,1,NFLVERSE_WEEKLY,70.3,129.5,185.6,243.8,303.3,99.5,94.6,82.8,77.6,65.1,54.9,QB_3_SEASON_GAME_BOOTSTRAP,1094,290,12.3,VERY LOW,0,0.0
29,2026,REG,2,Regular Season Week 2,00-0029604,Kirk Cousins,LV,,,,ACT,14,8.0,NFL_HISTORY,TEAM_BLEND,29.0,6.62,193.1,32,30.7,30.7,QB1,4.0,,30.7,,0.0,231.7,-0.04,15.3,8.1,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,5.97,185.2,101.5,207.2,185.2,202.1,1,160,1,NFLVERSE_WEEKLY,70.3,129.5,185.6,243.8,303.3,99.5,94.6,82.8,77.6,65.1,54.9,QB_3_SEASON_GAME_BOOTSTRAP,1094,300,10.5,VERY LOW,0,0.0
29,2026,REG,2,Regular Season Week 2,00-0029604,Kirk Cousins,LV,,,,ACT,14,8.0,NFL_HISTORY,TEAM_BLEND,29.0,6.62,193.1,32,30.7,30.7,QB1,4.0,,30.7,,0.0,231.7,-0.04,15.3,8.1,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,5.97,185.2,101.5,207.2,185.2,202.1,1,160,1,NFLVERSE_WEEKLY,70.3,129.5,185.6,243.8,303.3,99.5,94.6,82.8,77.6,65.1,54.9,QB_3_SEASON_GAME_BOOTSTRAP,1094,310,8.9,VERY LOW,0,0.0
29,2026,REG,2,Regular Season Week 2,00-0029604,Kirk Cousins,LV,,,,ACT,14,8.0,NFL_HISTORY,TEAM_BLEND,29.0,6.62,193.1,32,30.7,30.7,QB1,4.0,,30.7,,0.0,231.7,-0.04,15.3,8.1,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,5.97,185.2,101.5,207.2,185.2,202.1,1,160,1,NFLVERSE_WEEKLY,70.3,129.5,185.6,243.8,303.3,99.5,94.6,82.8,77.6,65.1,54.9,QB_3_SEASON_GAME_BOOTSTRAP,1094,320,7.7,VERY LOW,0,0.0
29,2026,REG,2,Regular Season Week 2,00-0029604,Kirk Cousins,LV,,,,ACT,14,8.0,NFL_HISTORY,TEAM_BLEND,29.0,6.62,193.1,32,30.7,30.7,QB1,4.0,,30.7,,0.0,231.7,-0.04,15.3,8.1,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,5.97,185.2,101.5,207.2,185.2,202.1,1,160,1,NFLVERSE_WEEKLY,70.3,129.5,185.6,243.8,303.3,99.5,94.6,82.8,77.6,65.1,54.9,QB_3_SEASON_GAME_BOOTSTRAP,1094,330,6.5,VERY LOW,0,0.0
29,2026,REG,2,Regular Season Week 2,00-0029604,Kirk Cousins,LV,,,,ACT,14,8.0,NFL_HISTORY,TEAM_BLEND,29.0,6.62,193.1,32,30.7,30.7,QB1,4.0,,30.7,,0.0,231.7,-0.04,15.3,8.1,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,5.97,185.2,101.5,207.2,185.2,202.1,1,160,1,NFLVERSE_WEEKLY,70.3,129.5,185.6,243.8,303.3,99.5,94.6,82.8,77.6,65.1,54.9,QB_3_SEASON_GAME_BOOTSTRAP,1094,340,5.5,VERY LOW,0,0.0
29,2026,REG,2,Regular Season Week 2,00-0029604,Kirk Cousins,LV,,,,ACT,14,8.0,NFL_HISTORY,TEAM_BLEND,29.0,6.62,193.1,32,30.7,30.7,QB1,4.0,,30.7,,0.0,231.7,-0.04,15.3,8.1,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,5.97,185.2,101.5,207.2,185.2,202.1,1,160,1,NFLVERSE_WEEKLY,70.3,129.5,185.6,243.8,303.3,99.5,94.6,82.8,77.6,65.1,54.9,QB_3_SEASON_GAME_BOOTSTRAP,1094,350,4.6,VERY LOW,0,0.0
29,2026,REG,2,Regular Season Week 2,00-0029604,Kirk Cousins,LV,,,,ACT,14,8.0,NFL_HISTORY,TEAM_BLEND,29.0,6.62,193.1,32,30.7,30.7,QB1,4.0,,30.7,,0.0,231.7,-0.04,15.3,8.1,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,5.97,185.2,101.5,207.2,185.2,202.1,1,160,1,NFLVERSE_WEEKLY,70.3,129.5,185.6,243.8,303.3,99.5,94.6,82.8,77.6,65.1,54.9,QB_3_SEASON_GAME_BOOTSTRAP,1094,360,3.9,VERY LOW,0,0.0
29,2026,REG,2,Regular Season Week 2,00-0029604,Kirk Cousins,LV,,,,ACT,14,8.0,NFL_HISTORY,TEAM_BLEND,29.0,6.62,193.1,32,30.7,30.7,QB1,4.0,,30.7,,0.0,231.7,-0.04,15.3,8.1,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,5.97,185.2,101.5,207.2,185.2,202.1,1,160,1,NFLVERSE_WEEKLY,70.3,129.5,185.6,243.8,303.3,99.5,94.6,82.8,77.6,65.1,54.9,QB_3_SEASON_GAME_BOOTSTRAP,1094,370,3.3,VERY LOW,0,0.0
29,2026,REG,2,Regular Season Week 2,00-0029604,Kirk Cousins,LV,,,,ACT,14,8.0,NFL_HISTORY,TEAM_BLEND,29.0,6.62,193.1,32,30.7,30.7,QB1,4.0,,30.7,,0.0,231.7,-0.04,15.3,8.1,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,5.97,185.2,101.5,207.2,185.2,202.1,1,160,1,NFLVERSE_WEEKLY,70.3,129.5,185.6,243.8,303.3,99.5,94.6,82.8,77.6,65.1,54.9,QB_3_SEASON_GAME_BOOTSTRAP,1094,380,2.8,VERY LOW,0,0.0
29,2026,REG,2,Regular Season Week 2,00-0029604,Kirk Cousins,LV,,,,ACT,14,8.0,NFL_HISTORY,TEAM_BLEND,29.0,6.62,193.1,32,30.7,30.7,QB1,4.0,,30.7,,0.0,231.7,-0.04,15.3,8.1,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,5.97,185.2,101.5,207.2,185.2,202.1,1,160,1,NFLVERSE_WEEKLY,70.3,129.5,185.6,243.8,303.3,99.5,94.6,82.8,77.6,65.1,54.9,QB_3_SEASON_GAME_BOOTSTRAP,1094,390,2.4,VERY LOW,0,0.0
29,2026,REG,2,Regular Season Week 2,00-0029604,Kirk Cousins,LV,,,,ACT,14,8.0,NFL_HISTORY,TEAM_BLEND,29.0,6.62,193.1,32,30.7,30.7,QB1,4.0,,30.7,,0.0,231.7,-0.04,15.3,8.1,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,5.97,185.2,101.5,207.2,185.2,202.1,1,160,1,NFLVERSE_WEEKLY,70.3,129.5,185.6,243.8,303.3,99.5,94.6,82.8,77.6,65.1,54.9,QB_3_SEASON_GAME_BOOTSTRAP,1094,400,2.0,VERY LOW,0,0.0
30,2026,REG,2,Regular Season Week 2,00-0033537,Deshaun Watson,CLE,,,,ACT,9,4.0,NFL_HISTORY,TEAM_BLEND,30.4,6.48,196.9,13,26.1,26.1,QB1,4.0,,26.1,,0.0,264.1,0.049,14.6,8.8,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,7.04,182.2,70.8,160.4,178.5,189.5,1,205,1,NFLVERSE_WEEKLY,100.8,142.2,182.3,221.5,262.3,99.5,85.7,80.5,61.0,41.1,26.8,QB_3_SEASON_GAME_BOOTSTRAP,438,100,90.2,ELITE,1,100.0
30,2026,REG,2,Regular Season Week 2,00-0033537,Deshaun Watson,CLE,,,,ACT,9,4.0,NFL_HISTORY,TEAM_BLEND,30.4,6.48,196.9,13,26.1,26.1,QB1,4.0,,26.1,,0.0,264.1,0.049,14.6,8.8,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,7.04,182.2,70.8,160.4,178.5,189.5,1,205,1,NFLVERSE_WEEKLY,100.8,142.2,182.3,221.5,262.3,99.5,85.7,80.5,61.0,41.1,26.8,QB_3_SEASON_GAME_BOOTSTRAP,438,110,87.6,VERY HIGH,1,100.0
30,2026,REG,2,Regular Season Week 2,00-0033537,Deshaun Watson,CLE,,,,ACT,9,4.0,NFL_HISTORY,TEAM_BLEND,30.4,6.48,196.9,13,26.1,26.1,QB1,4.0,,26.1,,0.0,264.1,0.049,14.6,8.8,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,7.04,182.2,70.8,160.4,178.5,189.5,1,205,1,NFLVERSE_WEEKLY,100.8,142.2,182.3,221.5,262.3,99.5,85.7,80.5,61.0,41.1,26.8,QB_3_SEASON_GAME_BOOTSTRAP,438,120,84.5,VERY HIGH,1,100.0
30,2026,REG,2,Regular Season Week 2,00-0033537,Deshaun Watson,CLE,,,,ACT,9,4.0,NFL_HISTORY,TEAM_BLEND,30.4,6.48,196.9,13,26.1,26.1,QB1,4.0,,26.1,,0.0,264.1,0.049,14.6,8.8,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,7.04,182.2,70.8,160.4,178.5,189.5,1,205,1,NFLVERSE_WEEKLY,100.8,142.2,182.3,221.5,262.3,99.5,85.7,80.5,61.0,41.1,26.8,QB_3_SEASON_GAME_BOOTSTRAP,438,130,80.6,VERY HIGH,1,100.0
30,2026,REG,2,Regular Season Week 2,00-0033537,Deshaun Watson,CLE,,,,ACT,9,4.0,NFL_HISTORY,TEAM_BLEND,30.4,6.48,196.9,13,26.1,26.1,QB1,4.0,,26.1,,0.0,264.1,0.049,14.6,8.8,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,7.04,182.2,70.8,160.4,178.5,189.5,1,205,1,NFLVERSE_WEEKLY,100.8,142.2,182.3,221.5,262.3,99.5,85.7,80.5,61.0,41.1,26.8,QB_3_SEASON_GAME_BOOTSTRAP,438,140,76.1,HIGH,1,100.0
30,2026,REG,2,Regular Season Week 2,00-0033537,Deshaun Watson,CLE,,,,ACT,9,4.0,NFL_HISTORY,TEAM_BLEND,30.4,6.48,196.9,13,26.1,26.1,QB1,4.0,,26.1,,0.0,264.1,0.049,14.6,8.8,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,7.04,182.2,70.8,160.4,178.5,189.5,1,205,1,NFLVERSE_WEEKLY,100.8,142.2,182.3,221.5,262.3,99.5,85.7,80.5,61.0,41.1,26.8,QB_3_SEASON_GAME_BOOTSTRAP,438,150,70.8,HIGH,1,100.0
30,2026,REG,2,Regular Season Week 2,00-0033537,Deshaun Watson,CLE,,,,ACT,9,4.0,NFL_HISTORY,TEAM_BLEND,30.4,6.48,196.9,13,26.1,26.1,QB1,4.0,,26.1,,0.0,264.1,0.049,14.6,8.8,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,7.04,182.2,70.8,160.4,178.5,189.5,1,205,1,NFLVERSE_WEEKLY,100.8,142.2,182.3,221.5,262.3,99.5,85.7,80.5,61.0,41.1,26.8,QB_3_SEASON_GAME_BOOTSTRAP,438,160,64.7,SOLID,1,100.0
30,2026,REG,2,Regular Season Week 2,00-0033537,Deshaun Watson,CLE,,,,ACT,9,4.0,NFL_HISTORY,TEAM_BLEND,30.4,6.48,196.9,13,26.1,26.1,QB1,4.0,,26.1,,0.0,264.1,0.049,14.6,8.8,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,7.04,182.2,70.8,160.4,178.5,189.5,1,205,1,NFLVERSE_WEEKLY,100.8,142.2,182.3,221.5,262.3,99.5,85.7,80.5,61.0,41.1,26.8,QB_3_SEASON_GAME_BOOTSTRAP,438,170,58.4,LEAN,1,100.0
30,2026,REG,2,Regular Season Week 2,00-0033537,Deshaun Watson,CLE,,,,ACT,9,4.0,NFL_HISTORY,TEAM_BLEND,30.4,6.48,196.9,13,26.1,26.1,QB1,4.0,,26.1,,0.0,264.1,0.049,14.6,8.8,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,7.04,182.2,70.8,160.4,178.5,189.5,1,205,1,NFLVERSE_WEEKLY,100.8,142.2,182.3,221.5,262.3,99.5,85.7,80.5,61.0,41.1,26.8,QB_3_SEASON_GAME_BOOTSTRAP,438,180,51.6,LEAN,1,100.0
30,2026,REG,2,Regular Season Week 2,00-0033537,Deshaun Watson,CLE,,,,ACT,9,4.0,NFL_HISTORY,TEAM_BLEND,30.4,6.48,196.9,13,26.1,26.1,QB1,4.0,,26.1,,0.0,264.1,0.049,14.6,8.8,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,7.04,182.2,70.8,160.4,178.5,189.5,1,205,1,NFLVERSE_WEEKLY,100.8,142.2,182.3,221.5,262.3,99.5,85.7,80.5,61.0,41.1,26.8,QB_3_SEASON_GAME_BOOTSTRAP,438,190,44.8,COIN FLIP,1,100.0
30,2026,REG,2,Regular Season Week 2,00-0033537,Deshaun Watson,CLE,,,,ACT,9,4.0,NFL_HISTORY,TEAM_BLEND,30.4,6.48,196.9,13,26.1,26.1,QB1,4.0,,26.1,,0.0,264.1,0.049,14.6,8.8,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,7.04,182.2,70.8,160.4,178.5,189.5,1,205,1,NFLVERSE_WEEKLY,100.8,142.2,182.3,221.5,262.3,99.5,85.7,80.5,61.0,41.1,26.8,QB_3_SEASON_GAME_BOOTSTRAP,438,200,37.9,LOW,1,100.0
30,2026,REG,2,Regular Season Week 2,00-0033537,Deshaun Watson,CLE,,,,ACT,9,4.0,NFL_HISTORY,TEAM_BLEND,30.4,6.48,196.9,13,26.1,26.1,QB1,4.0,,26.1,,0.0,264.1,0.049,14.6,8.8,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,7.04,182.2,70.8,160.4,178.5,189.5,1,205,1,NFLVERSE_WEEKLY,100.8,142.2,182.3,221.5,262.3,99.5,85.7,80.5,61.0,41.1,26.8,QB_3_SEASON_GAME_BOOTSTRAP,438,210,31.6,LOW,0,0.0
30,2026,REG,2,Regular Season Week 2,00-0033537,Deshaun Watson,CLE,,,,ACT,9,4.0,NFL_HISTORY,TEAM_BLEND,30.4,6.48,196.9,13,26.1,26.1,QB1,4.0,,26.1,,0.0,264.1,0.049,14.6,8.8,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,7.04,182.2,70.8,160.4,178.5,189.5,1,205,1,NFLVERSE_WEEKLY,100.8,142.2,182.3,221.5,262.3,99.5,85.7,80.5,61.0,41.1,26.8,QB_3_SEASON_GAME_BOOTSTRAP,438,220,25.8,LOW,0,0.0
30,2026,REG,2,Regular Season Week 2,00-0033537,Deshaun Watson,CLE,,,,ACT,9,4.0,NFL_HISTORY,TEAM_BLEND,30.4,6.48,196.9,13,26.1,26.1,QB1,4.0,,26.1,,0.0,264.1,0.049,14.6,8.8,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,7.04,182.2,70.8,160.4,178.5,189.5,1,205,1,NFLVERSE_WEEKLY,100.8,142.2,182.3,221.5,262.3,99.5,85.7,80.5,61.0,41.1,26.8,QB_3_SEASON_GAME_BOOTSTRAP,438,230,21.0,VERY LOW,0,0.0
30,2026,REG,2,Regular Season Week 2,00-0033537,Deshaun Watson,CLE,,,,ACT,9,4.0,NFL_HISTORY,TEAM_BLEND,30.4,6.48,196.9,13,26.1,26.1,QB1,4.0,,26.1,,0.0,264.1,0.049,14.6,8.8,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,7.04,182.2,70.8,160.4,178.5,189.5,1,205,1,NFLVERSE_WEEKLY,100.8,142.2,182.3,221.5,262.3,99.5,85.7,80.5,61.0,41.1,26.8,QB_3_SEASON_GAME_BOOTSTRAP,438,240,16.9,VERY LOW,0,0.0
30,2026,REG,2,Regular Season Week 2,00-0033537,Deshaun Watson,CLE,,,,ACT,9,4.0,NFL_HISTORY,TEAM_BLEND,30.4,6.48,196.9,13,26.1,26.1,QB1,4.0,,26.1,,0.0,264.1,0.049,14.6,8.8,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,7.04,182.2,70.8,160.4,178.5,189.5,1,205,1,NFLVERSE_WEEKLY,100.8,142.2,182.3,221.5,262.3,99.5,85.7,80.5,61.0,41.1,26.8,QB_3_SEASON_GAME_BOOTSTRAP,438,250,13.4,VERY LOW,0,0.0
30,2026,REG,2,Regular Season Week 2,00-0033537,Deshaun Watson,CLE,,,,ACT,9,4.0,NFL_HISTORY,TEAM_BLEND,30.4,6.48,196.9,13,26.1,26.1,QB1,4.0,,26.1,,0.0,264.1,0.049,14.6,8.8,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,7.04,182.2,70.8,160.4,178.5,189.5,1,205,1,NFLVERSE_WEEKLY,100.8,142.2,182.3,221.5,262.3,99.5,85.7,80.5,61.0,41.1,26.8,QB_3_SEASON_GAME_BOOTSTRAP,438,260,10.6,VERY LOW,0,0.0
30,2026,REG,2,Regular Season Week 2,00-0033537,Deshaun Watson,CLE,,,,ACT,9,4.0,NFL_HISTORY,TEAM_BLEND,30.4,6.48,196.9,13,26.1,26.1,QB1,4.0,,26.1,,0.0,264.1,0.049,14.6,8.8,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,7.04,182.2,70.8,160.4,178.5,189.5,1,205,1,NFLVERSE_WEEKLY,100.8,142.2,182.3,221.5,262.3,99.5,85.7,80.5,61.0,41.1,26.8,QB_3_SEASON_GAME_BOOTSTRAP,438,270,8.4,VERY LOW,0,0.0
30,2026,REG,2,Regular Season Week 2,00-0033537,Deshaun Watson,CLE,,,,ACT,9,4.0,NFL_HISTORY,TEAM_BLEND,30.4,6.48,196.9,13,26.1,26.1,QB1,4.0,,26.1,,0.0,264.1,0.049,14.6,8.8,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,7.04,182.2,70.8,160.4,178.5,189.5,1,205,1,NFLVERSE_WEEKLY,100.8,142.2,182.3,221.5,262.3,99.5,85.7,80.5,61.0,41.1,26.8,QB_3_SEASON_GAME_BOOTSTRAP,438,280,6.7,VERY LOW,0,0.0
30,2026,REG,2,Regular Season Week 2,00-0033537,Deshaun Watson,CLE,,,,ACT,9,4.0,NFL_HISTORY,TEAM_BLEND,30.4,6.48,196.9,13,26.1,26.1,QB1,4.0,,26.1,,0.0,264.1,0.049,14.6,8.8,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,7.04,182.2,70.8,160.4,178.5,189.5,1,205,1,NFLVERSE_WEEKLY,100.8,142.2,182.3,221.5,262.3,99.5,85.7,80.5,61.0,41.1,26.8,QB_3_SEASON_GAME_BOOTSTRAP,438,290,5.2,VERY LOW,0,0.0
30,2026,REG,2,Regular Season Week 2,00-0033537,Deshaun Watson,CLE,,,,ACT,9,4.0,NFL_HISTORY,TEAM_BLEND,30.4,6.48,196.9,13,26.1,26.1,QB1,4.0,,26.1,,0.0,264.1,0.049,14.6,8.8,NFLVERSE_3YR_PBP_PLUS_WEEKLY,NFLVERSE_3YR_PBP,FULL_GAME_WORKLOAD,regular,7.04,182.2,70.8,160.4,178.5,189.5,1,205,1,NFLVERSE_WEEKLY,100.8,142.2,182.3,221.5,262.3,99.5,85.7,80.5,61.0,41.1,26.8,QB_3_SEASON_GAME_BOOTSTRAP,438,300,4.1,VERY LOW,0,0.0
