player_id,player_name,team,opponent,position,season,season_type,week,ladder_line,probability,probability_grade,projected_fg_made,model_version
00-0041262,Laith Marjan,PIT,GB,K,2026,PRE,1,3.0,28.99,ELITE,1.867,NFL_FG_MADE_V1
00-0041262,Laith Marjan,PIT,GB,K,2026,PRE,1,3.5,13.89,ELITE,1.867,NFL_FG_MADE_V1
00-0041262,Laith Marjan,PIT,GB,K,2026,PRE,1,4.0,13.89,ELITE,1.867,NFL_FG_MADE_V1
00-0041262,Laith Marjan,PIT,GB,K,2026,PRE,1,4.5,6.09,ELITE,1.867,NFL_FG_MADE_V1
00-0041262,Laith Marjan,PIT,GB,K,2026,PRE,1,5.0,6.09,ELITE,1.867,NFL_FG_MADE_V1
00-0041262,Laith Marjan,PIT,GB,K,2026,PRE,1,5.5,2.45,ELITE,1.867,NFL_FG_MADE_V1
00-0041333,Mason Shipley,NO,JAX,K,2026,PRE,1,0.5,75.48,ELITE,1.573,NFL_FG_MADE_V1
00-0041333,Mason Shipley,NO,JAX,K,2026,PRE,1,1.0,75.48,ELITE,1.573,NFL_FG_MADE_V1
00-0041333,Mason Shipley,NO,JAX,K,2026,PRE,1,1.5,44.66,ELITE,1.573,NFL_FG_MADE_V1
00-0041333,Mason Shipley,NO,JAX,K,2026,PRE,1,2.0,44.66,ELITE,1.573,NFL_FG_MADE_V1
00-0041333,Mason Shipley,NO,JAX,K,2026,PRE,1,2.5,22.01,ELITE,1.573,NFL_FG_MADE_V1
00-0041333,Mason Shipley,NO,JAX,K,2026,PRE,1,3.0,22.01,ELITE,1.573,NFL_FG_MADE_V1
00-0041333,Mason Shipley,NO,JAX,K,2026,PRE,1,3.5,9.48,ELITE,1.573,NFL_FG_MADE_V1
00-0041333,Mason Shipley,NO,JAX,K,2026,PRE,1,4.0,9.48,ELITE,1.573,NFL_FG_MADE_V1
00-0041333,Mason Shipley,NO,JAX,K,2026,PRE,1,4.5,3.73,ELITE,1.573,NFL_FG_MADE_V1
00-0041333,Mason Shipley,NO,JAX,K,2026,PRE,1,5.0,3.73,ELITE,1.573,NFL_FG_MADE_V1
00-0041333,Mason Shipley,NO,JAX,K,2026,PRE,1,5.5,1.37,ELITE,1.573,NFL_FG_MADE_V1
00-0041582,Kansei Matsuzawa,LV,ARI,K,2026,PRE,1,0.5,80.07,ELITE,1.805,NFL_FG_MADE_V1
00-0041582,Kansei Matsuzawa,LV,ARI,K,2026,PRE,1,1.0,80.07,ELITE,1.805,NFL_FG_MADE_V1
00-0041582,Kansei Matsuzawa,LV,ARI,K,2026,PRE,1,1.5,51.1,ELITE,1.805,NFL_FG_MADE_V1
00-0041582,Kansei Matsuzawa,LV,ARI,K,2026,PRE,1,2.0,51.1,ELITE,1.805,NFL_FG_MADE_V1
00-0041582,Kansei Matsuzawa,LV,ARI,K,2026,PRE,1,2.5,27.64,ELITE,1.805,NFL_FG_MADE_V1
00-0041582,Kansei Matsuzawa,LV,ARI,K,2026,PRE,1,3.0,27.64,ELITE,1.805,NFL_FG_MADE_V1
00-0041582,Kansei Matsuzawa,LV,ARI,K,2026,PRE,1,3.5,12.95,ELITE,1.805,NFL_FG_MADE_V1
00-0041582,Kansei Matsuzawa,LV,ARI,K,2026,PRE,1,4.0,12.95,ELITE,1.805,NFL_FG_MADE_V1
00-0041582,Kansei Matsuzawa,LV,ARI,K,2026,PRE,1,4.5,5.49,ELITE,1.805,NFL_FG_MADE_V1
00-0041582,Kansei Matsuzawa,LV,ARI,K,2026,PRE,1,5.0,5.49,ELITE,1.805,NFL_FG_MADE_V1
00-0041582,Kansei Matsuzawa,LV,ARI,K,2026,PRE,1,5.5,2.2,ELITE,1.805,NFL_FG_MADE_V1
