Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
285,2026-08-21,825045,2026-08-22T01:40:00Z,Scheduled,Chase Field,Cincinnati Reds @ Arizona Diamondbacks,Home,691783,Jordan Lawlar,Arizona Diamondbacks,Cincinnati Reds,LF,R,No,,15,54,48,12,2,0,1,6,4,3,3,15,0.25,0.333,0.354,0.687,3,10,10,0,0,0.0,0.0,3,10,10,0,0,0.0,0.0,68,11,1.3,13.9,31.4,34.4,34.2,19.0,26.6,36.3,24.1,2.5,2.5,2.5,100.0,80.8,18.8,0.427,65.9,92.0,105.0,4.4,3.8,0.9,58.4,15.7,Weak,1.5,Contact-First Profile,A,Excellent HR swing plane,15.7,Weak,0.904,Good,0.0,0.0,87.1,0.138,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,1.23,0.23,Near expected,Weak Contact-First Profile profile. 1.3% barrel rate; 80.8 mph average exit velocity; 26.6% air-ball rate; 36.3% pull-air rate; 2.5% HR-launch rate.,0.0185,0.0278,3.99,30,9,48.0,0.62,62.5,Recently homered,666157.0,Nick Lodolo,L,RHB vs LHP,14,14,71.2,4.52,1.42,12,1.51,7.16,3.64,405.0,6.4,24.9,13.3,35.4,32.6,83.4,95.9,115.9,0.595,12.0,21.8,100.0,0.468,1.1,Sinker,R,RHB vs LHP,46.3,23,0.25,0.348,0.3,0.648,0,2,4,0.0,0.0,0.403,239,0.046,8.0,0.621,3,2,0,0/2,0.0,0.333,0.0,0.333,0,0,1,36.9,Slight Pitcher Advantage,Below average,42.5,5,Pitch-level Statcast · last 5 MLB games,414,4-Seam Fastball,28.502415458937197,118.0,Sinker,26.08695652173913,108.0,Changeup,23.67149758454106,98.0,Curveball,21.73913043478261,90.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.944,0.989,34.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,46.3,38.6,21.8,0.0,50.0,45.0,32.1,3.82,1.0,1.066,1.025,1.0,0.904,0.904,1.0,10.65,6.53,56.7,18.9,F,Small season sample; Lineup unconfirmed; Limited recent games,,,,,,,,,
286,2026-08-21,823262,2026-08-22T01:40:00Z,Scheduled,Petco Park,Minnesota Twins @ San Diego Padres,Home,823550,Sung-Mun Song,San Diego Padres,Minnesota Twins,2B,L,No,,62,134,114,23,4,0,1,19,15,17,0,25,0.202,0.305,0.263,0.568,6,7,6,0,0,0.0,0.0,16,28,22,2,0,0.091,0.0,172,34,1.9,17.9,47.2,29.9,22.8,14.6,20.9,50.0,17.8,2.3,1.1,2.3,20.0,80.4,17.6,0.301,67.0,92.6,107.8,15.0,4.2,3.6,56.4,20.4,Weak,2.0,Pull Power,A,Excellent HR swing plane,20.4,Weak,0.917,Good,0.0,66.7,91.8,0.223,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,4.19,3.19,Positive regression,Weak Pull Power profile. 1.9% barrel rate; 80.4 mph average exit velocity; 20.9% air-ball rate; 50.0% pull-air rate; 2.3% HR-launch rate.,0.0075,0.0191,3.87,54,29,114.0,0.47,47.4,Recently homered,687570.0,Connor Prielipp,L,LHB vs LHP,17,17,87.2,5.34,1.38,12,1.23,9.65,3.7,498.0,4.6,24.1,13.3,40.8,31.1,83.2,95.0,113.1,0.557,12.0,2.9,99.9,0.279,0.9,Slider,L,LHB vs LHP,42.0,11,0.111,0.2,0.111,0.311,0,1,2,0.0,0.0,0.302,112,0.0268,5.4,0.586,0,0,0,0/0,,,,,0,0,0,29.9,Strong Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,433,Slider,31.17782909930716,135.0,4-Seam Fastball,25.86605080831409,112.0,Sinker,21.939953810623557,95.0,Curveball,15.242494226327944,66.0,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,0.92,0.971,40.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,42.0,32.9,2.9,37.7,39.2,45.0,32.0,3.82,0.901,1.021,0.985,0.94,0.917,0.862,1.0,7.18,4.24,63.8,15.7,F,Lineup unconfirmed,Changeup,5.773672055427252,25.0,,,,,,
287,2026-08-21,823420,2026-08-21T22:40:00Z,Scheduled,Citizens Bank Park,St. Louis Cardinals @ Philadelphia Phillies,Away,802139,JJ Wetherholt,St. Louis Cardinals,Philadelphia Phillies,2B,L,No,,123,557,477,116,14,0,16,85,46,62,16,87,0.243,0.348,0.373,0.721,13,60,51,11,0,0.216,0.0,27,122,100,19,1,0.19,0.0082,671,136,4.2,26.9,40.7,31.3,27.5,15.8,26.9,28.5,27.9,8.5,4.4,8.5,41.7,84.5,18.7,0.513,69.3,95.2,107.6,15.2,13.5,5.5,60.7,25.4,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,25.4,Weak,0.931,Good,3.7,23.3,95.1,0.488,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,28.34,12.34,Strong positive regression,Weak Contact-First Profile profile. 4.2% barrel rate; 84.5 mph average exit velocity; 26.9% air-ball rate; 28.5% pull-air rate; 8.5% HR-launch rate.,0.0287,0.0293,4.05,70,19,29.8,2.35,234.8,Very long drought,666200.0,Jesús Luzardo,L,LHB vs LHP,25,25,150.1,3.23,1.15,12,0.72,11.08,2.75,698.0,3.6,20.5,11.5,37.3,28.4,81.7,93.4,110.9,0.454,12.0,38.6,100.0,0.575,5.0,Sweeper,L,LHB vs LHP,21.1,196,0.229,0.321,0.347,0.668,5,21,30,0.0255,6.5,0.558,155,0.0065,1.2,0.296,0,0,0,0/0,,,,,0,0,0,33.0,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,512,Sweeper,41.015625,210.0,4-Seam Fastball,25.9765625,133.0,Sinker,18.75,96.0,Changeup,14.2578125,73.0,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,0.977,0.961,30.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,21.1,22.9,38.6,21.1,64.4,45.0,31.9,3.82,0.758,0.939,0.985,1.0,0.931,0.931,1.06,11.35,5.73,85.0,29.4,F,Lineup unconfirmed,,,,,,,,,
288,2026-08-21,823510,2026-08-21T23:05:00Z,Scheduled,Yankee Stadium,Toronto Blue Jays @ New York Yankees,Away,543807,George Springer,Toronto Blue Jays,New York Yankees,DH,R,No,,97,409,361,85,15,2,12,45,40,40,3,76,0.235,0.315,0.388,0.703,11,31,28,7,0,0.25,0.0,26,96,85,23,2,0.271,0.0208,555,125,2.8,20.1,40.8,33.4,25.8,13.4,24.3,36.9,26.7,4.9,3.7,4.9,76.1,81.5,15.1,0.446,70.5,93.0,109.0,32.1,8.9,6.8,56.4,25.0,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,25.0,Weak,0.93,Good,1.6,25.8,92.5,0.406,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,16.4,4.4,Strong positive regression,Weak Contact-First Profile profile. 2.8% barrel rate; 81.5 mph average exit velocity; 24.3% air-ball rate; 36.9% pull-air rate; 4.9% HR-launch rate.,0.0293,0.0299,4.05,62,20,30.1,2.06,206.1,Very long drought,693645.0,Cam Schlittler,R,RHB vs RHP,26,26,152.0,2.19,0.94,14,0.83,11.19,2.01,828.0,4.0,21.0,12.2,31.7,31.6,82.4,93.0,115.9,0.516,14.0,36.8,99.8,0.565,4.6,4-Seam Fastball,R,RHB vs RHP,27.5,285,0.236,0.314,0.398,0.712,10,28,53,0.0351,4.0,0.488,229,0.0262,3.9,0.437,5,2,1,1/2,0.5,0.8,0.5,1.3,0,2,1,36.5,Slight Pitcher Advantage,Below average,56.2,5,Pitch-level Statcast · last 5 MLB games,468,4-Seam Fastball,42.52136752136752,199.0,Cutter,22.863247863247864,107.0,Sinker,19.871794871794872,93.0,Curveball,14.743589743589743,69.0,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,0.974,0.965,33.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,27.5,20.8,36.8,14.4,64.4,45.0,31.9,3.81,0.802,0.957,0.985,1.0,0.93,0.93,1.06,11.58,6.08,84.7,28.4,F,Lineup unconfirmed,,,,,,,,,
289,2026-08-21,823262,2026-08-22T01:40:00Z,Scheduled,Petco Park,Minnesota Twins @ San Diego Padres,Home,650859,Luis Rengifo,San Diego Padres,Minnesota Twins,LF,S,No,,87,329,288,70,11,0,4,36,32,33,3,44,0.243,0.325,0.323,0.648,10,40,35,10,2,0.286,0.05,25,101,86,25,3,0.291,0.0297,459,140,2.7,21.2,43.5,30.2,26.1,10.5,22.8,37.8,27.3,5.1,3.2,5.1,53.6,81.2,12.3,0.423,69.1,93.7,109.1,15.7,8.0,4.8,42.4,21.9,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,21.9,Weak,0.921,Good,2.1,39.4,93.1,0.445,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,13.59,9.59,Strong positive regression,Weak Contact-First Profile profile. 2.7% barrel rate; 81.2 mph average exit velocity; 22.8% air-ball rate; 37.8% pull-air rate; 5.1% HR-launch rate.,0.0122,0.0175,3.87,10,3,72.0,0.14,13.9,Very recent HR,687570.0,Connor Prielipp,L,Switch vs LHP,17,17,87.2,5.34,1.38,12,1.23,9.65,3.7,498.0,4.6,24.1,13.3,40.8,31.1,83.2,95.0,113.1,0.557,12.0,24.4,99.9,0.444,4.5,Slider,R,RHB vs LHP,22.0,126,0.205,0.28,0.268,0.548,1,11,24,0.0079,2.8,0.428,271,0.0332,4.3,0.544,3,3,0,0/3,0.0,0.0,0.0,0.0,0,0,2,26.9,Strong Pitcher Advantage,Below average,42.5,5,Pitch-level Statcast · last 5 MLB games,433,Slider,31.17782909930716,135.0,4-Seam Fastball,25.86605080831409,112.0,Sinker,21.939953810623557,95.0,Curveball,15.242494226327944,66.0,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,0.949,0.971,33.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,22.0,32.9,24.4,28.7,39.2,45.0,31.9,3.81,1.35,1.021,1.035,0.94,0.921,0.866,0.98,6.59,5.2,83.5,20.0,F,Lineup unconfirmed,Changeup,5.773672055427252,25.0,,,,,,
290,2026-08-21,824800,2026-08-21T23:15:00Z,Scheduled,Oriole Park at Camden Yards,Tampa Bay Rays @ Baltimore Orioles,Away,680700,Richie Palacios,Tampa Bay Rays,Baltimore Orioles,2B,L,No,,97,314,270,65,12,2,5,41,39,38,3,57,0.241,0.339,0.356,0.695,12,41,35,12,0,0.343,0.0,23,72,60,16,2,0.267,0.0278,407,97,3.0,21.5,43.7,28.1,25.5,10.8,25.5,39.7,32.3,4.9,2.4,4.9,50.0,80.4,16.1,0.453,65.8,92.6,106.6,3.1,10.1,0.9,46.3,20.5,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,20.5,Weak,0.917,Good,4.1,36.0,94.0,0.493,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,12.86,7.86,Strong positive regression,Weak Contact-First Profile profile. 3.0% barrel rate; 80.4 mph average exit velocity; 25.5% air-ball rate; 39.7% pull-air rate; 4.9% HR-launch rate.,0.0159,0.0204,4.05,39,15,54.0,0.72,72.2,Recently homered,669432.0,Trevor Rogers,L,LHB vs LHP,23,23,125.2,4.15,1.25,13,0.93,7.73,2.51,764.0,4.3,23.3,12.3,42.9,27.9,82.2,94.5,117.3,0.514,13.0,21.9,100.0,0.446,3.1,4-Seam Fastball,L,LHB vs LHP,19.3,44,0.175,0.25,0.25,0.5,0,4,11,0.0,0.0,0.252,135,0.0074,1.7,0.395,0,0,0,0/0,,,,,0,0,0,26.3,Strong Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,452,4-Seam Fastball,47.34513274336283,214.0,Changeup,20.353982300884955,92.0,Sweeper,15.70796460176991,71.0,Cutter,8.4070796460177,38.0,Unknown,,Unknown,,No,99.0,0.99,1.0,48.2,0.944,0.968,32.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,19.3,31.1,21.9,31.7,48.2,45.0,31.7,3.81,0.922,0.973,0.985,1.0,0.917,0.917,1.0,8.0,4.76,80.2,19.5,F,Lineup unconfirmed,Sinker,8.185840707964601,37.0,,,,,,
291,2026-08-21,823510,2026-08-21T23:05:00Z,Scheduled,Yankee Stadium,Toronto Blue Jays @ New York Yankees,Away,669701,Josh Smith,Toronto Blue Jays,New York Yankees,2B,L,No,,59,187,164,36,3,1,3,16,11,19,1,40,0.22,0.303,0.305,0.608,10,23,18,4,1,0.222,0.0435,19,49,42,8,2,0.19,0.0408,246,54,5.1,17.2,43.5,28.0,28.5,13.9,25.3,38.9,27.3,5.3,2.5,5.3,39.6,77.7,13.6,0.441,66.0,91.5,107.2,3.3,8.0,0.6,37.1,19.8,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,19.8,Weak,0.915,Good,5.6,38.5,89.4,0.468,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,10.78,7.78,Strong positive regression,Weak Contact-First Profile profile. 5.1% barrel rate; 77.7 mph average exit velocity; 25.3% air-ball rate; 38.9% pull-air rate; 5.3% HR-launch rate.,0.016,0.0223,3.93,3,1,54.7,0.05,5.5,Very recent HR,693645.0,Cam Schlittler,R,LHB vs RHP,26,26,152.0,2.19,0.94,14,0.83,11.19,2.01,828.0,4.0,21.0,12.2,31.7,31.6,82.4,93.0,115.9,0.516,14.0,26.8,99.8,0.462,4.8,4-Seam Fastball,L,LHB vs RHP,25.9,158,0.239,0.329,0.341,0.67,3,18,28,0.019,5.1,0.439,373,0.0214,4.1,0.575,4,4,0,0/4,0.0,0.0,0.0,0.0,0,0,4,29.1,Strong Pitcher Advantage,Below average,40.0,5,Pitch-level Statcast · last 5 MLB games,468,4-Seam Fastball,42.52136752136752,199.0,Cutter,22.863247863247864,107.0,Sinker,19.871794871794872,93.0,Curveball,14.743589743589743,69.0,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,0.954,0.965,34.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,25.9,20.8,26.8,28.0,64.4,45.0,31.6,3.8,1.35,0.957,1.025,0.94,0.915,0.861,0.98,8.47,6.31,69.3,19.8,F,Lineup unconfirmed,,,,,,,,,
292,2026-08-21,824072,2026-08-22T00:10:00Z,Scheduled,Kauffman Stadium,Detroit Tigers @ Kansas City Royals,Home,686475,Tyler Tolbert,Kansas City Royals,Detroit Tigers,SS,R,No,,59,115,99,30,5,0,3,25,8,11,0,19,0.303,0.369,0.444,0.813,8,21,16,3,0,0.188,0.0,20,46,38,10,1,0.263,0.0217,129,40,2.4,17.3,32.2,38.3,29.5,16.4,31.3,36.9,36.2,4.8,2.9,4.8,100.0,78.9,15.4,0.438,63.7,91.9,106.2,1.4,8.7,0.0,39.4,18.7,Weak,1.5,Contact-First Profile,A,Excellent HR swing plane,18.7,Weak,0.912,Good,2.5,33.3,92.5,0.458,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,3.49,0.49,Near expected,Weak Contact-First Profile profile. 2.4% barrel rate; 78.9 mph average exit velocity; 31.3% air-ball rate; 36.9% pull-air rate; 4.8% HR-launch rate.,0.0261,0.0291,4.09,31,14,33.0,0.94,93.9,Near normal interval,675512.0,Troy Melton,R,RHB vs RHP,14,14,84.1,1.49,0.96,8,0.85,7.79,2.67,419.0,4.1,25.8,12.9,38.5,26.7,83.4,95.4,111.9,0.432,8.0,29.7,89.5,0.526,3.0,4-Seam Fastball,R,RHB vs RHP,32.4,47,0.357,0.378,0.524,0.902,2,2,10,0.0426,5.4,0.538,132,0.0076,4.5,0.42,0,0,0,0/0,,,,,0,0,0,35.0,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,458,4-Seam Fastball,31.87772925764192,146.0,Cutter,24.017467248908297,110.0,Slider,13.318777292576419,61.0,Split-Finger,12.882096069868995,59.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.959,0.966,33.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,32.4,25.5,29.7,22.7,50.0,45.0,31.5,3.8,0.811,0.96,0.985,1.0,0.912,0.912,1.0,11.38,5.46,63.9,21.0,F,Lineup unconfirmed,Curveball,10.043668122270743,46.0,Sinker,6.11353711790393,28.0,Changeup,1.7467248908296944,8.0
293,2026-08-21,823830,2026-08-21T23:10:00Z,Scheduled,loanDepot park,Washington Nationals @ Miami Marlins,Away,695670,Harry Ford,Washington Nationals,Miami Marlins,C,R,No,,19,61,52,11,5,0,2,9,7,8,1,18,0.212,0.328,0.423,0.751,6,19,17,4,0,0.235,0.0,16,48,41,8,1,0.195,0.0208,69,53,4.1,14.7,51.2,23.5,25.3,21.1,25.3,39.3,33.2,4.1,4.1,4.1,60.8,77.6,16.7,0.381,66.2,89.2,103.1,2.3,4.1,1.0,43.6,18.1,Weak,1.5,Contact-First Profile,A,Excellent HR swing plane,18.1,Weak,0.911,Good,3.8,35.7,89.9,0.36,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,2.56,0.56,Near expected,Weak Contact-First Profile profile. 4.1% barrel rate; 77.6 mph average exit velocity; 25.3% air-ball rate; 39.3% pull-air rate; 4.1% HR-launch rate.,0.0328,0.0323,4.05,17,6,26.0,0.65,65.4,Recently homered,687473.0,Ryan Gusto,R,RHB vs RHP,16,11,53.2,4.7,1.32,8,1.34,8.22,2.35,318.0,5.7,27.0,13.8,32.3,31.1,84.8,95.6,113.3,0.537,8.0,19.4,100.0,0.374,5.5,4-Seam Fastball,R,RHB vs RHP,48.8,25,0.143,0.28,0.476,0.756,2,3,7,0.08,4.0,0.401,99,0.0505,5.8,0.554,0,0,0,0/0,,,,,0,0,0,38.7,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,349,4-Seam Fastball,31.23209169054441,109.0,Sweeper,15.472779369627506,54.0,Cutter,13.46704871060172,47.0,Sinker,12.034383954154729,42.0,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,0.939,0.982,36.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,48.8,31.3,19.4,22.5,39.2,45.0,31.4,3.8,0.793,1.029,0.985,1.0,0.911,0.911,1.0,12.44,5.71,60.2,19.1,F,Small season sample; Lineup unconfirmed,Changeup,10.02865329512894,35.0,Slider,9.455587392550143,33.0,Curveball,8.30945558739255,29.0
294,2026-08-21,824152,2026-08-22T00:10:00Z,Scheduled,Daikin Park,Athletics @ Houston Astros,Away,805779,Jacob Wilson,Athletics,Houston Astros,SS,R,No,,80,337,320,85,16,1,7,37,37,12,3,39,0.266,0.298,0.388,0.686,6,22,21,5,0,0.238,0.0,18,72,69,12,0,0.174,0.0,507,102,1.5,17.8,34.8,31.6,32.3,11.5,25.0,38.0,31.9,3.3,2.4,3.3,50.6,80.7,12.5,0.373,62.9,92.0,106.6,0.6,7.8,0.2,35.8,15.7,Weak,1.5,Contact-First Profile,A,Excellent HR swing plane,15.7,Weak,0.904,Good,1.0,36.0,91.9,0.334,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,10.43,3.43,Positive regression,Weak Contact-First Profile profile. 1.5% barrel rate; 80.7 mph average exit velocity; 25.0% air-ball rate; 38.0% pull-air rate; 3.3% HR-launch rate.,0.0208,0.0237,4.05,73,19,45.7,1.6,159.7,Above normal drought,669713.0,Hayden Wesneski,R,RHB vs RHP,4,4,22.2,5.16,1.32,2,0.79,7.15,2.78,109.0,5.5,32.1,17.4,41.0,29.4,85.4,97.9,109.2,0.518,2.0,15.2,100.0,0.402,1.5,Sweeper,R,RHB vs RHP,23.8,221,0.278,0.308,0.396,0.704,5,7,27,0.0226,2.4,0.409,47,0.0,0.0,0.444,0,0,0,0/0,,,,,0,0,0,26.0,Strong Pitcher Advantage,Below average,50.0,4,Pitch-level Statcast · last 5 MLB games,321,Sweeper,29.28348909657321,94.0,4-Seam Fastball,24.922118380062305,80.0,Sinker,19.626168224299064,63.0,Cutter,16.1993769470405,52.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.93,0.98,30.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,23.8,38.5,15.2,22.7,50.0,45.0,31.3,3.79,0.758,0.984,0.985,1.0,0.904,0.904,1.035,9.26,4.74,81.8,23.4,F,Lineup unconfirmed,Changeup,9.345794392523365,30.0,Curveball,0.6230529595015576,2.0,,,
295,2026-08-21,824072,2026-08-22T00:10:00Z,Scheduled,Kauffman Stadium,Detroit Tigers @ Kansas City Royals,Away,650402,Gleyber Torres,Detroit Tigers,Kansas City Royals,2B,R,No,,70,312,262,71,10,0,8,43,34,45,3,58,0.271,0.381,0.401,0.782,11,50,44,13,1,0.295,0.02,25,113,98,25,4,0.255,0.0354,396,148,3.6,19.9,27.9,32.0,40.0,13.8,26.2,22.8,29.0,6.2,2.4,6.2,62.7,82.5,19.3,0.487,66.6,92.7,106.7,2.9,10.0,1.4,50.5,16.0,Weak,1.5,Contact-First Profile,A,Excellent HR swing plane,16.0,Weak,0.905,Good,3.4,26.3,93.5,0.479,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,13.29,5.29,Strong positive regression,Weak Contact-First Profile profile. 3.6% barrel rate; 82.5 mph average exit velocity; 26.2% air-ball rate; 22.8% pull-air rate; 6.2% HR-launch rate.,0.0256,0.0274,4.13,27,7,32.8,0.82,82.4,Near normal interval,702070.0,Noah Cameron,L,RHB vs LHP,24,23,138.1,4.16,1.22,14,0.91,8.2,2.8,740.0,5.1,25.7,14.5,46.3,31.2,82.6,95.5,115.9,0.542,14.0,20.1,99.9,0.431,3.0,4-Seam Fastball,R,RHB vs LHP,35.5,85,0.161,0.376,0.339,0.715,2,20,15,0.0235,8.2,0.611,436,0.0229,4.3,0.525,3,1,0,0/1,0.0,0.667,0.0,0.667,0,2,0,32.2,Slight Pitcher Advantage,Below average,46.0,5,Pitch-level Statcast · last 5 MLB games,516,Changeup,21.705426356589147,112.0,Cutter,20.930232558139537,108.0,Slider,18.6046511627907,96.0,4-Seam Fastball,17.635658914728683,91.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.94,0.976,28.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,35.5,38.7,20.1,20.0,50.0,45.0,31.2,3.79,0.993,0.97,1.025,1.0,0.905,0.905,1.0,10.84,6.12,82.3,23.6,F,Lineup unconfirmed,Curveball,16.666666666666668,86.0,Sinker,4.457364341085271,23.0,,,
